ImageId,CellId,Cell_141Pr_AQP4,Cell_143Nd_SQSTM1,Cell_145Nd_UBQLN2,Cell_147Sm_Glutaminase,Cell_149Sm_C9orf72,Cell_150Nd_PDL1,Cell_151Eu_MAP2,Cell_152Sm_ATXN2,Cell_153Eu_ORF1,Cell_154Sm_pTDP43,Cell_155Gd_FoxP3,Cell_156Gd_CH24H,Cell_158Gd_GFAP,Cell_159Tb_IL6ST,Cell_160Gd_IBA1,Cell_161Dy_CX3CR1,Cell_162Dy_pTBK1,Cell_163Dy_CD4,Cell_164Dy_TMEM119,Cell_165Ho_PD1,Cell_166Er_GAD67,Cell_167Er_CD8,Cell_168Er_FUS,Cell_169Tm_ChAT,Cell_170Er_APOE,Cell_171Yb_TREM2,Cell_172Yb_PDL2,Cell_174Yb_MHCclassII,Cell_175Lu_TDP43,Cell_176Yb_TBK1,Cell_CellMasked,Area,Eccentricity,Solidity,Extent,EulerNumber,Perimeter,MajorAxisLength,MinorAxisLength,Orientation,X_position,Y_position,Percent_Touching,Number_Neighbors,neighbour_4_CellId1,neighbour_4_CellId2,neighbour_4_CellId3,neighbour_4_CellId4,neighbour_4_CellId5
65535,13107,1.13157894736842,0.947368421052632,1.15789473684211,0.578947368421053,0.710526315789474,0.315789473684211,30.0263157894737,9.13157894736842,0.657894736842105,4.78947368421053,0.315789473684211,0.421052631578947,4.92105263157895,2.5,4.5,1.94736842105263,0.684210526315789,1.28947368421053,1.26315789473684,0.0789473684210526,5.76315789473684,1.21052631578947,3.10526315789474,3.02631578947368,8.55263157894737,11.3157894736842,1.05263157894737,33.1842105263158,1.42105263157895,0.5,13107,2175,0.88290160607274,0.690909090909091,0.395833333333333,57,29.5,12.3989731250069,5.82203753265899,12.6439841309115,726.789473684211,446.026315789474,0.90625,114,12878,13279,0,0,0
65535,13164,1.40625,0.59375,1.09375,0.25,0.4375,0.3125,14.875,5.6875,0.21875,0.75,0.09375,0.0625,2.96875,0.96875,0.21875,0.71875,0.25,0.125,0.96875,0.09375,1.25,0.46875,5.09375,0.53125,3.34375,3.0625,0.5,32.125,0.40625,0.53125,13164,1832,0.821072790962126,0.914285714285714,0.592592592592593,57,19.402,8.70005969025348,4.9661985514771,17.4873864120755,205.375,447.9375,0.75,114,12935,13450,0,0,0
65535,13221,0.761904761904762,0.333333333333333,0.714285714285714,0.761904761904762,0.285714285714286,0.238095238095238,7.09523809523809,4.61904761904762,0.238095238095238,1.04761904761905,0.428571428571429,0.333333333333333,1.57142857142857,1.19047619047619,0.142857142857143,1.71428571428571,0.238095238095238,0.142857142857143,1.95238095238095,0,1.9047619047619,0.714285714285714,1.19047619047619,0.761904761904762,2.14285714285714,4.71428571428571,0.523809523809524,30.0952380952381,0.761904761904762,0.333333333333333,13221,1202,0.815163459515774,57,0.75,57,14.142,6.94117444488189,4.02054331248063,9.73082250148994,625.285714285714,448.666666666667,0,0,0,0,0,0,0
65535,13279,2.48648648648649,1.04504504504505,1.06306306306306,0.558558558558559,0.855855855855856,0.486486486486487,27.4504504504505,9.88288288288288,0.756756756756757,3.00900900900901,0.243243243243243,0.351351351351351,5.44144144144144,2.27927927927928,2.38738738738739,2.33333333333333,0.801801801801802,0.855855855855856,1.63963963963964,0.162162162162162,4.2972972972973,0.990990990990991,3.42342342342342,2.63063063063063,7.00900900900901,5.73873873873874,0.972972972972973,34.5405405405405,1.77477477477477,0.756756756756757,13279,6353,0.646040757172425,0.948717948717949,0.711538461538462,57,38.01,13.8490702762505,10.5710357121249,40.4101831692217,730.018018018018,451.558558558559,0.543478260869565,172,12878,13107,14023,0,0
65535,13336,2.62068965517241,0.96551724137931,1.75862068965517,1.17241379310345,0.482758620689655,0.655172413793103,12.5172413793103,6.27586206896552,0.241379310344828,1.41379310344828,0.827586206896552,0.103448275862069,3.89655172413793,2.10344827586207,0.206896551724138,1.75862068965517,0.379310344827586,0.275862068965517,2.41379310344828,0.172413793103448,1.51724137931034,0.413793103448276,4.06896551724138,0.96551724137931,4.37931034482759,4.6551724137931,57,67.7241379310345,1.24137931034483,0.551724137931034,13336,1660,0.878708737609339,0.966666666666667,0.604166666666667,57,18.451,9.00209091282101,4.29722288879754,33.0735890208565,522.896551724138,450.379310344828,0,0,0,0,0,0,0
65535,13393,2.17391304347826,0.391304347826087,1.17391304347826,0.91304347826087,0.304347826086957,0.217391304347826,13.7391304347826,6.34782608695652,0.260869565217391,1.39130434782609,0.304347826086957,0.0869565217391304,7.17391304347826,1.43478260869565,1.17391304347826,1.21739130434783,0.130434782608696,0.304347826086957,3.47826086956522,0.130434782608696,1.78260869565217,0.347826086956522,2.8695652173913,1.60869565217391,4.21739130434783,2.56521739130435,0.695652173913043,50.7391304347826,0.91304347826087,0.478260869565217,13393,1316,0.909523795810158,0.821428571428571,0.469387755102041,57,19.013,9.35605934593886,3.88886342589501,45.3111177321987,1232.17391304348,452.260869565217,0,0,0,0,0,0,0
65535,13450,1.27906976744186,0.302325581395349,1.13953488372093,0.651162790697674,0.372093023255814,0.0697674418604651,7.86046511627907,5.86046511627907,0.162790697674419,1.02325581395349,0.255813953488372,0.0465116279069767,3.51162790697674,0.767441860465116,0.232558139534884,0.976744186046512,0.162790697674419,0.209302325581395,1.30232558139535,0.0232558139534884,1.2093023255814,0.27906976744186,1.55813953488372,1.09302325581395,4.3953488372093,3.06976744186047,0.372093023255814,39.5116279069767,0.627906976744186,0.465116279069767,13450,2461,0.590512172936343,0.843137254901961,0.597222222222222,57,24.918,9.00788996199258,7.26962601034163,-65.2550327286512,207.651162790698,454.860465116279,0.290322580645161,114,12935,13164,0,0,0
65535,13508,1.73913043478261,0.391304347826087,1.21739130434783,0.521739130434783,0.260869565217391,0.304347826086957,18.8260869565217,5.60869565217391,0.521739130434783,1.04347826086957,0.347826086956522,0.260869565217391,2.73913043478261,1.95652173913043,0.608695652173913,1.04347826086957,0.347826086956522,0.217391304347826,1.73913043478261,0.0434782608695652,1.08695652173913,0.608695652173913,4.21739130434783,1.08695652173913,3.60869565217391,2.78260869565217,0.391304347826087,51.8695652173913,0.434782608695652,0.217391304347826,13508,1316,0.711187516504116,0.958333333333333,0.766666666666667,57,14.696,6.58187753194607,4.62707542977748,16.7572916491207,324.521739130435,455.391304347826,0,0,0,0,0,0,0
65535,13565,1.97058823529412,0.823529411764706,2.11764705882353,0.470588235294118,0.323529411764706,0.529411764705882,8.76470588235294,8.11764705882353,0.382352941176471,1.23529411764706,0.147058823529412,0.235294117647059,3.52941176470588,1.23529411764706,0.294117647058824,0.882352941176471,0.205882352941176,0.294117647058824,1.17647058823529,0.147058823529412,1.23529411764706,0.323529411764706,4.26470588235294,1.41176470588235,1.67647058823529,3.38235294117647,0.529411764705882,32.9705882352941,0.5,0.588235294117647,13565,1946,0.899525667498417,0.918918918918919,0.53968253968254,57,20.717,10.2353486058117,4.47149538544976,-31.0438260142998,855.941176470588,454.794117647059,0,0,0,0,0,0,0
65535,13622,1.30434782608696,0.565217391304348,1.1304347826087,0.565217391304348,0.304347826086957,0.434782608695652,11.2173913043478,7.04347826086957,0.217391304347826,2.34782608695652,0.173913043478261,0,4.60869565217391,2.1304347826087,0.652173913043478,1.17391304347826,0.347826086956522,0.304347826086957,57,0.130434782608696,57,0.434782608695652,11.4347826086957,1.1304347826087,3.91304347826087,2.65217391304348,0.695652173913043,42.4782608695652,0.565217391304348,0.739130434782609,13622,1316,0.711187516504116,0.958333333333333,0.766666666666667,57,14.696,6.58187753194607,4.62707542977748,16.7572916491207,629.521739130435,457.391304347826,0,0,0,0,0,0,0
65535,13679,2.48780487804878,0.804878048780488,57,0.317073170731707,0.634146341463415,0.439024390243902,22.1463414634146,7.31707317073171,0.463414634146341,1.53658536585366,0.341463414634146,0.24390243902439,4.82926829268293,1.21951219512195,0.317073170731707,1.24390243902439,0.414634146341463,0.390243902439024,3.92682926829268,0.146341463414634,1.58536585365854,0.682926829268293,5.75609756097561,1.19512195121951,10.0487804878049,2.95121951219512,0.585365853658537,62.2682926829268,0.731707317073171,0.75609756097561,13679,2347,0.685228212236363,0.976190476190476,0.854166666666667,57,19.84,8.55353036212534,6.22977931147174,10.9655588796206,314.317073170732,460.341463414634,0.416666666666667,57,14137,0,0,0,0
65535,13737,114,0.416666666666667,1.20833333333333,0.541666666666667,0.25,0.208333333333333,10.625,343,0.166666666666667,0.708333333333333,0.458333333333333,0.0416666666666667,4.75,1.33333333333333,0,1.54166666666667,0.125,0.208333333333333,0.833333333333333,0,0.958333333333333,0.458333333333333,2.5,0.875,4.375,1.75,0.625,46.2083333333333,0.291666666666667,0.458333333333333,13737,1374,0.828357591486221,0.96,0.666666666666667,57,15.548,7.59316386957015,4.25368809973821,41.9165339087749,1112.5,460.625,0,0,0,0,0,0,0
65535,13794,1.53846153846154,0.282051282051282,0.730769230769231,0.461538461538462,0.307692307692308,0.294871794871795,14.974358974359,5.73076923076923,0.256410256410256,1.6025641025641,0.217948717948718,0.102564102564103,5.34615384615385,0.858974358974359,1.32051282051282,1.1025641025641,0.256410256410256,0.243589743589744,2.85897435897436,0.0641025641025641,1.38461538461538,0.58974358974359,1.57692307692308,1.46153846153846,3.82051282051282,3.55128205128205,0.576923076923077,36.9102564102564,0.525641025641026,0.333333333333333,13794,4464,0.932052262747667,0.886363636363636,0.541666666666667,57,35.967,17.0875820498979,6.19123868595314,19.3751771743853,1162.16666666667,464.615384615385,0,0,0,0,0,0,0
65535,13851,2.32142857142857,0.642857142857143,2.28571428571429,0.75,0.535714285714286,0.642857142857143,11.8214285714286,5.71428571428571,0.25,1.78571428571429,0.321428571428571,0.142857142857143,3.17857142857143,1.07142857142857,0.285714285714286,1.71428571428571,0.285714285714286,0.0714285714285714,3.10714285714286,0,1.53571428571429,0.642857142857143,10.5714285714286,1.5,3.92857142857143,4.42857142857143,0.5,39.8214285714286,0.642857142857143,0.392857142857143,13851,1603,0.605077945170171,0.933333333333333,0.666666666666667,57,16.59,6.911758999003,5.50290916774105,1.40449441451809,1222.25,464.392857142857,0,0,0,0,0,0,0
65535,13908,1.7741935483871,0.403225806451613,1.03225806451613,0.725806451612903,0.32258064516129,0.274193548387097,10.2903225806452,5.66129032258065,0.338709677419355,57,0.209677419354839,0.0645161290322581,10.6451612903226,1.24193548387097,0.193548387096774,1.69354838709677,0.0967741935483871,0.161290322580645,2.24193548387097,0.0967741935483871,1.2258064516129,0.532258064516129,6.11290322580645,0.919354838709677,5.33870967741936,2.64516129032258,0.661290322580645,45.2741935483871,0.532258064516129,0.354838709677419,13908,3549,0.586313094157824,0.939393939393939,0.688888888888889,57,27.614,10.3265970108216,8.36541654894397,-39.3424820671066,1429.87096774194,466.58064516129,0,0,0,0,0,0,0
65535,13966,0.977777777777778,0.255555555555556,1.51111111111111,1.7,0.288888888888889,0.277777777777778,9.51111111111111,6.82222222222222,0.288888888888889,1.04444444444444,0.666666666666667,0.0777777777777778,2.68888888888889,1.57777777777778,0.233333333333333,1.37777777777778,0.155555555555556,0.144444444444444,0.888888888888889,0.0777777777777778,1.47777777777778,0.633333333333333,5.37777777777778,1.13333333333333,0.677777777777778,6.45555555555556,0.8,70.1444444444444,0.711111111111111,0.411111111111111,13966,5151,0.818716234971884,0.87378640776699,0.584415584415584,57,36.612,15.0297520538853,8.63005858748486,61.3204122461037,243.4,472.211111111111,0,0,0,0,0,0,0
65535,14023,3.42452830188679,0.660377358490566,1.39622641509434,0.452830188679245,0.518867924528302,0.311320754716981,20.9528301886792,8.79245283018868,0.339622641509434,1.61320754716981,0.311320754716981,0.141509433962264,7.02830188679245,2.11320754716981,0.443396226415094,1.54716981132075,0.5,0.481132075471698,1.44339622641509,0.0754716981132075,2.36792452830189,0.584905660377358,6.04716981132075,1.77358490566038,3.99056603773585,3.59433962264151,0.783018867924528,36.7075471698113,1.10377358490566,0.707547169811321,14023,6067,0.760214306622403,0.972477064220184,0.67948717948718,57,35.868,14.5753256653559,9.46918658912686,45.3512191150462,723.622641509434,465.858490566038,0.0444444444444444,57,13279,0,0,0,0
65535,14080,1.22727272727273,0.681818181818182,3.40909090909091,3.36363636363636,0.818181818181818,0.227272727272727,15.2727272727273,5.18181818181818,0.409090909090909,0.863636363636364,0.590909090909091,0.181818181818182,2.45454545454545,0.909090909090909,0.409090909090909,1.36363636363636,0.136363636363636,0.363636363636364,1.04545454545455,0.181818181818182,0.818181818181818,0.772727272727273,6.77272727272727,0.863636363636364,1.5,4.22727272727273,0.136363636363636,63.2272727272727,0.5,0.727272727272727,14080,1259,0.419131203196807,57,0.88,57,13.381,5.62266174234859,5.1049589675732,2576,1301.09090909091,467.909090909091,0,0,0,0,0,0,0
65535,14137,1.4,0.442857142857143,0.814285714285714,0.557142857142857,0.328571428571429,0.271428571428571,11.5571428571429,5.77142857142857,0.3,1.77142857142857,0.171428571428571,0.128571428571429,3.12857142857143,1.34285714285714,0.228571428571429,1.14285714285714,0.128571428571429,0.214285714285714,2.75714285714286,0.0714285714285714,1.87142857142857,0.485714285714286,2.61428571428571,1.38571428571429,7.65714285714286,2.87142857142857,0.4,46.2285714285714,0.485714285714286,0.371428571428571,14137,4007,0.759519967104135,0.985915492957747,0.729166666666667,57,28.648,11.8304134881056,7.69549455385028,-14.5140229877907,313.9,467.528571428571,0.285714285714286,57,13679,0,0,0,0
65535,14194,1.25714285714286,0.685714285714286,1.28571428571429,0.742857142857143,0.428571428571429,0.4,7.6,3.77142857142857,0.285714285714286,0.771428571428571,0.314285714285714,0.0571428571428571,2.54285714285714,0.857142857142857,0.6,0.657142857142857,0.171428571428571,0.0571428571428571,1.42857142857143,0.0571428571428571,0.885714285714286,0.4,2.94285714285714,0.914285714285714,2.25714285714286,2.34285714285714,0.485714285714286,32.3428571428571,0.228571428571429,0.285714285714286,14194,2003,0.858927908026075,0.945945945945946,0.625,57,20.138,9.48493738425748,4.85720345484404,46.3422395431934,467.057142857143,470.257142857143,0,0,0,0,0,0,0
65535,14252,0.728813559322034,0.338983050847458,0.610169491525424,0.254237288135593,0.271186440677966,0.220338983050847,12.2881355932203,5.93220338983051,0.186440677966102,1.52542372881356,0.135593220338983,0.0847457627118644,7.05084745762712,0.728813559322034,0.474576271186441,1.47457627118644,0.101694915254237,0.0677966101694915,1.32203389830508,0.101694915254237,2.03389830508475,0.474576271186441,1.27118644067797,1.22033898305085,2.96610169491525,2.33898305084746,0.355932203389831,28.0847457627119,0.491525423728814,0.305084745762712,14252,3377,0.323221949706384,0.907692307692308,0.728395061728395,57,27.06,9.39495302312173,8.89066187153584,-20.4586304071467,1071.42372881356,470.474576271186,0,0,0,0,0,0,0
65535,14309,1.45,0.6,1.2,0,0.05,0.35,5.25,4.55,0.3,1.3,0.05,0.05,3.2,0.85,0.45,57,0.1,0.1,2.25,0.1,0.85,0.35,2.1,1.6,1.75,1.9,0.5,27.4,0.25,0.25,14309,1145,0.717137165600636,57,0.833333333333333,57,12.736,6.11010092660779,4.25832517937902,0,1114.5,474.5,0,0,0,0,0,0,0
65535,14366,0.612903225806452,0.32258064516129,0.67741935483871,0.709677419354839,0.161290322580645,0.258064516129032,8.03225806451613,2.96774193548387,0.129032258064516,1.29032258064516,0.161290322580645,0.193548387096774,3.03225806451613,0.935483870967742,0.193548387096774,0.645161290322581,0.129032258064516,0.225806451612903,1.61290322580645,0.0645161290322581,1.12903225806452,0.32258064516129,0.870967741935484,0.935483870967742,172,1.80645161290323,0.32258064516129,33.2258064516129,0.548387096774194,0.161290322580645,14366,1774,0.373522578390499,0.96875,0.861111111111111,57,17.119,6.64631007690368,6.1652573866222,-41.8982760491541,1010.54838709677,474.709677419355,0,0,0,0,0,0,0
65535,14423,1.15217391304348,0.91304347826087,1.06521739130435,0.369565217391304,0.391304347826087,0.217391304347826,7.60869565217391,7.04347826086957,0.565217391304348,2.76086956521739,0.152173913043478,0.195652173913043,4.17391304347826,1.73913043478261,15.0652173913043,2.1304347826087,0.260869565217391,1.10869565217391,1.26086956521739,0.0434782608695652,3.06521739130435,0.760869565217391,2.15217391304348,2.34782608695652,3.5,15.3478260869565,0.717391304347826,29.8913043478261,1.52173913043478,0.456521739130435,14423,2633,0.768889360839989,0.884615384615385,0.657142857142857,57,24.612,9.94001968865082,6.35546818283346,-5.16038392973848,966.260869565217,477.913043478261,0,0,0,0,0,0,0
65535,14481,3.73076923076923,0.5,0.692307692307692,0.384615384615385,0.269230769230769,0.307692307692308,10.1538461538462,6.23076923076923,0.307692307692308,1.30769230769231,0.230769230769231,0.0769230769230769,8.30769230769231,1.38461538461538,0.269230769230769,57,0.307692307692308,0.269230769230769,172,0.0769230769230769,1.65384615384615,0.653846153846154,7.92307692307692,1.15384615384615,7.30769230769231,1.88461538461538,0.346153846153846,58.3076923076923,0.538461538461538,0.692307692307692,14481,1488,0.808955275262969,0.896551724137931,0.619047619047619,57,17.235,7.82121139478503,4.59785704420578,37.6532204955151,528.961538461538,479.538461538462,0,0,0,0,0,0,0
65535,14538,1.46875,0.65625,1.6875,0.9375,0.5625,0.375,5.09375,4.0625,0.28125,1.1875,0.375,0.125,1.84375,0.78125,0.15625,0.8125,0.1875,0,1.125,0.0625,0.90625,0.46875,13.0625,0.65625,1.78125,1.65625,0.28125,49.125,0.5625,0.5,14538,1832,0.749341816459442,57,0.8,57,17.508,7.95822425754221,5.26980391792079,0,1173.5,483.1875,0,0,0,0,0,0,0
65535,14595,1.47619047619048,0.547619047619048,1.11904761904762,1.11904761904762,0.404761904761905,0.333333333333333,5.90476190476191,4.80952380952381,0.261904761904762,1.28571428571429,0.380952380952381,0.142857142857143,4.19047619047619,1.0952380952381,0.214285714285714,1.11904761904762,0.19047619047619,0.238095238095238,2.02380952380952,0.0238095238095238,1.28571428571429,0.452380952380952,2.14285714285714,0.928571428571429,3.57142857142857,2.52380952380952,0.5,51.6428571428571,0.523809523809524,0.380952380952381,14595,2404,0.782984415134345,0.976744186046512,0.7,57,21.817,9.39579174327722,5.84457071255159,-17.1353245738465,111.619047619048,483.5,0.346153846153846,57,14881,0,0,0,0
65535,14652,1.18965517241379,0.655172413793103,0.810344827586207,0.586206896551724,0.482758620689655,0.379310344827586,13.6379310344828,5.93103448275862,0.362068965517241,1.37931034482759,0.155172413793103,0.310344827586207,2.81034482758621,1.29310344827586,0.396551724137931,1.43103448275862,0.53448275862069,0.379310344827586,1.43103448275862,0.0862068965517241,2.01724137931034,0.53448275862069,114,0.913793103448276,4.20689655172414,3.36206896551724,0.413793103448276,40.8103448275862,1.01724137931034,0.53448275862069,14652,3320,0.636295756498803,0.966666666666667,0.725,57,25.282,10.0624373273081,7.76261906553127,33.0170681193382,995.775862068965,482.931034482759,0.125,57,14824,0,0,0,0
65535,14710,1.06896551724138,0.517241379310345,1.31034482758621,0.896551724137931,0.241379310344828,0.241379310344828,8.48275862068965,3.62068965517241,0.275862068965517,1.44827586206897,0.241379310344828,0.0344827586206897,3.51724137931034,0.724137931034483,0.344827586206897,57,0.310344827586207,0.103448275862069,1.68965517241379,0.172413793103448,1.31034482758621,0.689655172413793,0.96551724137931,1.10344827586207,3.3448275862069,2.86206896551724,0.413793103448276,32.8965517241379,0.413793103448276,0.172413793103448,14710,1660,0.743711900369598,57,0.828571428571429,57,16.656,7.52644846665723,5.03143282229831,-71.8712107983328,1212.03448275862,483.206896551724,0,0,0,0,0,0,0
65535,14767,1.19607843137255,0.529411764705882,0.745098039215686,0.686274509803922,0.333333333333333,0.117647058823529,7.96078431372549,8.09803921568627,0.196078431372549,1.76470588235294,0.137254901960784,0.0392156862745098,3.86274509803922,0.980392156862745,0.215686274509804,1.84313725490196,0.294117647058824,0.274509803921569,1.09803921568627,0.176470588235294,1.74509803921569,0.549019607843137,2.47058823529412,1.84313725490196,2.33333333333333,2.41176470588235,0.549019607843137,40.6274509803922,0.725490196078431,0.274509803921569,14767,2919,0.673369323433418,0.980769230769231,0.80952380952381,57,22.652,9.45621068266864,6.99103580591281,-11.4463435972507,1395.07843137255,486.21568627451,0,0,0,0,0,0,0
65535,14824,1.07042253521127,0.577464788732394,0.605633802816901,0.366197183098592,0.408450704225352,0.169014084507042,12.9718309859155,4.46478873239437,0.211267605633803,1.12676056338028,0.23943661971831,0.112676056338028,3.69014084507042,1.19718309859155,0.47887323943662,1.04225352112676,0.47887323943662,0.28169014084507,0.788732394366197,0.0985915492957746,1.53521126760563,0.464788732394366,2.76056338028169,1.35211267605634,3.04225352112676,4.08450704225352,0.563380281690141,30.7183098591549,0.732394366197183,0.633802816901408,14824,4064,0.848188751681939,0.959459459459459,0.78021978021978,57,29.483,13.1933370030464,6.98843279405315,1.321986824493,1007.64788732394,486.887323943662,0.0833333333333333,57,14652,0,0,0,0
65535,14881,2.69565217391304,0.0434782608695652,1.17391304347826,1.17391304347826,0.391304347826087,0.347826086956522,5.91304347826087,4.8695652173913,0.260869565217391,0.478260869565217,0.652173913043478,0.0434782608695652,5.26086956521739,0.782608695652174,0.130434782608696,1.26086956521739,0.304347826086957,0.0869565217391304,1.17391304347826,0.0434782608695652,0.347826086956522,0.565217391304348,2.82608695652174,0.826086956521739,229,1.30434782608696,0.304347826086957,53.1739130434783,0.478260869565217,0.434782608695652,14881,1316,0.51097277724202,0.958333333333333,0.766666666666667,57,14.696,6.00062732768064,5.1581206155196,63.8404903122048,117.04347826087,487.347826086957,0.588235294117647,57,14595,0,0,0,0
65535,14939,1.19444444444444,0.305555555555556,1.41666666666667,0.472222222222222,0.444444444444444,0.277777777777778,5.19444444444444,4.25,0.305555555555556,1.88888888888889,0.277777777777778,0.166666666666667,114,0.611111111111111,0.25,1.16666666666667,0.25,0.166666666666667,2.05555555555556,0.0833333333333333,1.63888888888889,0.777777777777778,1.19444444444444,0.777777777777778,2.58333333333333,4.97222222222222,0.666666666666667,36.3055555555556,0.611111111111111,0.555555555555556,14939,2060,0.92587403706323,0.9,0.654545454545455,57,23.115,11.2859311663523,4.26418963742395,10.9331853298893,290.916666666667,488.416666666667,0,0,0,0,0,0,0
65535,14996,114,0.461538461538462,0.641025641025641,0.307692307692308,0.128205128205128,0.333333333333333,11.3846153846154,5.8974358974359,0.307692307692308,1.28205128205128,0.230769230769231,0.128205128205128,5.87179487179487,0.897435897435897,0.179487179487179,1.23076923076923,0.205128205128205,0.564102564102564,1.25641025641026,0.0256410256410256,1.66666666666667,0.282051282051282,1.92307692307692,0.923076923076923,3.58974358974359,3.07692307692308,0.692307692307692,48.3846153846154,0.384615384615385,0.512820512820513,14996,2232,0.671443481679005,0.951219512195122,0.8125,57,20.303,8.37340853321983,6.2051626892427,15.8612117127123,929.282051282051,489.205128205128,0,0,0,0,0,0,0
65535,15053,2.65,0.7,1.2,0.6,0.55,0.8,16.1,5.95,0.5,1.25,0.2,0.2,4.8,1.05,0.3,1.15,0.3,0.3,2.85,0,1.5,0.65,4.4,1.75,4.95,2.3,0.35,50.5,0.3,0.9,15053,1145,0.58897859818643,0.952380952380952,0.8,57,13.472,5.75688193557363,4.65241625894897,-63.7539100587356,1287.7,488.95,0,0,0,0,0,0,0
65535,15110,1.65384615384615,0.153846153846154,0.538461538461538,0.384615384615385,0.230769230769231,0.115384615384615,5.19230769230769,5.92307692307692,0.0769230769230769,0.653846153846154,0.346153846153846,0,4.07692307692308,1.19230769230769,0.230769230769231,1.30769230769231,0.384615384615385,0.0769230769230769,0.846153846153846,0,0.961538461538462,0.346153846153846,1.57692307692308,1.19230769230769,3.03846153846154,1.46153846153846,0.307692307692308,31.5769230769231,0.692307692307692,0.461538461538462,15110,1488,0.937702351275638,0.702702702702703,0.371428571428571,57,24.893,11.9251813856973,4.14328067556158,38.5079753177768,1322.38461538462,488.5,0,0,0,0,0,0,0
65535,15167,0.8125,0.375,1.828125,2.8125,0.484375,0.28125,10.03125,5.671875,0.28125,0.875,0.4375,0.03125,2.53125,1.3125,0.109375,1.640625,0.203125,0.265625,1.046875,0.078125,1.03125,0.375,4.078125,1.171875,1.828125,2.609375,0.296875,61.90625,0.375,0.4375,15167,3663,0.894818841083477,0.914285714285714,0.703296703296703,57,29.847,13.9157160936418,6.21238529212612,3.50476845858154,93.21875,491.703125,0.142857142857143,57,15339,0,0,0,0
65535,15225,1.25806451612903,0.258064516129032,0.935483870967742,0.612903225806452,0.258064516129032,0.225806451612903,7.96774193548387,3.61290322580645,0.193548387096774,1.12903225806452,0.161290322580645,0.0645161290322581,2.74193548387097,0.774193548387097,0.290322580645161,0.870967741935484,0.290322580645161,0.032258064516129,1.16129032258065,0.129032258064516,1.29032258064516,0.32258064516129,1.16129032258065,0.838709677419355,2.80645161290323,2.54838709677419,0.451612903225806,39.0967741935484,0.290322580645161,0.258064516129032,15225,1774,0.834809716076307,0.96875,0.775,57,17.971,8.62487782830663,4.74832806963079,17.1869752312224,631.677419354839,495.064516129032,0,0,0,0,0,0,0
65535,15282,1.65,0.5,2.175,0.7,0.55,0.4,15.1,5.4,0.1,1.575,0.325,0.125,3.7,0.7,0.3,1.175,0.275,0.15,2.125,0.125,1.225,0.475,9.55,1.025,3.2,3.575,0.65,41.5,0.65,0.5,15282,2289,0.666568996384796,0.975609756097561,0.833333333333333,57,19.84,8.35309278757201,6.22675738638331,0.29570964944396,774.35,496.6,0,0,0,0,0,0,0
65535,15339,0.952380952380952,0.571428571428571,3.52380952380952,1.76190476190476,0.666666666666667,0.238095238095238,14.952380952381,5.61904761904762,0.571428571428571,0.80952380952381,0.761904761904762,0.19047619047619,1.95238095238095,1.57142857142857,0.380952380952381,1.0952380952381,0.285714285714286,0.238095238095238,1.85714285714286,0.0476190476190476,0.761904761904762,0.428571428571429,7.09523809523809,0.523809523809524,1.95238095238095,3.0952380952381,0.666666666666667,71.1428571428571,0.380952380952381,0.571428571428571,15339,1202,0.861541707544222,0.875,0.6,57,16.011,7.94724713776535,4.0347124624484,-21.4023160988931,90.3809523809524,498.761904761905,57,114,15167,15740,0,0,0
65535,15396,1.42857142857143,0.80952380952381,0.714285714285714,0.571428571428571,0.428571428571429,0.19047619047619,8.85714285714286,5.38095238095238,0.333333333333333,1.9047619047619,0.142857142857143,0.19047619047619,2.61904761904762,1.23809523809524,0.238095238095238,1.23809523809524,0.0476190476190476,0.380952380952381,1.9047619047619,0.0952380952380952,1.9047619047619,0.476190476190476,1.85714285714286,1.19047619047619,4.95238095238095,6.90476190476191,0.476190476190476,43.7142857142857,57,0.380952380952381,15396,1202,0.76322362738853,57,0.875,57,13.935,6.59540282541681,4.26151680931357,4.44792848483166,1271.57142857143,497.714285714286,0,0,0,0,0,0,0
65535,15454,0.786666666666667,0.52,0.506666666666667,0.346666666666667,0.306666666666667,0.146666666666667,4.69333333333333,8.81333333333333,0.213333333333333,2.22666666666667,0.24,0.16,2.29333333333333,1.28,3.77333333333333,1.24,0.333333333333333,0.986666666666667,0.52,0.08,2.08,0.546666666666667,2.69333333333333,2.17333333333333,1.64,13.84,0.933333333333333,17.48,1.05333333333333,0.48,15454,4293,0.704231494215719,0.974025974025974,0.852272727272727,57,28.168,11.6697441146953,8.28517317379401,6.47614709153254,1105.84,498.626666666667,0,0,0,0,0,0,0
65535,15511,0.96,0.293333333333333,0.493333333333333,0.213333333333333,0.253333333333333,0.173333333333333,7.13333333333333,3.16,0.16,1.54666666666667,0.0933333333333333,0.106666666666667,1.70666666666667,0.733333333333333,0.36,0.546666666666667,0.186666666666667,1.29333333333333,0.653333333333333,0.0933333333333333,1.84,0.626666666666667,0.88,1.10666666666667,2.56,4.77333333333333,0.413333333333333,18.7333333333333,0.72,0.24,15511,4293,0.868728244953893,0.949367088607595,0.76530612244898,57,31.807,14.1660638569559,7.01629621512847,6.42092581896978,995.626666666667,500.146666666667,0,0,0,0,0,0,0
