ImageId,CellId,Cell_141Pr_AQP4,Cell_143Nd_SQSTM1,Cell_145Nd_UBQLN2,Cell_147Sm_Glutaminase,Cell_149Sm_C9orf72,Cell_150Nd_PDL1,Cell_151Eu_MAP2,Cell_152Sm_ATXN2,Cell_153Eu_ORF1,Cell_154Sm_pTDP43,Cell_155Gd_FoxP3,Cell_156Gd_CH24H,Cell_158Gd_GFAP,Cell_159Tb_IL6ST,Cell_160Gd_IBA1,Cell_161Dy_CX3CR1,Cell_162Dy_pTBK1,Cell_163Dy_CD4,Cell_164Dy_TMEM119,Cell_165Ho_PD1,Cell_166Er_GAD67,Cell_167Er_CD8,Cell_168Er_FUS,Cell_169Tm_ChAT,Cell_170Er_APOE,Cell_171Yb_TREM2,Cell_172Yb_PDL2,Cell_174Yb_MHCclassII,Cell_175Lu_TDP43,Cell_176Yb_TBK1,Cell_190Os_190Os,Cell_191Ir_191Ir,Cell_193Ir_193Ir,Cell_7_Control_M_Cerebellum_240424_1,Area,Eccentricity,Solidity,Extent,EulerNumber,Perimeter,MajorAxisLength,MinorAxisLength,Orientation,X_position,Y_position,Percent_Touching,Number_Neighbors,neighbour_4_CellId1,neighbour_4_CellId2,neighbour_4_CellId3,neighbour_4_CellId4,neighbour_4_CellId5,neighbour_4_CellId6,neighbour_4_CellId7,neighbour_4_CellId8,neighbour_4_CellId9,neighbour_4_CellId10,neighbour_4_CellId11
65535,27718,0.568627451,0.088235294,0.245098039,0.147058824,0.009803922,0.107843137,1.81372549,1.205882353,0.058823529,0.411764706,0.009803922,0.078431373,2.735294118,0.411764706,0.098039216,0.333333333,0.029411765,0.009803922,0.333333333,0,0.411764706,0.323529412,5.774509804,0.235294118,1.029411765,0.617647059,0.166666667,11.57843137,0.088235294,0.058823529,0,15.82352941,28.32352941,27718,982,0.775472439,0.739130435,0.435897436,10,46.553,16.28119022,10.27964099,-70.87762716,888.9117647,433.7254902,0.98245614,48,26938,27256,27496,28026,28344,0,0,0,0,0,0
65535,27727,0.491428571,0.108571429,0.228571429,0.091428571,0.011428571,0.057142857,1.925714286,1.074285714,0.04,0.462857143,0.045714286,0.034285714,3.594285714,0.262857143,0.131428571,0.165714286,0.062857143,0.011428571,0.331428571,0.011428571,0.32,0.194285714,3.011428571,0.217142857,0.691428571,0.388571429,0.085714286,11.05142857,0.062857143,0.228571429,0.034285714,11.19428571,22.05714286,27727,1685,0.818958784,0.911458333,0.673076923,10,49.1,19.9894629,11.47100011,0.651806231,912.6571429,434.9942857,0.333333333,19,27169,27294,0,0,0,0,0,0,0,0,0
65535,27737,0.415841584,0.118811881,0.247524752,0.01980198,0.03960396,0.079207921,1.475247525,0.96039604,0.079207921,0.504950495,0.02970297,0.059405941,8.594059406,0.386138614,0.118811881,0.267326733,0.069306931,0.04950495,0.415841584,0,0.396039604,0.306930693,6.03960396,0.198019802,1.01980198,0.544554455,0.069306931,9.782178218,0.04950495,0.099009901,0.00990099,14.11881188,25.35643564,27737,972,0.656960261,0.935185185,0.655844156,10,34.768,13.30519146,10.0311192,74.36461526,994.1089109,434.1980198,0.652173913,19,27005,27939,0,0,0,0,0,0,0,0,0
65535,27747,0.351851852,0.111111111,0.296296296,0.018518519,0.018518519,0.018518519,1.314814815,1.185185185,0.018518519,0.851851852,0.018518519,0.018518519,2.277777778,0.444444444,0.148148148,0.148148148,0.074074074,0.018518519,0.222222222,0,0.425925926,0.277777778,3.185185185,0.222222222,0.222222222,0.462962963,0.037037037,12.55555556,0.12962963,0.240740741,0.018518519,14.53703704,25.46296296,27747,520,0.381352007,0.981818182,0.75,10,23.876,8.800778025,8.13570238,6.818429139,15.74074074,437.537037,0.827586207,19,27381,27660,0,0,0,0,0,0,0,0,0
65535,27756,0.954022989,0.057471264,0.298850575,0.126436782,0.022988506,0.08045977,3.471264368,1.24137931,0.057471264,0.356321839,0.045977011,0.057471264,8.91954023,0.643678161,0.149425287,0.252873563,0.045977011,0.034482759,0.666666667,0.011494253,0.482758621,0.344827586,1.574712644,0.287356322,0.827586207,0.701149425,0.137931034,17.01149425,0.091954023,0.252873563,0,12.01149425,20.45977011,27756,838,0.401478565,0.935483871,0.719008264,10,31.749,11.17618506,10.23591495,-8.863626854,76.33333333,436.183908,0.769230769,19,27102,27853,0,0,0,0,0,0,0,0,0
65535,27776,0.446808511,0.127659574,0.14893617,0.191489362,0.063829787,0.042553191,3.063829787,1.425531915,0.14893617,0.936170213,0.085106383,0.021276596,2.404255319,0.595744681,0.127659574,0.340425532,0.106382979,0.063829787,0.425531915,0,0.510638298,0.361702128,2.680851064,0.191489362,0.510638298,0.638297872,0.085106383,26.93617021,0.14893617,0.191489362,0.021276596,12.89361702,24.95744681,27776,452,0.786118463,0.94,0.671428571,10,23.785,10.10834219,6.247722243,20.05257047,237.7659574,435.6595745,10,39,27217,27535,27679,28064,0,0,0,0,0,0,0
65535,27785,0.48245614,0.122807018,0.236842105,0.096491228,0.01754386,0.061403509,2.587719298,0.956140351,0.087719298,0.631578947,0.061403509,0.052631579,3.140350877,0.263157895,0.166666667,0.342105263,0.00877193,0.070175439,0.359649123,0.01754386,0.412280702,0.377192982,11.94736842,0.236842105,0.98245614,0.535087719,0.078947368,12.83333333,0.114035088,0.192982456,0.026315789,14.48245614,27.78070175,27785,1098,0.535418856,0.876923077,0.581632653,10,40.946,13.90060448,11.74026529,-39.70292332,271.4473684,435.4122807,0.921568627,29,27333,27795,28228,0,0,0,0,0,0,0,0
65535,27795,0.630630631,0.099099099,0.234234234,0.099099099,0.072072072,0.045045045,4.567567568,1.243243243,0.108108108,0.315315315,0.081081081,0.054054054,6.27027027,0.567567568,0.198198198,0.405405405,0.072072072,0.126126126,0.423423423,0.009009009,0.657657658,0.288288288,3.873873874,0.261261261,0.936936937,0.603603604,0.054054054,14.54054054,0.135135135,0.189189189,0.027027027,13.02702703,23.30630631,27795,1069,0.41389362,0.932773109,0.656804734,10,36.174,12.59370107,11.46436415,-82.52423649,281.8288288,434.963964,0.369565217,10,27785,0,0,0,0,0,0,0,0,0,0
65535,27804,0.405797101,0.086956522,0.144927536,0.115942029,0.043478261,0.086956522,3.898550725,0.898550725,0.130434783,0.144927536,0.028985507,0.028985507,1.811594203,0.304347826,0.115942029,0.130434783,0.043478261,0.057971014,0.362318841,0,0.275362319,0.15942029,2.347826087,0.188405797,1.15942029,0.376811594,0.057971014,10.27536232,0.101449275,0.101449275,0,10.69565217,19.56521739,27804,664,0.803117937,0.958333333,0.71875,10,29.392,12.41017935,7.394234174,-21.5486201,297.9275362,436.8695652,0.583333333,29,27545,27814,28074,0,0,0,0,0,0,0,0
65535,27814,0.45,0.083333333,0.166666667,0.066666667,0.05,0.116666667,2.483333333,0.666666667,0.033333333,0.65,0.033333333,0,2.166666667,0.333333333,0.133333333,0.266666667,0.016666667,0.016666667,0.55,0,0.5,0.233333333,2.3,0.083333333,0.633333333,0.266666667,0.016666667,11.18333333,0.066666667,0.133333333,0,10.56666667,20.18333333,27814,578,0.54943545,0.895522388,0.666666667,10,27.639,9.889368971,8.262925445,16.46944723,310.55,435.3666667,0.878787879,29,27545,27804,28074,0,0,0,0,0,0,0,0
65535,27824,0.421052632,0.084210526,0.189473684,0.147368421,0.010526316,0.084210526,2.063157895,0.947368421,0.052631579,0.410526316,0.052631579,0.021052632,1.873684211,0.378947368,0.105263158,0.178947368,0.042105263,0.042105263,0.210526316,0.010526316,0.389473684,0.315789474,1.926315789,0.189473684,0.421052632,0.242105263,0.084210526,8.105263158,0.084210526,0.094736842,0.063157895,10.81052632,18.8,27824,915,0.814363799,0.863636364,0.616883117,10,37.166,14.98062416,8.694075968,-19.7866514,361.4315789,437.3052632,0.822222222,29,27554,27602,27910,0,0,0,0,0,0,0,0
65535,27833,2.676923077,0.276923077,0.438461538,0.107692308,0.053846154,0.092307692,4.161538462,2.430769231,0.115384615,0.515384615,0.084615385,0.130769231,11.11538462,0.476923077,0.2,0.476923077,0.076923077,0.115384615,0.815384615,0.015384615,0.576923077,0.261538462,4.007692308,0.215384615,2.176923077,0.615384615,0.153846154,24.32307692,0.192307692,0.292307692,0.061538462,14.84615385,28.38461538,27833,1252,0.863690531,0.902777778,0.555555556,10,45.263,18.46537687,9.306965166,-28.54403447,505.6923077,437.9615385,0.857142857,29,27477,27930,28093,0,0,0,0,0,0,0,0
65535,27843,0.245614035,0.096491228,0.245614035,0.087719298,0.052631579,0.131578947,1.289473684,0.903508772,0.043859649,0.736842105,0.043859649,0.061403509,2.201754386,0.342105263,0.122807018,0.254385965,0.061403509,0.096491228,0.377192982,0.01754386,0.307017544,0.263157895,4.421052632,0.105263158,0.50877193,0.552631579,0.105263158,11.44736842,0.052631579,0.157894737,0.01754386,13.66666667,24.45614035,27843,1098,0.841806605,0.890625,0.558823529,10,42.244,17.06617112,9.211965055,21.49239476,1069.078947,435.3684211,0.538461538,19,26832,28122,0,0,0,0,0,0,0,0,0
65535,27853,0.505836576,0.124513619,0.245136187,0.073929961,0.023346304,0.070038911,3.490272374,0.976653696,0.073929961,0.505836576,0.050583658,0.031128405,2.054474708,0.46692607,0.186770428,0.210116732,0.046692607,0.031128405,0.610894942,0.015564202,0.420233463,0.315175097,4.509727626,0.241245136,1.272373541,0.548638132,0.081712062,15.10894942,0.077821012,0.225680934,0.015564202,14.39688716,26.89494163,27853,2474,0.767738777,0.895470383,0.58276644,10,63.259,23.06677949,14.78033788,52.39764564,88.70817121,436.3968872,0.333333333,29,27102,27756,28902,0,0,0,0,0,0,0,0
65535,27862,1.058394161,0.153284672,0.306569343,0.080291971,0.051094891,0.102189781,2.781021898,1.452554745,0.094890511,0.496350365,0.058394161,0.087591241,16.51824818,0.408759124,0.189781022,0.284671533,0.051094891,0.080291971,0.452554745,0.02919708,0.525547445,0.313868613,5.467153285,0.211678832,0.941605839,0.525547445,0.087591241,12.86131387,0.094890511,0.138686131,0.02189781,13.68613139,24.69343066,27862,1319,0.594486596,0.883870968,0.652380952,10,45.039,15.57955434,12.52760564,34.1023615,7721,439.4160584,0.714285714,39,27371,27410,27419,28257,0,0,0,0,0,0,0
65535,27881,0.285714286,0.149659864,0.183673469,0.074829932,0.047619048,0.027210884,2.231292517,0.897959184,0.040816327,0.578231293,0.034013605,0.054421769,2.823129252,0.272108844,0.095238095,0.299319728,0.040816327,0.06122449,0.340136054,0,0.428571429,0.299319728,6.353741497,0.224489796,0.605442177,0.43537415,0.102040816,10.41496599,0.088435374,0.163265306,0.013605442,12.68027211,23.6462585,27881,1415,0.658052391,0.896341463,0.65625,10,45.428,16.29671262,12.27097066,70.94011619,1017.088435,439.3945578,0.553571429,29,27891,27939,28180,0,0,0,0,0,0,0,0
65535,27891,0.223880597,0.089552239,0.164179104,0.104477612,0,0.134328358,1.164179104,1.208955224,0.074626866,0.641791045,0.029850746,0.014925373,0.791044776,0.179104478,0.044776119,0.23880597,0.059701493,0.044776119,0.298507463,0,0.373134328,0.23880597,4.149253731,0.074626866,0.268656716,0.52238806,0.089552239,11.56716418,0.119402985,0.23880597,0.014925373,12.68656716,24.49253731,27891,645,0.746564409,0.905405405,0.697916667,10,28.747,11.67482129,7.767412093,-88.96213642,1025.268657,436.7910448,0.805555556,19,27881,28180,0,0,0,0,0,0,0,0,0
65535,27901,0.852631579,0.084210526,0.284210526,0.157894737,0.021052632,0.157894737,4.694736842,1.284210526,0.073684211,0.221052632,0.021052632,0.042105263,4.094736842,0.578947368,0.2,0.221052632,0.042105263,0.031578947,0.789473684,0.010526316,0.431578947,0.252631579,2.842105263,0.242105263,1.578947368,0.631578947,0.136842105,17.69473684,0.105263158,0.084210526,0.031578947,11.88421053,21.34736842,27901,915,0.529122567,0.940594059,0.71969697,10,32.874,12.05359693,10.22802432,-64.91493532,147.8421053,437.7157895,0.804878049,29,27650,28055,28488,0,0,0,0,0,0,0,0
65535,27910,0.672897196,0.140186916,0.327102804,0.112149533,0.074766355,0.102803738,2.093457944,1.168224299,0.074766355,0.308411215,0.028037383,0.046728972,5.121495327,0.46728972,0.065420561,0.476635514,0.028037383,0.037383178,0.570093458,0.028037383,0.429906542,0.299065421,2.028037383,0.196261682,0.46728972,0.654205607,0.08411215,13.75700935,0.130841121,0.214953271,0.018691589,11.74766355,21.00934579,27910,1030,0.832291363,0.884297521,0.607954545,10,39.151,16.05027641,8.897284906,67.23665295,372.728972,436.317757,0.791666667,29,27554,27824,28238,0,0,0,0,0,0,0,0
65535,27920,0.95,0.25,0.15,0.083333333,0.05,0.1,1.75,1.616666667,0.116666667,0.216666667,0,0.05,3.833333333,0.383333333,0.083333333,0.316666667,0.05,0,0.466666667,0.016666667,0.366666667,0.05,3.733333333,0.25,0.933333333,0.4,0.133333333,11.73333333,0.083333333,0.133333333,0.016666667,13.5,25.45,27920,578,0.486227553,0.909090909,0.666666667,10,27.523,9.717717159,8.491654458,-48.20032578,436.3,437.6333333,0.9375,39,27342,27699,28084,28324,0,0,0,0,0,0,0
65535,27930,2.298969072,0.24742268,0.515463918,0.12371134,0.041237113,0.103092784,4.587628866,2.824742268,0.134020619,0.484536082,0.051546392,0.278350515,13.88659794,0.494845361,0.216494845,0.360824742,0.082474227,0.072164948,0.87628866,0.010309278,0.402061856,0.24742268,2.319587629,0.195876289,1.927835052,0.577319588,0.051546392,23.19587629,0.092783505,0.18556701,0.020618557,12.44329897,22.74226804,27930,934,0.569213457,0.96039604,0.734848485,10,33.064,12.42614732,10.21665138,-53.28675945,522.3917526,438.9381443,0.69047619,39,27477,27622,27833,28247,0,0,0,0,0,0,0
65535,27939,0.617834395,0.152866242,0.222929936,0.076433121,0.01910828,0.044585987,2.50955414,1.25477707,0.114649682,0.49044586,0.025477707,0.082802548,9.605095541,0.484076433,0.133757962,0.433121019,0.057324841,0.057324841,0.668789809,0.006369427,0.503184713,0.312101911,5.248407643,0.286624204,1.388535032,0.547770701,0.089171975,13.04458599,0.101910828,0.261146497,0.006369427,15.30573248,27.12738854,27939,1512,0.48771541,0.897142857,0.577205882,10,47.231,15.77284081,13.7697323,63.71110661,1002.305732,439.866242,0.540983607,19,27737,27881,0,0,0,0,0,0,0,0,0
65535,27949,0.443786982,0.189349112,0.207100592,0.165680473,0.029585799,0.076923077,1.852071006,1.213017751,0.053254438,0.443786982,0.053254438,0.041420118,5.183431953,0.431952663,0.100591716,0.337278107,0.029585799,0.112426036,0.473372781,0.00591716,0.390532544,0.313609467,4.313609467,0.171597633,0.526627219,0.615384615,0.159763314,14.58579882,0.100591716,0.201183432,0.017751479,12.18934911,23.50887574,27949,1627,0.379189631,0.903743316,0.621323529,10,50.473,15.83501162,14.65243688,-65.27621692,1101.508876,435.5502959,0.612903226,39,27179,27188,28642,28652,0,0,0,0,0,0,0
65535,27959,0.865384615,0.076923077,0.442307692,0.221153846,0.048076923,0.048076923,2.855769231,1.490384615,0.038461538,0.557692308,0.048076923,0.028846154,4.355769231,0.528846154,0.182692308,0.567307692,0.105769231,0.048076923,0.855769231,0.009615385,0.519230769,0.432692308,1.951923077,0.288461538,0.490384615,0.807692308,0.211538462,22.52884615,0.086538462,0.182692308,0.009615385,11.81730769,22.41346154,27959,1001,0.775978626,0.920353982,0.693333333,10,37.075,14.79100572,9.329562985,6.478790047,116.2307692,4207,0.636363636,39,26948,28045,28373,28382,0,0,0,0,0,0,0
65535,27968,0.55952381,0.071428571,0.130952381,0.130952381,0.095238095,0.05952381,1.845238095,1.321428571,0.107142857,0.452380952,0.011904762,0.047619048,3.976190476,0.369047619,0.166666667,0.19047619,0.011904762,0.023809524,0.488095238,0.023809524,0.30952381,0.345238095,3.130952381,0.202380952,1.44047619,0.380952381,0.095238095,14.38095238,0.095238095,0.083333333,0.011904762,12.02380952,21.44047619,27968,809,0.456982039,0.903225806,0.636363636,10,31.865,11.25628142,10.01219129,18.48012234,463.7380952,439.2380952,0.619047619,29,27150,27468,27612,0,0,0,0,0,0,0,0
65535,27978,1.073170732,0.170731707,0.37804878,0.134146341,0.097560976,0.146341463,2.512195122,1.524390244,0.085365854,0.317073171,0.097560976,0.048780488,8.743902439,0.756097561,0.182926829,0.341463415,0.036585366,0.085365854,0.609756098,0.012195122,0.341463415,0.414634146,1.62195122,0.158536585,4.231707317,0.792682927,0.146341463,18.2195122,0.195121951,0.268292683,0.024390244,14.41463415,23.23170732,27978,789,0.419565078,0.953488372,0.683333333,10,31.195,10.99576417,9.981132881,-10.74249972,943.3658537,439.1341463,0.666666667,29,27111,27872,28527,0,0,0,0,0,0,0,0
65535,27987,0.464646465,0.121212121,0.131313131,0.050505051,0.04040404,0.050505051,1.565656566,0.737373737,0.050505051,0.454545455,0.03030303,0.03030303,2.494949495,0.212121212,0.101010101,0.202020202,0.101010101,0.04040404,0.363636364,0,0.313131313,0.242424242,7.595959596,0.111111111,0.575757576,0.434343434,0.111111111,9.515151515,0.070707071,0.141414141,0.01010101,10.25252525,19.1010101,27987,953,0.543462902,0.961165049,0.6875,10,32.626,12.33374283,10.35335304,45,1127.333333,439.3333333,0.25,10,28276,0,0,0,0,0,0,0,0,0,0
65535,27997,0.842105263,0.147368421,0.368421053,0.078947368,0.057894737,0.089473684,1.994736842,1.915789474,0.052631579,0.415789474,0.021052632,0.084210526,3.236842105,0.615789474,0.073684211,0.310526316,0.063157895,0.063157895,0.710526316,0.010526316,0.552631579,0.326315789,3.505263158,0.384210526,1.984210526,0.952631579,0.152631579,21.20526316,0.136842105,0.173684211,0.052631579,15.01578947,27.17368421,27997,1829,0.541674547,0.926829268,0.620915033,10,50.407,17.48785547,14.70008664,42.1585579,1353.968421,441.3052632,0.34375,19,27082,27641,0,0,0,0,0,0,0,0,0
65535,28007,0.169811321,0.094339623,0.094339623,0.094339623,0,0.037735849,2.20754717,0.471698113,0.075471698,0.245283019,0.018867925,0.018867925,0.264150943,0.320754717,0.056603774,0.150943396,0.018867925,0,0.245283019,0,0.320754717,0.094339623,1.490566038,0.169811321,0.320754717,0.20754717,0.018867925,6.113207547,0.018867925,0.037735849,0,11.26415094,18.11320755,28007,510,0.453627352,0.929824561,0.588888889,10,24.935,8.947166902,7.97363877,7.556317703,45.75471698,438.4528302,0.90625,19,27516,28363,0,0,0,0,0,0,0,0,0
65535,28016,0.225806452,0.209677419,0.225806452,0.096774194,0,0.080645161,1.741935484,0.806451613,0.129032258,0.306451613,0.064516129,0.032258065,0.790322581,0.322580645,0.048387097,0.322580645,0.080645161,0.016129032,0.338709677,0.016129032,0.241935484,0.35483871,3.387096774,0.112903226,0.758064516,0.193548387,0.048387097,10.58064516,0.080645161,0.096774194,0,11.96774194,241,28016,597,0.729872107,0.898550725,0.645833333,10,28.375,11.0620114,7.561810939,-9.765880624,326.9354839,438.8064516,0.794117647,29,28074,28315,28401,0,0,0,0,0,0,0,0
65535,28026,0.662337662,0.155844156,0.220779221,0.155844156,0.025974026,0.038961039,1.844155844,1.194805195,0.077922078,0.428571429,0,0.025974026,4.974025974,0.376623377,0.051948052,0.25974026,0.077922078,0,0.272727273,0,0.337662338,0.428571429,4.25974026,0.181818182,1.142857143,0.779220779,0.181818182,14.97402597,0.103896104,0.142857143,0,13.97402597,28.72727273,28026,741,0.672998641,0.974683544,0.658119658,10,30.352,11.66393116,8.627153408,-22.81760682,880.2857143,437.9090909,0.973684211,48,27256,27718,28334,28344,28613,0,0,0,0,0,0
65535,28036,0.362068966,0.166666667,0.212643678,0.08045977,0.017241379,0.051724138,1.620689655,1.057471264,0.045977011,0.408045977,0.017241379,0.068965517,2.545977011,0.333333333,0.149425287,0.195402299,0.068965517,0.034482759,0.459770115,0.005747126,0.235632184,0.33908046,4.086206897,0.114942529,0.655172414,0.454022989,0.08045977,11.65517241,0.086206897,0.137931034,0.034482759,11.85057471,21.76436782,28036,1675,0.720112642,0.930481283,0.604166667,10,47.711,18.05305251,12.52624005,35.03903719,1217.798851,439.1149425,0.278688525,10,27506,0,0,0,0,0,0,0,0,0,0
65535,28045,0.8,0.15,0.433333333,0.25,0.033333333,0.066666667,2.716666667,1.633333333,0.033333333,0.833333333,0.05,0.05,3.566666667,0.733333333,0.133333333,0.833333333,0.066666667,0.116666667,0.616666667,0.033333333,0.35,0.516666667,5.766666667,0.316666667,1.033333333,0.9,0.166666667,24.45,0.133333333,0.333333333,0,15.63333333,29.46666667,28045,578,0.776068575,0.9375,0.666666667,10,26.969,11.35813131,7.162988803,58.41590356,125.3333333,440.05,0.941176471,39,27959,28055,28199,28382,0,0,0,0,0,0,0
65535,28064,0.523076923,0.046153846,0.169230769,0.246153846,0.015384615,0.030769231,2.692307692,1.661538462,0.184615385,0.692307692,0.030769231,0.046153846,2.6,0.815384615,0.046153846,0.476923077,0.107692308,0.076923077,0.523076923,0.015384615,0.507692308,0.6,4.123076923,0.076923077,0.4,0.446153846,0.076923077,26.07692308,0.107692308,0.230769231,0,13.06153846,23.53846154,28064,626,0.741056924,0.890410959,0.590909091,10,29.5,11.75587443,7.893390254,27.61336732,237.5846154,441.5692308,10,48,27535,27679,27776,28392,28729,0,0,0,0,0,0
65535,28074,0.330188679,0.066037736,0.188679245,0.122641509,0.037735849,0.037735849,1.566037736,1.028301887,0.056603774,0.452830189,0.056603774,0.009433962,1.330188679,0.226415094,0.103773585,0.094339623,0.047169811,0.028301887,0.283018868,0.009433962,0.330188679,0.188679245,1.886792453,0.132075472,0.575471698,0.433962264,0.075471698,10.59433962,0.08490566,0.179245283,0.009433962,9.91509434,18.74528302,28074,1021,0.903930078,0.841269841,0.509615385,10,42.269,18.77217244,8.028487773,31.83291717,314.3207547,440.1415094,0.654545455,48,27545,27804,27814,28016,28315,0,0,0,0,0,0
65535,28084,0.739130435,0.231884058,0.304347826,0.202898551,0.086956522,0.086956522,2.52173913,1.811594203,0.014492754,0.565217391,0.043478261,0.072463768,4.623188406,0.536231884,0.173913043,0.739130435,0.043478261,0.086956522,0.710144928,0,0.507246377,0.333333333,2.753623188,0.231884058,0.985507246,0.956521739,0.173913043,22.46376812,0.144927536,0.31884058,0,13.33333333,26.53623188,28084,664,0.806830187,0.884615385,0.522727273,10,30.84,12.67649725,7.489064394,33.36227523,447.4202899,440.1449275,0.975,48,27468,27699,27920,28324,28411,0,0,0,0,0,0
65535,28093,1.930091185,0.258358663,0.574468085,0.176291793,0.054711246,0.094224924,3.495440729,2.6443769,0.082066869,0.455927052,0.063829787,0.234042553,13.9118541,0.680851064,0.188449848,0.507598784,0.103343465,0.072948328,0.936170213,0.012158055,0.559270517,0.334346505,2.790273556,0.319148936,1.541033435,0.744680851,0.167173252,27.85714286,0.130699088,0.316109422,0.05775076,125,23.18844985,28093,3167,0.833627368,0.826633166,0.548333333,10,80.122,29.65069963,16.37688993,-34.83236375,491.7234043,441.2522796,0.403846154,19,27612,27833,0,0,0,0,0,0,0,0,0
65535,28103,2.329365079,0.285714286,0.384920635,0.091269841,0.01984127,0.055555556,4.996031746,2.793650794,0.091269841,0.623015873,0.047619048,0.075396825,15.67063492,0.44047619,0.174603175,0.373015873,0.095238095,0.067460317,0.952380952,0.023809524,0.5,0.301587302,5.162698413,0.277777778,1.924603175,0.678571429,0.146825397,18.69444444,0.123015873,0.226190476,0.047619048,18.3015873,32.09920635,28103,2426,0.538119541,0.958174905,0.736842105,10,54.426,19.62259854,16.5392708,34.81711049,748.8333333,442.5674603,0.357142857,29,28517,28681,29066,0,0,0,0,0,0,0,0
65535,28113,0.573170732,0.036585366,0.207317073,0.085365854,0.024390244,0.036585366,2.182926829,0.987804878,0.073170732,0.268292683,0.073170732,0.073170732,5.780487805,0.280487805,0.073170732,0.207317073,0.036585366,0.036585366,0.341463415,0,0.329268293,0.280487805,2.43902439,0.231707317,0.865853659,0.597560976,0.06097561,11.20731707,0.024390244,0.170731707,0.012195122,11.51219512,21.30487805,28113,789,0.386814285,0.964705882,0.745454545,10,29.417,10.72328783,9.888561778,32.94755029,861.0853659,442.4634146,0.552631579,19,28613,28690,0,0,0,0,0,0,0,0,0
65535,28122,0.5625,0.107142857,0.339285714,0.133928571,0.035714286,0.026785714,2.089285714,1.026785714,0.071428571,0.535714286,0.053571429,0.026785714,4.955357143,0.339285714,0.160714286,0.267857143,0.026785714,0.053571429,0.401785714,0.0625,0.366071429,0.223214286,4.857142857,0.116071429,0.803571429,0.526785714,0.098214286,12.6875,0.053571429,0.169642857,0.008928571,12.3125,22.79464286,28122,1078,0.867797876,0.861538462,0.538461538,10,41.69,17.82864884,8.859364823,33.70279636,1074.455357,440.5,0.603773585,19,27843,29056,0,0,0,0,0,0,0,0,0
65535,28132,0.333333333,0.100628931,0.182389937,0.119496855,0.025157233,0.081761006,1.779874214,0.886792453,0.056603774,0.534591195,0.018867925,0.037735849,1.817610063,0.245283019,0.144654088,0.20754717,0.06918239,0.037735849,0.377358491,0.006289308,0.339622642,0.270440252,3.251572327,0.113207547,0.440251572,0.490566038,0.037735849,11.59119497,0.088050314,0.13836478,0.037735849,11.56603774,21.62264151,28132,1531,0.710133429,0.913793103,0.623529412,10,46.685,17.4261699,12.26919329,27.06247863,1151.125786,442.4779874,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,28141,0.395348837,0.11627907,0.069767442,0.11627907,0.069767442,0.023255814,1.76744186,0.953488372,0.069767442,0.813953488,0.023255814,0.023255814,1.88372093,0.325581395,0.046511628,0.209302326,0.023255814,0.023255814,0.511627907,0.023255814,0.302325581,0.441860465,3.697674419,0.279069767,1.325581395,0.488372093,0.093023256,12.62790698,0.069767442,0.23255814,0.046511628,13.60465116,24.02325581,28141,414,0.589419197,0.914893617,0.671875,10,22.379,8.525861203,6.887423771,69.79304945,1868,443.2325581,10,19,27766,28209,0,0,0,0,0,0,0,0,0
65535,28151,0.456375839,0.127516779,0.248322148,0.11409396,0.040268456,0.053691275,2.89261745,1.402684564,0.080536913,0.483221477,0.033557047,0.026845638,3.758389262,0.456375839,0.060402685,0.275167785,0.087248322,0.046979866,0.463087248,0.013422819,0.483221477,0.315436242,5.765100671,0.234899329,0.872483221,0.711409396,0.067114094,12.8590604,0.046979866,0.161073826,0.040268456,12.65100671,23.58389262,28151,1435,0.641949444,0.925465839,0.674208145,10,44.246,16.00088439,12.26862958,-13.76893824,396.0738255,441.6241611,0.824561404,48,27034,27689,28469,28786,29008,0,0,0,0,0,0
65535,28161,0.962686567,0.126865672,0.328358209,0.134328358,0.037313433,0.067164179,3.589552239,1.641791045,0.111940299,0.395522388,0.029850746,0.074626866,5.78358209,0.395522388,0.171641791,0.402985075,0.059701493,0.067164179,0.485074627,0,0.5,0.276119403,2.305970149,0.268656716,1.134328358,0.619402985,0.111940299,16.82835821,0.156716418,0.186567164,0.014925373,13.10447761,24.29850746,28161,1290,0.540795735,0.957142857,0.687179487,10,39.639,14.35211106,12.07233496,80.03820562,420.6492537,443.8731343,0.431372549,19,28324,28912,0,0,0,0,0,0,0,0,0
65535,28170,0.611111111,0.12037037,0.199074074,0.101851852,0.009259259,0.060185185,1.657407407,0.921296296,0.069444444,0.388888889,0.046296296,0.041666667,4.574074074,0.305555556,0.106481481,0.263888889,0.041666667,0.018518519,0.412037037,0.041666667,0.407407407,0.222222222,4.111111111,0.143518519,0.740740741,0.476851852,0.101851852,10.72685185,0.074074074,0.162037037,0.009259259,12.87037037,24.56018519,28170,2080,0.749752018,0.86746988,0.654545455,10,57.817,21.30514967,14.09802034,-80.24849673,841.6666667,443.6527778,0.684931507,39,27487,28267,29075,29114,0,0,0,0,0,0,0
