ImageId,CellId,Cell_141Pr_AQP4,Cell_143Nd_SQSTM1,Cell_145Nd_UBQLN2,Cell_147Sm_Glutaminase,Cell_149Sm_C9orf72,Cell_150Nd_PDL1,Cell_151Eu_MAP2,Cell_152Sm_ATXN2,Cell_153Eu_ORF1,Cell_154Sm_pTDP43,Cell_155Gd_FoxP3,Cell_156Gd_CH24H,Cell_158Gd_GFAP,Cell_159Tb_IL6ST,Cell_160Gd_IBA1,Cell_161Dy_CX3CR1,Cell_162Dy_pTBK1,Cell_163Dy_CD4,Cell_164Dy_TMEM119,Cell_165Ho_PD1,Cell_166Er_GAD67,Cell_167Er_CD8,Cell_168Er_FUS,Cell_169Tm_ChAT,Cell_170Er_APOE,Cell_171Yb_TREM2,Cell_172Yb_PDL2,Cell_174Yb_MHCclassII,Cell_175Lu_TDP43,Cell_176Yb_TBK1,Cell_4_ALS_M_FrontalCrtx_240424_1_cellmasked,Area,Eccentricity,Solidity,Extent,EulerNumber,Perimeter,MajorAxisLength,MinorAxisLength,Orientation,X_position,Y_position,Percent_Touching,Number_Neighbors,neighbour_4_CellId1,neighbour_4_CellId2,neighbour_4_CellId3,neighbour_4_CellId4,neighbour_4_CellId5,neighbour_4_CellId6,neighbour_4_CellId7
622708,129,0.714285714,0.114285714,0.523809524,0.104761905,0.00952381,0.066666667,0.847619048,1.419047619,0.038095238,0.342857143,0.038095238,0.047619048,3.638095238,0.20952381,0.066666667,0.257142857,0.057142857,0.038095238,0.342857143,0.00952381,0.39047619,0.180952381,0.628571429,0.304761905,0.761904762,0.99047619,0.085714286,10.81904762,0.066666667,0.076190476,7345,105,0.6129215,0.963302752,0.673076923,1,34.214,13.10098136,10.35165928,38.37722945,541.3714286,124.8190476,0.2,1,127,0,0,0,0,0,0
622708,130,0.151898734,0.063291139,0.493670886,0.126582278,0.012658228,0.012658228,0.860759494,1.063291139,0.063291139,0.329113924,0.050632911,0.050632911,1.443037975,0.101265823,0.037974684,0.126582278,0.037974684,0.037974684,0.316455696,0,0.367088608,0.113924051,1.620253165,0.189873418,0.974683544,0.594936709,0.088607595,9.253164557,0.063291139,0.101265823,7402,79,0.733359851,0.951807229,0.731481481,1,30.707,12.32911586,8.381834313,-70.06730773,355.5822785,125.4050633,0.540540541,2,126,134,0,0,0,0,0
622708,131,0.610526316,0.094736842,0.494736842,0.052631579,0.021052632,0.010526316,1.189473684,1.536842105,0.084210526,0.263157895,0.063157895,0.042105263,3.326315789,0.210526316,0.168421053,0.178947368,0.084210526,0.073684211,0.210526316,0,0.389473684,0.157894737,3.557894737,0.2,0.947368421,0.621052632,0.115789474,8.073684211,0.052631579,0.115789474,7459,95,0.663824587,0.931372549,0.659722222,1,34.032,12.87088329,9.625983103,43.791851,579.6315789,126.6421053,0,0,0,0,0,0,0,0,0
622708,132,1.083333333,0.072916667,0.489583333,0.125,0.0625,0.03125,1.760416667,1.604166667,0.010416667,0.5,0.03125,0.041666667,5.145833333,0.333333333,0.197916667,0.239583333,0.083333333,0.09375,0.46875,0,0.552083333,0.1875,0.739583333,0.364583333,1.458333333,0.677083333,0.114583333,11.35416667,0.03125,0.177083333,7516,96,0.400870401,0.96,0.727272727,1,31.774,11.61528584,10.64116725,20.41859041,684.34375,124.8645833,0,0,0,0,0,0,0,0,0
622708,133,0.595744681,0.138297872,0.723404255,0.159574468,0.053191489,0.053191489,1.138297872,1.765957447,0.042553191,0.308510638,0.031914894,0.053191489,1.840425532,0.319148936,0.010638298,0.191489362,0,0.063829787,0.20212766,0.010638298,0.287234043,0.180851064,0.478723404,0.191489362,0.755319149,0.670212766,0.053191489,10.61702128,0.042553191,0.138297872,7573,94,0.746035297,0.930693069,0.671428571,1,33.461,13.54822675,9.021850923,16.53660556,18.18085106,127.5744681,0,0,0,0,0,0,0,0,0
622708,134,0.2,0.084210526,0.505263158,0.115789474,0.052631579,0.042105263,0.705263158,1.115789474,0.021052632,0.368421053,0.094736842,0.042105263,1.715789474,0.242105263,1.031578947,0.178947368,0.042105263,0.031578947,0.631578947,0.010526316,0.4,0.231578947,1.947368421,0.210526316,1.010526316,0.515789474,0.168421053,10.66315789,0.084210526,0.115789474,7630,95,0.693453035,0.87962963,0.664335664,1,35.115,13.39053628,9.647905908,73.48105332,363.3052632,126.9157895,0.441860465,1,130,0,0,0,0,0,0
622708,135,1.222222222,0.172839506,1.197530864,0.074074074,0.024691358,0.024691358,1.592592593,1.728395062,0.049382716,0.37037037,0.049382716,0.049382716,5.432098765,0.24691358,0.87654321,0.407407407,0.037037037,0.135802469,1.024691358,0.012345679,0.320987654,0.160493827,5.580246914,0.209876543,1.074074074,0.851851852,0.12345679,12.01234568,0.086419753,0.135802469,7687,81,0.784004713,0.920454545,0.623076923,1,32.229,13.19854517,8.193061204,-33.73072074,707.8888889,126.8148148,0.536585366,1,139,0,0,0,0,0,0
622708,136,1.034482759,0.183908046,0.482758621,0.045977011,0.022988506,0.091954023,1,2.011494253,0.091954023,0.459770115,0.011494253,0.022988506,4.252873563,0.252873563,0.252873563,0.264367816,0.057471264,0.057471264,0.356321839,0,0.425287356,0.126436782,0.83908046,0.32183908,1,0.885057471,0.172413793,12.65517241,0.034482759,0.252873563,7743,87,0.495111549,0.935483871,0.725,1,32.047,11.4744532,9.969342467,22.29833238,161.2298851,128.0804598,0.634146341,2,121,145,0,0,0,0,0
622708,137,0.591240876,0.145985401,0.649635036,0.138686131,0.01459854,0.058394161,0.95620438,1.423357664,0.00729927,0.270072993,0.065693431,0.02189781,3.635036496,0.248175182,0.328467153,0.313868613,0.094890511,0.04379562,0.364963504,0.02189781,0.255474453,0.182481752,1.116788321,0.248175182,1.459854015,1.02919708,0.094890511,11.99270073,0.116788321,0.109489051,7800,137,0.784261574,0.901315789,0.619909502,1,42.732,17.06711883,10.58895803,19.92882508,487.3868613,129.1240876,0.388888889,1,122,0,0,0,0,0,0
622708,138,0.494845361,0.072164948,0.659793814,0.175257732,0.06185567,0.041237113,1,1.711340206,0.072164948,0.453608247,0.051546392,0.175257732,2.546391753,0.268041237,0.494845361,0.226804124,0.082474227,0.134020619,0.391752577,0.010309278,0.340206186,0.144329897,0.659793814,0.298969072,1.206185567,0.731958763,0.092783505,12.82474227,0.113402062,0.268041237,7857,97,0.631731099,0.950980392,0.673611111,1,33.271,12.70967916,9.852385712,45.98257105,460.3917526,128.8762887,0.214285714,2,141,147,0,0,0,0,0
622708,139,1.459770115,0.206896552,0.954022989,0.229885057,0.022988506,0.022988506,1.862068966,1.827586207,0.045977011,0.275862069,0.057471264,0.022988506,5.183908046,0.264367816,0.114942529,0.32183908,0.08045977,0.057471264,0.333333333,0,0.528735632,0.183908046,1.988505747,0.218390805,1.08045977,0.965517241,0.149425287,13.57471264,0.091954023,0.172413793,7914,87,0.778164283,0.956043956,0.608391608,1,32.808,13.65992006,8.579260098,-36.14489747,701.5402299,130.3908046,0.477272727,1,135,0,0,0,0,0,0
622708,140,0.479166667,0.131944444,0.638888889,0.256944444,0.034722222,0.020833333,0.895833333,1.048611111,0.048611111,0.229166667,0.027777778,0.0625,2.930555556,0.201388889,0.069444444,0.229166667,0.034722222,0.104166667,0.340277778,0,0.25,0.180555556,0.729166667,0.215277778,0.819444444,0.763888889,0.118055556,10.73611111,0.048611111,0.118055556,7971,144,0.667621222,0.941176471,0.692307692,1,41.971,15.92265674,11.85443564,-28.38782314,425.5277778,129.9027778,0,0,0,0,0,0,0,0,0
622708,141,0.617647059,0.147058824,0.426470588,0.176470588,0.058823529,0.088235294,1.588235294,1.323529412,0.029411765,0.338235294,0.044117647,0.058823529,3.044117647,0.352941176,1.044117647,0.308823529,0.014705882,0.014705882,0.808823529,0,0.529411765,0.088235294,0.676470588,0.352941176,1.323529412,0.852941176,0.147058824,12.02941176,0.117647059,0.117647059,8028,68,0.640957118,0.944444444,0.62962963,1,28.491,10.85622965,8.332988799,4.958686144,448.2794118,130.9852941,0.777777778,4,120,138,147,148,0,0,0
622708,142,0.243243243,0.121621622,1.027027027,0.202702703,0.027027027,0.108108108,0.891891892,1.351351351,0.013513514,0.135135135,0.027027027,0.013513514,2.486486486,0.162162162,1.013513514,0.189189189,0.013513514,0.108108108,1.067567568,0.013513514,0.202702703,0.202702703,1.216216216,0.202702703,0.72972973,0.662162162,0.027027027,11.16216216,0.067567568,0.189189189,8085,74,0.715542413,0.948717949,0.685185185,1,30.616,12.20307906,8.524696299,-80.03846112,305.4864865,133.5810811,0.5,1,143,0,0,0,0,0,0
622708,143,0.29245283,0.198113208,0.764150943,0.132075472,0.037735849,0.037735849,0.962264151,1.320754717,0.103773585,0.283018868,0.018867925,0.047169811,2.160377358,0.226415094,5.377358491,0.160377358,0.028301887,0.103773585,2.537735849,0.028301887,0.264150943,0.160377358,2.311320755,0.226415094,1.358490566,0.698113208,0.037735849,12.27358491,0.113207547,0.094339623,8142,106,0.505322767,0.92173913,0.741258741,1,35.578,12.73197928,10.98681217,-83.50704987,313.3584906,132.8207547,0.409090909,2,142,161,0,0,0,0,0
622708,144,0.398876404,0.056179775,1.084269663,0.112359551,0.028089888,0.033707865,1.207865169,1.157303371,0.016853933,0.174157303,0.056179775,0.050561798,1.561797753,0.247191011,0.033707865,0.196629213,0.06741573,0.061797753,0.387640449,0.005617978,0.269662921,0.134831461,4.825842697,0.185393258,0.769662921,0.853932584,0.078651685,9.185393258,0.106741573,0.08988764,8199,178,0.671866862,0.931937173,0.659259259,1,47.603,17.72534123,13.12866284,69.53332715,727.1741573,136.1573034,0,0,0,0,0,0,0,0,0
622708,145,0.755319149,0.063829787,0.659574468,0.287234043,0,0.085106383,1.170212766,1.680851064,0.085106383,0.382978723,0.010638298,0.021276596,2.382978723,0.244680851,0.106382979,0.191489362,0.063829787,0.042553191,0.382978723,0,0.29787234,0.053191489,0.659574468,0.446808511,0.85106383,0.617021277,0.170212766,11.88297872,0.042553191,0.021276596,8256,94,0.661239781,0.94,0.657342657,1,33.635,12.87500372,9.658500952,56.9896016,153.1595745,136.7021277,0.5,2,136,152,0,0,0,0,0
622708,146,0.261146497,0.063694268,0.560509554,0.082802548,0.057324841,0.063694268,0.891719745,1.050955414,0.012738854,0.305732484,0.044585987,0.050955414,1.770700637,0.165605096,0.350318471,0.197452229,0.050955414,0.050955414,0.324840764,0.012738854,0.267515924,0.184713376,0.859872611,0.21656051,0.993630573,0.611464968,0.121019108,9.363057325,0.089171975,0.063694268,8313,157,0.719913665,0.957317073,0.670940171,1,43.857,17.09791324,11.86703963,-18.1335567,390.7961783,136.5541401,0.232142857,1,163,0,0,0,0,0,0
622708,147,0.197368421,0.171052632,0.763157895,0.157894737,0.052631579,0.026315789,0.842105263,1.236842105,0.039473684,0.460526316,0.026315789,0.039473684,1.381578947,0.302631579,0.052631579,0.210526316,0.065789474,0.052631579,0.25,0,0.5,0.210526316,3.513157895,0.328947368,0.723684211,0.789473684,0.118421053,11.17105263,0.052631579,0.092105263,8370,76,0.7874821,0.926829268,0.690909091,1,30.434,12.6877967,7.819965191,29.1537012,450.0526316,137.9342105,0.675675676,3,138,141,148,0,0,0,0
622708,148,0.892857143,0.178571429,0.678571429,0.19047619,0.035714286,0.047619048,2.214285714,2.773809524,0.071428571,0.523809524,0.035714286,0.05952381,3.726190476,0.333333333,0.154761905,0.416666667,0.047619048,0.154761905,0.345238095,0,0.5,0.392857143,9.5,0.333333333,1.952380952,0.857142857,0.095238095,14.28571429,0.119047619,0.130952381,8427,84,0.662359352,0.943820225,0.7,1,32.047,12.15222852,9.104282936,-80.42581287,440.9285714,137.4642857,0.525,2,141,147,0,0,0,0,0
622708,149,0.776923077,0.076923077,0.507692308,0.169230769,0.030769231,0.046153846,1.361538462,1.630769231,0.076923077,0.384615385,0.084615385,0.038461538,2.807692308,0.338461538,0.461538462,0.3,0.061538462,0.069230769,0.330769231,0,0.461538462,0.2,0.569230769,0.315384615,1.307692308,0.753846154,0.153846154,12.17692308,0.046153846,0.153846154,8484,130,0.580659014,0.942028986,0.666666667,1,39.366,14.4391862,11.7556181,-14.9622197,623.7692308,137.9153846,0.019607843,1,173,0,0,0,0,0,0
622708,150,0.720779221,0.168831169,0.987012987,0.149350649,0.012987013,0.051948052,0.896103896,1.922077922,0.045454545,0.519480519,0.123376623,0.038961039,3.448051948,0.337662338,0.292207792,0.24025974,0.051948052,0.064935065,0.487012987,0.006493506,0.305194805,0.214285714,1.798701299,0.207792208,0.675324675,0.714285714,0.12987013,11.85714286,0.103896104,0.155844156,8541,154,0.642752103,0.93902439,0.696832579,1,43.749,16.29721168,12.48487397,-4.742888774,76.1038961,138.1233766,0,0,0,0,0,0,0,0,0
622708,151,1.175675676,0.148648649,0.297297297,0.040540541,0.040540541,0.040540541,1.77027027,1.364864865,0.067567568,0.405405405,0.040540541,0.067567568,8.743243243,0.189189189,0.067567568,0.22972973,0.040540541,0.067567568,0.081081081,0,0.797297297,0.148648649,0.405405405,0.189189189,0.689189189,0.675675676,0.027027027,6.810810811,0.040540541,0.094594595,8598,74,0.644957642,0.936708861,0.685185185,1,28.863,11.2371885,8.58766531,4.841979549,786.7432432,138.1351351,0.540540541,1,158,0,0,0,0,0,0
622708,152,0.920353982,0.150442478,0.486725664,0.221238938,0.061946903,0.053097345,1.203539823,1.778761062,0.03539823,0.353982301,0.026548673,0.017699115,2.451327434,0.274336283,0.681415929,0.256637168,0.026548673,0.053097345,0.345132743,0.008849558,0.380530973,0.10619469,0.460176991,0.292035398,0.92920354,0.646017699,0.097345133,10.47787611,0.14159292,0.123893805,8654,113,0.540480401,0.974137931,0.724358974,1,35.322,13.16030477,11.07250933,21.44116015,142.2300885,139.5221239,0.282608696,1,145,0,0,0,0,0,0
622708,153,0.222222222,0.076923077,1.153846154,0.068376068,0.017094017,0.094017094,0.846153846,1.076923077,0.068376068,0.136752137,0.05982906,0.085470085,0.829059829,0.188034188,0.051282051,0.213675214,0.025641026,0.025641026,0.384615385,0.008547009,0.299145299,0.205128205,3.538461538,0.153846154,0.512820513,0.452991453,0.076923077,9.982905983,0.034188034,0.05982906,8711,117,0.576799187,0.9140625,0.692307692,1,38.481,13.85886048,11.32110877,67.96762768,352.4871795,141.008547,0.382978723,1,154,0,0,0,0,0,0
622708,154,0.083333333,0.066666667,0.883333333,0.083333333,0,0,0.333333333,0.916666667,0.033333333,0.166666667,0.033333333,0,1.266666667,0.183333333,0,0.233333333,0.016666667,0.1,0.266666667,0,0.25,0.266666667,8.733333333,0.183333333,0.533333333,1,0.133333333,9.45,0.05,0.133333333,8768,60,0.671539735,0.9375,0.75,1,25.654,10.32672967,7.651781851,72.0268006,360.0666667,142.7333333,0.53125,1,153,0,0,0,0,0,0
622708,155,0.538461538,0.153846154,0.67032967,0.208791209,0.054945055,0.032967033,1.263736264,1.956043956,0.054945055,0.56043956,0.098901099,0.054945055,2.263736264,0.43956044,0.010989011,0.21978022,0.054945055,0.021978022,0.32967033,0.010989011,0.472527473,0.230769231,0.659340659,0.351648352,1.208791209,0.626373626,0.120879121,13.62637363,0.043956044,0.153846154,8825,91,0.471020941,0.957894737,0.689393939,1,31.865,11.58494825,10.21933805,-70.56325975,183.8571429,145.7032967,0.390243902,1,159,0,0,0,0,0,0
622708,156,0.541666667,0.111111111,0.611111111,0.208333333,0.027777778,0.083333333,0.847222222,1.402777778,0.041666667,0.527777778,0.069444444,0.041666667,2.430555556,0.222222222,0.305555556,0.347222222,0.013888889,0.069444444,0.625,0,0.263888889,0.111111111,6.736111111,0.236111111,0.805555556,0.819444444,0.083333333,8.736111111,0.125,0.097222222,8882,72,0.723597813,0.947368421,0.666666667,1,29.872,11.77958804,8.13052908,-74.34613962,703.8055556,144.1388889,0.833333333,3,157,169,175,0,0,0,0
622708,157,1.149425287,0.126436782,0.91954023,0.126436782,0.022988506,0.08045977,1.287356322,2.528735632,0.068965517,0.413793103,0.08045977,0.068965517,4,0.287356322,0.804597701,0.425287356,0.057471264,0.034482759,0.804597701,0.034482759,0.344827586,0.252873563,5.172413793,0.413793103,1,0.965517241,0.126436782,11.89655172,0.034482759,0.218390805,8939,87,0.619389479,0.896907216,0.659090909,1,33.064,12.27261494,9.635031957,-61.81887344,711.4597701,144.6551724,0.43902439,1,156,0,0,0,0,0,0
622708,158,1.376068376,0.145299145,0.299145299,0.196581197,0.034188034,0.034188034,1.58974359,1.615384615,0.068376068,0.435897436,0.025641026,0.068376068,6.854700855,0.307692308,0.179487179,0.299145299,0.034188034,0.085470085,0.418803419,0.008547009,0.666666667,0.179487179,0.504273504,0.299145299,1.085470085,0.581196581,0.094017094,10.22222222,0.076923077,0.051282051,8996,117,0.794857561,0.886363636,0.664772727,1,40.466,16.24223679,9.855725277,3.803269135,783.6666667,145.3931624,0.4,1,151,0,0,0,0,0,0
622708,159,0.2875,0.15,0.825,0.125,0.0375,0.0375,0.8875,1.325,0.0125,0.275,0.05,0.025,0.95,0.225,0.75,0.0875,0.025,0.0375,0.8,0,0.425,0.2375,8.7,0.1625,0.9625,0.575,0.0625,11.0125,0.1,0.0875,9053,80,0.740320267,0.888888889,0.606060606,1,31.865,12.49402704,8.399163944,46.60811764,192.525,147.775,0.8,2,155,174,0,0,0,0,0
622708,160,0.583333333,0.208333333,0.697916667,0.135416667,0.020833333,0.052083333,0.885416667,1.21875,0.020833333,0.25,0.041666667,0.03125,2.020833333,0.25,0.03125,0.34375,0.0625,0.041666667,0.354166667,0.010416667,0.322916667,0.239583333,11.59375,0.177083333,0.6875,0.90625,0.0625,11.05208333,0.114583333,0.125,9110,96,0.339251754,0.96,0.727272727,1,32.328,11.51245675,10.82971763,-80.95574711,111.5208333,146.3958333,0,0,0,0,0,0,0,0,0
622708,161,0.483516484,0.120879121,0.637362637,0.142857143,0.032967033,0.054945055,1.428571429,1.472527473,0.010989011,0.571428571,0.076923077,0.043956044,2.340659341,0.340659341,0.021978022,0.318681319,0.010989011,0.076923077,0.384615385,0.043956044,0.703296703,0.21978022,0.483516484,0.208791209,1.274725275,0.758241758,0.186813187,13.57142857,0.120879121,0.197802198,9167,91,0.383245325,0.947916667,0.689393939,1,31.865,11.33702196,10.47140166,85.45972559,312.0549451,147.4945055,0.463414634,2,143,162,0,0,0,0,0
622708,162,0.580246914,0.135802469,1.049382716,0.197530864,0.061728395,0.111111111,1.345679012,1.074074074,0.086419753,0.333333333,0.074074074,0.012345679,3.62962963,0.172839506,0.086419753,0.185185185,0.024691358,0.061728395,0.37037037,0.012345679,0.333333333,0.12345679,0.580246914,0.197530864,1.271604938,0.777777778,0.061728395,10.82716049,0.061728395,0.012345679,9224,81,0.667383236,0.880434783,0.675,1,31.683,12.12910938,9.032723061,-75.57377021,320.2962963,146.7901235,0.43902439,1,161,0,0,0,0,0,0
622708,163,0.390977444,0.157894737,0.676691729,0.15037594,0.015037594,0.045112782,1.233082707,1.060150376,0.030075188,0.315789474,0.052631579,0.052631579,3.022556391,0.203007519,0.052631579,0.248120301,0.060150376,0.015037594,0.293233083,0.037593985,0.308270677,0.293233083,6.323308271,0.233082707,2.368421053,0.586466165,0.060150376,11.04511278,0.105263158,0.142857143,9281,133,0.42741462,0.95,0.730769231,1,38.233,13.74710161,12.42814583,-24.41310964,396.2481203,149.0300752,0.22,1,146,0,0,0,0,0,0
622708,164,0.452631579,0.063157895,0.4,0.157894737,0,0.031578947,1.578947368,1.631578947,0.084210526,0.252631579,0.021052632,0.021052632,2.568421053,0.294736842,0.473684211,0.210526316,0.094736842,0.115789474,0.336842105,0.021052632,0.315789474,0.115789474,0.578947368,0.273684211,1.305263158,0.526315789,0.136842105,10.28421053,0.063157895,0.115789474,9338,95,0.448412571,0.95959596,0.71969697,1,32.146,11.74040146,10.49388427,-0.359179387,416.8736842,148.2526316,0,0,0,0,0,0,0,0,0
622708,165,0.892857143,0.080357143,0.696428571,0.178571429,0.017857143,0.0625,1.089285714,1.196428571,0.0625,0.3125,0.053571429,0.035714286,2.508928571,0.25,0.017857143,0.205357143,0.026785714,0.035714286,0.419642857,0,0.321428571,0.178571429,1.366071429,0.25,2.366071429,0.8125,0.0625,12.05357143,0.071428571,0.125,9395,112,0.338315588,0.957264957,0.717948718,1,34.958,12.38773522,11.65726405,1.477745653,469.0446429,148.6339286,0.086956522,1,184,0,0,0,0,0,0
622708,166,0.978947368,0.084210526,0.410526316,0.157894737,0.010526316,0.073684211,0.873684211,1.421052632,0.052631579,0.326315789,0.042105263,0.042105263,4.347368421,0.231578947,0.126315789,0.2,0.052631579,0,0.189473684,0.010526316,0.305263158,0.073684211,0.557894737,0.242105263,1.042105263,0.547368421,0.042105263,8.105263158,0.094736842,0.073684211,9452,95,0.641703886,0.931372549,0.730769231,1,33.825,12.70167036,9.741577718,19.01875727,527.3684211,148.5578947,0,0,0,0,0,0,0,0,0
622708,167,0.436893204,0.09223301,0.674757282,0.13592233,0.014563107,0.106796117,1.233009709,1.17961165,0.038834951,0.305825243,0.077669903,0.029126214,2.77184466,0.242718447,0.441747573,0.22815534,0.04368932,0.053398058,0.339805825,0.009708738,0.305825243,0.203883495,1.169902913,0.165048544,1.252427184,0.655339806,0.111650485,11.63106796,0.082524272,0.111650485,9509,206,0.610239576,0.932126697,0.677631579,1,52.003,18.55334823,14.69827653,-74.36229745,210.5776699,151.3495146,0.149253731,1,174,0,0,0,0,0,0
622708,168,0.283950617,0.098765432,0.49382716,0.098765432,0,0.111111111,1.50617284,1.444444444,0.024691358,0.358024691,0.049382716,0.024691358,2.604938272,0.234567901,0.037037037,0.135802469,0.049382716,0.012345679,0.172839506,0.049382716,0.283950617,0.135802469,1.432098765,0.160493827,1.283950617,0.62962963,0.049382716,8.481481481,0.061728395,0.086419753,9565,81,0.664793794,0.920454545,0.675,1,32.204,12.12652164,9.058838046,25.5737314,281.0864198,148.4444444,0.820512821,2,171,172,0,0,0,0,0
622708,169,1.166666667,0.055555556,0.277777778,0.240740741,0,0.037037037,1.203703704,1.425925926,0.074074074,0.481481481,0.055555556,0.092592593,2.777777778,0.333333333,0.018518519,0.425925926,0.12962963,0.018518519,0.444444444,0.018518519,0.5,0.148148148,0.703703704,0.296296296,1.148148148,0.888888889,0.111111111,10.53703704,0.055555556,0.111111111,9622,54,0.768447449,0.981818182,0.701298701,1,25.191,10.64983726,6.814968237,-3.387551182,697.8333333,148.5925926,0.870967742,2,156,175,0,0,0,0,0
622708,170,0.4,0.114285714,0.557142857,0.128571429,0.042857143,0.071428571,0.914285714,1.571428571,0.028571429,0.4,0.085714286,0.042857143,3.228571429,0.328571429,0.3,0.214285714,0.014285714,0,0.185714286,0,0.285714286,0.085714286,1.071428571,0.2,0.928571429,0.714285714,0.142857143,11.02857143,0.128571429,0.128571429,9679,70,0.675246393,0.933333333,0.648148148,1,30.616,11.61350367,8.566030158,-71.90579166,266.5714286,150.7142857,0.486486486,2,171,187,0,0,0,0,0
622708,171,0.279569892,0.086021505,0.870967742,0.107526882,0.053763441,0.032258065,0.731182796,1.344086022,0.043010753,0.150537634,0.043010753,0.053763441,1.870967742,0.258064516,0.032258065,0.247311828,0.053763441,0.053763441,0.290322581,0,0.301075269,0.215053763,14.48387097,0.129032258,0.838709677,0.720430108,0.064516129,9.064516129,0.053763441,0.096774194,9736,93,0.863823669,0.869158879,0.688888889,1,37.348,15.89863129,8.009639392,-75.85205801,273.4193548,151.9784946,0.863636364,3,168,170,187,0,0,0,0
622708,172,0.247933884,0.132231405,0.776859504,0.148760331,0.033057851,0.041322314,1.487603306,1.231404959,0.049586777,0.380165289,0.033057851,0.016528926,1.132231405,0.123966942,0.074380165,0.247933884,0.049586777,0.074380165,0.256198347,0.008264463,0.247933884,0.157024793,4.487603306,0.165289256,0.925619835,0.719008264,0.115702479,9.58677686,0.074380165,0.090909091,9793,121,0.188666732,0.902985075,0.617346939,1,39.639,13.01329486,12.77959134,-80.50988449,289.5041322,152.1735537,0.392156863,1,168,0,0,0,0,0,0
622708,173,0.38961039,0.123376623,0.954545455,0.11038961,0.058441558,0.058441558,1.318181818,1.681818182,0.077922078,0.350649351,0.071428571,0.045454545,1.974025974,0.25974026,0.058441558,0.214285714,0.038961039,0.077922078,0.266233766,0.006493506,0.435064935,0.149350649,2.435064935,0.246753247,0.75974026,0.564935065,0.103896104,11.01298701,0.064935065,0.071428571,9850,154,0.557262527,0.93902439,0.733333333,1,43.468,15.53874651,12.90238626,-70.63080628,638.0324675,148.038961,0.053571429,2,149,177,0,0,0,0,0
622708,174,0.257425743,0.118811881,0.782178218,0.089108911,0.03960396,0.079207921,0.732673267,1.099009901,0.03960396,0.237623762,0.04950495,0.02970297,1.158415842,0.198019802,0.742574257,0.158415842,0.03960396,0.128712871,0.693069307,0.02970297,0.346534653,0.227722772,8.891089109,0.178217822,0.524752475,0.504950495,0.099009901,9.881188119,0.059405941,0.128712871,9907,101,0.771506328,0.926605505,0.655844156,1,35.694,14.56128597,9.264205356,25.4704789,196.4257426,154.4257426,0.644444444,2,159,167,0,0,0,0,0
622708,175,0.780487805,0.134146341,0.609756098,0.158536585,0.024390244,0.085365854,1.926829268,1.817073171,0.085365854,0.329268293,0.048780488,0.097560976,2.62195122,0.304878049,0.731707317,0.451219512,0.085365854,0.073170732,0.548780488,0.024390244,0.390243902,0.158536585,1.048780488,0.243902439,1.585365854,0.853658537,0.158536585,15.23170732,0.097560976,0.207317073,9964,82,0.792905241,0.863157895,0.630769231,1,33.982,13.68491387,8.338833281,2.227816409,696.2195122,154.5243902,0.85,3,156,169,186,0,0,0,0
622708,176,1.471428571,0.114285714,0.285714286,0.114285714,0.028571429,0.014285714,1.371428571,1.985714286,0.057142857,0.385714286,0.071428571,0.028571429,3.971428571,0.157142857,0.071428571,0.271428571,0.057142857,0.028571429,0.314285714,0.042857143,0.328571429,0.171428571,0.557142857,0.271428571,0.714285714,0.471428571,0.114285714,8.385714286,0.1,0.157142857,10021,70,0.40345808,0.945945946,0.777777778,1,27.432,9.99179933,9.142477702,-59.65253793,61,156.4,0.558823529,2,181,189,0,0,0,0,0
622708,177,0.658959538,0.10982659,0.751445087,0.190751445,0.01734104,0.069364162,1.421965318,1.560693642,0.028901734,0.329479769,0.069364162,0.023121387,3.057803468,0.283236994,2.375722543,0.312138728,0.075144509,0.057803468,1.757225434,0.028901734,0.38150289,0.208092486,6.439306358,0.294797688,1.98265896,0.797687861,0.092485549,13.59537572,0.086705202,0.132947977,10078,173,0.514556305,0.950549451,0.678431373,1,45.933,16.16829316,13.86360956,27.61880853,624.2369942,157.3757225,0.033333333,1,173,0,0,0,0,0,0
622708,178,0.277310924,0.201680672,0.823529412,0.151260504,0,0.084033613,1.18487395,1.361344538,0.016806723,0.327731092,0.092436975,0.025210084,1.638655462,0.151260504,2.823529412,0.235294118,0.025210084,0.084033613,1.957983193,0.025210084,0.31092437,0.25210084,4.336134454,0.218487395,1.613445378,0.672268908,0.142857143,12.12605042,0.092436975,0.142857143,10135,119,0.189103994,0.959677419,0.762820513,1,36.066,12.48820171,12.26287792,85.10090755,338.5882353,157.0504202,0,0,0,0,0,0,0,0,0
622708,179,0.591304348,0.147826087,0.460869565,0.234782609,0.008695652,0.052173913,1.147826087,1.591304348,0.034782609,0.391304348,0.034782609,0.043478261,2.434782609,0.260869565,0.12173913,0.243478261,0.026086957,0.069565217,0.591304348,0.008695652,0.495652174,0.208695652,4.860869565,0.260869565,1.965217391,0.765217391,0.130434783,14.25217391,0.104347826,0.113043478,10192,115,0.450300514,0.92,0.737179487,1,38.969,13.12653116,11.72037857,-63.16393011,540.973913,158.0521739,0.520833333,2,185,194,0,0,0,0,0
