ImageId,CellId,Cell_141Pr_AQP4,Cell_143Nd_SQSTM1,Cell_145Nd_UBQLN2,Cell_147Sm_Glutaminase,Cell_149Sm_C9orf72,Cell_150Nd_PDL1,Cell_151Eu_MAP2,Cell_152Sm_ATXN2,Cell_153Eu_ORF1,Cell_154Sm_pTDP43,Cell_155Gd_FoxP3,Cell_156Gd_CH24H,Cell_158Gd_GFAP,Cell_159Tb_IL6ST,Cell_160Gd_IBA1,Cell_161Dy_CX3CR1,Cell_162Dy_pTBK1,Cell_163Dy_CD4,Cell_164Dy_TMEM119,Cell_165Ho_PD1,Cell_166Er_GAD67,Cell_167Er_CD8,Cell_168Er_FUS,Cell_169Tm_ChAT,Cell_170Er_APOE,Cell_171Yb_TREM2,Cell_172Yb_PDL2,Cell_174Yb_MHCclassII,Cell_175Lu_TDP43,Cell_176Yb_TBK1,Cell_CellMasked,Area,Eccentricity,Solidity,Extent,EulerNumber,Perimeter,MajorAxisLength,MinorAxisLength,Orientation,X_position,Y_position,Percent_Touching,Number_Neighbors,neighbour_4_CellId1,neighbour_4_CellId2,neighbour_4_CellId3,Selection,Sel01
65535,828,0.36,0.155555555555556,0.977777777777778,2.08444444444444,0.0711111111111111,0.0577777777777778,0.986666666666667,1.84,0.08,0.355555555555556,0.173333333333333,0.0444444444444444,1.11111111111111,0.511111111111111,0.0533333333333333,0.355555555555556,0.0622222222222222,0.0755555555555556,1.16888888888889,0.0222222222222222,0.622222222222222,0.702222222222222,5.49777777777778,0.355555555555556,0.595555555555556,1.81333333333333,0.16,25.5377777777778,0.16,0.186666666666667,62300,16929,0.851599929568911,0.910931174089069,0.625,75,57.428,23.8334954184224,12.4933346117152,-74.3861804760534,420.36,31.8311111111111,0,0,0,0,0,0,1
65535,903,0.37719298245614,0.166666666666667,0.824561403508772,1.01754385964912,0.0526315789473684,0.0964912280701754,0.684210526315789,1.7280701754386,0.043859649122807,0.473684210526316,0.0964912280701754,0.043859649122807,0.736842105263158,0.394736842105263,0.0263157894736842,0.385964912280702,0.0526315789473684,0.0964912280701754,1.42982456140351,0.0175438596491228,0.657894736842105,0.307017543859649,1.18421052631579,0.350877192982456,0.587719298245614,1.2719298245614,0.149122807017544,16.8070175438597,0.0614035087719298,0.0964912280701754,903,8577,0.643939934170212,0.957983193277311,0.74025974025974,75,35.785,13.8555613894205,10.600558168365,-19.3661620915758,635.982456140351,35.219298245614,0,0,0,0,0,0,1
65535,978,0.224137931034483,0.103448275862069,1.18965517241379,0.448275862068966,0.0258620689655172,0.0431034482758621,0.75,1.41379310344828,0.0862068965517241,0.482758620689655,0.163793103448276,0.0431034482758621,0.775862068965517,0.25,0.0431034482758621,0.258620689655172,0.0258620689655172,0.0517241379310345,1.19827586206897,0.0172413793103448,0.594827586206897,0.344827586206897,5.39655172413793,0.224137931034483,0.827586206896552,1.10344827586207,0.0862068965517241,12.7672413793103,0.120689655172414,0.0862068965517241,978,8728,0.708224522320448,0.943089430894309,0.69047619047619,75,36.918,14.5799553220878,10.2932628605716,23.8627256872723,924.491379310345,34.5086206896552,0,0,0,0,0,0,1
65535,1053,0.394160583941606,0.0802919708029197,0.401459854014599,0.970802919708029,0.0072992700729927,0.0656934306569343,0.992700729927007,1.54744525547445,0.072992700729927,0.854014598540146,0.0583941605839416,0.0291970802919708,1.05839416058394,0.445255474452555,0.0437956204379562,0.35036496350365,0.0218978102189781,0.0583941605839416,0.452554744525547,0.0291970802919708,1.51824817518248,0.343065693430657,0.671532846715328,0.394160583941606,1.21167883211679,1.12408759124088,0.145985401459854,13.4233576642336,0.109489051094891,0.18978102189781,1053,10308,0.709847437642867,0.944827586206897,0.702564102564103,75,40.193,15.8323223617314,11.1515827139023,26.0893021818724,581.56204379562,35.6642335766423,0,0,0,0,0,0,1
65535,1129,0.143589743589744,0.138461538461538,1.25128205128205,1.55897435897436,0.0358974358974359,0.0564102564102564,1.38461538461538,1.82051282051282,0.0512820512820513,0.348717948717949,0.153846153846154,0.0461538461538462,0.564102564102564,0.18974358974359,0.148717948717949,0.476923076923077,0.0461538461538462,0.0769230769230769,0.841025641025641,0.0153846153846154,0.451282051282051,0.369230769230769,2.14871794871795,0.251282051282051,0.2,1.72820512820513,0.184615384615385,19.774358974359,0.107692307692308,0.184615384615385,1129,14672,0.814963750677128,0.960591133004926,0.65,75,50.415,20.9750694228047,12.1553031091368,66.5860475149174,1108.6,35.1846153846154,0,0,0,0,0,0,1
65535,1204,0.685714285714286,0.157142857142857,0.942857142857143,1.88571428571429,0.0642857142857143,0.0785714285714286,1.1,1.9,0.0571428571428571,0.364285714285714,0.192857142857143,0.0357142857142857,1.32857142857143,0.457142857142857,0.0857142857142857,0.692857142857143,0.121428571428571,0.05,1.07142857142857,0.00714285714285714,0.528571428571429,0.614285714285714,8.80714285714286,0.292857142857143,0.364285714285714,1.53571428571429,0.171428571428571,26.2642857142857,0.114285714285714,0.278571428571429,1204,10534,0.785535414924038,0.939597315436242,0.673076923076923,75,41.599,17.0825164619412,10.5709465157606,-61.8487438736475,1066.03571428571,34.9142857142857,0.377358490566038,75,1731,0,0,0,1
65535,1279,0.511013215859031,0.149779735682819,1.24669603524229,2.31277533039648,0.0616740088105727,0.0837004405286344,0.969162995594714,1.70925110132159,0.0484581497797357,0.400881057268722,0.185022026431718,0.026431718061674,0.938325991189427,0.431718061674009,0.0881057268722467,0.515418502202643,0.066079295154185,0.0748898678414097,1.44052863436123,0.0440528634361234,0.585903083700441,0.3215859030837,4.87224669603524,0.299559471365639,0.400881057268722,1.94713656387665,0.176211453744493,22.15859030837,0.101321585903084,0.224669603524229,1279,17080,0.733662258988611,0.961864406779661,0.702786377708978,75,52.375,20.7195517291868,14.0792317784744,-54.9525537524377,1129.53303964758,39.8986784140969,0,0,0,0,0,0,1
65535,1354,0.211920529801325,0.119205298013245,0.635761589403974,1.22516556291391,0.0463576158940397,0.0662251655629139,0.754966887417219,0.986754966887417,0.0264900662251656,0.615894039735099,0.0596026490066225,0.033112582781457,1.41721854304636,0.364238410596026,0.033112582781457,0.264900662251656,0.0662251655629139,0.0596026490066225,0.847682119205298,0.0132450331125828,0.874172185430464,0.47682119205298,10.4172185430464,0.258278145695364,0.649006622516556,1.34437086092715,0.132450331125828,11.9072847682119,0.0927152317880795,0.0662251655629139,1354,11361,0.710764789272748,0.955696202531646,0.725961538461538,75,42.062,16.6226018752648,11.6928326949957,-29.3375255751717,1477.83443708609,38.9867549668874,0,0,0,0,0,0,1
65535,1430,0.27810650887574,0.0946745562130177,0.615384615384615,NaN,0.0355029585798817,0.0355029585798817,0.497041420118343,1.54437869822485,0.0532544378698225,0.656804733727811,0.0828402366863905,0.0177514792899408,0.609467455621302,0.242603550295858,0.0650887573964497,0.325443786982249,0.100591715976331,0.0591715976331361,0.733727810650888,0.0236686390532544,0.928994082840237,0.414201183431953,1.2189349112426,0.313609467455621,0.455621301775148,1.09467455621302,0.195266272189349,13.1715976331361,0.100591715976331,0.118343195266272,1430,12716,0.642168060489298,0.960227272727273,0.710084033613445,75,44.51,16.8317655563942,12.902623511795,-85.2785044193764,694.644970414201,40.1538461538462,0,0,0,0,0,0,0
65535,1505,0.212389380530973,0.079646017699115,0.68141592920354,2.33628318584071,0.132743362831858,0.106194690265487,1.11504424778761,2.00884955752212,0.0442477876106195,0.442477876106195,0.168141592920354,0.0530973451327434,0.787610619469027,0.371681415929204,0.106194690265487,0.566371681415929,0.0619469026548673,0.141592920353982,1.50442477876106,0,0.610619469026549,0.690265486725664,4.53097345132743,0.336283185840708,0.36283185840708,1.75221238938053,0.230088495575221,25.7964601769912,0.15929203539823,0.221238938053097,1505,8502,0.600615756618943,0.933884297520661,0.668639053254438,75,36.736,13.5581606816015,10.8402621268184,42.9346678694966,304.345132743363,43.1681415929204,0,0,0,0,0,0,1
