ImageId,CellId,Cell_141Pr_AQP4,Cell_143Nd_SQSTM1,Cell_145Nd_UBQLN2,Cell_147Sm_Glutaminase,Cell_149Sm_C9orf72,Cell_150Nd_PDL1,Cell_151Eu_MAP2,Cell_152Sm_ATXN2,Cell_153Eu_ORF1,Cell_154Sm_pTDP43,Cell_155Gd_FoxP3,Cell_156Gd_CH24H,Cell_158Gd_GFAP,Cell_159Tb_IL6ST,Cell_160Gd_IBA1,Cell_161Dy_CX3CR1,Cell_162Dy_pTBK1,Cell_163Dy_CD4,Cell_164Dy_TMEM119,Cell_165Ho_PD1,Cell_166Er_GAD67,Cell_167Er_CD8,Cell_168Er_FUS,Cell_169Tm_ChAT,Cell_170Er_APOE,Cell_171Yb_TREM2,Cell_172Yb_PDL2,Cell_174Yb_MHCclassII,Cell_175Lu_TDP43,Cell_176Yb_TBK1,Cell_CellMasked,Area,Eccentricity,Solidity,Extent,EulerNumber,Perimeter,MajorAxisLength,MinorAxisLength,Orientation,X_position,Y_position,Percent_Touching,Number_Neighbors,neighbour_4_CellId1,neighbour_4_CellId2,neighbour_4_CellId3,neighbour_4_CellId4,neighbour_4_CellId5,neighbour_4_CellId6,neighbour_4_CellId7,neighbour_4_CellId8,neighbour_4_CellId9,neighbour_4_CellId10,Selection,Sel01
65535,19305,0.404761905,0.19047619,0.095238095,0.047619048,0.071428571,0.095238095,1.666666667,2.928571429,0.047619048,1.666666667,0,0.047619048,9.142857143,0.571428571,0.214285714,0.285714286,0.023809524,0.119047619,0.642857143,0.047619048,1.523809524,0.285714286,0.452380952,0.523809524,0.047619048,0.523809524,0.119047619,6.19047619,0.261904762,0.142857143,19305,786,0.633873423,0.893617021,0.583333333,19,23.14,8.633950753,6.677815241,76.06173778,630.2619048,283.7619048,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65535,19323,0.351351351,0.378378378,0.162162162,0,0.027027027,0.054054054,1.135135135,1.918918919,0.054054054,2.054054054,0.081081081,0.081081081,12.27027027,0.243243243,0.162162162,0.459459459,0,0.108108108,0.72972973,0,2.162162162,0.648648649,0.27027027,0.405405405,0.054054054,0.702702703,0.027027027,4.810810811,0.243243243,0.135135135,19323,693,0.707004907,0.770833333,0.587301587,19,25.836,9.477844439,6.702813479,-20.65328861,1197.297297,281.7027027,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65535,19342,0.225490196,0.068627451,0.107843137,0.019607843,0.107843137,0.117647059,1.960784314,1.5,0.039215686,0.745098039,0.039215686,0.029411765,13.04901961,0.382352941,0.509803922,0.441176471,0.058823529,0.029411765,0.588235294,0.049019608,1.009803922,0.264705882,1.088235294,0.401960784,0.254901961,0.735294118,0.098039216,3.754901961,0.235294118,0.117647059,19342,1910,0.684761482,0.910714286,0.662337662,19,37.067,13.78066765,10.04289935,-18.19716524,357.1470588,282.0392157,0.363636364,37,19717,19866,0,0,0,0,0,0,0,0,0,1
65535,19361,0.484848485,0.166666667,0.090909091,0.075757576,0.075757576,0.03030303,1.53030303,2.409090909,0.03030303,0.909090909,0.075757576,0.075757576,19.36363636,0.439393939,0.166666667,0.454545455,0.045454545,0.060606061,0.924242424,0.015151515,1.090909091,0.303030303,1.727272727,0.606060606,0.227272727,0.545454545,0.196969697,5.590909091,0.272727273,0.121212121,19361,1236,0.763698692,0.942857143,0.785714286,19,28.714,11.75643553,7.589635618,-0.32373544,684.0757576,282.4242424,0.090909091,19,19773,0,0,0,0,0,0,0,0,0,0,1
65535,19380,0.583333333,0.166666667,0.625,0.125,0.208333333,0.166666667,4.958333333,3.458333333,0.083333333,1.166666667,0.041666667,0.125,22.125,0.291666667,0.208333333,0.625,0.25,0.083333333,0.5,0,NaN,0.458333333,2.583333333,0.583333333,0.208333333,1.5,0.041666667,10.20833333,0.375,0.166666667,19380,449,0.705900056,19,0.685714286,19,14.994,6.705773799,4.749776367,14.53765047,710.8333333,282.2083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,19398,0.333333333,0.066666667,0.066666667,0.1,0.1,0.1,0.833333333,1.266666667,0,1.1,0.133333333,0.033333333,5.166666667,0.233333333,0.133333333,0.366666667,0.033333333,0.166666667,0.4,0,1.566666667,0.333333333,0.466666667,0.3,0.033333333,0.366666667,0.133333333,3.566666667,0.2,0.033333333,19398,562,0.72466924,0.9375,0.612244898,19,17.442,7.650740786,5.272101508,49.2571902,874.8333333,283.1,0.391304348,19,19586,0,0,0,0,0,0,0,0,0,0,1
65535,19417,0.476190476,0.047619048,0.285714286,0.095238095,0.095238095,0,1.333333333,2.761904762,0,1.19047619,0.047619048,0.095238095,15.42857143,0.428571429,0.523809524,0.428571429,0.19047619,0.142857143,0.428571429,0,0.428571429,0.238095238,0.904761905,0.285714286,0.047619048,0.571428571,0.142857143,5.619047619,0.19047619,0.142857143,19417,393,0.674946483,0.954545455,0.7,19,13.588,6.14128585,4.531450233,-51.3431427,712,283.6190476,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65535,19436,0.272727273,0.227272727,0.090909091,0.045454545,0.090909091,0,0.727272727,1.5,0.090909091,0.545454545,0.045454545,0.090909091,2.454545455,0.409090909,0.227272727,0.272727273,0.090909091,0.045454545,0.045454545,0,0.727272727,0.136363636,0.318181818,0.363636364,0.045454545,0.181818182,0.045454545,1.545454545,0.227272727,0,19436,412,0.755346162,0.916666667,0.628571429,19,16.102,6.960011486,4.561076537,0.342661765,395.3181818,283.3181818,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65535,19455,0.206896552,0,0.103448276,0.068965517,0.034482759,0,0.931034483,2.586206897,0,1.068965517,0.068965517,0.034482759,8.137931034,0.310344828,0.068965517,0.448275862,0.103448276,0,0.724137931,0,1.379310345,0.310344828,0.655172414,0.379310345,0.068965517,0.448275862,0.034482759,5.379310345,0.310344828,0,19455,543,0.846641589,0.966666667,0.591836735,19,17.624,8.492183636,4.519230392,-39.65519802,823.8275862,283.2068966,0.391304348,19,19249,0,0,0,0,0,0,0,0,0,0,1
65535,19473,0.5,0.2,0.05,0.05,0.2,0.1,1.35,1.75,0,1.1,0.05,0.05,16.7,0.2,0.25,0.15,0,0.25,0.55,0,0.45,0.3,0.25,0.5,0.05,0.35,0.05,4.3,0.15,0.05,19473,374,0.857287982,19,0.714285714,19,14.233,7.187148498,3.700211228,19.14134085,837.9,282.65,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65535,19492,0.802631579,0.118421053,0.144736842,0.039473684,0.065789474,0.078947368,2.657894737,3.842105263,0.092105263,0.960526316,0.052631579,0.039473684,19.07894737,0.565789474,0.328947368,0.605263158,0.039473684,0.065789474,0.644736842,0.013157895,1.157894737,0.539473684,1.75,0.5,0.381578947,0.842105263,0.144736842,9.894736842,0.276315789,0.171052632,19492,1423,0.735879982,0.938271605,0.64957265,19,30.724,12.20129929,8.261646085,-1.552129676,1096.578947,283.6052632,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65535,19511,0.732142857,0.071428571,0.214285714,0.053571429,0.089285714,0.035714286,3.464285714,2.839285714,0.196428571,0.821428571,0.071428571,0.035714286,14.19642857,0.446428571,0.232142857,0.464285714,0.053571429,0.125,0.821428571,0.017857143,0.75,0.392857143,1.339285714,0.482142857,0.303571429,0.75,0.125,9.839285714,0.160714286,0.071428571,19511,1049,0.918746418,19,0.861538462,19,27.771,13.67986677,5.401469345,5.327050338,1335.410714,283.1785714,0.15625,19,19848,0,0,0,0,0,0,0,0,0,0,1
65535,19529,0.493333333,0.146666667,0.213333333,0.066666667,0.106666667,0.066666667,2.066666667,2.68,0.08,0.68,0.04,0.08,17.64,0.506666667,0.386666667,0.413333333,0.12,0.066666667,0.4,0,1.066666667,0.213333333,0.586666667,0.466666667,0.106666667,0.626666667,0.066666667,5.373333333,0.266666667,0.093333333,19529,1404,0.887208113,0.824175824,0.5859375,19,35.967,15.19111045,7.008714183,-6.91345429,415.8933333,283.0933333,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65535,19548,0.277777778,0.092592593,0.12962963,0.092592593,0.018518519,0.037037037,1.648148148,1.611111111,0.092592593,0.907407407,0.111111111,0.074074074,8.944444444,0.37037037,0.185185185,0.222222222,0.074074074,0.074074074,0.351851852,0,1.185185185,0.351851852,0.296296296,0.277777778,0.12962963,0.537037037,0.203703704,2.685185185,0.185185185,0.074074074,19548,1011,0.622891471,19,0.857142857,19,23.206,9.462056087,7.402244643,-3.374481034,593.2962963,283.9444444,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65535,19567,0.461538462,0.051282051,0.102564103,0.051282051,0.128205128,0.076923077,1.051282051,1.282051282,0.076923077,0.666666667,0.102564103,0.051282051,5.384615385,0.205128205,0.076923077,0.230769231,0.051282051,0.051282051,0.641025641,0.051282051,0.769230769,0.230769231,0.230769231,0.282051282,0.179487179,0.923076923,0.076923077,3.512820513,0.153846154,0.051282051,19567,730,0.668169806,0.906976744,0.619047619,19,21.916,8.698940743,6.472088557,25.67288209,786.4871795,283.6923077,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65535,19586,0.214285714,0.035714286,0.142857143,0.071428571,0.107142857,0.071428571,1.107142857,2.035714286,0.142857143,1.107142857,0.107142857,0.107142857,3.607142857,0.214285714,0.142857143,0.214285714,0.035714286,0.107142857,0.25,0,1.214285714,0.571428571,0.321428571,0.642857143,0.035714286,0.5,0.107142857,3.321428571,0.178571429,0.107142857,19586,524,0.833928897,0.933333333,0.7,19,17.607,8.271653613,4.564893199,-4.640260617,867.5714286,284.8928571,0.318181818,19,19398,0,0,0,0,0,0,0,0,0,0,1
65535,19604,0.361702128,0.063829787,0.063829787,0.085106383,0.127659574,0.042553191,1.234042553,2.276595745,0.063829787,2.042553191,0.14893617,0.042553191,15.25531915,0.723404255,0.489361702,0.446808511,0.127659574,0.106382979,0.723404255,0,2.85106383,0.808510638,0.382978723,0.446808511,0.14893617,0.914893617,0.170212766,7.255319149,0.29787234,0.127659574,19604,880,0.954596238,0.921568627,0.783333333,19,30.864,14.88274078,4.433608744,2.480684589,1482.446809,283.7446809,0.636363636,19,19286,0,0,0,0,0,0,0,0,0,0,0
65535,19623,0.407407407,0.148148148,0.037037037,0.037037037,0.074074074,0.037037037,1.925925926,2.259259259,0.037037037,0.666666667,0.074074074,0.037037037,9.222222222,0.518518519,0.111111111,0.222222222,0.111111111,0.037037037,0.592592593,0,1.222222222,0.296296296,0.518518519,0.37037037,0.074074074,0.407407407,0.111111111,3.37037037,0.185185185,0,19623,506,0.744957168,0.931034483,0.675,19,17.326,7.404231577,4.939453941,85.89403164,314.7407407,286.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65535,19642,0.5,0.1,0.2,0.1,0.05,0.2,0.9,2.3,0.05,1.45,0.1,0,9.45,0.35,0.2,0.3,0.05,0.05,0.55,0,1.15,0.35,0.6,0.65,0.1,0.4,0.15,6.05,0.2,0.05,19642,374,0.947589294,0.714285714,0.4,19,20.419,10.78826042,3.446752641,16.7233874,1250.5,5355,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,19660,0.333333333,0.074074074,0.203703704,0.074074074,0.074074074,0.111111111,3.351851852,1.981481481,0.148148148,0.555555556,0.074074074,0.055555556,17.33333333,0.277777778,0.277777778,0.388888889,0.037037037,0.037037037,0.407407407,0,1.055555556,0.351851852,1.407407407,0.314814815,0.240740741,0.648148148,0.092592593,NaN,0.203703704,0.12962963,19660,1011,0.865018375,0.805970149,0.5625,19,30.707,12.53513338,6.289380116,-20.42593899,897.4814815,286.7777778,0.4,19,19679,0,0,0,0,0,0,0,0,0,0,0
65535,19679,0.284090909,0.079545455,0.102272727,0.034090909,0.056818182,0.034090909,2.181818182,1.818181818,0.034090909,0.965909091,0.045454545,0.022727273,14.375,0.431818182,0.352272727,0.443181818,0.125,0.090909091,0.465909091,0,1.238636364,0.397727273,0.988636364,0.477272727,0.102272727,0.636363636,0.068181818,4.125,0.193181818,0.113636364,19679,1648,0.617973891,0.946236559,0.615384615,19,33.999,12.47526699,9.80803769,-84.91830182,889.2954545,289.3522727,0.720930233,56,19660,20016,20129,0,0,0,0,0,0,0,0,1
65535,19698,0.342105263,0.184210526,0.105263158,0.052631579,0.052631579,0.105263158,1.368421053,NaN,0.105263158,0.815789474,0.026315789,0.078947368,4.763157895,0.289473684,0.026315789,0.394736842,0.078947368,0.105263158,0.5,0,1.263157895,0.263157895,0.605263158,0.657894737,0.078947368,0.473684211,0.131578947,4.578947368,0.342105263,0.026315789,19698,712,0.638710006,0.844444444,0.542857143,19,24.736,8.89670648,6.845548982,11.25851091,16.05263158,289.8421053,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,19717,0.476190476,0.047619048,0.19047619,0,0.142857143,0.047619048,3.761904762,3.428571429,0.095238095,0.428571429,0,0.142857143,27.47619048,0.428571429,0.380952381,0.523809524,0.142857143,0.095238095,0.619047619,0.047619048,1.142857143,0.285714286,1.952380952,0.476190476,0.047619048,0.571428571,0.142857143,5.333333333,0.666666667,0.095238095,19717,393,0.744104751,0.954545455,0.875,19,13.935,6.486964911,4.333700987,5.112523692,353.1904762,289.4285714,0.4375,19,19342,0,0,0,0,0,0,0,0,0,0,1
65535,19735,0.285714286,0.095238095,0.19047619,0,0.19047619,0.047619048,1.428571429,2.761904762,0,NaN,0,0.095238095,7.571428571,0.428571429,0.047619048,0.238095238,0.047619048,0.238095238,0.714285714,0,1.333333333,0.380952381,0.428571429,0.428571429,0,0.476190476,0.142857143,5.19047619,0.095238095,0.047619048,19735,393,0.775251319,0.777777778,0.6,19,17.326,7.354263794,4.645342091,-2.6898508,1152.571429,289.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,19754,0.432989691,0.113402062,0.134020619,0.082474227,0.06185567,0.082474227,3.81443299,2.87628866,0.041237113,1.041237113,0.103092784,0.051546392,11.17525773,0.597938144,0.134020619,0.670103093,0.12371134,0.041237113,0.711340206,0.020618557,1.154639175,0.360824742,1.391752577,0.639175258,0.113402062,0.907216495,0.175257732,13.36082474,0.309278351,0.288659794,19754,1816,0.784439083,0.873873874,0.646666667,19,38.084,14.96979081,9.284352172,8.324040509,148.8969072,289.8247423,0.295454545,19,20110,0,0,0,0,0,0,0,0,0,0,1
65535,19773,0.35483871,0.064516129,0.064516129,0.064516129,0.129032258,0.064516129,0.838709677,2.129032258,0.064516129,1.193548387,0.064516129,0,8.129032258,0.290322581,0.032258065,0.258064516,0.225806452,0.032258065,0.838709677,0,1.483870968,0.258064516,0.387096774,0.387096774,0.032258065,0.548387097,0.129032258,4.64516129,0.193548387,0.064516129,19773,580,0.881342905,0.911764706,0.645833333,19,19.104,9.442121392,4.461186864,27.05821899,677.2903226,290.483871,0.125,19,19361,0,0,0,0,0,0,0,0,0,0,1
65535,19792,0.421052632,0.105263158,0.052631579,0.078947368,0.026315789,0.078947368,1.184210526,2.210526316,0.026315789,0.815789474,0.052631579,0,13.39473684,0.578947368,0.131578947,0.236842105,0.078947368,0.105263158,0.473684211,0,1.473684211,0.421052632,0.526315789,0.236842105,0.105263158,0.605263158,0.157894737,3.631578947,0.105263158,0.026315789,19792,712,0.864513103,0.95,0.527777778,19,21.842,10.10637809,5.07956954,41.49835251,796.2894737,290.8157895,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65535,19810,0.666666667,0.083333333,0.166666667,0.041666667,0.041666667,0.041666667,0.75,2.416666667,0.125,0.625,0,0.125,32.66666667,0.416666667,0.125,0.333333333,0.041666667,0.083333333,0.333333333,0,1.125,0.208333333,0.5,0.708333333,0.041666667,0.541666667,0.166666667,5.125,0.125,0.083333333,19810,449,0.787007682,0.923076923,0.6,19,16.681,7.330756349,4.522660256,-6.560026513,1124.791667,290.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65535,19829,0.196721311,0.098360656,0.06557377,0.016393443,0.032786885,0.06557377,0.786885246,2.016393443,0.032786885,1.114754098,0.049180328,0.032786885,12.24590164,0.245901639,0.786885246,0.229508197,0.081967213,0.081967213,0.721311475,0,1.180327869,0.327868852,0.278688525,0.393442623,0.147540984,0.524590164,0.032786885,5.540983607,0.147540984,0.163934426,19829,1142,0.848646235,0.802631579,0.564814815,19,31.675,12.77371279,6.756793819,68.53794259,1142.131148,286.8196721,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65535,19848,0.4,0.2,0.177777778,0.066666667,0.088888889,0.133333333,2.688888889,2.622222222,0.044444444,0.555555556,0.088888889,0.066666667,13.82222222,0.377777778,0.2,0.533333333,0.044444444,0.044444444,0.577777778,0,0.844444444,0.311111111,2.622222222,0.377777778,0.288888889,0.555555556,0.155555556,7.6,0.422222222,0.222222222,19848,843,0.492000762,0.97826087,0.803571429,19,21.155,8.220627654,7.156835426,35.26616676,1343.422222,289.0888889,0.192307692,19,19511,0,0,0,0,0,0,0,0,0,0,1
65535,19866,0.3,0.15,0.3,0.05,0.05,0,2.4,1.55,0.15,0.5,0.05,0.1,7.3,0.35,0.1,0.1,0,0,0.15,0.05,1.2,0.45,0.5,0.25,0.15,0.5,0.2,2.55,0.2,0,19866,374,0.934026274,0.869565217,0.555555556,19,18.707,9.442941159,3.373059284,78.30592779,363.15,290.1,0.555555556,19,19342,0,0,0,0,0,0,0,0,0,0,1
65535,19885,0.157894737,0.105263158,0.131578947,0.026315789,0.052631579,0.078947368,0.894736842,1.552631579,0.026315789,0.526315789,0.052631579,0,1.921052632,0.236842105,0.078947368,0.184210526,0.026315789,0.052631579,0.263157895,0.026315789,0.710526316,0.289473684,0.315789474,0.447368421,0.026315789,0.368421053,0.052631579,2.342105263,0.184210526,0.078947368,19885,712,0.933518742,0.974358974,0.863636364,19,22.999,11.78165373,4.224059837,6.932201235,387.2105263,290.5526316,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65535,19904,0.194444444,0.027777778,0.111111111,0.055555556,0.083333333,0.055555556,0.638888889,1.305555556,0,1.083333333,0.083333333,0,8.833333333,0.25,0.138888889,0.138888889,0,0.083333333,0.638888889,0,1.111111111,0.416666667,0.416666667,0.277777778,0.083333333,0.722222222,0.166666667,3.305555556,0.305555556,0.083333333,19904,674,0.826099321,0.972972973,0.642857143,19,20.138,9.190329473,5.178976231,48.29613005,953.9166667,292.1944444,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65535,19923,0.304347826,0.130434783,0.043478261,0.086956522,0.086956522,0.086956522,1.347826087,2.260869565,0.130434783,1.086956522,0,0.043478261,6.652173913,0.217391304,0.565217391,0.217391304,0.043478261,0,0.391304348,0,0.826086957,0.173913043,0.217391304,0.260869565,0.043478261,0.260869565,0,2.173913043,0.043478261,0.217391304,19923,431,0.870047484,0.676470588,0.46,19,23.347,9.978613746,4.919136524,0.229913922,406.6521739,291.6956522,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65535,19941,0.380952381,0.047619048,0.095238095,0.047619048,0,0,1.333333333,2.666666667,0.142857143,0.80952381,0.095238095,0.047619048,19.04761905,0.523809524,0.19047619,0.285714286,0.095238095,0,0.238095238,0,1.333333333,0.19047619,0.333333333,0.333333333,0,0.380952381,0,2.904761905,0.238095238,0,19941,393,0.695657281,0.954545455,0.84,19,13.844,6.24083736,4.483254186,-52.01812173,8707,5467,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,19960,0.28,0,0.2,0.12,0.2,NaN,1.48,2.16,0.08,1.44,0,0.04,12.28,0.48,0.12,0.24,0.04,0.04,0.84,0.12,NaN,0.72,0.56,0.72,0.32,0.6,0.12,6.44,0.12,0.28,19960,468,0.947048987,19,0.446428571,19,18.931,10.29185453,3.30460241,46.76120085,119.12,293.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,19979,0.50877193,0.157894737,0.192982456,0.052631579,0.052631579,0.070175439,2.456140351,2.596491228,0.070175439,0.807017544,0.140350877,0.087719298,15.49122807,0.526315789,0.105263158,0.614035088,0.070175439,0.105263158,0.719298246,0,1.228070175,0.49122807,0.789473684,0.526315789,0.385964912,0.877192982,0.140350877,8.052631579,0.175438596,0.122807018,19979,1067,0.944343241,0.76,0.542857143,19,34.652,16.36494487,5.383441176,-15.72379956,1098.947368,294.6491228,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65535,19998,1.058823529,0.088235294,0.147058824,0.088235294,0.088235294,0.058823529,1.764705882,3.117647059,0.117647059,0.764705882,0.029411765,0.117647059,19.32352941,0.176470588,0.235294118,0.352941176,0.088235294,0.117647059,0.323529412,0,1.117647059,0.5,0.411764706,0.323529412,0.176470588,0.411764706,0.088235294,3.411764706,0.176470588,0.029411765,19998,637,0.853751728,0.829268293,0.607142857,19,22.098,9.785872258,5.095311015,66.31873342,327.8529412,298.0882353,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65535,20016,0.5,0.090909091,0.136363636,0.090909091,0.159090909,0,NaN,2.090909091,0.045454545,1.068181818,0.090909091,0.113636364,10.81818182,0.545454545,0.136363636,0.272727273,0.068181818,0.068181818,0.863636364,0.022727273,1.159090909,0.545454545,0.431818182,0.386363636,0.113636364,0.863636364,0.068181818,4.863636364,0.204545455,0.113636364,20016,824,0.855752268,0.846153846,0.571428571,19,27.151,11.23266337,5.811620422,-7.793191217,896.5909091,296.8409091,0.75862069,56,19679,20035,20129,0,0,0,0,0,0,0,0,0
65535,20035,0.272727273,0.113636364,0.136363636,0.090909091,0.136363636,0.045454545,1.795454545,2.636363636,0.022727273,1.431818182,0.045454545,0.068181818,19.79545455,0.25,0.318181818,0.227272727,0.090909091,0.136363636,0.454545455,0.045454545,1.477272727,0.5,0.272727273,0.590909091,0.159090909,0.590909091,0.136363636,4.818181818,0.318181818,0.159090909,20035,824,0.563580801,0.897959184,0.6875,19,24.521,8.776633359,7.250034027,-27.04892222,904.75,298.5681818,0.444444444,19,20016,0,0,0,0,0,0,0,0,0,0,1
65535,20054,0.416666667,0.083333333,0.101851852,0.037037037,0.12962963,0.064814815,2.361111111,3.046296296,0.037037037,0.824074074,0.055555556,0.12037037,14.07407407,0.444444444,0.194444444,0.592592593,0.092592593,0.064814815,0.416666667,0.018518519,0.861111111,0.388888889,0.657407407,0.453703704,0.25,0.564814815,0.12962963,7.018518519,0.212962963,0.064814815,20054,2022,0.572177093,0.857142857,0.551020408,19,40.375,13.50738418,11.07781229,56.4234969,1257.888889,298.7685185,0.06,19,20204,0,0,0,0,0,0,0,0,0,0,1
65535,20072,0.5,0.058823529,0.029411765,0.029411765,0.088235294,0.088235294,0.617647059,2.764705882,0.029411765,0.588235294,0.147058824,0.176470588,23.79411765,0.617647059,0.294117647,0.411764706,0.029411765,0.088235294,0.5,0.029411765,0.647058824,0.176470588,0.470588235,0.411764706,0.147058824,0.764705882,0.088235294,6.382352941,0.117647059,0.058823529,20072,637,0.72211933,0.971428571,0.708333333,19,18.178,8.037870144,5.560345466,19.6240011,1461.441176,297.1764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,20091,0.315789474,0.078947368,0.157894737,0.078947368,0.026315789,0.105263158,1.157894737,2.657894737,0.026315789,1.315789474,0.052631579,0.078947368,6.842105263,0.394736842,0.078947368,0.210526316,0.052631579,0.026315789,0.5,0,1.184210526,0.552631579,0.473684211,0.552631579,0.105263158,0.631578947,0.105263158,6.157894737,0.394736842,0.026315789,20091,712,0.939067047,0.863636364,0.633333333,19,24.711,12.49602015,4.295307331,-1.799239363,1503.736842,297.0263158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,20110,0.397260274,0.068493151,0.054794521,0.04109589,0.054794521,0.04109589,1.808219178,1.821917808,0.068493151,0.95890411,0.068493151,0.095890411,13.38356164,0.273972603,0.205479452,0.260273973,0,0.054794521,0.589041096,0.04109589,1.123287671,0.136986301,0.630136986,0.506849315,0.123287671,0.753424658,0.191780822,3.917808219,0.178082192,0.04109589,20110,1367,0.610067813,0.960526316,0.73,19,28.375,10.99347668,8.710672512,-44.60989264,146.6712329,298.1917808,0.361111111,19,19754,0,0,0,0,0,0,0,0,0,0,1
65535,20129,0.413793103,0.08045977,0.114942529,0.08045977,0.045977011,0.068965517,1.609195402,1.816091954,0.103448276,0.862068966,0.011494253,0.022988506,13.08045977,0.402298851,0.344827586,0.367816092,0.114942529,0.08045977,0.425287356,0.011494253,0.770114943,0.344827586,0.781609195,0.275862069,0.172413793,0.735632184,0.229885057,4.850574713,0.195402299,0.172413793,20129,1629,0.825930191,0.90625,0.58,19,35.314,14.38646241,8.110690449,15.14526134,884.1609195,298.1149425,0.386363636,56,19679,20016,20335,0,0,0,0,0,0,0,0,1
65535,20147,0.470588235,0.137254902,0.352941176,0.039215686,0.058823529,0.176470588,4.098039216,3.078431373,0.117647059,0.803921569,0.058823529,0.078431373,11.7254902,0.68627451,0.294117647,0.941176471,0.098039216,0.098039216,0.725490196,0.019607843,1.019607843,0.431372549,3.607843137,0.431372549,0.450980392,0.843137255,0.058823529,8.921568627,0.274509804,0.117647059,20147,955,0.892460865,0.879310345,0.772727273,19,28.325,12.63660039,5.700684102,2.577895917,1222.372549,298.2745098,0.5,37,20166,20353,0,0,0,0,0,0,0,0,0,1
65535,20166,0.394736842,0.131578947,0.131578947,0.026315789,0.105263158,0.131578947,1.473684211,3.315789474,0,0.868421053,0.052631579,0.052631579,20.52631579,0.473684211,0.263157895,0.263157895,0.078947368,0.078947368,0.447368421,0.026315789,1.184210526,0.394736842,0.526315789,0.394736842,0.026315789,0.526315789,0.236842105,3.921052632,0.184210526,0.157894737,20166,712,0.837631708,0.904761905,0.603174603,19,22.098,9.872823598,5.392885828,34.0656811,1230.736842,297.7631579,0.444444444,19,20147,0,0,0,0,0,0,0,0,0,0,1
65535,20185,0.269230769,0.346153846,0.153846154,0.038461538,0.076923077,0.153846154,0.846153846,3.384615385,0.038461538,0.884615385,0.076923077,0.115384615,22.34615385,0.653846154,0.038461538,0.307692308,0.076923077,0.038461538,0.615384615,0,0.769230769,0.538461538,3.730769231,0.807692308,0.115384615,0.307692308,0.038461538,5.538461538,0.307692308,0,20185,487,0.86862606,0.866666667,0.65,19,17.971,8.540964886,4.231776765,1.010392784,822.4230769,298.9615385,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65535,20204,0.285714286,0.047619048,0.047619048,0,0.19047619,0.238095238,NaN,3.238095238,0.047619048,0.761904762,0,0.047619048,6.571428571,0.285714286,0.095238095,0.476190476,0.047619048,0,0.666666667,0,1.095238095,0.285714286,0.333333333,0.428571429,0.047619048,0.428571429,0.238095238,4.523809524,0.285714286,0,20204,393,0.931687111,0.84,0.4375,19,17.624,9.284555105,3.372724091,30.56174168,23780,298.8571429,0.142857143,19,20054,0,0,0,0,0,0,0,0,0,0,0
65535,20222,0.789473684,0.122807018,0.157894737,0.122807018,0.210526316,0.122807018,2.912280702,2.894736842,0.01754386,0.473684211,0.035087719,0.01754386,21.75438596,0.333333333,0.350877193,0.719298246,0.087719298,0.105263158,0.719298246,0,0.894736842,0.333333333,1.210526316,0.50877193,0.403508772,0.719298246,0.157894737,12.42105263,0.263157895,0.228070175,20222,1067,0.796574,0.966101695,0.74025974,19,25.1,11.05676071,6.684265565,5.600752168,757.877193,300.7368421,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65535,20241,0.82,0.12,0.12,0.08,0.06,0.12,2.56,3.5,0.12,1.46,0.04,0.14,19.92,0.6,0.14,0.32,0,0.06,1.08,0,1.28,0.56,2.44,0.44,0.5,0.96,0.3,10.1,0.2,0.12,20241,936,0.855393177,0.925925926,0.595238095,19,28.003,11.80067567,6.112505242,24.19578261,919.64,299.72,0,0,0,0,0,0,0,0,0,0,0,0,0,1
