ImageId,CellId,Cell_141Pr_AQP4,Cell_143Nd_SQSTM1,Cell_145Nd_UBQLN2,Cell_147Sm_Glutaminase,Cell_149Sm_C9orf72,Cell_150Nd_PDL1,Cell_151Eu_MAP2,Cell_152Sm_ATXN2,Cell_153Eu_ORF1,Cell_154Sm_pTDP43,Cell_155Gd_FoxP3,Cell_156Gd_CH24H,Cell_158Gd_GFAP,Cell_159Tb_IL6ST,Cell_160Gd_IBA1,Cell_161Dy_CX3CR1,Cell_162Dy_pTBK1,Cell_163Dy_CD4,Cell_164Dy_TMEM119,Cell_165Ho_PD1,Cell_166Er_GAD67,Cell_167Er_CD8,Cell_168Er_FUS,Cell_169Tm_ChAT,Cell_170Er_APOE,Cell_171Yb_TREM2,Cell_172Yb_PDL2,Cell_174Yb_MHCclassII,Cell_175Lu_TDP43,Cell_176Yb_TBK1,Cell_190Os_190Os,Cell_191Ir_191Ir,Cell_193Ir_193Ir,Cell_6_Control_M_Cerebellum_240424_1,Area,Eccentricity,Solidity,Extent,EulerNumber,Perimeter,MajorAxisLength,MinorAxisLength,Orientation,X_position,Y_position,Percent_Touching,Number_Neighbors,neighbour_4_CellId1,neighbour_4_CellId2,neighbour_4_CellId3,neighbour_4_CellId4,neighbour_4_CellId5,neighbour_4_CellId6,neighbour_4_CellId7
65535,7329,0.27184466,0.184466019,0.27184466,0.13592233,0.038834951,0.048543689,2.13592233,1.766990291,0.058252427,0.32038835,0.019417476,0.029126214,1.368932039,0.378640777,0.067961165,0.485436893,0.067961165,0.058252427,0.495145631,0.019417476,0.514563107,0.757281553,2.718446602,0.349514563,1.106796117,0.970873786,0.058252427,27.74757282,0.097087379,0.242718447,0.611650485,19.61165049,878,7329,2585,0.818829054,0.911504425,0.686666667,25,37.1,15.37105315,8.823559964,14.61249589,617.184466,157.1553398,0.739130435,100,6877,7806,7881,7906,0,0,0
65535,7354,0.342342342,0.27027027,0.18018018,0.036036036,0.045045045,0.036036036,1.423423423,3.378378378,0.027027027,1.324324324,0.063063063,0.009009009,6.855855856,0.540540541,0.135135135,0.216216216,0.054054054,0.081081081,0.414414414,0.036036036,1.243243243,1.414414414,1.009009009,0.315315315,0.657657658,0.576576577,0.135135135,14.34234234,0.117117117,0.216216216,0.828828829,17.04504505,30.18918919,7354,2786,0.896703433,0.909836066,0.593582888,25,41.227,18.17668254,8.045578605,19.72427555,1186.027027,156.5045045,0.607843137,50,7078,7731,0,0,0,0,0
65535,7379,0.25,0.2,0.1,0.05,0.033333333,0.033333333,1.05,3.15,0.05,1.55,0.016666667,0.033333333,4.4,0.45,0.133333333,0.483333333,0.033333333,0.066666667,0.533333333,0,1.45,1.4,1.233333333,0.35,0.733333333,0.55,0.033333333,14.73333333,0.066666667,0.2,0.6,20.21666667,38.73333333,7379,1506,0.804610831,0.909090909,0.606060606,25,28.102,11.7351281,6.968348415,-23.98410207,1237.883333,157.1666667,0,0,0,0,0,0,0,0,0
65535,7404,0.253521127,0.23943662,0.450704225,0.084507042,0.070422535,0.084507042,1.267605634,1.718309859,0.070422535,0.464788732,0.028169014,0.042253521,2.323943662,0.535211268,0.169014085,0.577464789,0.098591549,0.042253521,0.633802817,0.042253521,0.507042254,0.816901408,1.929577465,0.352112676,0.577464789,1.084507042,0.169014085,20.50704225,0.126760563,0.267605634,0.661971831,18.18309859,32.84507042,7404,1782,0.563901981,0.8875,0.717171717,25,30.343,11.06324407,9.136488574,-81.95605954,678.3380282,159.2112676,0.657894737,50,7605,7931,0,0,0,0,0
65535,7429,0.284090909,0.181818182,0.079545455,0.045454545,0.034090909,0.079545455,1.375,2.75,0.045454545,1.125,0.068181818,0.068181818,4.068181818,0.477272727,0.25,0.329545455,0.068181818,0.113636364,0.340909091,0.011363636,1.238636364,0.977272727,0.761363636,0.204545455,0.647727273,0.590909091,0.056818182,12.54545455,0.136363636,0.147727273,0.931818182,19.76136364,36.64772727,7429,2209,0.462108029,0.946236559,0.727272727,25,30.831,11.3238311,10.04224112,32.84492922,1123.125,158.875,0,0,0,0,0,0,0,0,0
65535,7455,0.251612903,0.180645161,0.490322581,0.064516129,0.051612903,0.122580645,0.941935484,1.832258065,0.058064516,0.406451613,0.051612903,0.090322581,2.329032258,0.541935484,0.141935484,0.4,0.116129032,0.090322581,0.516129032,0.032258065,0.55483871,0.6,4.980645161,0.361290323,0.44516129,0.980645161,0.174193548,24.38709677,0.103225806,0.283870968,0.593548387,20.89677419,37.40645161,7455,3890,0.776700847,0.794871795,0.509868421,25,53.111,19.32723128,12.17363669,-23.14074989,749.2709677,165.5741935,0.893939394,125,7128,7279,7480,7655,8383,0,0
65535,7480,0.175257732,0.175257732,0.432989691,0.030927835,0.030927835,0.082474227,1.969072165,1.371134021,0.030927835,0.216494845,0.072164948,0.010309278,1.505154639,0.422680412,0.134020619,0.422680412,0.020618557,0.06185567,0.340206186,0.020618557,0.391752577,0.659793814,4.041237113,0.329896907,0.75257732,0.659793814,0.082474227,20.2371134,0.164948454,0.24742268,0.484536082,22.86597938,39.2371134,7480,2435,0.844568481,0.889908257,0.673611111,25,38.944,15.81308339,8.467076801,3.316623247,756.5051546,159.9072165,0.936170213,100,7053,7128,7279,7455,0,0,0
65535,7505,0.287234043,0.265957447,0.20212766,0.042553191,0.010638298,0.053191489,1.223404255,2.765957447,0.042553191,0.893617021,0.031914894,0.042553191,4.138297872,0.521276596,3.531914894,0.212765957,0.021276596,0.106382979,0.563829787,0.021276596,1.20212766,0.968085106,2.819148936,0.5,1.14893617,0.64893617,0.159574468,18.09574468,0.106382979,0.191489362,0.691489362,17.89361702,34.29787234,7505,2359,0.470239725,0.921568627,0.712121212,25,33.18,11.79515038,10.40967698,-18.61301361,1015.43617,158.8617021,0,0,0,0,0,0,0,0,0
65535,7530,0.554140127,0.152866242,0.140127389,0.038216561,0.01910828,0.038216561,1.222929936,2.286624204,0.044585987,0.675159236,0.031847134,0.031847134,5.292993631,0.299363057,0.101910828,0.407643312,0.070063694,0.108280255,0.433121019,0.012738854,0.866242038,0.515923567,0.802547771,0.337579618,0.668789809,0.624203822,0.063694268,10.22292994,0.108280255,0.070063694,0.50955414,29.06369427,51.94904459,7530,3941,0.469753916,0.945783133,0.700892857,25,42.459,15.13125129,13.35782938,9.488206032,854.2101911,160.5031847,0,0,0,0,0,0,0,0,0
65535,7555,0.181818182,0.166666667,0.424242424,0.060606061,0,0.045454545,1.818181818,1.772727273,0.075757576,0.363636364,0.03030303,0.03030303,1.257575758,0.46969697,0.181818182,0.484848485,0.151515152,0.015151515,0.53030303,0.015151515,0.46969697,0.606060606,14.53030303,0.151515152,0.666666667,0.772727273,0.166666667,22.37878788,0.166666667,0.196969697,0.636363636,19.68181818,36.37878788,7555,1657,0.54450812,0.825,0.6,25,32.204,10.74682303,9.01395768,-80.39964356,576.2272727,161.6515152,25,75,7229,7781,7957,0,0,0,0
65535,7580,0.215384615,0.169230769,0.353846154,0.061538462,0,0.015384615,1.676923077,1.769230769,0.046153846,0.307692308,0.030769231,0.015384615,1.815384615,0.215384615,0.092307692,0.384615385,0.046153846,0.030769231,0.569230769,0.015384615,0.476923077,0.6,4.353846154,0.353846154,0.569230769,0.661538462,0.123076923,19.69230769,0.138461538,0.261538462,0.523076923,17.13846154,32.61538462,7580,1631,0.667836305,0.902777778,0.656565657,25,28.011,10.80797827,8.044466663,87.94502589,631.9384615,162.3538462,0.5,25,7906,0,0,0,0,0,0
65535,7655,0.147727273,0.159090909,0.363636364,0.011363636,0.079545455,0.102272727,1.545454545,2.181818182,0.045454545,0.284090909,0.079545455,0.034090909,2.681818182,0.511363636,0.306818182,0.556818182,0.022727273,0.045454545,0.613636364,0.022727273,0.386363636,0.613636364,1.409090909,0.318181818,1.147727273,0.886363636,0.193181818,26.36363636,0.125,0.215909091,0.704545455,23.79545455,45.15909091,7655,2209,0.645470375,0.967032967,0.733333333,25,31.749,12.25501897,9.360203424,-74.39158308,736.7272727,162.3409091,0.925,75,7279,7455,8233,0,0,0,0
65535,7680,0.22147651,0.32885906,0.087248322,0.033557047,0.033557047,0.067114094,1.375838926,3.073825503,0.033557047,1.261744966,0.053691275,0.060402685,8.825503356,0.44966443,0.11409396,0.33557047,0.033557047,0.053691275,0.832214765,0,0.718120805,1.046979866,0.926174497,0.288590604,0.510067114,0.44295302,0.147651007,12.03355705,0.10738255,0.127516779,0.637583893,17.99328859,32.06711409,7680,3740,0.738189246,0.914110429,0.636752137,25,44.899,17.14867094,11.56838509,0.015460552,969.3154362,162.3489933,0.155172414,25,6953,0,0,0,0,0,0
65535,7706,0.302752294,0.201834862,0.137614679,0.04587156,0.055045872,0.04587156,1.376146789,3.055045872,0.009174312,1.155963303,0.055045872,0.036697248,5.71559633,0.422018349,0.100917431,0.275229358,0.036697248,0.073394495,0.412844037,0.009174312,1.128440367,1.018348624,0.724770642,0.348623853,0.633027523,0.678899083,0.128440367,14.32110092,0.174311927,0.165137615,0.651376147,18.21100917,34.50458716,7706,2736,0.554792448,0.939655172,0.698717949,25,35.603,13.04870272,10.85637434,-59.35469806,996.293578,161.6697248,0,0,0,0,0,0,0,0,0
65535,7731,0.2,0.3,0.083333333,0.077777778,0.016666667,0.044444444,0.983333333,2.927777778,0.055555556,1.194444444,0.038888889,0.011111111,6.127777778,0.477777778,0.044444444,0.361111111,0.033333333,0.1,0.533333333,0.005555556,0.944444444,1.233333333,0.911111111,0.333333333,0.611111111,0.527777778,0.083333333,12.46111111,0.05,0.155555556,0.711111111,18.06666667,32.91111111,7731,4518,0.856705157,0.886699507,0.535714286,25,54.724,22.08222917,11.39015579,29.18760721,1196.244444,159.5722222,0.637681159,100,7254,7354,8007,8459,0,0,0
65535,7756,0.1640625,0.109375,0.203125,0.09375,0.03125,0.0625,1.5078125,1.5703125,0.0625,0.3515625,0.0234375,0.0078125,2.1484375,0.3359375,0.0390625,0.328125,0.0390625,0.078125,0.515625,0.0234375,0.53125,0.4453125,3.4765625,0.2421875,0.640625,0.578125,0.15625,15.3671875,0.078125,0.203125,0.609375,21.7578125,39.59375,7756,3213,0.84787899,0.864864865,0.646464646,25,45.883,18.15320288,9.624642911,88.62654286,22.7578125,161.6640625,0.654545455,50,7028,7856,0,0,0,0,0
65535,7781,0.32967033,0.098901099,0.373626374,0.065934066,0.043956044,0.120879121,1.494505495,1.813186813,0.142857143,0.351648352,0.065934066,0.10989011,3.527472527,0.406593407,0.120879121,0.472527473,0.087912088,0.087912088,0.527472527,0.043956044,0.549450549,0.582417582,4.263736264,0.461538462,0.615384615,0.736263736,0.10989011,22.13186813,0.142857143,0.21978022,0.538461538,18.14285714,33.28571429,7781,2284,0.300619379,0.91,0.689393939,25,33.436,11.38712184,10.86040135,44.11183148,584.2197802,162.6153846,0.404761905,50,7229,7555,0,0,0,0,0
65535,7831,0.509090909,0.245454545,0.063636364,0.081818182,0.009090909,0,1.309090909,3.518181818,0.090909091,1.227272727,0.054545455,0.027272727,8.609090909,0.490909091,0.290909091,0.327272727,0.027272727,0.090909091,0.854545455,0.009090909,1.236363636,1.545454545,0.827272727,0.409090909,0.618181818,0.772727273,0.109090909,14.78181818,0.2,0.118181818,0.909090909,17.67272727,32.90909091,7831,2761,0.595937132,0.894308943,0.611111111,25,39.151,13.90471278,11.16591668,13.13572217,1094.054545,162.2454545,0.6875,50,7204,8107,0,0,0,0,0
65535,7856,0.208333333,0.125,0.208333333,0.041666667,0.010416667,0.072916667,1.427083333,1.46875,0.0625,0.395833333,0.052083333,0.010416667,2.645833333,0.34375,0.28125,0.28125,0.052083333,0.041666667,0.364583333,0.041666667,0.447916667,0.3125,6.552083333,0.260416667,0.854166667,0.65625,0.09375,14.9375,0.135416667,0.09375,0.614583333,22.38541667,40.58333333,7856,2410,0.64402731,0.95049505,0.738461538,25,35.297,13.14841263,10.05856853,-75.92328237,15.125,164.9583333,0.488372093,50,7028,7756,0,0,0,0,0
65535,7881,0.338028169,0.126760563,0.394366197,0.098591549,0.014084507,0.014084507,1.563380282,2.197183099,0.070422535,0.295774648,0.056338028,0.042253521,1.971830986,0.535211268,0.38028169,0.647887324,0.098591549,0.028169014,0.76056338,0.028169014,0.605633803,0.633802817,4.338028169,0.338028169,0.464788732,0.929577465,0.23943662,25.56338028,0.126760563,0.253521127,0.661971831,18.21126761,33.81690141,7881,1782,0.785043625,0.898734177,0.739583333,25,29.789,12.58671293,7.796719487,-1.022770723,606.3943662,164.8309859,0.657894737,100,7329,7806,8208,8509,0,0,0
65535,7931,0.352941176,0.308823529,0.397058824,0.044117647,0.029411765,0.044117647,1.411764706,2.352941176,0.044117647,0.426470588,0.073529412,0.073529412,2.294117647,0.470588235,0.161764706,0.514705882,0.044117647,0.073529412,0.794117647,0.073529412,0.602941176,0.632352941,2.397058824,0.441176471,0.661764706,0.911764706,0.147058824,27.73529412,0.191176471,0.220588235,0.691176471,18.61764706,36.26470588,7931,1707,0.605931666,0.944444444,0.686868687,25,27.639,10.62872915,8.455331516,72.74266132,687.7794118,164.4705882,0.828571429,75,7103,7404,8057,0,0,0,0
65535,7957,0.246376812,0.222222222,0.314009662,0.06763285,0.048309179,0.077294686,1.31884058,1.758454106,0.062801932,0.429951691,0.053140097,0.043478261,1.565217391,0.38647343,0.101449275,0.400966184,0.125603865,0.09178744,0.739130435,0.033816425,0.623188406,0.700483092,3.657004831,0.468599034,0.497584541,0.903381643,0.217391304,24.01932367,0.111111111,0.217391304,0.632850242,18.71014493,33.51207729,7957,5196,0.665706362,0.907894737,0.638888889,25,54.517,19.59908599,14.62510849,43.88770725,563.7584541,165.9130435,0.294117647,75,7229,7555,9061,0,0,0,0
65535,7982,0.37755102,0.091836735,0.06122449,0.051020408,0.010204082,0.020408163,2.826530612,2.489795918,0.051020408,0.418367347,0.010204082,0.030612245,12.25510204,0.387755102,0.214285714,0.397959184,0.081632653,0.051020408,0.234693878,0,0.734693878,0.551020408,2.132653061,0.306122449,0.857142857,0.56122449,0.112244898,8.653061224,0.071428571,0.153061224,0.530612245,27.25510204,49.54081633,7982,2460,0.598911777,0.960784314,0.742424242,25,32.51,12.53993807,10.04217065,35.84808129,888.5,4141,0,0,0,0,0,0,0,0,0
65535,8007,0.315315315,0.234234234,0.117117117,0.018018018,0.045045045,0.063063063,1.36036036,3.081081081,0.045045045,1.396396396,0.072072072,0.027027027,9.468468468,0.486486486,0.135135135,0.45045045,0.063063063,0.108108108,0.720720721,0.018018018,1.153153153,1.225225225,1.153153153,0.297297297,0.495495495,0.423423423,0.072072072,12.81081081,0.054054054,0.162162162,0.837837838,18.74774775,31.85585586,8007,2786,0.836002228,0.828358209,0.593582888,25,42.815,17.04667387,9.353953971,-0.597568833,1214.396396,164.2342342,0.735849057,75,7254,7731,8182,0,0,0,0
65535,8032,0.305970149,0.119402985,0.402985075,0.074626866,0.044776119,0.059701493,1.186567164,1.917910448,0.029850746,0.201492537,0.067164179,0.059701493,1.126865672,0.5,0.059701493,0.574626866,0.052238806,0.037313433,1.298507463,0.007462687,0.507462687,0.679104478,0.895522388,0.365671642,0.47761194,0.902985075,0.179104478,29.98507463,0.134328358,0.164179104,0.5,17.26865672,32.69402985,8032,3363,0.425226708,0.964028777,0.736263736,25,38.142,13.7881344,12.47945944,27.30237905,251.6940299,168.8208955,0,0,0,0,0,0,0,0,0
65535,8057,0.161290323,0.209677419,0.532258065,0.096774194,0.032258065,0.064516129,1.177419355,1.951612903,0.096774194,0.403225806,0,0.064516129,1.967741935,0.677419355,0.161290323,0.629032258,0.112903226,0.096774194,0.419354839,0,0.693548387,0.951612903,3.274193548,0.322580645,0.290322581,0.790322581,0.241935484,24.74193548,0.177419355,0.209677419,0.725806452,21.93548387,40.96774194,8057,1556,0.777499973,0.925373134,0.626262626,25,27.912,11.45133817,7.201551569,44.35613276,694.2258065,166.9677419,25,100,7103,7630,7931,8132,0,0,0
65535,8082,0.210227273,0.107954545,0.085227273,0.017045455,0.011363636,0.056818182,1.25,1.261363636,0.039772727,0.278409091,0.022727273,0.028409091,2.227272727,0.3125,0.073863636,0.261363636,0.045454545,0.017045455,0.522727273,0.017045455,0.522727273,0.375,0.784090909,0.232954545,0.823863636,0.460227273,0.068181818,11.75568182,0.096590909,0.056818182,0.465909091,22.55681818,41.19318182,8082,4418,0.511665682,0.941176471,0.690196078,25,45.734,16.30271155,14.0070392,71.8794607,501.4488636,168.0284091,0,0,0,0,0,0,0,0,0
65535,8107,0.364583333,0.21875,0.072916667,0,0.010416667,0.0625,1.552083333,2.4375,0.09375,0.96875,0.020833333,0.041666667,8.989583333,0.447916667,0.28125,0.28125,0.010416667,0.072916667,0.416666667,0,1.104166667,0.9375,0.4375,0.291666667,0.78125,0.583333333,0.135416667,12.32291667,0.083333333,0.135416667,0.479166667,17.10416667,31.46875,8107,2410,0.65752299,0.941176471,0.666666667,25,33.18,12.86165721,9.690416027,36.88324993,1101.479167,168.5,0.372093023,25,7831,0,0,0,0,0,0
65535,8132,0.20952381,0.19047619,0.495238095,0.038095238,0.038095238,0.057142857,1.180952381,1.952380952,0.076190476,0.285714286,0.028571429,0.038095238,1.695238095,0.552380952,0.171428571,0.504761905,0.057142857,0.028571429,0.676190476,0.019047619,0.647619048,0.79047619,9.076190476,0.361904762,0.361904762,0.952380952,0.20952381,28.83809524,0.123809524,0.257142857,0.40952381,21.79047619,39.44761905,8132,2635,0.829379252,0.860655738,0.583333333,25,41.02,16.34582692,9.132184804,44.60095073,17595,170.4,0.843137255,100,7630,8057,8157,8308,0,0,0
65535,8157,0.220338983,0.169491525,0.389830508,0.016949153,0.050847458,0.033898305,1.254237288,2.06779661,0.152542373,0.338983051,0.033898305,0.06779661,2.406779661,0.542372881,0.06779661,0.338983051,0.050847458,0.050847458,0.593220339,0,0.542372881,0.830508475,10.88135593,0.406779661,0.949152542,1.016949153,0.101694915,20.66101695,0.084745763,0.389830508,0.423728814,19.62711864,35.15254237,8157,1481,0.73292909,0.867647059,0.595959596,25,28.309,10.86512796,7.391601328,65.29839513,715.1016949,169.7966102,0.861111111,100,7630,8132,8308,8534,0,0,0
65535,8182,0.275510204,0.295918367,0.112244898,0.040816327,0.040816327,0.06122449,1.459183673,3.663265306,0.06122449,1.683673469,0.040816327,0.030612245,6.571428571,0.5,0.102040816,0.37755102,0.142857143,0.102040816,0.857142857,0.020408163,1.479591837,1.408163265,0.969387755,0.397959184,0.785714286,0.755102041,0.12244898,15.48979592,0.102040816,0.234693878,0.928571429,19.21428571,35.17346939,8182,2460,0.683858223,0.951456311,0.636363636,25,34.859,13.3734393,9.757460841,21.83419026,1210.295918,171.5816327,0.733333333,50,8007,8910,0,0,0,0,0
65535,8208,0.12,0.226666667,0.453333333,0.08,0.053333333,0.093333333,1.24,1.773333333,0.013333333,0.386666667,0.066666667,0.08,1.12,0.413333333,0.12,0.346666667,0.026666667,0.093333333,0.506666667,0,0.506666667,0.626666667,12.09333333,0.28,0.373333333,0.76,0.106666667,18.64,0.066666667,0.24,0.493333333,20.73333333,36.42666667,8208,1882,0.596336703,0.903614458,0.694444444,25,31.443,11.27973695,9.054633007,-16.68619125,607.3333333,171.6266667,25,125,7806,7881,8509,8710,8961,0,0
65535,8233,0.256637168,0.14159292,0.539823009,0.061946903,0.044247788,0.07079646,1.353982301,2.026548673,0.088495575,0.389380531,0.061946903,0.07079646,2.584070796,0.380530973,0.097345133,0.522123894,0.079646018,0.03539823,0.628318584,0.03539823,0.566371681,0.725663717,8.389380531,0.398230088,0.539823009,0.787610619,0.212389381,24.85840708,0.17699115,0.203539823,0.601769912,18.01769912,33.15929204,8233,2836,0.543891144,0.933884298,0.672619048,25,37.762,13.24421166,11.11395677,-73.23516815,728.9292035,168.0265487,0.659574468,50,7655,8534,0,0,0,0,0
65535,8258,0.290697674,0.23255814,0.093023256,0.093023256,0.023255814,0.093023256,1.058139535,2.88372093,0.093023256,1.209302326,0.069767442,0.046511628,6.569767442,0.360465116,0.046511628,0.395348837,0.023255814,0.034883721,1.034883721,0.023255814,0.755813953,1.209302326,0.802325581,0.441860465,0.604651163,0.523255814,0.174418605,11.44186047,0.151162791,0.174418605,0.674418605,18.98837209,35.5,8258,2159,0.67034309,0.914893617,0.796296296,25,32.733,12.33010602,9.149571284,-0.156033703,31098,169.7790698,0.486486486,25,8684,0,0,0,0,0,0
65535,8283,0.118811881,0.148514851,0.267326733,0.02970297,0,0.069306931,0.940594059,1.881188119,0.04950495,0.217821782,0.069306931,0,1.772277228,0.475247525,0.03960396,0.405940594,0.01980198,0.099009901,1.207920792,0.00990099,0.465346535,0.544554455,2.762376238,0.356435644,0.455445545,0.653465347,0.118811881,33.95049505,0.138613861,0.277227723,0.544554455,15.73267327,29.66336634,8283,2535,0.697301569,0.952830189,0.706293706,25,33.734,13.47512675,9.658672723,28.85035593,360.1980198,171.2772277,0,0,0,0,0,0,0,0,0
65535,8308,0.135135135,0.135135135,0.351351351,0.040540541,0.040540541,0.027027027,0.918918919,1.391891892,0.013513514,0.22972973,0.054054054,0.067567568,1.662162162,0.432432432,0.108108108,0.351351351,0.054054054,0.054054054,0.459459459,0.013513514,0.297297297,0.635135135,6.135135135,0.351351351,0.459459459,0.797297297,0.135135135,20.40540541,0.148648649,0.121621622,0.554054054,18.72972973,33.17567568,8308,1857,0.790722504,0.840909091,0.560606061,25,34.47,13.2686416,8.12272732,-44.21211549,709.2162162,173.7837838,0.928571429,125,7630,8132,8157,8534,9337,0,0
65535,8333,0.081967213,0.081967213,0.254098361,0.057377049,0.032786885,0.040983607,0.704918033,1.286885246,0.024590164,0.180327869,0.090163934,0.032786885,0.975409836,0.409836066,0.016393443,0.344262295,0.073770492,0.040983607,3.368852459,0,0.540983607,0.524590164,0.68852459,0.204918033,0.352459016,0.663934426,0.114754098,16.87704918,0.06557377,0.081967213,0.795081967,16.81147541,30.81967213,8333,3062,0.845989551,0.924242424,0.652406417,25,40.193,17.25750261,9.201691338,16.13000417,446.1967213,172.6147541,0.4,25,8835,0,0,0,0,0,0
65535,8358,0.197674419,0.174418605,0.325581395,0.058139535,0.058139535,0.069767442,1.348837209,2.058139535,0.023255814,0.313953488,0.081395349,0.023255814,1.988372093,0.697674419,1.360465116,0.720930233,0.093023256,0.069767442,0.988372093,0.011627907,0.569767442,0.662790698,1.430232558,0.38372093,0.709302326,1.302325581,0.244186047,34.38372093,0.127906977,0.209302326,0.61627907,17.63953488,31.86046512,8358,2159,0.595719332,0.934782609,0.661538462,25,31.956,11.80371992,9.480661406,16.88396884,655.7209302,173.255814,0.45,50,8609,9714,0,0,0,0,0
65535,8383,0.245901639,0.278688525,0.803278689,0.147540984,0.049180328,0.049180328,1.344262295,2.295081967,0.06557377,0.278688525,0.049180328,0.032786885,1.836065574,0.639344262,0.131147541,0.426229508,0.049180328,0.114754098,0.786885246,0.032786885,0.704918033,0.786885246,9.508196721,0.442622951,0.31147541,0.836065574,0.147540984,24.3442623,0.163934426,0.360655738,0.704918033,18.26229508,36.01639344,8383,1531,0.731855369,0.938461538,0.677777778,25,26.142,10.78817394,7.35170892,34.97130442,753.6065574,173.557377,0.575757576,25,7455,0,0,0,0,0,0
65535,8408,0.267857143,0.285714286,0.113095238,0.041666667,0.041666667,0.029761905,1.517857143,2.744047619,0.053571429,0.952380952,0.047619048,0.029761905,5.44047619,0.220238095,0.06547619,0.345238095,0.017857143,0.06547619,0.636904762,0,0.886904762,1.077380952,0.875,0.303571429,0.505952381,0.5,0.095238095,11.61309524,0.107142857,0.125,0.928571429,19.79761905,35.48214286,8408,4217,0.797634617,0.763636364,0.56,25,60.984,22.17046871,13.37191779,-7.441997497,1139.154762,174.3571429,0.423076923,50,8433,9488,0,0,0,0,0
65535,8433,0.34,0.38,0.08,0.04,0.06,0.06,1.7,3.08,0.06,1.32,0.02,0.04,7.26,0.3,0.18,0.28,0.04,0.1,0.48,0,1.5,1.52,1.22,0.36,1.08,1.04,0.16,15.08,0.16,0.1,0.78,19.08,32.44,8433,1255,0.743654098,0.892857143,0.625,25,25.381,10.23727188,6.84427726,-78.21211973,1140.62,170.38,0.870967742,25,8408,0,0,0,0,0,0
65535,8459,0.26984127,0.26984127,0.121693122,0.015873016,0.037037037,0.058201058,1.201058201,2.804232804,0.015873016,1.275132275,0.031746032,0.047619048,5.396825397,0.402116402,0.063492063,0.285714286,0.074074074,0.105820106,0.867724868,0.021164021,1.084656085,1.17989418,0.978835979,0.37037037,0.592592593,0.502645503,0.058201058,13.39153439,0.17989418,0.100529101,0.571428571,19.13756614,33.97354497,8459,4744,0.817603972,0.935643564,0.63,25,51.73,20.72380199,11.93237118,23.6476141,1178.365079,173.2328042,0.045454545,25,7731,0,0,0,0,0,0
65535,8484,0.252173913,0.173913043,0.304347826,0.060869565,0.052173913,0.060869565,1.269565217,1.365217391,0.12173913,0.32173913,0.069565217,0.034782609,1.686956522,0.486956522,0.104347826,0.443478261,0.086956522,0.060869565,0.773913043,0.026086957,0.573913043,0.513043478,1.930434783,0.252173913,0.6,0.913043478,0.095652174,21.36521739,0.113043478,0.2,0.591304348,16.4173913,30.63478261,8484,2886,0.517138266,0.942622951,0.68452381,25,36.364,13.25825482,11.34776511,2.57064797,523.3826087,174.7304348,0,0,0,0,0,0,0,0,0
65535,8509,0.150684932,0.178082192,0.287671233,0.068493151,0.082191781,0.054794521,1.342465753,1.712328767,0.02739726,0.397260274,0.01369863,0.02739726,1.205479452,0.301369863,0.095890411,0.616438356,0.109589041,0.04109589,0.794520548,0.02739726,0.684931507,0.753424658,7.602739726,0.287671233,0.493150685,0.794520548,0.219178082,23.2739726,0.082191781,0.191780822,0.410958904,19.19178082,37.20547945,8509,1832,0.79681623,0.901234568,0.553030303,25,31.857,12.97653955,7.840707135,48.25076591,599.1780822,175.7945205,0.65,75,7881,8208,8710,0,0,0,0
65535,8534,0.195652174,0.163043478,0.402173913,0.065217391,0.032608696,0.086956522,0.902173913,1.77173913,0.065217391,0.239130435,0.054347826,0.065217391,1.130434783,0.423913043,0.130434783,0.47826087,0.076086957,0.02173913,0.52173913,0.010869565,0.619565217,0.630434783,7.489130435,0.293478261,0.293478261,0.934782609,0.097826087,23.30434783,0.076086957,0.152173913,0.434782609,18.19565217,33.65217391,8534,2309,0.791949057,0.93877551,0.657142857,25,34.677,14.06738626,8.589365564,9.763631716,722.3804348,176.2934783,0.681818182,100,8157,8233,8308,9337,0,0,0
65535,8559,0.810126582,0.101265823,0.126582278,0,0.012658228,0.037974684,1.936708861,2.746835443,0.088607595,0.810126582,0.063291139,0.075949367,7.215189873,0.405063291,0.189873418,0.405063291,0.025316456,0.101265823,0.379746835,0.037974684,0.962025316,0.810126582,1.17721519,0.303797468,1.189873418,0.670886076,0.113924051,14.02531646,0.151898734,0.075949367,0.835443038,19.70886076,35.07594937,8559,1983,0.656296735,0.963414634,0.731481481,25,29.417,11.66614088,8.802136886,-12.61683251,842.4556962,175.3417722,0.526315789,50,8860,9212,0,0,0,0,0
65535,8609,0.220930233,0.11627907,0.453488372,0.058139535,0.151162791,0.11627907,1.069767442,1.372093023,0.046511628,0.302325581,0.058139535,0.104651163,2.930232558,0.465116279,0.162790698,0.290697674,0.139534884,0.034883721,0.61627907,0.011627907,0.5,0.651162791,2.918604651,0.279069767,0.406976744,0.73255814,0.127906977,20.51162791,0.11627907,0.127906977,0.534883721,16.8372093,31.59302326,8609,2159,0.450599626,0.924731183,0.651515152,25,31.311,11.21512376,10.01203424,-72.73361503,669.1627907,176.2209302,0.375,50,8358,9714,0,0,0,0,0
