ImageId,CellId,Cell_141Pr_AQP4,Cell_143Nd_SQSTM1,Cell_145Nd_UBQLN2,Cell_147Sm_Glutaminase,Cell_149Sm_C9orf72,Cell_150Nd_PDL1,Cell_151Eu_MAP2,Cell_152Sm_ATXN2,Cell_153Eu_ORF1,Cell_154Sm_pTDP43,Cell_155Gd_FoxP3,Cell_156Gd_CH24H,Cell_158Gd_GFAP,Cell_159Tb_IL6ST,Cell_160Gd_IBA1,Cell_161Dy_CX3CR1,Cell_162Dy_pTBK1,Cell_163Dy_CD4,Cell_164Dy_TMEM119,Cell_165Ho_PD1,Cell_166Er_GAD67,Cell_167Er_CD8,Cell_168Er_FUS,Cell_169Tm_ChAT,Cell_170Er_APOE,Cell_171Yb_TREM2,Cell_172Yb_PDL2,Cell_174Yb_MHCclassII,Cell_175Lu_TDP43,Cell_176Yb_TBK1,Cell_190Os_190Os,Cell_191Ir_191Ir,Cell_193Ir_193Ir,Cell_CellMasked,Area,Eccentricity,Solidity,Extent,EulerNumber,Perimeter,MajorAxisLength,MinorAxisLength,Orientation,X_position,Y_position,Percent_Touching,Number_Neighbors,neighbour_4_CellId1,neighbour_4_CellId2,neighbour_4_CellId3,neighbour_4_CellId4,neighbour_4_CellId5,neighbour_4_CellId6,neighbour_4_CellId7,neighbour_4_CellId8,Selection,Sel01
65535,16595,0.471698113,0.20754717,0.301886792,0.41509434,0.066037736,0.075471698,1.537735849,1.141509434,0.188679245,0.764150943,0.047169811,0.037735849,1.198113208,0.443396226,0.094339623,0.226415094,0.056603774,0.056603774,0.235849057,0.009433962,0.79245283,0.801886792,1.283018868,0.245283019,0.113207547,1.462264151,0.264150943,NaN,0.103773585,0.150943396,0.009433962,40.27358491,72.87735849,16595,1946,0.639128999,0.876033058,0.627218935,18,38.291,13.88912654,10.68212101,-62.63469535,43.20754717,355.8584906,0.85106383,55,16044,16723,17164,0,0,0,0,0,4,0
65535,16613,1.524137931,0.220689655,0.255172414,0.027586207,0.020689655,0.089655172,1.082758621,0.903448276,0.048275862,0.206896552,0.103448276,0.075862069,3.248275862,0.193103448,0.413793103,0.096551724,0.055172414,0.117241379,0.427586207,0.04137931,0.262068966,0.117241379,1.848275862,0.137931034,0.393103448,0.455172414,0.165517241,8.744827586,0.027586207,0.048275862,0.020689655,48.64827586,87.49655172,16613,2662,0.708446281,0.986394558,0.69047619,18,41.31,16.31125058,11.51190551,43.73658655,330.1517241,357.9310345,0,0,0,0,0,0,0,0,0,0,0,1
65535,16632,2.434108527,0.108527132,0.186046512,0.054263566,0.046511628,0.069767442,0.643410853,0.813953488,0.069767442,0.162790698,0.023255814,0.007751938,3.186046512,0.108527132,0.054263566,0.085271318,0.131782946,0.015503876,0.178294574,0.031007752,0.170542636,0.046511628,2.573643411,0.069767442,0.333333333,0.139534884,0.11627907,4.108527132,0.015503876,0.03875969,0.023255814,60.50387597,110.248062,16632,2368,0.538632343,0.955555556,0.708791209,18,38.134,14.07753662,11.86090064,-58.49762925,907.0852713,357.2248062,0.42,37,16228,16797,0,0,0,0,0,0,0,1
65535,16650,2.301470588,0.169117647,0.279411765,0.036764706,0.029411765,0.051470588,0.639705882,0.705882353,0.022058824,0.125,0.051470588,0.029411765,3.308823529,0.191176471,0.088235294,0.073529412,0.073529412,0.073529412,0.088235294,0.022058824,0.227941176,0.102941176,0.514705882,0.088235294,0.264705882,0.345588235,0.125,5.433823529,0.014705882,0.066176471,0.044117647,47.17647059,85.19117647,16650,2497,0.755916468,0.978417266,0.772727273,18,39.788,16.35014486,10.70391792,10.24504019,431.375,358.8676471,0.1,18,16320,0,0,0,0,0,0,0,0,1
65535,16668,2.180327869,0.163934426,0.139344262,0.114754098,0.040983607,0.12295082,1.18852459,1.319672131,0.114754098,0.270491803,0.049180328,0.081967213,7.606557377,0.286885246,0.172131148,0.18852459,0.06557377,0.090163934,0.090163934,0.040983607,0.368852459,0.06557377,0.606557377,0.303278689,0.327868852,0.385245902,0.139344262,5.745901639,0.049180328,0.06557377,0.040983607,36.31147541,66.08196721,16668,2240,0.658378188,0.968253968,0.726190476,18,37.274,14.46460977,10.88732798,-26.00839386,554.5491803,358.2459016,0,0,0,0,0,0,0,0,0,0,0,1
65535,16687,1.930555556,0.152777778,0.166666667,0.055555556,0.027777778,0.111111111,1.097222222,0.986111111,0.097222222,0.208333333,0.069444444,0.027777778,6.652777778,0.194444444,0.166666667,0.166666667,0.111111111,0.069444444,0.166666667,0.027777778,0.361111111,0.069444444,1.055555556,0.208333333,0.194444444,0.263888889,0.111111111,5.388888889,0.027777778,0.111111111,0.013888889,36.69444444,65.55555556,16687,1322,0.633195624,0.972972973,0.8,18,27.705,10.97130191,8.49169768,32.92555719,862.4166667,358.0694444,0.441176471,18,16540,0,0,0,0,0,0,0,0,1
65535,16705,1.96875,0.25,0.125,0.15625,0,0.03125,0.34375,0.96875,0.03125,0.0625,0.09375,0.03125,4.03125,0.375,0.15625,0.15625,0.03125,0,0.15625,0.03125,0.21875,0.09375,0.75,0.0625,0.34375,0.125,0.03125,4.78125,0.0625,0,0.03125,15.6875,29.96875,16705,587,0.626445354,18,0.666666667,18,17.806,7.370866279,5.7453348,-9.317061113,1258.3125,357.71875,0.347826087,18,17054,0,0,0,0,0,0,0,0,1
65535,16723,0.441025641,0.143589744,0.282051282,0.338461538,0.046153846,0.148717949,1.061538462,0.969230769,0.128205128,0.564102564,0.056410256,0.051282051,1.861538462,0.328205128,0.071794872,0.184615385,0.123076923,0.066666667,0.097435897,0.015384615,0.574358974,0.558974359,0.846153846,0.241025641,0.092307692,1.369230769,0.266666667,20.15384615,0.097435897,0.107692308,0.030769231,63.7025641,113.8102564,16723,3580,0.821940826,0.840517241,0.573529412,18,57.85,21.86441832,12.45337996,-64.81432928,33.85128205,358.2,0.942857143,147,15879,16044,16558,16595,17017,17164,17274,17292,4,0
65535,16742,2.116071429,0.169642857,0.178571429,0.0625,0.0625,0.107142857,0.544642857,0.723214286,0.044642857,0.276785714,0.071428571,0.0625,3.642857143,0.258928571,0.098214286,0.107142857,0.071428571,0.044642857,0.196428571,0.026785714,0.241071429,0.125,1.848214286,0.151785714,0.133928571,0.232142857,0.080357143,4.892857143,0.098214286,0.035714286,0.026785714,52.3125,95.85714286,16742,2056,0.633876606,0.965517241,0.727272727,18,35.504,13.64876028,10.55641787,2.655599808,59.5625,359.4642857,0.355555556,55,16209,16283,17164,0,0,0,0,0,0,1
65535,16760,1.541666667,0.083333333,0.083333333,0,0.041666667,0.041666667,0.958333333,0.541666667,0,0.125,0,0,3.375,0.083333333,0.083333333,0.166666667,0.083333333,0,0.125,0.041666667,0.125,0.125,0.791666667,0,0.375,0.125,0.166666667,3.958333333,0,0.166666667,0.083333333,13.5,23.20833333,16760,441,0.673882779,0.96,0.685714286,18,14.994,6.582019803,4.863048173,-7.361487531,394.75,358.7916667,0.578947368,18,16962,0,0,0,0,0,0,0,0,1
65535,16778,2.4,0.085714286,0.142857143,0.028571429,0.085714286,0.314285714,0.828571429,0.771428571,0.057142857,0.028571429,0,0.085714286,3.942857143,0.142857143,0.114285714,0.057142857,0.057142857,0.028571429,0.171428571,0,0.114285714,0.028571429,0.6,0.228571429,0.171428571,0.2,0.085714286,3.228571429,0.028571429,0.028571429,0,16.17142857,28.48571429,16778,642,0.723012187,0.972222222,0.729166667,18,18.732,8.163893279,5.639905461,-7.606836873,799.6857143,6590,0,0,0,0,0,0,0,0,0,0,0,0
65535,16797,2.875,0.041666667,0.166666667,0,0,0,0.416666667,0.625,0.083333333,0.083333333,0.041666667,0,3.541666667,0.041666667,0.083333333,0.041666667,0,0.083333333,0,0,0.083333333,0.041666667,NaN,0,0.166666667,0.083333333,0.041666667,3.458333333,0.041666667,0,0,15.16666667,551,16797,441,0.502325984,0.96,0.666666667,18,14.903,6.101163348,5.275543703,-23.33881973,899.625,359.4583333,0.736842105,37,16632,17146,0,0,0,0,0,0,0,0
65535,16815,3.272727273,0.060606061,0.196969697,0.03030303,0.045454545,0.106060606,0.727272727,0.818181818,0.03030303,0.060606061,0.060606061,0.060606061,4.787878788,0.136363636,0.106060606,0.060606061,0.015151515,0.015151515,0.166666667,0.015151515,0.196969697,0.121212121,0.651515152,0.151515152,0.242424242,0.212121212,0.090909091,3.939393939,0.045454545,0.015151515,0,24.39393939,45.09090909,16815,1212,0.613699771,0.985074627,0.75,18,26.498,10.39186675,8.204789074,8.112716542,1142.742424,358.6212121,0,0,0,0,0,0,0,0,0,0,0,1
65535,16834,2.097777778,0.093333333,0.151111111,0.026666667,0.048888889,0.102222222,1.057777778,1.346666667,0.097777778,0.244444444,0.044444444,0.048888889,8.431111111,0.217777778,0.133333333,0.115555556,0.08,0.102222222,0.146666667,0.026666667,0.528888889,0.133333333,0.675555556,0.28,0.164444444,0.337777778,0.168888889,4.328888889,0.075555556,0.04,0.017777778,63.03555556,116.3288889,16834,4130,0.73648027,0.827205882,0.5625,18,63.35,21.52380803,14.55997419,-56.6741527,495.0044444,359.8577778,0.641975309,73,16411,17090,17348,17513,0,0,0,0,0,1
65535,16852,2.658536585,0.073170732,0.12195122,0.073170732,0.048780488,0.024390244,1.073170732,0.536585366,0,0.170731707,0.048780488,0.024390244,4.463414634,0.097560976,0.097560976,0.12195122,0.048780488,0.097560976,0.073170732,0,0.292682927,0.097560976,0.731707317,0.073170732,0.317073171,0.195121951,0.073170732,3.658536585,0.097560976,0.073170732,0,13.58536585,27.73170732,16852,753,0.836283125,0.931818182,0.569444444,18,22.214,10.02098719,5.494485747,36.49716219,529.4878049,359.902439,18,55,16485,16980,17788,0,0,0,0,0,0,1
65535,16870,1.526315789,0.140350877,0.087719298,0.035087719,0.052631579,0.157894737,0.543859649,0.578947368,0.01754386,0.087719298,0.035087719,0.105263158,2.596491228,0.070175439,0.01754386,0.052631579,0,0.01754386,0.228070175,0.035087719,0.210526316,0.087719298,0.403508772,0.122807018,0.122807018,0.157894737,0.052631579,2.526315789,0.035087719,0.035087719,0,19.49122807,35.50877193,16870,1046,0.491253774,0.982758621,0.7125,18,24.356,9.221717468,8.032268,19.17745465,787.6842105,359.3508772,0,0,0,0,0,0,0,0,0,0,0,1
65535,16889,3.151162791,0.139534884,0.104651163,0.011627907,0.034883721,0.081395349,0.872093023,0.755813953,0.069767442,0.093023256,0.023255814,0.034883721,10.11627907,0.220930233,0.093023256,0.058139535,0.058139535,0.034883721,0.162790698,0.023255814,0.313953488,0.069767442,0.395348837,0.151162791,0.174418605,0.209302326,0.058139535,3.313953488,0.046511628,0.011627907,0.023255814,34.54651163,62.11627907,16889,1579,0.54789424,0.977272727,0.651515152,18,30.84,11.56113734,9.671441792,-22.63434232,380.5465116,360.3488372,0,0,0,0,0,0,0,0,0,0,0,1
65535,16907,2.242424242,0.090909091,0.090909091,0,0,0.03030303,0.606060606,0.636363636,0.090909091,0,0.03030303,0.060606061,4.909090909,0.242424242,0.090909091,0.060606061,0.03030303,0,0.03030303,0,0.242424242,0.060606061,0.303030303,0.060606061,0.03030303,0,0.090909091,2.333333333,0.03030303,0.03030303,0.03030303,13.27272727,22.63636364,16907,606,0.601132196,18,0.6875,18,17.988,7.372152649,5.891452839,15.23929223,515.2727273,360.3636364,0.391304348,18,16485,0,0,0,0,0,0,0,0,1
65535,16925,1.353383459,0.105263158,0.127819549,0.007518797,0.037593985,0.037593985,0.466165414,0.593984962,0.015037594,0.135338346,0.045112782,0.052631579,3.187969925,0.203007519,0.067669173,0.052631579,0.037593985,0.052631579,0.15037594,0.007518797,0.240601504,0.120300752,1.255639098,0.105263158,0.195488722,0.308270677,0.127819549,3.684210526,0.015037594,0.030075188,0,54.41353383,102.0225564,16925,2442,0.660837332,0.97080292,0.738888889,18,38.87,15.11045893,11.34084005,6.61421851,1298.969925,360.5413534,0,0,0,0,0,0,0,0,0,0,0,1
65535,16944,0.857988166,0.118343195,0.366863905,0.059171598,0.041420118,0.047337278,0.644970414,0.899408284,0.088757396,0.224852071,0.106508876,0.041420118,2.272189349,0.218934911,0.106508876,0.100591716,0.059171598,0.041420118,0.118343195,0.01183432,0.213017751,1.875739645,2.982248521,0.147928994,0.213017751,0.331360947,0.118343195,5.615384615,0.035502959,0.118343195,0.017751479,62.89940828,114.5443787,16944,3102,0.518746665,0.960227273,0.66015625,18,45.172,16.11988294,13.7813394,-44.28338978,310.2366864,361.7455621,0.266666667,37,16062,17109,0,0,0,0,0,0,0,1
65535,16962,2.25,0.138888889,0.194444444,0,0,0.138888889,0.805555556,0.722222222,0.138888889,0.083333333,0.055555556,0,2.916666667,0.166666667,0.111111111,0.027777778,0.027777778,0.027777778,0.194444444,0.027777778,0.138888889,0.138888889,0.555555556,0.111111111,0.333333333,0.25,0.194444444,2.944444444,0.083333333,0.055555556,0.055555556,15.86111111,30.47222222,16962,661,0.83206442,0.972972973,0.642857143,18,19.584,9.270451383,5.142124775,36.40099979,397.7222222,362.3055556,0.576923077,18,16760,0,0,0,0,0,0,0,0,1
65535,16980,1.65,0.066666667,0.15,0.016666667,0.05,0.05,0.633333333,0.816666667,0,0.133333333,0.033333333,0.066666667,3.416666667,0.133333333,0.1,0.083333333,0.05,0.066666667,0.133333333,0.016666667,0.25,0.066666667,0.683333333,0.083333333,0.25,0.283333333,0.066666667,3.633333333,0.066666667,0.016666667,0,31.63333333,56.43333333,16980,1101,0.350414827,0.983606557,0.740740741,18,24.546,9.12252453,8.544107234,31.10448085,536.05,362.3166667,0.53125,37,16852,17788,0,0,0,0,0,0,0,1
65535,16999,2.558823529,0.088235294,0.147058824,0.029411765,0.029411765,0.088235294,0.470588235,0.382352941,0.147058824,0.235294118,0.088235294,0.029411765,2.588235294,0.088235294,0.029411765,0.117647059,0.029411765,0,0.205882353,0,0.294117647,0.147058824,0.588235294,0.058823529,0.117647059,0.205882353,0.088235294,2.941176471,0,0.029411765,0,13.08823529,26.52941176,16999,624,0.704448131,0.971428571,0.708333333,18,18.36,7.917492452,5.619483593,23.02277947,1070.852941,362.4411765,0,0,0,0,0,0,0,0,0,0,0,1
65535,17017,1.372340426,0.095744681,0.35106383,0.053191489,0.074468085,0.117021277,1.553191489,0.978723404,0.085106383,0.170212766,0.074468085,0.042553191,4.829787234,0.180851064,0.106382979,0.138297872,0.074468085,0.031914894,0.234042553,0.010638298,0.255319149,0.138297872,1.574468085,0.095744681,0.361702128,0.319148936,0.085106383,6.64893617,0.042553191,0.074468085,0.010638298,52.43617021,93.78723404,17017,1726,0.217360231,0.959183673,0.652777778,18,33.627,11.26908878,10.99966128,5.568488703,26.14893617,363.4574468,18,73,16558,16723,17182,17274,0,0,0,0,0,1
65535,17035,1.706730769,0.216346154,0.163461538,0.052884615,0.024038462,0.096153846,1.182692308,0.860576923,0.0625,0.1875,0.043269231,0.038461538,2.480769231,0.173076923,0.091346154,0.144230769,0.096153846,0.048076923,0.120192308,0.019230769,0.259615385,0.139423077,1.673076923,0.110576923,0.201923077,0.346153846,0.105769231,4.586538462,0.081730769,0.105769231,0.052884615,53.30769231,95.31730769,17035,3818,0.796366323,0.971962617,0.693333333,18,51.416,21.09805874,12.7604136,20.2185744,695.3798077,362.6730769,0,0,0,0,0,0,0,0,0,0,0,1
65535,17054,1.558823529,0.176470588,0.235294118,0.088235294,0,0.058823529,0.529411765,0.647058824,0.058823529,0.176470588,0.058823529,0.029411765,3.382352941,0.147058824,0.117647059,0.205882353,0.029411765,0.029411765,0.205882353,0.058823529,0.323529412,0.147058824,0.5,0.088235294,0.323529412,0.264705882,0.058823529,7.294117647,0.058823529,0.088235294,0,16.38235294,29.44117647,17054,624,0.485227496,0.971428571,0.607142857,18,18.658,7.226985791,6.319189247,18.79609174,1253.676471,362.9117647,0.36,18,16705,0,0,0,0,0,0,0,0,1
65535,17072,1.913907285,0.105960265,0.311258278,0.052980132,0.059602649,0.072847682,0.437086093,0.821192053,0.046357616,0.21192053,0.052980132,0.059602649,6.324503311,0.178807947,0.218543046,0.132450331,0.119205298,0.039735099,0.496688742,0.013245033,0.185430464,0.158940397,1.145695364,0.086092715,0.304635762,0.258278146,0.066225166,5.105960265,0.059602649,0.092715232,0.01986755,65.87417219,120.5165563,17072,2772,0.525857052,0.980519481,0.774358974,18,41.012,15.1090333,12.85133518,4.850947193,1400.05298,364.7748344,0,0,0,0,0,0,0,0,0,0,0,0
65535,17090,1.893939394,0.106060606,0.136363636,0,0.015151515,0.090909091,0.818181818,1.075757576,0.060606061,0.242424242,0.060606061,0.106060606,5.848484848,0.196969697,0.121212121,0.060606061,0.060606061,0.03030303,0.121212121,0.060606061,0.393939394,0.136363636,0.424242424,0.166666667,0.181818182,0.227272727,0.121212121,3.212121212,0.045454545,0.03030303,0.015151515,38.96969697,69.27272727,17090,1212,0.504628471,0.970588235,0.733333333,18,26.506,10.0055589,8.638165331,-40.7411483,487.3333333,365.2727273,18,55,16834,17127,17348,0,0,0,0,0,0,1
65535,17109,0.931034483,0.189655172,0.327586207,0.034482759,0.068965517,0.051724138,0.431034483,1.086206897,0.068965517,0.051724138,0.017241379,0.017241379,1.913793103,0.172413793,1.086206897,0.086206897,0.086206897,0.172413793,0.120689655,0.017241379,0.189655172,0.25862069,2.103448276,0.189655172,0.275862069,0.706896552,0.103448276,6.413793103,0.051724138,0.034482759,0.017241379,24.29310345,45.27586207,17109,1065,0.562936287,0.966666667,0.725,18,24.546,9.599969218,7.934377385,2.092004105,300.3448276,365.7931034,0.46875,18,16944,0,0,0,0,0,0,0,0,1
65535,17127,3.452380952,0.095238095,0.119047619,0.047619048,0.047619048,0.095238095,NaN,0.642857143,0.142857143,0.095238095,0.071428571,0.047619048,5.357142857,0.142857143,0.142857143,0.214285714,0.023809524,0.142857143,0.119047619,0.023809524,0.214285714,0.047619048,0.166666667,0.142857143,0.19047619,0.071428571,0.119047619,2.166666667,0.047619048,0,0.023809524,18.02380952,35.19047619,17127,771,0.631817317,0.976744186,0.875,18,20.576,8.444045892,6.54512632,-1.04095089,479.6428571,365.6904762,0.458333333,18,17090,0,0,0,0,0,0,0,0,0
65535,17146,2.066666667,0.266666667,0.233333333,0.033333333,0,0.066666667,0.633333333,0.5,0.066666667,0.266666667,0.066666667,0.066666667,3.3,0.1,0.1,0.133333333,0.133333333,0.033333333,0.266666667,0,0.033333333,0,0.533333333,0.2,0.133333333,0.166666667,0.166666667,4.166666667,0.033333333,0.033333333,0.066666667,15.13333333,28.03333333,17146,551,0.447213595,18,0.714285714,18,16.4,6.633249581,5.93295879,0,16448,366.5,0.045454545,18,16797,0,0,0,0,0,0,0,0,0
65535,17164,0.503937008,0.062992126,0.125984252,0.173228346,0.023622047,0.031496063,0.787401575,0.535433071,0.070866142,0.157480315,0.015748031,0.039370079,0.905511811,0.165354331,0.039370079,0.094488189,0.047244094,0.05511811,0.181102362,0.023622047,0.267716535,0.433070866,0.732283465,0.125984252,0.007874016,0.377952756,0.094488189,9.291338583,0.062992126,0.118110236,0.039370079,28.33858268,50.33070866,17164,2331,0.570575709,0.947761194,0.610576923,18,40.673,14.42762447,11.84861455,-86.20966179,47.66929134,366.5590551,0.754716981,73,16595,16723,16742,17292,0,0,0,0,4,0
65535,17182,1.948717949,0.166666667,0.179487179,0.038461538,0.012820513,0,0.666666667,0.705128205,0.025641026,0.128205128,0.012820513,0.012820513,3.935897436,0.166666667,0.064102564,0.064102564,0.051282051,0.051282051,0.166666667,0.025641026,0.256410256,0.025641026,0.807692308,0.038461538,0.333333333,0.192307692,0.08974359,3.435897436,0.025641026,0.038461538,0.025641026,21.55128205,40.91025641,17182,1432,0.476805556,0.987341772,0.866666667,18,29.384,10.77349014,9.469992586,-77.87206754,17.24358974,369.3461538,0.472222222,37,17017,17696,0,0,0,0,0,0,0,1
65535,17201,1.177419355,0.137096774,0.161290323,0.024193548,0.008064516,0.129032258,1.717741935,1.387096774,0.080645161,0.241935484,0.032258065,0.048387097,14.43548387,0.330645161,0.169354839,0.201612903,0.064516129,0.064516129,0.10483871,0.024193548,0.564516129,0.129032258,0.85483871,0.137096774,0.298387097,0.596774194,0.137096774,4.540322581,0.072580645,0.072580645,0,44.48387097,82.18548387,17201,2276,0.684256953,0.939393939,0.738095238,18,39.788,14.84697968,10.82702617,27.85150656,346.3306452,369.8145161,0.333333333,18,17219,0,0,0,0,0,0,0,0,1
65535,17219,1.21875,0.15625,0.078125,0,0.03125,0.0625,1.796875,1.28125,0.0625,0.140625,0,0.09375,9.28125,0.171875,0.078125,0.109375,0.03125,0.046875,0.09375,0.015625,0.234375,0.046875,1.078125,0.078125,0.59375,0.40625,0.046875,4.390625,0.0625,0.046875,0.03125,20.8125,39.046875,17219,1175,0.286409804,0.914285714,0.711111111,18,28.284,9.586847194,9.185227409,16.02157202,356.5,368.84375,0.472222222,18,17201,0,0,0,0,0,0,0,0,1
65535,17237,1.254901961,0.098039216,0.176470588,0.039215686,0.039215686,0.019607843,1.509803922,0.62745098,0.156862745,0.137254902,0.039215686,0.058823529,6.098039216,0.352941176,0.156862745,0.156862745,0.098039216,0.058823529,0.117647059,0.078431373,0.215686275,0.156862745,0.803921569,0.156862745,1.019607843,0.274509804,0.176470588,7.392156863,0.019607843,0.117647059,0.039215686,18.09803922,35.11764706,17237,936,0.551385657,18,0.80952381,18,22.652,8.8937144,7.419585476,11.951482,577.2941176,368.9019608,0.333333333,55,17366,17623,17678,0,0,0,0,0,0,1
65535,17256,2.347305389,0.131736527,0.275449102,0.041916168,0.041916168,0.071856287,0.48502994,0.94011976,0.065868263,0.203592814,0.053892216,0.071856287,5.137724551,0.179640719,2.299401198,0.095808383,0.053892216,0.05988024,0.694610778,0.005988024,0.203592814,0.125748503,1.443113772,0.131736527,0.45508982,0.317365269,0.119760479,6.317365269,0.02994012,0.041916168,0.023952096,51.34730539,94.08982036,17256,3066,0.803734545,0.965317919,0.695833333,18,45.602,19.06688241,11.34456722,53.39401068,1166.005988,369.3712575,0,0,0,0,0,0,0,0,0,0,0,1
65535,17274,1.375,0.125,0.375,0.0625,0.020833333,0.020833333,1.125,1.1875,0.166666667,0.0625,0,0.0625,3.395833333,0.166666667,0.0625,0.208333333,0.104166667,0.020833333,0.125,0.041666667,0.104166667,0.166666667,1.083333333,0.104166667,0.666666667,0.270833333,0.1875,10.16666667,0.041666667,0.145833333,0.041666667,23.72916667,44.25,17274,881,0.618493244,0.96,0.761904762,18,21.916,8.930049783,7.017144859,3.04478286,28.97916667,371.1458333,0.821428571,55,16723,17017,17292,0,0,0,0,0,0,1
65535,17292,0.516666667,0.108333333,0.158333333,0.325,0.091666667,0.033333333,0.908333333,0.825,0.041666667,0.241666667,0.016666667,0.058333333,2.108333333,0.308333333,0.05,0.108333333,0.066666667,0.041666667,0.133333333,0.016666667,0.416666667,0.333333333,0.775,0.15,0.066666667,0.825,0.175,14.69166667,0.091666667,0.15,0.016666667,35.68333333,65.00833333,17292,2203,0.806266884,0.909090909,0.625,18,41.219,16.46643115,9.740749496,-30.15459546,40.09166667,372.8,0.68627451,55,16723,17164,17274,0,0,0,0,0,4,0
65535,17311,2.425531915,0.20212766,0.234042553,0.031914894,0.063829787,0.042553191,0.861702128,0.787234043,0.053191489,0.138297872,0.053191489,0.031914894,4.489361702,0.20212766,0.085106383,0.074468085,0.053191489,0.074468085,0.393617021,0.021276596,0.29787234,0.063829787,3.255319149,0.085106383,0.308510638,0.287234043,0.063829787,3.776595745,0.010638298,0.053191489,0.010638298,45.39361702,81.69148936,17311,1726,0.737390695,0.989473684,0.712121212,18,32.502,13.44148439,9.079272123,34.21813782,76.65957447,370.4255319,0,0,0,0,0,0,0,0,0,0,0,1
65535,17329,1.694117647,0.094117647,0.129411765,0.011764706,0,0.047058824,0.482352941,0.905882353,0.047058824,0.141176471,0.047058824,0.047058824,3.517647059,0.188235294,0.105882353,0.082352941,0.047058824,0.058823529,0.529411765,0.023529412,0.188235294,0.105882353,1.094117647,0.129411765,0.117647059,0.188235294,0.129411765,3.941176471,0.047058824,0.047058824,0.023529412,34.55294118,60.11764706,17329,1560,0.613739596,0.988372093,0.772727273,18,30.236,11.78940395,9.307834906,-27.6064395,124.0705882,371.9647059,0,0,0,0,0,0,0,0,0,0,0,1
65535,17348,0.605263158,0,0.289473684,0.052631579,0,0,0.289473684,0.394736842,0.078947368,0.263157895,0.052631579,0.026315789,2.921052632,0.078947368,0.026315789,0.052631579,0.052631579,0.026315789,0,0,0.236842105,0.052631579,0.236842105,0.052631579,0.052631579,0.026315789,0,1.157894737,0,0.026315789,0,12.92105263,27.10526316,17348,698,0.672551281,18,0.791666667,18,19.377,8.214280747,6.078982754,11.2715305,492.7894737,371.2631579,0.958333333,55,16834,17090,17513,0,0,0,0,0,0,1
65535,17366,1.176470588,0.058823529,0.117647059,0.029411765,0,0.029411765,1.088235294,0.705882353,0,0.294117647,0.029411765,0.029411765,2.941176471,0.235294118,0.058823529,0.147058824,0,0.147058824,0.088235294,0,0.147058824,0.029411765,NaN,0.147058824,0.382352941,0.352941176,0.117647059,NaN,0.058823529,0.088235294,0,17.17647059,30.32352941,17366,624,0.455004898,18,0.693877551,18,17.806,7.090452017,6.313969061,45,587.1764706,371.1764706,0.166666667,37,17237,17623,0,0,0,0,0,0,0,0
65535,17384,1.733333333,0.044444444,0.133333333,0,0.044444444,0.111111111,0.6,0.711111111,0.044444444,0.266666667,0,0.044444444,2.466666667,0.155555556,0.044444444,0.2,0.066666667,0.044444444,0.088888889,0,0.177777778,0.022222222,0.622222222,0.155555556,0.244444444,0.311111111,0.111111111,3.8,0.022222222,0,0.022222222,16.71111111,32.33333333,17384,826,0.643323985,18,0.714285714,18,21.172,8.749417023,6.698501622,22.95469022,15383,6810,0,0,0,0,0,0,0,0,0,0,0,0
65535,17403,1.941176471,0.176470588,0.323529412,0.029411765,0.029411765,0.147058824,0.970588235,0.647058824,0.088235294,0.264705882,0,0.058823529,3.294117647,0.235294118,0.058823529,0.029411765,0.029411765,0,0.088235294,0.029411765,0.205882353,0.147058824,0.823529412,0.029411765,0.294117647,0.264705882,0.235294118,NaN,0.029411765,0.029411765,0.088235294,15.35294118,29.08823529,17403,624,0.501596407,18,0.80952381,18,17.508,7.156513556,6.19111243,0,17898,370.7352941,0,0,0,0,0,0,0,0,0,0,0,0
65535,17421,0.685714286,0.2,0.171428571,0.142857143,0,0.085714286,0.228571429,0.285714286,0.028571429,0.114285714,0.142857143,0,1.857142857,0.2,0,0.085714286,0.028571429,0.114285714,0,0.028571429,0.114285714,0.171428571,0.542857143,0.085714286,0.171428571,0.457142857,0,5.2,0.057142857,0.085714286,0.028571429,15.28571429,551,17421,642,0.382106279,18,0.714285714,18,17.996,7.052533679,6.517376042,0,1258.057143,6810,0,0,0,0,0,0,0,0,0,0,0,0
65535,17439,2.866666667,0.333333333,0.222222222,0.022222222,0.066666667,0.088888889,0.777777778,1.355555556,0.133333333,0.333333333,0.177777778,0.088888889,4.288888889,0.4,0,0.222222222,0.111111111,0.377777778,0.222222222,0.044444444,0.466666667,0.333333333,0.444444444,0.311111111,0.711111111,0.555555556,0.355555556,5.911111111,0.044444444,0.155555556,0.066666667,15.51111111,30.28888889,17439,826,0.732239493,18,0.714285714,18,21.544,9.337041309,6.358966089,-26.22219944,1213.777778,373.3111111,0,0,0,0,0,0,0,0,0,0,0,1
65535,17458,1.37037037,0.074074074,0.111111111,0,0.074074074,0.074074074,1.296296296,0.888888889,0,0.185185185,0.037037037,0.037037037,73,0.111111111,0,0,0.074074074,0.037037037,0.111111111,0,0.222222222,0,0.592592593,0.074074074,0.407407407,0.407407407,0,3.37037037,0.037037037,0,0.037037037,15.62962963,26.44444444,17458,496,0.718696261,18,0.771428571,18,15.548,7.108584921,4.94277082,19.73622992,6040,6866,0,0,0,0,0,0,0,0,0,0,0,0
