ImageId,CellId,Cell_141Pr_AQP4,Cell_143Nd_SQSTM1,Cell_145Nd_UBQLN2,Cell_147Sm_Glutaminase,Cell_149Sm_C9orf72,Cell_150Nd_PDL1,Cell_151Eu_MAP2,Cell_152Sm_ATXN2,Cell_153Eu_ORF1,Cell_154Sm_pTDP43,Cell_155Gd_FoxP3,Cell_156Gd_CH24H,Cell_158Gd_GFAP,Cell_159Tb_IL6ST,Cell_160Gd_IBA1,Cell_161Dy_CX3CR1,Cell_162Dy_pTBK1,Cell_163Dy_CD4,Cell_164Dy_TMEM119,Cell_165Ho_PD1,Cell_166Er_GAD67,Cell_167Er_CD8,Cell_168Er_FUS,Cell_169Tm_ChAT,Cell_170Er_APOE,Cell_171Yb_TREM2,Cell_172Yb_PDL2,Cell_174Yb_MHCclassII,Cell_175Lu_TDP43,Cell_176Yb_TBK1,Cell_CellMasked,Area,Eccentricity,Solidity,Extent,EulerNumber,Perimeter,MajorAxisLength,MinorAxisLength,Orientation,X_position,Y_position,Percent_Touching,Number_Neighbors,neighbour_4_CellId1,neighbour_4_CellId2,neighbour_4_CellId3,neighbour_4_CellId4,neighbour_4_CellId5,neighbour_4_CellId6,neighbour_4_CellId7,neighbour_4_CellId8,neighbour_4_CellId9,neighbour_4_CellId10,neighbour_4_CellId11,neighbour_4_CellId12,neighbour_4_CellId13
65535,32628,0.945945946,0,0.972972973,0.054054054,0.081081081,0.054054054,1.432432432,1.783783784,0.027027027,0.756756757,0.189189189,0.135135135,1.108108108,0.648648649,0.054054054,0.432432432,0,0.108108108,1.108108108,0,0.702702703,0.756756757,3.945945946,0.378378378,0.351351351,1.324324324,0.216216216,12.2972973,0.162162162,0.243243243,32628,543,0.789581585,0.755102041,0.4625,15,26.423,10.53338314,6.463764207,22.39731983,462.2162162,444.9189189,0.64516129,29,32203,32643,0,0,0,0,0,0,0,0,0,0,0
65535,32657,2.5,0.269230769,0.423076923,0.115384615,0,0.038461538,1.269230769,3.115384615,0.076923077,0.769230769,0.115384615,0,10.30769231,0.384615385,0.153846154,0.576923077,0.192307692,0.230769231,0.461538462,0.038461538,0.346153846,0.423076923,0.961538462,0.153846154,1.769230769,1.076923077,0.076923077,7.807692308,0.153846154,0.038461538,32657,381,0.814807633,15,0.928571429,15,15.986,7.692820496,4.459769764,0,1746,446.3846154,0.444444444,29,32672,33024,0,0,0,0,0,0,0,0,0,0,0
65535,32687,1.019607843,0.078431373,0.215686275,0.098039216,0.058823529,0.156862745,1.333333333,2.666666667,0.078431373,0.647058824,0.019607843,0.039215686,7.882352941,0.235294118,0.294117647,0.274509804,0.039215686,0.098039216,0.705882353,0.019607843,0.470588235,0.254901961,1.37254902,0.431372549,0.549019608,0.62745098,0.058823529,5.274509804,0.215686275,0.098039216,32687,748,0.887085367,0.944444444,0.708333333,15,26.481,12.26427074,5.661253681,-16.23879351,209.0784314,447.1764706,0.161290323,15,32613,0,0,0,0,0,0,0,0,0,0,0,0
65535,32701,1.037037037,0.166666667,0.314814815,0.037037037,0.055555556,0.092592593,1.055555556,2.444444444,0.092592593,1.703703704,0.037037037,0.018518519,2.518518519,0.37037037,0.87037037,0.259259259,0.037037037,0.111111111,4.148148148,0.018518519,0.722222222,0.814814815,0.666666667,0.388888889,1.092592593,0.703703704,0.074074074,8.203703704,0.37037037,0.166666667,32701,792,0.771874368,0.9,0.701298701,15,26.299,10.80304059,6.868304057,82.45274217,303.7962963,446.2222222,0.129032258,15,33171,0,0,0,0,0,0,0,0,0,0,0,0
65535,32716,1.054054054,0.081081081,0.405405405,0.27027027,0.108108108,0.054054054,1.081081081,2.486486486,0.054054054,1.675675676,0,0.081081081,2.297297297,0.459459459,0.162162162,0.162162162,0.027027027,0.054054054,1.945945946,0,1.027027027,0.675675676,0.432432432,0.378378378,0.864864865,0.891891892,0.189189189,7.972972973,0.189189189,0.054054054,32716,543,0.700177895,0.840909091,0.513888889,15,24.174,9.002039842,6.427172229,24.07404805,345.8378378,446.2972973,0.033333333,15,32790,0,0,0,0,0,0,0,0,0,0,0,0
65535,32731,0.571428571,0.166666667,0.428571429,0.047619048,0.047619048,0.095238095,0.976190476,2.261904762,0,2.047619048,0.119047619,0.095238095,2.880952381,0.666666667,0.071428571,0.404761905,0.047619048,0.142857143,2.285714286,0.023809524,1.357142857,0.785714286,0.357142857,0.452380952,0.595238095,0.69047619,0.071428571,8.047619048,0.285714286,0.142857143,32731,616,0.853574537,0.875,0.583333333,15,25.373,10.52745591,5.484496478,56.22279916,400.3095238,447.3809524,0.464285714,15,32907,0,0,0,0,0,0,0,0,0,0,0,0
65535,32745,1.486486486,0.216216216,0.513513514,0.081081081,0.162162162,0.054054054,0.945945946,1.513513514,0.081081081,1.189189189,0.027027027,0.027027027,2.594594595,0.378378378,0.027027027,0.216216216,0.054054054,0.054054054,0.918918919,0,1.297297297,0.621621622,0.351351351,0.297297297,1.135135135,1.189189189,0.135135135,6.540540541,0.189189189,0.081081081,32745,543,0.547914317,0.860465116,0.587301587,15,22.768,8.080436265,6.759563379,8.493596593,414.4054054,448.1081081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,32760,1.076923077,0.076923077,0.333333333,0.076923077,0.076923077,0.102564103,1.179487179,1.692307692,0.102564103,0.512820513,0.025641026,0.025641026,2.512820513,0.512820513,0.076923077,0.282051282,0.076923077,0.025641026,1.41025641,0.051282051,0.794871795,0.435897436,0.897435897,0.153846154,0.641025641,1.102564103,0.179487179,8.974358974,0.128205128,0.256410256,32760,572,0.774693171,0.975,0.722222222,15,20.51,9.003574486,5.693296189,18.28876211,1367.333333,446.4102564,0.4,15,33098,0,0,0,0,0,0,0,0,0,0,0,0
65535,32775,1.166666667,0.166666667,0.305555556,0.027777778,0.055555556,0,1.222222222,3.222222222,0.083333333,1.555555556,0.111111111,0.083333333,4.138888889,0.361111111,0.138888889,0.416666667,0,0.083333333,8.027777778,0,1.277777778,0.527777778,0.527777778,0.444444444,1.083333333,0.694444444,0.166666667,7.083333333,0.055555556,0.166666667,32775,528,0.535313377,0.923076923,0.734693878,15,18.922,7.525004024,6.356021223,37.70698538,5.916666667,448.1111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,32790,0.894736842,0.184210526,0.342105263,0.026315789,0.052631579,0.105263158,1.447368421,3.236842105,0.026315789,2.157894737,0.105263158,0.052631579,1.868421053,0.289473684,0.447368421,0.736842105,0.131578947,0.105263158,2.315789474,0.026315789,1.052631579,0.368421053,0.868421053,0.368421053,0.736842105,0.605263158,0.157894737,9.710526316,0.157894737,0.421052632,32790,557,0.695415855,0.974358974,0.791666667,15,19.377,8.327131932,5.983939748,17.50143848,334.2105263,447.6052632,0.416666667,29,32716,33347,0,0,0,0,0,0,0,0,0,0,0
65535,32804,0.529411765,0.078431373,0.215686275,0.068627451,0.049019608,0.039215686,1.019607843,1.715686275,0.029411765,0.852941176,0.058823529,0.049019608,6.745098039,0.352941176,0.088235294,0.421568627,0.058823529,0.068627451,1.166666667,0.019607843,0.901960784,0.392156863,0.588235294,0.333333333,0.490196078,0.62745098,0.117647059,4.911764706,0.196078431,0.12745098,32804,1496,0.46020334,0.842975207,0.603550296,15,38.58,12.680121,11.25758314,2.518382617,362.6176471,447.9607843,0.583333333,29,32540,32555,0,0,0,0,0,0,0,0,0,0,0
65535,32834,0.23255814,0.069767442,0.395348837,0.046511628,0.046511628,0.093023256,1.023255814,2.976744186,0.069767442,1.465116279,0.023255814,0.046511628,1.88372093,0.674418605,0,0.720930233,0.069767442,0.139534884,1.418604651,0.023255814,1.511627907,0.558139535,0.511627907,0.488372093,0.930232558,1.697674419,0.186046512,8.976744186,0.325581395,0.162790698,32834,631,0.719426771,15,0.796296296,15,20.783,8.955081508,6.219915729,-3.015757305,962.9069767,447.4651163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,32848,0.72,0.24,0.6,0.2,0.2,0,1.8,2.52,0,1.04,0.04,0.08,0.92,0.4,0.04,0.92,0.04,0.12,1.76,0,0.76,0.84,1.48,0.6,0.72,2.12,0.24,13.64,0.08,0.32,32848,367,0.858887767,15,0.714285714,15,16.102,8.028325923,4.111818276,30.04720619,1348.8,447.96,0.9,44,32584,32599,32951,0,0,0,0,0,0,0,0,0,0
65535,32863,1.517241379,0.068965517,0.172413793,0.034482759,0,0.068965517,1.068965517,2.965517241,0.103448276,1.103448276,0.068965517,0,3.344827586,0.379310345,2.172413793,0.379310345,0.137931034,0.068965517,3.068965517,0,0.896551724,0.206896552,1.862068966,0.586206897,0.896551724,0.724137931,0.034482759,7.275862069,0.275862069,0.103448276,32863,425,0.755727587,0.852941176,0.69047619,15,20.303,8.285681292,5.426177576,-12.36232815,64.79310345,448.3103448,0.391304348,15,32878,0,0,0,0,0,0,0,0,0,0,0,0
65535,32878,0.977777778,0.177777778,0.555555556,0.133333333,0.044444444,0.022222222,0.711111111,3.288888889,0.022222222,2.022222222,0,0.066666667,4.666666667,0.444444444,0.133333333,0.6,0.088888889,0.066666667,4.133333333,0.022222222,1.111111111,0.622222222,1.088888889,0.222222222,0.688888889,0.555555556,0.066666667,7.355555556,0.155555556,0.2,32878,660,0.698306869,0.957446809,0.803571429,15,21.891,9.144362416,6.545521056,-67.74337167,71.2,448.4222222,0.730769231,29,32863,33215,0,0,0,0,0,0,0,0,0,0,0
65535,32892,0.916666667,0.041666667,0.458333333,0.020833333,0.0625,0.125,1.541666667,2.791666667,0.020833333,1.541666667,0.125,0.041666667,2.791666667,0.458333333,1.6875,0.520833333,0.041666667,0.1875,5.416666667,0.020833333,0.583333333,0.791666667,0.375,0.3125,1.145833333,0.645833333,0.104166667,10.1875,0.166666667,0.083333333,32892,704,0.58616655,0.857142857,0.533333333,15,25.952,9.227852534,7.476319197,-81.78258996,171.3958333,449.0833333,0.65625,44,32423,33244,33919,0,0,0,0,0,0,0,0,0,0
65535,32907,1.23255814,0.093023256,0.418604651,0.023255814,0.11627907,0.023255814,1.348837209,2.046511628,0.023255814,2.627906977,0.069767442,0.069767442,3.372093023,0.697674419,0.023255814,0.604651163,0.093023256,0.209302326,2.488372093,0.023255814,2.139534884,0.558139535,0.465116279,0.465116279,0.720930233,0.744186047,0.186046512,8.534883721,0.162790698,0.186046512,32907,631,0.897170358,0.781818182,0.558441558,15,27.639,12.32057216,5.441807855,85.96536363,394.9069767,450.4883721,0.96969697,88,32393,32731,33142,33435,33508,33890,0,0,0,0,0,0,0
65535,32922,0.458333333,0.166666667,0.833333333,0.25,0.291666667,0.083333333,1.75,2.5,0.041666667,0.416666667,0.208333333,0.041666667,1.708333333,0.25,0.083333333,1.083333333,0.041666667,0,1.375,0.083333333,0.75,0.666666667,2.25,0.333333333,0.333333333,1.166666667,0.083333333,13.5,0.208333333,0.125,32922,352,0.758289121,0.923076923,0.6,15,16.218,7.117784277,4.640214589,7.064498943,494.3333333,449.0416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,32936,0.64516129,0.064516129,0.548387097,0.290322581,0.129032258,0.096774194,1.451612903,1.774193548,0.096774194,0.387096774,0.032258065,0,1.580645161,0.419354839,0.096774194,0.774193548,0.032258065,0.064516129,1.935483871,0,0.419354839,0.548387097,4.193548387,0.387096774,0.516129032,1.903225806,0.193548387,11.80645161,0.225806452,0.161290323,32936,455,0.88093163,0.775,0.574074074,15,22.561,10.13159863,4.794713765,75.56574802,1297.419355,448.0967742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,32951,0.9375,0.21875,0.6875,0.25,0.375,0.09375,1.625,1.40625,0.0625,0.59375,0.21875,0.03125,1.375,0.375,0.09375,0.46875,0.03125,0.125,1.90625,0.03125,0.65625,0.5,1.78125,0.28125,0.5,1.53125,0.125,13.375,0.21875,0.21875,32951,469,0.833270599,0.820512821,0.533333333,15,23.231,9.722363141,5.375157822,-19.32990413,19703,449.375,0.6,29,32584,32848,0,0,0,0,0,0,0,0,0,0,0
65535,32966,1.84,0.12,0.4,0,0.08,0,1.28,2.6,0,0.72,0.16,0,2.92,0.24,0.08,0.32,0,0.08,1.6,0,1.04,0.4,0.36,0.56,0.84,0.72,0.12,7.2,0.24,0.12,32966,367,0.72907908,0.925925926,0.694444444,15,16.474,7.122792033,4.875048751,62.16182216,181.52,449.8,0.052631579,15,33919,0,0,0,0,0,0,0,0,0,0,0,0
65535,32980,0.923076923,0.102564103,0.397435897,0.08974359,0.076923077,0.102564103,1.166666667,2.141025641,0.051282051,1.692307692,0.08974359,0,3.435897436,0.256410256,0.064102564,0.269230769,0.038461538,0.115384615,4.653846154,0.038461538,0.717948718,0.461538462,0.461538462,0.269230769,1.076923077,0.602564103,0.08974359,6.935897436,0.217948718,0.102564103,32980,1144,0.954953027,0.795918367,0.4,15,39.631,19.43268229,5.766784459,52.51521526,321.2692308,445.7948718,0.36,44,32159,33171,33420,0,0,0,0,0,0,0,0,0,0
65535,33010,0.796296296,0.074074074,0.481481481,0.148148148,0.111111111,0.092592593,1.166666667,2.481481481,0.018518519,1.259259259,0.018518519,0,1.462962963,0.703703704,0.055555556,0.907407407,0.092592593,0.037037037,1.222222222,0,1.222222222,0.611111111,0.759259259,0.537037037,0.944444444,1.814814815,0.166666667,9.574074074,0.296296296,0.166666667,33010,792,0.746832794,0.964285714,0.75,15,23.694,10.25510079,6.819763684,33.63399833,548.0740741,450.5740741,0.366666667,15,32819,0,0,0,0,0,0,0,0,0,0,0,0
65535,33024,2.518518519,0.111111111,0.407407407,0.185185185,0.037037037,0.037037037,1.296296296,3.037037037,0,0.814814815,0.111111111,0.074074074,12.51851852,0.555555556,1.407407407,0.444444444,0,0,1.518518519,0.037037037,0.666666667,0.148148148,0.666666667,0.555555556,1.740740741,0.444444444,0.074074074,5.777777778,0.111111111,0.037037037,33024,396,0.367549925,0.931034483,0.75,15,15.829,6.218252702,5.782998591,-59.03624347,114.5925926,452.4444444,15,59,32657,32672,33230,33303,0,0,0,0,0,0,0,0,0
65535,33098,0.916666667,0.083333333,0.763888889,0.194444444,0.180555556,0.083333333,1.263888889,1.555555556,0.027777778,0.791666667,0.125,0.041666667,2.541666667,0.430555556,0.111111111,0.527777778,0.097222222,0.055555556,1.222222222,0.055555556,0.972222222,0.597222222,1.958333333,0.430555556,0.680555556,1.333333333,0.138888889,10.08333333,0.208333333,0.097222222,33098,1056,0.674691752,0.96,0.727272727,15,28.375,11.33738517,8.368119618,-28.65290697,1360.541667,451.5694444,0.388888889,29,32599,32760,0,0,0,0,0,0,0,0,0,0,0
65535,33112,3.173913043,0.130434783,0.47826087,0.130434783,0.02173913,0.065217391,1.543478261,3.239130435,0.043478261,3.02173913,0.130434783,0.043478261,7.152173913,0.369565217,0.086956522,0.586956522,0.043478261,0.130434783,1.52173913,0,0.826086957,0.652173913,0.673913043,0.434782609,1.043478261,1.043478261,0.173913043,7.456521739,0.326086957,0.02173913,33112,675,0.757744037,0.851851852,0.522727273,15,26.986,9.956723582,6.49727883,-2.759493451,125.9347826,452.9565217,0.677419355,29,33039,33303,0,0,0,0,0,0,0,0,0,0,0
65535,33142,0.6,0.133333333,0.333333333,0.066666667,0.033333333,0.066666667,1.366666667,2.2,0.133333333,1.4,0.133333333,0.066666667,2.6,0.266666667,0.033333333,0.7,0.066666667,0.133333333,1.333333333,0,1.533333333,0.533333333,1.133333333,0.233333333,0.633333333,0.633333333,0.166666667,7.2,0.333333333,0.2,33142,440,0.671456761,15,0.857142857,15,17.21,7.380779022,5.469480061,11.32428832,389.2666667,453.2333333,0.85,44,32907,33435,33508,0,0,0,0,0,0,0,0,0,0
65535,33156,0.727272727,0.121212121,0.666666667,0.454545455,0.090909091,0.03030303,2.363636364,2.666666667,0.151515152,0.424242424,0.181818182,0.03030303,1.848484848,0.666666667,0.060606061,0.666666667,0.060606061,0,1.333333333,0.03030303,0.515151515,0.666666667,1.454545455,0.636363636,0.454545455,2.121212121,0.151515152,19.57575758,0.424242424,0.363636364,33156,484,0.923672179,0.825,0.471428571,15,23.785,11.19893799,4.29124987,27.08117352,1216.545455,453.3030303,0.769230769,29,33611,33699,0,0,0,0,0,0,0,0,0,0,0
65535,33171,0.375,0.03125,0.6875,0.03125,0.0625,0.125,1.34375,1.9375,0.03125,2.15625,0.03125,0.03125,1.75,0.34375,0.03125,0.5,0.15625,0.09375,4.90625,0,0.96875,0.5625,0.53125,0.15625,0.75,0.625,0.125,6.34375,0.3125,0.1875,33171,469,0.38757068,0.864864865,0.653061224,15,21.635,7.134301717,6.576684627,50.59755571,310.5,452.96875,0.791666667,44,32701,32980,33420,0,0,0,0,0,0,0,0,0,0
65535,33186,0.206349206,0.174603175,0.396825397,0.126984127,0.142857143,0.111111111,0.682539683,3.571428571,0.015873016,1.079365079,0.079365079,0.047619048,2.063492063,0.714285714,0.079365079,0.73015873,0.174603175,0.063492063,0.841269841,0,1.158730159,0.444444444,1.063492063,0.634920635,3.492063492,1.523809524,0.349206349,10.49206349,0.349206349,0.095238095,33186,924,0.70881124,0.940298507,0.7,15,26.779,10.92394937,7.705734265,-32.5411263,1071.206349,452.3809524,0.294117647,15,33068,0,0,0,0,0,0,0,0,0,0,0,0
65535,33200,1.5,0.208333333,0.333333333,0.125,0.041666667,0,0.916666667,2.666666667,0.041666667,0.708333333,0,0.041666667,3.208333333,0.25,0.625,0.375,0.041666667,0.041666667,2.5,0,0.375,0.583333333,1.666666667,0.25,0.916666667,1.541666667,0.083333333,10.75,0.208333333,0.25,33200,352,0.805851387,0.96,0.666666667,15,15.457,7.424243448,4.396027033,-51.45731602,1104.583333,454.4166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,33215,1.702702703,0.189189189,0.756756757,0.081081081,0.108108108,0.108108108,1.135135135,3.027027027,0.027027027,1.702702703,0.027027027,0,5.216216216,0.351351351,0.513513514,0.324324324,0,0.162162162,2.027027027,0.054054054,0.675675676,0.594594595,0.378378378,0.567567568,1.108108108,0.432432432,0.081081081,8.189189189,0.162162162,0.162162162,33215,543,0.845139498,0.860465116,0.616666667,15,23.396,9.960407593,5.324294196,12.46677171,74.37837838,454.3243243,0.384615385,15,32878,0,0,0,0,0,0,0,0,0,0,0,0
65535,33230,1.861788618,0.105691057,0.447154472,0.048780488,0.089430894,0.056910569,1.398373984,3.18699187,0.073170732,1.910569106,0.06504065,0.032520325,6.219512195,0.365853659,0.105691057,0.585365854,0.12195122,0.12195122,3.821138211,0.024390244,1.089430894,0.43902439,0.552845528,0.398373984,0.983739837,0.780487805,0.162601626,8.113821138,0.18699187,0.195121951,33230,1805,0.766493051,0.866197183,0.640625,15,44.849,16.13729199,10.36421775,26.10679691,101.8699187,454.3902439,0.527272727,73,32379,32672,33024,33728,33743,0,0,0,0,0,0,0,0
65535,33259,0.486486486,0.135135135,0.324324324,0.108108108,0.216216216,0.027027027,1.621621622,3.243243243,0.081081081,0.837837838,0.081081081,0,3.432432432,0.675675676,0.081081081,0.621621622,0.27027027,0.081081081,2.567567568,0.054054054,0.783783784,0.810810811,1.486486486,0.513513514,1.540540541,1.351351351,0.189189189,12.62162162,0.243243243,0.054054054,33259,543,0.585324002,0.948717949,0.755102041,15,19.195,7.83535426,6.352901237,54.77123107,575.3513514,454.3783784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,33274,0.324324324,0.081081081,1.189189189,0.162162162,0.108108108,0.027027027,1.054054054,1.486486486,0.054054054,0.783783784,0.162162162,0.027027027,1.351351351,0.540540541,0.027027027,0.378378378,0.054054054,0.081081081,1.459459459,0,0.648648649,0.837837838,3.405405405,0.351351351,0.243243243,1.513513514,0.162162162,10.91891892,0.405405405,0.135135135,33274,543,0.871120487,0.948717949,0.74,15,21.246,10.10518762,4.962347814,-0.74326062,1324.162162,454.9459459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,33288,1.379310345,0.172413793,0.310344828,0.068965517,0.103448276,0,1.137931034,1.75862069,0.068965517,1.75862069,0.103448276,0.103448276,3.724137931,0.310344828,0.275862069,0.413793103,0.034482759,0.034482759,2.413793103,0,0.827586207,0.344827586,0.689655172,0.413793103,0.827586207,0.482758621,0.103448276,6.206896552,0.206896552,0.24137931,33288,425,0.939661535,0.743589744,0.483333333,15,24.612,11.54228789,3.948680608,23.13564156,31.82758621,455.7931034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,33318,0.628571429,0.142857143,0.257142857,0.114285714,0.114285714,0.085714286,1.028571429,2.857142857,0.114285714,1.857142857,0,0,2.457142857,0.514285714,0.8,0.314285714,0.228571429,0.057142857,4.342857143,0.085714286,1.028571429,0.342857143,0.4,0.142857143,0.971428571,0.6,0,7.457142857,0.171428571,0.114285714,33318,513,0.856740793,0.875,0.555555556,15,21.544,9.784841678,5.046505074,29.79206362,266.4285714,457.0857143,0.407407407,29,34022,34037,0,0,0,0,0,0,0,0,0,0,0
65535,33332,1.026315789,0.210526316,0.526315789,0.078947368,0.013157895,0.092105263,1.052631579,2.513157895,0.065789474,1.460526316,0.210526316,0.039473684,3.026315789,0.407894737,0.907894737,0.394736842,0.039473684,0.065789474,2.263157895,0.039473684,0.855263158,0.421052632,1.197368421,0.328947368,1.355263158,0.513157895,0.131578947,8.276315789,0.276315789,0.157894737,33332,1115,0.909223414,0.894117647,0.584615385,15,34.065,15.76699289,6.563933458,33.00373934,293.9605263,458.0263158,0.261904762,15,34154,0,0,0,0,0,0,0,0,0,0,0,0
65535,33347,1.031746032,0.126984127,0.317460317,0.031746032,0.079365079,0.031746032,1.365079365,2.015873016,0.015873016,1.968253968,0.079365079,0.015873016,2.888888889,0.476190476,0.047619048,0.412698413,0.031746032,0.111111111,4.111111111,0.031746032,0.666666667,0.317460317,0.603174603,0.301587302,0.714285714,0.46031746,0.111111111,5.984126984,0.222222222,0.063492063,33347,924,0.781446123,0.851351351,0.572727273,15,30.178,12.03510766,7.509578875,46.37147749,334.0793651,455.5873016,0.846153846,29,32790,33949,0,0,0,0,0,0,0,0,0,0,0
65535,33362,0.040816327,0.183673469,1.163265306,0.204081633,0.081632653,0.06122449,2.489795918,2.918367347,0.040816327,1.12244898,0.06122449,0.020408163,1.551020408,0.673469388,0.081632653,0.653061224,0.081632653,0.102040816,1.530612245,0.06122449,0.653061224,0.93877551,6.530612245,0.346938776,0.469387755,1.693877551,0.408163265,20.89795918,0.244897959,0.285714286,33362,719,0.851245156,0.924528302,0.6125,15,24.637,11.15198225,5.852205864,32.24992993,735.5306122,456.3673469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,33406,2.628571429,0.171428571,0.4,0.057142857,0.114285714,0.085714286,1.142857143,2.371428571,0.028571429,1.085714286,0.057142857,0,6.714285714,0.428571429,0.371428571,0.514285714,0,0.114285714,2.428571429,0,0.685714286,0.142857143,0.657142857,0.257142857,1.342857143,0.742857143,0.085714286,7.114285714,0.142857143,0.314285714,33406,513,0.527874986,15,0.833333333,15,18.434,7.394516096,6.280325808,16.87227854,240.3428571,458.7714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,33420,0.78,0.04,0.4,0.04,0.02,0.06,1.34,1.78,0.1,2.12,0.1,0,1.3,0.48,0.02,0.48,0.16,0.12,8.3,0.04,1.24,0.6,0.68,0.42,0.72,0.76,0.22,8.42,0.18,0.22,33420,734,0.824915764,0.675675676,0.454545455,15,32.692,12.85503621,7.266382224,26.43918023,311.78,456.9,15,73,32980,33171,33758,33875,34169,0,0,0,0,0,0,0,0
65535,33450,0.96875,0.28125,0.3125,0.125,0.09375,0.125,1.71875,2.0625,0.03125,2.1875,0,0.03125,1.6875,0.4375,0.0625,0.59375,0.03125,0.1875,1.03125,0,1.21875,0.53125,0.5,0.3125,0.5625,1.125,0.15625,6.71875,0.25,0.0625,33450,469,0.707877937,0.914285714,0.666666667,15,19.104,7.97267837,5.63138005,-13.03740921,407.34375,6719,0.5,15,33787,0,0,0,0,0,0,0,0,0,0,0,0
65535,33464,0.185185185,0.185185185,0.555555556,0.148148148,0.111111111,0,1.148148148,2.444444444,0.037037037,1.37037037,0.074074074,0,1.592592593,0.518518519,0.740740741,0.407407407,0.037037037,0.148148148,0.888888889,0.037037037,1.296296296,0.703703704,0.851851852,0.518518519,1.666666667,1.444444444,0.259259259,10.18518519,0.148148148,0.074074074,33464,396,0.363279016,0.964285714,0.75,15,15.457,6.190321233,5.767400925,26.91318548,1086.444444,458.7037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,33479,0.666666667,0.194444444,1.166666667,0.083333333,0.305555556,0.055555556,1.416666667,2.111111111,0.083333333,0.722222222,0.055555556,0.027777778,1.666666667,0.305555556,0.083333333,0.555555556,0.111111111,0.166666667,1.027777778,0.027777778,0.888888889,0.5,3.277777778,0.416666667,0.527777778,1.111111111,0.055555556,10.11111111,0.194444444,0.166666667,33479,528,0.900978618,0.923076923,0.6,15,22.379,10.61599433,4.605892382,29.47104825,1257.583333,456.3888889,0.259259259,15,33083,0,0,0,0,0,0,0,0,0,0,0,0
65535,33494,0.782608696,0.173913043,0.739130435,0.173913043,0.173913043,0.043478261,1.086956522,1.434782609,0.086956522,0.695652174,0.130434783,0.043478261,1.086956522,0.086956522,0.130434783,0.260869565,0.043478261,0.043478261,0.956521739,0.043478261,0.47826087,0.739130435,2.173913043,0.347826087,0.47826087,1.304347826,0.217391304,10.47826087,0.347826087,0,33494,337,0.468230474,15,0.766666667,15,14.233,5.84893957,5.168160282,20.70164146,1278.782609,458.0869565,0.647058824,15,33376,0,0,0,0,0,0,0,0,0,0,0,0
65535,33508,1.026315789,0.052631579,0.552631579,0.052631579,0.105263158,0.078947368,1.447368421,1.921052632,0.052631579,1.973684211,0.052631579,0.105263158,2.263157895,0.210526316,0.052631579,0.368421053,0.105263158,0.184210526,2.5,0,0.947368421,0.578947368,0.473684211,0.315789474,0.842105263,0.815789474,0.078947368,9.631578947,0.210526316,0.131578947,33508,557,0.869071376,0.826086957,0.469135802,15,24.728,10.64844967,5.267646565,39.36320628,391.7894737,458.6578947,15,73,32907,33142,33435,33772,33890,0,0,0,0,0,0,0,0
65535,33523,0.136363636,0.227272727,0.590909091,0.227272727,0.090909091,0.181818182,0.636363636,1.909090909,0,0.727272727,0.090909091,0.090909091,1.590909091,0.409090909,0.090909091,0.681818182,0,0,1.227272727,0.045454545,0.772727273,0.590909091,3.863636364,0.454545455,0.454545455,1.545454545,0.272727273,11.22727273,0.227272727,0.272727273,33523,323,0.599403972,0.956521739,0.733333333,15,13.96,6.066670451,4.856046187,-0.143238255,1200.318182,459.1363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,33538,1.555555556,0.111111111,0.266666667,0.022222222,0.088888889,0.088888889,1.2,3.155555556,0.066666667,0.866666667,0.044444444,0.044444444,3.911111111,0.488888889,0.088888889,0.333333333,0.066666667,0.222222222,0.511111111,0.111111111,0.511111111,0.244444444,0.4,0.333333333,0.888888889,0.4,0.111111111,6.177777778,0.133333333,0.088888889,33538,660,0.675416657,0.9,0.714285714,15,23.694,9.339628808,6.887381584,-81.69287567,2347,461.2888889,0.689655172,44,33244,33391,33919,0,0,0,0,0,0,0,0,0,0
65535,33552,2.245283019,0.037735849,0.547169811,0.094339623,0.075471698,0.018867925,1.169811321,4.41509434,0.037735849,2.41509434,0.132075472,0.018867925,4.018867925,0.641509434,0.169811321,0.433962264,0.056603774,0.094339623,2.396226415,0,0.905660377,0.735849057,0.566037736,0.396226415,0.981132075,0.641509434,0.113207547,7.603773585,0.264150943,0.113207547,33552,778,0.707453162,0.883333333,0.588888889,15,27.639,10.27695315,7.26334178,37.42929774,186.7169811,460.5660377,0.342857143,29,33919,34125,0,0,0,0,0,0,0,0,0,0,0
