ImageId,CellId,Cell_141Pr_AQP4,Cell_143Nd_SQSTM1,Cell_145Nd_UBQLN2,Cell_147Sm_Glutaminase,Cell_149Sm_C9orf72,Cell_150Nd_PDL1,Cell_151Eu_MAP2,Cell_152Sm_ATXN2,Cell_153Eu_ORF1,Cell_154Sm_pTDP43,Cell_155Gd_FoxP3,Cell_156Gd_CH24H,Cell_158Gd_GFAP,Cell_159Tb_IL6ST,Cell_160Gd_IBA1,Cell_161Dy_CX3CR1,Cell_162Dy_pTBK1,Cell_163Dy_CD4,Cell_164Dy_TMEM119,Cell_165Ho_PD1,Cell_166Er_GAD67,Cell_167Er_CD8,Cell_168Er_FUS,Cell_169Tm_ChAT,Cell_170Er_APOE,Cell_171Yb_TREM2,Cell_172Yb_PDL2,Cell_174Yb_MHCclassII,Cell_175Lu_TDP43,Cell_176Yb_TBK1,Cell_1_Control_F_Cerebellum_240424_1_cellmask,Area,Eccentricity,Solidity,Extent,EulerNumber,Perimeter,MajorAxisLength,MinorAxisLength,Orientation,X_position,Y_position,Percent_Touching,Number_Neighbors,neighbour_4_CellId1,neighbour_4_CellId2,neighbour_4_CellId3,neighbour_4_CellId4,neighbour_4_CellId5,neighbour_4_CellId6,neighbour_4_CellId7,neighbour_4_CellId8,neighbour_4_CellId9,neighbour_4_CellId10,neighbour_4_CellId11,neighbour_4_CellId12,neighbour_4_CellId13,neighbour_4_CellId14
65535,37597,1.214285714,0.095238095,0.523809524,0.095238095,0.023809524,0.047619048,1.238095238,1.095238095,0.047619048,0.19047619,0,0.095238095,3.571428571,0.142857143,0.166666667,0.333333333,0.142857143,0.023809524,0.166666667,0,0.261904762,0.285714286,4.785714286,0.119047619,0.785714286,0.571428571,0.238095238,11.80952381,0.119047619,0.19047619,37597,495,0.400893622,0.954545455,0.65625,12,22.098,8.035676358,7.36168088,-24.98180281,903.1428571,949.7619048,0.888888889,35,37219,37420,37762,0,0,0,0,0,0,0,0,0,0,0
65535,37609,0.956284153,0.109289617,0.153005464,0.153005464,0.043715847,0.06010929,0.480874317,0.743169399,0.021857923,0.420765027,0.032786885,0.038251366,1.633879781,0.180327869,0.06557377,0.207650273,0.071038251,0.005464481,0.180327869,0.005464481,0.191256831,0.18579235,4.234972678,0.18579235,0.322404372,0.322404372,0.071038251,9.775956284,0.054644809,0.092896175,37609,2158,0.654738604,0.938461538,0.71484375,12,48.852,17.89264443,13.52425162,41.03948746,1018.508197,948.9071038,12,94,36842,36948,37361,38069,38092,38139,38257,38399,0,0,0,0,0,0
65535,37620,1.846153846,0.166666667,0.166666667,0.192307692,0,0.025641026,0.756410256,1.576923077,0.038461538,0.166666667,0.012820513,0.038461538,6.205128205,0.371794872,0.102564103,0.358974359,0.08974359,0.076923077,0.192307692,0.012820513,0.5,0.179487179,0.91025641,0.179487179,0.512820513,0.487179487,0.076923077,9.294871795,0.051282051,0.051282051,37620,920,0.738304524,0.866666667,0.6,12,33.908,12.78149407,8.620702552,-16.99286285,1048.166667,949.7435897,0.804878049,47,36877,37467,38092,38222,0,0,0,0,0,0,0,0,0,0
65535,37632,0.735955056,0.129213483,0.185393258,0.061797753,0.011235955,0.061797753,0.691011236,0.960674157,0.039325843,0.359550562,0.050561798,0.033707865,1.640449438,0.398876404,0.04494382,0.258426966,0.050561798,0.056179775,0.140449438,0.005617978,0.269662921,0.095505618,2.230337079,0.168539326,0.365168539,0.365168539,0.078651685,13.23595506,0.08988764,0.134831461,37632,2099,0.509639473,0.967391304,0.741666667,12,44.51,16.28933387,14.01514831,-48.96171323,1070.078652,950.7359551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,37644,0.79245283,0.132075472,0.333333333,0.062893082,0.006289308,0.062893082,0.547169811,0.767295597,0.025157233,0.333333333,0.044025157,0.025157233,1.572327044,0.226415094,0.081761006,0.144654088,0.012578616,0.031446541,0.157232704,0.006289308,0.20754717,0.119496855,1.993710692,0.100628931,0.660377358,0.402515723,0.100628931,14.96226415,0.062893082,0.201257862,37644,1875,0.567194156,0.969512195,0.706666667,12,42.178,15.76295124,12.9821162,-42.33830482,1371.949686,950.3081761,0.178571429,12,36783,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,37656,1.519083969,0.183206107,0.305343511,0.030534351,0.083969466,0.053435115,0.503816794,1.13740458,0.030534351,0.290076336,0.045801527,0.053435115,2.603053435,0.20610687,0.038167939,0.236641221,0.106870229,0.022900763,0.267175573,0.022900763,0.236641221,0.114503817,1.992366412,0.213740458,0.610687023,0.290076336,0.038167939,7.595419847,0.053435115,0.099236641,37656,1545,0.281062883,0.942446043,0.668367347,12,39.639,13.35114795,12.81295455,-39.8740432,160.389313,952.9465649,0.568627451,35,37090,37255,37432,0,0,0,0,0,0,0,0,0,0,0
65535,37668,1.581081081,0.175675676,0.108108108,0.108108108,0.027027027,0.121621622,1.297297297,0.797297297,0.040540541,0.297297297,0.027027027,0.040540541,1.986486486,0.189189189,0.013513514,0.135135135,0,0.040540541,0.162162162,0,0.216216216,0.162162162,2.959459459,0.094594595,0.554054054,0.324324324,0.081081081,7.040540541,0.013513514,0.162162162,37668,873,0.721958588,0.936708861,0.672727273,12,30.707,12.00038531,8.303501807,-43.71937858,372.8378378,950.7837838,12,47,36748,36854,38021,38234,0,0,0,0,0,0,0,0,0,0
65535,37679,2.018867925,0.109433962,0.162264151,0.067924528,0.075471698,0.060377358,0.671698113,0.649056604,0.026415094,0.309433962,0.026415094,0.045283019,2.505660377,0.143396226,0.041509434,0.132075472,0.033962264,0.056603774,0.150943396,0.01509434,0.143396226,0.105660377,4.456603774,0.132075472,0.430188679,0.226415094,0.049056604,6.660377358,0.018867925,0.094339623,37679,3125,0.671071925,0.933098592,0.697368421,12,60.025,21.6594422,16.05814264,-55.08593275,504.2603774,949.5471698,0.864864865,71,36760,37514,37550,37939,37974,38375,0,0,0,0,0,0,0,0
65535,37691,2.044444444,0.311111111,0.244444444,0.055555556,0.033333333,0.077777778,1.233333333,1.655555556,0.033333333,0.177777778,0.055555556,0.222222222,7.455555556,0.2,0.1,0.2,0.044444444,0.111111111,0.244444444,0,0.255555556,0.077777778,1.733333333,0.144444444,0.833333333,0.511111111,0.111111111,10.48888889,0.133333333,0.244444444,37691,1061,0.57980467,0.9375,0.75,12,31.476,11.94059369,9.728664532,1061,700.1111111,949.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,37703,1.616438356,0.123287671,0.136986301,0.01369863,0.04109589,0.04109589,0.383561644,0.726027397,0.04109589,0.315068493,0.082191781,0.04109589,1.287671233,0.150684932,0.01369863,0.095890411,0.01369863,0.02739726,0.232876712,0,0.150684932,0.054794521,3.479452055,0.054794521,0.589041096,0.287671233,0.082191781,5.780821918,0.01369863,0.082191781,37703,861,0.74333108,0.948051948,0.760416667,12,29.483,12.07363499,8.076340489,11.48375306,947.6575342,950.4520548,0.885714286,35,37066,37715,38057,0,0,0,0,0,0,0,0,0,0,0
65535,37715,2.128404669,0.13229572,0.249027237,0.089494163,0.077821012,0.081712062,0.817120623,0.700389105,0.042801556,0.284046693,0.011673152,0.046692607,2.241245136,0.159533074,0.054474708,0.167315175,0.050583658,0.011673152,0.190661479,0.003891051,0.217898833,0.128404669,5.190661479,0.073929961,0.505836576,0.260700389,0.081712062,8.704280156,0.050583658,0.093385214,37715,3031,0.755935581,0.823717949,0.604705882,12,71.438,24.12109518,15.79077871,-89.58185926,961.4708171,949.463035,0.908045977,106,36500,36594,37066,37149,37703,37727,37951,38057,38470,0,0,0,0,0
65535,37727,1.531914894,0.053191489,0.244680851,0.191489362,0.031914894,0.063829787,0.957446809,0.595744681,0.010638298,0.35106383,0.010638298,0.042553191,1.638297872,0.191489362,0.095744681,0.308510638,0.053191489,0.053191489,0.138297872,0,0.191489362,0.159574468,3.553191489,0.180851064,0.478723404,0.234042553,0.042553191,8.5,0.042553191,0.053191489,37727,1109,0.415695092,0.903846154,0.652777778,12,34.47,11.73134396,10.66970467,40.23154445,977.6808511,949.1702128,12,59,37149,37160,37715,37951,38186,0,0,0,0,0,0,0,0,0
65535,37750,0.910614525,0.117318436,0.117318436,0.039106145,0.083798883,0.039106145,0.273743017,0.452513966,0.033519553,0.469273743,0.016759777,0.016759777,2.268156425,0.134078212,0.027932961,0.083798883,0.061452514,0.005586592,0.072625698,0.005586592,0.156424581,0.111731844,4.441340782,0.12849162,0.212290503,0.223463687,0.027932961,4.072625698,0.016759777,0.067039106,37750,2111,0.489671668,0.92746114,0.701960784,12,48.703,16.56711966,14.44498608,-2.142235627,200.5195531,952.2849162,0.629032258,35,36960,37007,37868,0,0,0,0,0,0,0,0,0,0,0
65535,37762,1.155172414,0.155172414,0.344827586,0.017241379,0.103448276,0.103448276,0.620689655,0.896551724,0.034482759,0.224137931,0.034482759,0.068965517,2.879310345,0.206896552,0.017241379,0.155172414,0,0.017241379,0.24137931,0,0.189655172,0.155172414,3.568965517,0.103448276,0.5,0.224137931,0.068965517,6.172413793,0,0.189655172,37762,684,0.708495333,0.935483871,0.659090909,12,25.77,10.45942333,7.381377133,1.916940358,897.7931034,953.862069,0.705882353,24,37420,37597,0,0,0,0,0,0,0,0,0,0,0,0
65535,37774,0.41025641,0.128205128,0.314102564,0.032051282,0.032051282,0.057692308,0.378205128,0.666666667,0.038461538,0.262820513,0.064102564,0,1.121794872,0.237179487,0.012820513,0.134615385,0.025641026,0.006410256,0.121794872,0.006410256,0.147435897,0.076923077,2.057692308,0.153846154,0.378205128,0.352564103,0.057692308,13.19871795,0.044871795,0.134615385,37774,1840,0.068862279,0.975,0.795918367,12,41.02,14.14938614,14.11579799,1061,1237.74359,952.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,37786,1.161048689,0.078651685,0.157303371,0.08988764,0.029962547,0.033707865,0.958801498,0.794007491,0.037453184,0.325842697,0.026217228,0.041198502,1.183520599,0.183520599,0.029962547,0.232209738,0.02247191,0.026217228,0.176029963,0,0.183520599,0.134831461,4.176029963,0.127340824,0.29588015,0.265917603,0.033707865,6.816479401,0.04494382,0.108614232,37786,3149,0.769121766,0.923875433,0.706349206,12,60.769,23.28695202,14.88274384,29.29234146,228.7378277,953.7827715,0.866666667,83,36901,37302,37868,38151,38293,38446,38528,0,0,0,0,0,0,0
65535,37797,0.873239437,0.098591549,0.161971831,0.098591549,0.063380282,0.035211268,0.521126761,0.718309859,0.056338028,0.443661972,0.049295775,0.007042254,1.302816901,0.161971831,0.042253521,0.246478873,0.077464789,0.028169014,0.197183099,0,0.204225352,0.070422535,4.528169014,0.169014085,0.274647887,0.330985915,0.035211268,7.718309859,0.028169014,0.091549296,37797,1675,0.886670549,0.855421687,0.574898785,12,50.2,20.92606525,9.676248274,18.21831807,294.971831,952.6619718,12,83,37184,37314,37444,37538,37809,38116,38198,0,0,0,0,0,0,0
65535,37809,0.968503937,0.141732283,0.188976378,0.11023622,0.047244094,0.078740157,0.377952756,0.677165354,0.086614173,0.299212598,0.039370079,0.015748031,1.133858268,0.196850394,0.023622047,0.25984252,0.062992126,0.015748031,0.196850394,0,0.283464567,0.11023622,3.464566929,0.141732283,0.165354331,0.330708661,0.039370079,8.118110236,0.031496063,0.11023622,37809,1498,0.566875296,0.875862069,0.651282051,12,44.196,14.70007193,12.10997242,-37.68350249,308.2047244,954.2440945,0.754716981,59,37184,37314,37797,37821,38198,0,0,0,0,0,0,0,0,0
65535,37821,1.351851852,0.111111111,0.135802469,0.086419753,0.043209877,0.012345679,0.611111111,0.679012346,0.037037037,0.320987654,0.024691358,0.098765432,1.098765432,0.203703704,0.043209877,0.277777778,0.074074074,0.018518519,0.228395062,0,0.172839506,0.117283951,3.820987654,0.135802469,0.327160494,0.203703704,0.055555556,5.802469136,0.061728395,0.117283951,37821,1911,0.659581256,0.89010989,0.595588235,12,49.439,17.16498576,12.9017743,60.0252736,324.1604938,954.1419753,0.803278689,47,37267,37491,37809,38080,0,0,0,0,0,0,0,0,0,0
65535,37833,1.647058824,0.135294118,0.282352941,0.105882353,0.064705882,0.017647059,0.758823529,0.747058824,0.017647059,0.276470588,0.023529412,0.058823529,2.288235294,0.194117647,0.070588235,0.211764706,0.076470588,0.023529412,0.282352941,0.005882353,0.147058824,0.129411765,2.982352941,0.123529412,0.611764706,0.352941176,0.047058824,9.635294118,0.070588235,0.129411765,37833,2005,0.790239848,0.923913043,0.666666667,12,49.828,19.2937146,11.82314331,46.8190315,432.6294118,953.6117647,0.952380952,47,37385,37927,38304,38411,0,0,0,0,0,0,0,0,0,0
65535,37844,0.629032258,0.032258065,0.435483871,0.088709677,0.016129032,0.056451613,0.25,0.935483871,0.048387097,0.153225806,0.024193548,0.024193548,1.225806452,0.217741935,0.040322581,0.14516129,0.008064516,0.016129032,0.322580645,0.016129032,0.209677419,0.129032258,1.096774194,0.169354839,0.274193548,0.258064516,0.096774194,11.70967742,0.048387097,0.112903226,37844,1462,0.433807122,0.953846154,0.733727811,12,37.009,13.29858596,11.98210256,58.47159667,1182.532258,953.7419355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,37856,0.79,0.09,0.17,0.07,0.01,0.03,0.66,0.89,0.03,0.19,0.04,0.03,1.75,0.16,0.03,0.27,0.03,0.02,0.22,0,0.16,0.1,2.73,0.15,0.6,0.41,0.02,10.48,0.06,0.05,37856,1179,0.362204294,0.961538462,0.757575758,12,32.328,11.73939237,10.94227277,0,133.5,11251,0.261904762,12,36995,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,37868,1.447236181,0.105527638,0.201005025,0.100502513,0.08040201,0.040201005,0.633165829,0.869346734,0.050251256,0.412060302,0.020100503,0.050251256,1.663316583,0.185929648,0.08040201,0.281407035,0.075376884,0.015075377,0.24120603,0.030150754,0.231155779,0.180904523,4.140703518,0.095477387,0.286432161,0.381909548,0.045226131,8.391959799,0.040201005,0.120603015,37868,2347,0.804408331,0.904545455,0.654605263,12,52.739,21.14621009,12.56247269,67.9863182,213.1256281,954.5427136,0.925373134,71,36960,37302,37750,37786,38528,38741,0,0,0,0,0,0,0,0
65535,37880,1.68627451,0.147058824,0.12745098,0.088235294,0.034313725,0.034313725,0.37254902,0.887254902,0.024509804,0.514705882,0.049019608,0.029411765,1.5,0.161764706,0.039215686,0.191176471,0.039215686,0.039215686,0.205882353,0.009803922,0.289215686,0.12254902,4.117647059,0.151960784,0.446078431,0.352941176,0.073529412,6.539215686,0.044117647,0.098039216,37880,2406,0.657572012,0.871794872,0.6,12,56.75,19.24030957,14.49548948,79.84120855,250.7156863,954.6323529,0.914285714,71,37019,37479,37892,38151,38352,38753,0,0,0,0,0,0,0,0
65535,37892,1.192982456,0.114035088,0.149122807,0.096491228,0.026315789,0.043859649,1.289473684,0.99122807,0.052631579,0.561403509,0.035087719,0.00877193,1.780701754,0.228070175,0.01754386,0.149122807,0.00877193,0.078947368,0.254385965,0.026315789,0.228070175,0.175438596,3.789473684,0.140350877,0.48245614,0.289473684,0.061403509,7.359649123,0.043859649,0.140350877,37892,1344,0.662720915,0.88372093,0.74025974,12,41.152,14.55419845,10.89915121,62.74975632,263.9649123,954.0438596,12,71,36795,37479,37880,37903,38281,38352,0,0,0,0,0,0,0,0
65535,37903,1.702702703,0.195945946,0.290540541,0.155405405,0.060810811,0.074324324,0.844594595,0.952702703,0.074324324,0.216216216,0.033783784,0.067567568,1.662162162,0.168918919,0.094594595,0.324324324,0.087837838,0.02027027,0.378378378,0.013513514,0.277027027,0.189189189,3.77027027,0.195945946,0.560810811,0.25,0.087837838,12.81756757,0.060810811,0.162162162,37903,1745,0.807586557,0.919254658,0.747474747,12,45.122,18.21525935,10.74243207,-78.23563325,273.5675676,953.9459459,0.872727273,71,36795,37102,37479,37538,37892,38281,0,0,0,0,0,0,0,0
65535,37915,2.666666667,0.102222222,0.262222222,0.08,0.026666667,0.04,0.835555556,0.831111111,0.057777778,0.248888889,0.053333333,0.048888889,1.608888889,0.244444444,0.044444444,0.213333333,0.044444444,0.04,0.257777778,0.008888889,0.226666667,0.168888889,2.884444444,0.155555556,0.835555556,0.315555556,0.071111111,7.622222222,0.057777778,0.111111111,37915,2653,0.623773727,0.945378151,0.657894737,12,53.674,19.32455871,15.10417123,56.58214575,409.7911111,955.6533333,0.898550725,71,37196,37385,37455,38033,38505,38776,0,0,0,0,0,0,0,0
65535,37927,1.370558376,0.07106599,0.182741117,0.035532995,0.126903553,0.050761421,0.878172589,0.588832487,0.020304569,0.527918782,0.030456853,0.040609137,1.497461929,0.157360406,0.060913706,0.137055838,0.040609137,0.015228426,0.162436548,0.010152284,0.21319797,0.106598985,5.152284264,0.111675127,0.350253807,0.218274112,0.076142132,6.340101523,0.060913706,0.086294416,37927,2323,0.432188479,0.951690821,0.6816609,12,49.183,16.90919837,15.2484327,29.90597491,448.6548223,953.2030457,0.873015873,83,37125,37396,37833,37962,38163,38304,38422,0,0,0,0,0,0,0
65535,37939,2.1,0.2,0.02,0.1,0.02,0.06,0.54,0.26,0.02,0.16,0.06,0.02,0.78,0.08,0.02,0.1,0.02,0,0.16,0,0.12,0.06,2.8,0.08,0.12,0.16,0.02,3.14,0,0.06,37939,590,0.637267179,0.980392157,0.793650794,12,22.652,9.201410547,7.091002088,-9.674466204,517.82,955.2,12,47,37514,37526,37679,38375,0,0,0,0,0,0,0,0,0,0
65535,37951,1.897058824,0.073529412,0.308823529,0.117647059,0.044117647,0.058823529,1.470588235,0.779411765,0.044117647,0.338235294,0,0.014705882,1.838235294,0.102941176,0.073529412,0.235294118,0.014705882,0.029411765,0.308823529,0,0.220588235,0.088235294,3.882352941,0.147058824,0.441176471,0.191176471,0.029411765,9.573529412,0.044117647,0.058823529,37951,802,0.821921371,0.819277108,0.503703704,12,34.371,13.4972714,7.688058823,82.69118953,11451,954.7058824,12,59,37149,37715,37727,38186,38470,0,0,0,0,0,0,0,0,0
65535,37962,1.611111111,0.148148148,0.12962963,0.055555556,0.074074074,0.037037037,0.388888889,0.574074074,0,0.314814815,0.055555556,0.148148148,2.203703704,0.092592593,0.074074074,0.185185185,0.037037037,0.018518519,0.166666667,0,0.148148148,0.111111111,3.740740741,0.018518519,0.203703704,0.240740741,0.055555556,6.037037037,0,0.092592593,37962,637,0.493801791,0.9,0.6,12,27.341,9.550771541,8.305107277,17.83702651,462.6481481,955.1111111,12,47,37396,37927,38045,38163,0,0,0,0,0,0,0,0,0,0
65535,37974,2.417721519,0.139240506,0.202531646,0.189873418,0.113924051,0.050632911,1.481012658,0.797468354,0.012658228,0.329113924,0.075949367,0.037974684,3.594936709,0.278481013,0.101265823,0.202531646,0.050632911,0.050632911,0.113924051,0,0.17721519,0.17721519,4.582278481,0.215189873,0.367088608,0.329113924,0.075949367,7.696202532,0.025316456,0.088607595,37974,932,0.81377664,0.975308642,0.675213675,12,31.088,13.32869128,7.74633885,-20.2588015,494.7468354,956.7848101,12,47,37502,37550,37679,38328,0,0,0,0,0,0,0,0,0,0
65535,38010,1.531914894,0.053191489,0.170212766,0.042553191,0.031914894,0.010638298,0.574468085,0.414893617,0,0.180851064,0.021276596,0.021276596,0.968085106,0.095744681,0.042553191,0.191489362,0.021276596,0,0.138297872,0,0.127659574,0.074468085,3.468085106,0.063829787,0.329787234,0.14893617,0.021276596,4.159574468,0.010638298,0.085106383,38010,1109,0.529463073,0.959183673,0.712121212,12,32.601,11.99274633,10.17384229,69.64269417,356.106383,955.9255319,0.609756098,24,38021,38363,0,0,0,0,0,0,0,0,0,0,0,0
65535,38021,1.458333333,0.138888889,0.152777778,0.152777778,0.034722222,0.027777778,0.694444444,0.75,0.034722222,0.541666667,0.013888889,0.076388889,1.076388889,0.152777778,0.048611111,0.159722222,0.041666667,0.041666667,0.201388889,0.006944444,0.215277778,0.069444444,3.680555556,0.118055556,0.3125,0.326388889,0.013888889,6.819444444,0.048611111,0.097222222,38021,1698,0.748828538,0.935064935,0.705882353,12,42.823,16.858625,11.17328594,-75.15357135,366.2083333,956.4583333,0.909090909,59,36748,37668,38010,38363,38564,0,0,0,0,0,0,0,0,0
65535,38033,1.796954315,0.096446701,0.208121827,0.106598985,0.055837563,0.035532995,0.492385787,0.918781726,0.015228426,0.243654822,0.015228426,0.040609137,1.005076142,0.14213198,0.025380711,0.14213198,0.045685279,0.030456853,0.253807107,0.005076142,0.233502538,0.116751269,3.527918782,0.162436548,0.345177665,0.23857868,0.040609137,8.223350254,0.045685279,0.086294416,38033,2323,0.769197234,0.871681416,0.656666667,12,56.452,20.55307865,13.13365231,27.79904306,394.3604061,955.8527919,0.826086957,59,36854,37196,37455,37915,38234,0,0,0,0,0,0,0,0,0
65535,38057,1.615384615,0.102564103,0.064102564,0.064102564,0.038461538,0.038461538,1.012820513,0.564102564,0.051282051,0.474358974,0.025641026,0.038461538,1.5,0.179487179,0.08974359,0.128205128,0.064102564,0.051282051,0.192307692,0,0.115384615,0.102564103,3.346153846,0.051282051,0.230769231,0.192307692,0.012820513,5.41025641,0.025641026,0.051282051,38057,920,0.807554212,0.886363636,0.666666667,12,33.494,13.3920251,7.898527331,6.137942435,948.2179487,957.1538462,12,47,37703,37715,38470,38540,0,0,0,0,0,0,0,0,0,0
65535,38069,1.962264151,0.037735849,0.169811321,0.037735849,0.075471698,0.056603774,0.905660377,0.490566038,0.037735849,0.056603774,0.018867925,0.018867925,3.018867925,0.075471698,0.113207547,0.094339623,0.037735849,0.056603774,0.188679245,0,0.169811321,0.094339623,2.679245283,0,0.301886792,0.20754717,0.037735849,5.679245283,0.056603774,0.018867925,38069,625,0.467030492,0.946428571,0.654320988,12,24.637,8.950993112,7.91483699,-50.18248923,1008.056604,955.509434,0.866666667,47,37609,38210,38257,38399,0,0,0,0,0,0,0,0,0,0
65535,38080,1.5,0.153061224,0.224489796,0.112244898,0.051020408,0.06122449,0.602040816,0.724489796,0.020408163,0.204081633,0.020408163,0.051020408,1.030612245,0.224489796,0.020408163,0.153061224,0.040816327,0.010204082,0.214285714,0,0.285714286,0.102040816,3.836734694,0.091836735,0.285714286,0.367346939,0.020408163,7.306122449,0.040816327,0.112244898,38080,1156,0.633908223,0.907407407,0.628205128,12,34.859,12.88133018,9.962527394,45.82756957,332.1734694,959.4183673,0.568181818,24,37491,37821,0,0,0,0,0,0,0,0,0,0,0,0
65535,38092,1.265822785,0.101265823,0.151898734,0.067510549,0.037974684,0.025316456,0.637130802,0.696202532,0.046413502,0.459915612,0.046413502,0.029535865,2.945147679,0.135021097,0.050632911,0.135021097,0.042194093,0.025316456,0.202531646,0.012658228,0.202531646,0.130801688,4.320675105,0.126582278,0.333333333,0.240506329,0.033755274,5.742616034,0.033755274,0.071729958,38092,2795,0.703925621,0.881040892,0.644021739,12,62.209,21.49683442,15.26863599,-3.86424686,1038.827004,957.7088608,0.820512821,94,37361,37467,37609,37620,38139,38222,38481,39012,0,0,0,0,0,0
65535,38104,0.988888889,0.055555556,0.233333333,0.088888889,0.011111111,0.055555556,0.422222222,0.755555556,0.033333333,0.122222222,0.088888889,0.022222222,1.388888889,0.133333333,0.066666667,0.188888889,0.011111111,0.011111111,0.188888889,0,0.155555556,0.066666667,0.677777778,0.122222222,0.488888889,0.344444444,0.044444444,13.14444444,0.1,0.133333333,38104,1061,0.391974594,0.947368421,0.743801653,12,30.922,11.23719232,10.33794772,52.58125698,1139.022222,957.8333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,38116,1.152542373,0.06779661,0.186440678,0.220338983,0.016949153,0.084745763,0.423728814,0.847457627,0.118644068,0.338983051,0.050847458,0.06779661,1.525423729,0.186440678,0.050847458,0.322033898,0.050847458,0,0.254237288,0.016949153,0.305084746,0.237288136,4.13559322,0.118644068,0.254237288,0.288135593,0.016949153,8.13559322,0.06779661,0,38116,696,0.647683501,0.951612903,0.670454545,12,26.415,10.249361,7.809085492,24.00506115,291.7966102,960.0508475,12,35,37797,38198,38682,0,0,0,0,0,0,0,0,0,0,0
65535,38128,1.607843137,0.333333333,0.241830065,0.104575163,0.039215686,0.104575163,0.816993464,1.758169935,0.071895425,0.31372549,0.078431373,0.150326797,4.31372549,0.248366013,0.137254902,0.196078431,0.039215686,0.078431373,0.235294118,0.006535948,0.326797386,0.104575163,3.921568627,0.150326797,0.535947712,0.470588235,0.111111111,10.77777778,0.111111111,0.176470588,38128,1804,0.261224904,0.96835443,0.780612245,12,40.929,14.26134776,13.76616474,65.77107556,633.627451,959.4444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,38139,1.5375,0.225,0.2125,0.0875,0.1,0.075,0.4,0.7875,0.075,0.2625,0,0.0125,4.1625,0.2125,0.075,0.15,0.05,0.05,0.275,0,0.3,0.125,2.2125,0.175,0.5625,0.3,0.05,10.1125,0.0875,0.125,38139,943,0.686673871,0.930232558,0.615384615,12,31.303,12.0071044,8.728751946,-72.3641669,1025.8625,958.0125,12,71,37361,37609,38092,38257,38481,38552,0,0,0,0,0,0,0,0
65535,38151,1.492957746,0.098591549,0.197183099,0.112676056,0.042253521,0.070422535,0.492957746,0.633802817,0.042253521,0.323943662,0.028169014,0.098591549,1.408450704,0.112676056,0.056338028,0.14084507,0.014084507,0.028169014,0.126760563,0,0.14084507,0.084507042,4.478873239,0.112676056,0.450704225,0.267605634,0.070422535,6.605633803,0.014084507,0.169014085,38151,837,0.683858591,0.922077922,0.591666667,12,29.525,11.30272405,8.246632198,-68.81770024,241.6338028,959.2816901,12,35,37786,37880,38293,0,0,0,0,0,0,0,0,0,0,0
65535,38163,3.017094017,0.136752137,0.153846154,0.051282051,0.025641026,0.042735043,1.102564103,0.854700855,0.025641026,0.367521368,0.042735043,0.068376068,3.675213675,0.222222222,0.085470085,0.162393162,0.076923077,0.051282051,0.205128205,0.008547009,0.230769231,0.11965812,4.666666667,0.085470085,0.658119658,0.230769231,0.102564103,7.111111111,0.05982906,0.162393162,38163,1380,0.729500498,0.921259843,0.642857143,12,39.06,15.08190389,10.31572485,-53.19398965,458.4017094,961.965812,0.92,94,37396,37927,37962,38045,38422,38705,38788,38929,0,0,0,0,0,0
65535,38175,1.525423729,0.152542373,0.254237288,0.016949153,0.016949153,0.084745763,0.389830508,0.830508475,0.06779661,0.237288136,0.033898305,0.118644068,1.694915254,0.203389831,0.050847458,0.06779661,0.016949153,0.033898305,0.152542373,0,0.084745763,0.06779661,4.186440678,0.06779661,0.305084746,0.254237288,0.033898305,6.06779661,0.033898305,0.06779661,38175,696,0.783594162,0.936507937,0.614583333,12,28.003,11.43404016,7.103660884,11.51055704,562.1016949,960.8135593,0.823529412,35,37986,37998,38458,0,0,0,0,0,0,0,0,0,0,0
65535,38186,1.812720848,0.091872792,0.159010601,0.067137809,0.056537102,0.049469965,1.183745583,0.809187279,0.017667845,0.300353357,0.045936396,0.045936396,1.989399293,0.233215548,0.067137809,0.19434629,0.035335689,0.024734982,0.201413428,0.007067138,0.201413428,0.134275618,4.462897527,0.106007067,0.505300353,0.261484099,0.035335689,7.533568905,0.045936396,0.091872792,38186,3337,0.873680006,0.86809816,0.512681159,12,69.594,28.37103146,13.80253587,42.56872622,978.6254417,961.7349823,0.922222222,83,37160,37727,37951,38434,38470,38835,39342,0,0,0,0,0,0,0
65535,38198,1.041666667,0.125,0.180555556,0.125,0.069444444,0.041666667,0.5,0.972222222,0,0.263888889,0.027777778,0.069444444,1.236111111,0.263888889,0.055555556,0.236111111,0.055555556,0.013888889,0.138888889,0,0.277777778,0.236111111,3.569444444,0.111111111,0.208333333,0.319444444,0.083333333,9.166666667,0.055555556,0.111111111,38198,849,0.754247615,0.947368421,0.654545455,12,28.772,11.95436337,7.849116422,52.90562064,298.9027778,11345,0.789473684,47,37797,37809,38116,38682,0,0,0,0,0,0,0,0,0,0
