ImageId,CellId,Cell_141Pr_AQP4,Cell_143Nd_SQSTM1,Cell_145Nd_UBQLN2,Cell_147Sm_Glutaminase,Cell_149Sm_C9orf72,Cell_150Nd_PDL1,Cell_151Eu_MAP2,Cell_152Sm_ATXN2,Cell_153Eu_ORF1,Cell_154Sm_pTDP43,Cell_155Gd_FoxP3,Cell_156Gd_CH24H,Cell_158Gd_GFAP,Cell_159Tb_IL6ST,Cell_160Gd_IBA1,Cell_161Dy_CX3CR1,Cell_162Dy_pTBK1,Cell_163Dy_CD4,Cell_164Dy_TMEM119,Cell_165Ho_PD1,Cell_166Er_GAD67,Cell_167Er_CD8,Cell_168Er_FUS,Cell_169Tm_ChAT,Cell_170Er_APOE,Cell_171Yb_TREM2,Cell_172Yb_PDL2,Cell_174Yb_MHCclassII,Cell_175Lu_TDP43,Cell_176Yb_TBK1,Cell_6_ALS_M_Cerebellum_240424_1_cellmasked,Area,Eccentricity,Solidity,Extent,EulerNumber,Perimeter,MajorAxisLength,MinorAxisLength,Orientation,X_position,Y_position,Percent_Touching,Number_Neighbors,neighbour_4_CellId1,neighbour_4_CellId2,neighbour_4_CellId3,neighbour_4_CellId4,neighbour_4_CellId5,neighbour_4_CellId6,neighbour_4_CellId7,neighbour_4_CellId8,neighbour_4_CellId9
65535,16882,2.307692308,0.205128205,0.769230769,0.461538462,0.333333333,0.038461538,0.974358974,1.435897436,0.076923077,0.282051282,0.153846154,0.025641026,1.897435897,0.423076923,0.128205128,0.461538462,0.051282051,0.064102564,0.294871795,0.025641026,0.371794872,0.320512821,8.153846154,0.384615385,0.525641026,0.269230769,0.102564103,20.33333333,0.128205128,0.179487179,16882,1809,0.443594779,0.962962963,0.866666667,23,29.921,10.66942347,9.562230369,65.02594595,716.8717949,256.3205128,0.911764706,93,16256,16627,16766,17648,0,0,0,0,0
65535,16906,1.968421053,0.157894737,0.315789474,0.336842105,0.231578947,0.094736842,1.810526316,1.094736842,0.031578947,0.157894737,0.010526316,0.052631579,0.957894737,0.315789474,0.778947368,0.326315789,0.010526316,0.052631579,0.536842105,0.010526316,0.347368421,0.284210526,7.357894737,0.242105263,0.315789474,0.315789474,0.063157895,12.17894737,0.073684211,0.063157895,16906,2203,0.662199296,0.931372549,0.664335664,23,33.916,12.92390448,9.684240396,-23.28854483,282.9578947,256.2315789,0.476190476,46,17532,17694,0,0,0,0,0,0,0
65535,16929,1.328358209,0.149253731,0.582089552,0.23880597,0.164179104,0.074626866,1.164179104,0.746268657,0.089552239,0.134328358,0.014925373,0,1.044776119,0.298507463,0.447761194,0.313432836,0.029850746,0.074626866,0.373134328,0,0.253731343,0.253731343,7.76119403,0.223880597,0.358208955,0.194029851,0.044776119,9.940298507,0.104477612,0.104477612,16929,1554,0.696154778,0.917808219,0.62037037,23,28.681,11.21727557,8.052789277,6.118016323,356.6865672,256.0447761,0.621621622,70,17300,17555,17810,0,0,0,0,0,0
65535,16952,2.453333333,0.253333333,0.666666667,0.413333333,0.2,0.053333333,2.573333333,1.066666667,0.053333333,0.293333333,0.093333333,0.053333333,2.106666667,0.32,0.12,0.493333333,0.04,0.066666667,0.306666667,0,0.2,0.173333333,8.013333333,0.293333333,0.56,0.253333333,0.093333333,13.36,0.106666667,0.106666667,16952,1739,0.693812196,0.914634146,0.641025641,23,30.269,11.68615182,8.415852117,8.815290391,693.3333333,257.9866667,0.684210526,46,16349,18227,0,0,0,0,0,0,0
65535,16975,2.186915888,0.158878505,0.607476636,0.308411215,0.261682243,0.112149533,1.523364486,1.308411215,0.037383178,0.205607477,0.065420561,0.056074766,3.971962617,0.168224299,0.018691589,0.355140187,0.028037383,0.046728972,0.242990654,0.037383178,0.23364486,0.121495327,4.495327103,0.214953271,0.859813084,0.317757009,0.065420561,16.30841121,0.08411215,0.158878505,16975,2481,0.437399704,0.946902655,0.685897436,23,34.495,12.39470811,11.14615447,-44.21804582,764.1962617,258.6074766,0.066666667,46,16488,17508,0,0,0,0,0,0,0
65535,16998,0.921875,0.1875,0.40625,0.359375,0.25,0.078125,2.125,0.984375,0.0625,0.328125,0.078125,0.015625,0.75,0.3125,0.0625,0.515625,0.03125,0.046875,0.203125,0.015625,0.484375,0.25,8.8125,0.375,0.5,0.46875,0.03125,11.546875,0.09375,0.15625,16998,1484,0.72045086,0.941176471,0.727272727,23,27.159,11.05152266,7.664297167,9.803638637,167.546875,259.015625,0.882352941,116,16395,16442,17439,18135,18158,0,0,0,0
65535,17021,0.954545455,0.170454545,0.556818182,0.227272727,0.215909091,0.056818182,1.465909091,1.022727273,0.125,0.147727273,0.090909091,0.034090909,0.840909091,0.261363636,0.068181818,0.465909091,0.079545455,0.022727273,0.193181818,0,0.25,0.159090909,8.238636364,0.227272727,0.511363636,0.386363636,0.034090909,12.86363636,0.022727273,0.090909091,17021,2041,0.632720333,0.967032967,0.733333333,23,32.32,12.18649989,9.43698647,11.71276304,219.5,258.9772727,0.707317073,70,16233,16697,17253,0,0,0,0,0,0
65535,17045,0.486842105,0.118421053,0.421052632,0.078947368,0.157894737,0.013157895,2.394736842,0.894736842,0.092105263,0.289473684,0.026315789,0.039473684,0.789473684,0.184210526,0.118421053,0.197368421,0.052631579,0.013157895,0.157894737,0.013157895,0.263157895,0.236842105,7.855263158,0.236842105,0.447368421,0.25,0.065789474,11.23684211,0.052631579,0.171052632,17045,1762,0.55237311,0.915662651,0.690909091,23,30.244,11.0331903,9.197234262,-36.65897305,586.5,256.4078947,0.810810811,93,17161,17184,17346,17833,0,0,0,0,0
65535,17091,1.364583333,0.09375,0.40625,0.229166667,0.114583333,0.072916667,0.614583333,0.604166667,0.072916667,0.5,0.020833333,0.020833333,0.989583333,0.15625,0.052083333,0.208333333,0.020833333,0.041666667,0.104166667,0.010416667,0.208333333,0.125,7.333333333,0.15625,0.34375,0.229166667,0.041666667,7.59375,0.041666667,0.010416667,17091,2226,0.668512835,0.888888889,0.568047337,23,35.802,13.34785139,9.926805148,47.06621727,56.96875,258.5833333,0.872340426,162,15282,15908,16674,17740,17880,18251,18575,0,0
65535,17114,1.206666667,0.146666667,0.433333333,0.326666667,0.18,0.113333333,1.366666667,0.826666667,0.04,0.146666667,0.013333333,0.04,0.9,0.273333333,0.133333333,0.373333333,0.04,0.04,0.226666667,0,0.26,0.206666667,9.013333333,0.2,0.346666667,0.3,0.04,10.82,0.066666667,0.133333333,17114,3479,0.603854569,0.967741935,0.765306122,23,43.807,15.87658159,12.65513604,44.48133019,242.6133333,257.9866667,0.648148148,116,15700,16697,16720,17787,18065,0,0,0,0
65535,17137,1.670454545,0.397727273,0.681818182,0.204545455,0.204545455,0.045454545,1.784090909,1.011363636,0.113636364,0.352272727,0.056818182,0.079545455,0.977272727,0.181818182,0.056818182,0.170454545,0.068181818,0.034090909,0.318181818,0,0.363636364,0.193181818,9.420454545,0.227272727,0.420454545,0.215909091,0.056818182,11.95454545,0.102272727,0.102272727,17137,2041,0.85407883,0.916666667,0.651851852,23,34.652,14.98784454,7.795831226,-12.21480262,458.5454545,259.4090909,0.697674419,46,16581,18088,0,0,0,0,0,0,0
65535,17161,0.897959184,0.183673469,0.408163265,0.408163265,0.306122449,0.081632653,1.142857143,1.306122449,0.081632653,0.224489796,0.142857143,0.06122449,1.12244898,0.530612245,1.551020408,0.265306122,0.020408163,0.102040816,0.775510204,0,0.244897959,0.387755102,6.469387755,0.163265306,0.367346939,0.408163265,0.020408163,16.20408163,0.06122449,0.102040816,17161,1136,0.726408422,0.924528302,0.6125,23,25.381,9.99049128,6.866097721,-55.76338978,594.8163265,260.2244898,0.866666667,93,16465,17045,17184,17833,0,0,0,0,0
65535,17184,1.227848101,0.189873418,0.721518987,0.430379747,0.35443038,0.088607595,1.835443038,1.063291139,0.050632911,0.215189873,0.075949367,0.050632911,1.164556962,0.278481013,0.139240506,0.518987342,0.063291139,0.050632911,0.253164557,0,0.417721519,0.189873418,6.544303797,0.379746835,0.556962025,0.341772152,0.113924051,19.18987342,0.139240506,0.151898734,17184,1832,0.912108012,0.692982456,0.376190476,23,43.551,18.94011319,7.76449876,-41.06142307,599.3924051,259.0379747,0.941176471,93,16465,17045,17161,17207,0,0,0,0,0
65535,17207,1.65,0.216666667,0.4,0.55,0.266666667,0.05,1.083333333,1.216666667,0.05,0.3,0.05,0.016666667,1.283333333,0.266666667,0.05,0.466666667,0.016666667,0.016666667,0.433333333,0,0.183333333,0.316666667,9.933333333,0.45,0.333333333,0.35,0.05,17.61666667,0.166666667,0.133333333,17207,1391,0.668836019,0.9375,0.681818182,23,26.233,10.44593288,7.765610626,-82.33400678,610.4,260.5333333,0.823529412,93,16465,16859,17184,17230,0,0,0,0,0
65535,17230,1.425925926,0.148148148,0.537037037,0.203703704,0.222222222,0.055555556,0.685185185,0.796296296,0.092592593,0.444444444,0.018518519,0,0.944444444,0.259259259,0.055555556,0.5,0.018518519,0.037037037,0.314814815,0.018518519,0.240740741,0.240740741,10.81481481,0.259259259,0.351851852,0.240740741,0.055555556,14.94444444,0.074074074,0.166666667,17230,1252,0.849545126,0.915254237,0.6,23,26.415,11.64933148,6.145208175,50.24357596,618.8148148,259.6481481,23,70,16859,17207,17601,0,0,0,0,0,0
65535,17253,0.745762712,0.254237288,0.542372881,0.322033898,0.203389831,0.050847458,2.13559322,0.881355932,0.084745763,0.457627119,0,0.033898305,1.271186441,0.254237288,0.186440678,0.338983051,0.084745763,0.101694915,0.203389831,0,0.305084746,0.305084746,10.28813559,0.186440678,0.440677966,0.271186441,0.101694915,10.49152542,0.033898305,0.084745763,17253,1368,0.807047182,0.921875,0.59,23,27.449,11.65794341,6.883863527,47.52314313,226.7627119,262.1016949,0.971428571,70,16697,17021,18065,0,0,0,0,0,0
65535,17277,1.791666667,0.125,0.53125,0.208333333,0.125,0.09375,2.25,0.9375,0.052083333,0.177083333,0.083333333,0.010416667,0.84375,0.145833333,0.083333333,0.291666667,0.020833333,0.052083333,0.229166667,0.020833333,0.166666667,0.166666667,7.520833333,0.208333333,0.552083333,0.21875,0.072916667,9.302083333,0.135416667,0.083333333,17277,2226,0.744679846,0.932038835,0.666666667,23,34.379,13.66031555,9.117193083,47.93745886,303.71875,259.8958333,0.357142857,46,18320,18413,0,0,0,0,0,0,0
65535,17300,1.109243697,0.168067227,0.478991597,0.25210084,0.201680672,0.042016807,1.764705882,0.848739496,0.058823529,0.226890756,0.084033613,0.058823529,0.764705882,0.378151261,0.092436975,0.268907563,0.025210084,0.042016807,0.201680672,0,0.294117647,0.226890756,7.025210084,0.201680672,0.277310924,0.193277311,0.100840336,12.46218487,0.050420168,0.168067227,17300,2760,0.462124738,0.959677419,0.762820513,23,35.967,13.15241372,11.6637569,-22.54212922,365.7142857,261.7142857,0.369565217,46,16929,17555,0,0,0,0,0,0,0
65535,17346,1.106382979,0.212765957,0.765957447,0.319148936,0.29787234,0.042553191,1.510638298,0.70212766,0.042553191,0.489361702,0.021276596,0.042553191,0.595744681,0.29787234,0.063829787,0.170212766,0.021276596,0,0.319148936,0.021276596,0.255319149,0.212765957,9.085106383,0.276595745,0.489361702,0.276595745,0.063829787,14.46808511,0.063829787,0.106382979,17346,1090,0.577836926,0.921568627,0.734375,23,23.115,8.83030759,7.206875364,52.25008338,579.4042553,259.106383,0.777777778,46,17045,17833,0,0,0,0,0,0,0
65535,17369,2.885416667,0.239583333,0.40625,0.114583333,0.03125,0.09375,5.625,1.291666667,0.229166667,0.28125,0.0625,0.041666667,5.854166667,0.3125,0.166666667,0.25,0.0625,0.072916667,0.489583333,0.041666667,0.260416667,0.072916667,4.833333333,0.1875,1.71875,0.416666667,0.09375,7.958333333,0.041666667,0.083333333,17369,2226,0.542667835,0.95049505,0.727272727,23,32.328,12.13723307,10.19463726,-63.75046368,1315.125,259.7291667,0,0,0,0,0,0,0,0,0,0,0
65535,17393,1.631578947,0.147368421,0.463157895,0.326315789,0.136842105,0.052631579,2.263157895,0.947368421,0.094736842,0.126315789,0.042105263,0.021052632,1.242105263,0.231578947,0.621052632,0.463157895,0.052631579,0.031578947,0.505263158,0.063157895,0.221052632,0.084210526,5.442105263,0.178947368,0.642105263,0.326315789,0.084210526,12.66315789,0.063157895,0.052631579,17393,2203,0.751045412,0.95959596,0.730769231,23,34.255,13.78569547,9.102013019,-15.959502,76.77894737,260.6315789,23,93,16511,17880,18042,18598,0,0,0,0,0
65535,17416,1.526315789,0.118421053,0.605263158,0.092105263,0.184210526,0.092105263,1.776315789,0.986842105,0.052631579,0.144736842,0.013157895,0.039473684,2.328947368,0.236842105,0.052631579,0.184210526,0.118421053,0.039473684,0.421052632,0,0.171052632,0.263157895,5.486842105,0.184210526,0.828947368,0.223684211,0.078947368,11.72368421,0.092105263,0.065789474,17416,1762,0.722750561,0.894117647,0.633333333,23,32.394,12.23641636,8.45669727,-33.11466569,3479,262.75,0.605263158,70,16836,17439,18135,0,0,0,0,0,0
65535,17439,1.076923077,0.261538462,0.476923077,0.2,0.169230769,0.107692308,2.876923077,0.784615385,0.076923077,0.415384615,0.030769231,0.061538462,1.507692308,0.307692308,0.123076923,0.246153846,0.061538462,0.076923077,0.2,0.015384615,0.323076923,0.292307692,9.353846154,0.246153846,0.569230769,0.384615385,0.061538462,9.769230769,0.061538462,0.092307692,17439,1507,0.618539845,0.902777778,0.722222222,23,28.077,10.46926398,8.226260136,31.17133748,158.3230769,260.8307692,23,139,16442,16836,16998,17416,18135,18158,0,0,0
65535,17462,1.343283582,0.208955224,0.552238806,0.194029851,0.208955224,0.044776119,0.731343284,0.597014925,0.044776119,0.28358209,0.014925373,0.014925373,0.925373134,0.343283582,0.074626866,0.358208955,0.029850746,0,0.328358209,0,0.119402985,0.313432836,6.850746269,0.119402985,0.567164179,0.164179104,0.104477612,10.95522388,0.089552239,0.194029851,17462,1554,0.614136145,0.943661972,0.8375,23,27.407,10.63432465,8.392610055,83.1061306,425.9701493,261.358209,0.46875,23,17578,0,0,0,0,0,0,0,0
65535,17508,3.410714286,0.125,0.732142857,0.375,0.25,0.178571429,0.75,1.196428571,0.053571429,0.053571429,0.107142857,0,2.607142857,0.321428571,0.089285714,0.392857143,0.071428571,0.035714286,0.357142857,0,0.339285714,0.053571429,4.946428571,0.303571429,0.535714286,0.267857143,0.107142857,13.625,0.142857143,0.142857143,17508,1299,0.624152636,0.903225806,0.777777778,23,25.447,9.764719383,7.629198984,80.55107778,752.6607143,261.8392857,0.724137931,70,16488,16975,17485,0,0,0,0,0,0
65535,17532,1.880952381,0.142857143,0.5,0.214285714,0.166666667,0.119047619,0.833333333,0.952380952,0.047619048,0.19047619,0.119047619,0.023809524,1.571428571,0.214285714,0.023809524,0.142857143,0.023809524,0,0.261904762,0,0.214285714,0.071428571,5.071428571,0.357142857,0.19047619,0.261904762,0.119047619,11.85714286,0.047619048,0.261904762,17532,974,0.626118048,0.875,0.583333333,23,23.413,8.728715609,6.806026408,-41.46770542,276.5952381,261.5238095,23,93,16906,17694,17972,18181,0,0,0,0,0
65535,17555,0.919354839,0.096774194,0.516129032,0.225806452,0.306451613,0.016129032,1.161290323,0.725806452,0.016129032,0.483870968,0.080645161,0.032258065,0.725806452,0.290322581,0.016129032,0.387096774,0.064516129,0.064516129,0.274193548,0.016129032,0.290322581,0.209677419,9.403225806,0.161290323,0.403225806,0.306451613,0.096774194,12.88709677,0.032258065,0.177419355,17555,1438,0.413829611,0.953846154,0.765432099,23,25.563,9.501292205,8.649542745,-23.42732194,354.6935484,262.8870968,23,93,16929,17300,17810,18830,0,0,0,0,0
65535,17578,0.76744186,0.162790698,0.26744186,0.127906977,0.313953488,0.034883721,1.313953488,0.790697674,0.046511628,0.302325581,0.046511628,0.034883721,0.61627907,0.23255814,0.093023256,0.23255814,0.058139535,0.034883721,0.220930233,0.023255814,0.197674419,0.279069767,8.546511628,0.186046512,0.174418605,0.23255814,0.081395349,11.55813953,0.034883721,0.209302326,17578,1994,0.634290136,0.914893617,0.651515152,23,34.073,12.43979044,9.617140953,-71.53459081,418.6511628,262.1511628,0.775,70,17462,18204,18923,0,0,0,0,0,0
65535,17601,1.025,0.258333333,0.508333333,0.358333333,0.2,0.025,1.366666667,0.9,0.041666667,0.4,0.033333333,0.016666667,1.083333333,0.291666667,0.008333333,0.508333333,0.041666667,0.033333333,0.216666667,0.016666667,0.316666667,0.233333333,9.766666667,0.208333333,0.3,0.283333333,0.108333333,11.45,0.041666667,0.125,17601,2783,0.778362504,0.94488189,0.659340659,23,38.233,15.72908485,9.874957143,40.79820941,627.5583333,260.15,0.58,70,16001,17230,17903,0,0,0,0,0,0
65535,17624,1.52688172,0.204301075,0.64516129,0.215053763,0.365591398,0.075268817,2.021505376,0.76344086,0.021505376,0.301075269,0.11827957,0.043010753,0.860215054,0.258064516,0.086021505,0.258064516,0.032258065,0.053763441,0.172043011,0,0.301075269,0.107526882,10.11827957,0.225806452,0.387096774,0.322580645,0.086021505,12.08602151,0.064516129,0.086021505,17624,2157,0.577813621,0.948979592,0.715384615,23,33.519,12.21914363,9.972883121,25.65017176,658.2580645,259.4193548,0.609756098,46,17068,17926,0,0,0,0,0,0,0
65535,17648,2.047619048,0.19047619,0.595238095,0.297619048,0.226190476,0.035714286,0.642857143,1.071428571,0.05952381,0.452380952,0.047619048,0.023809524,2.178571429,0.238095238,0.083333333,0.428571429,0.083333333,0.035714286,0.19047619,0.023809524,0.392857143,0.238095238,7.976190476,0.202380952,0.464285714,0.404761905,0.05952381,11.96428571,0.05952381,0.119047619,17648,1948,0.767666343,0.923076923,0.666666667,23,32.601,13.11698895,8.406018926,17.61169066,721.702381,263.0595238,0.9,70,16766,16882,18668,0,0,0,0,0,0
65535,17671,2.29787234,0.117021277,0.457446809,0.585106383,0.255319149,0.085106383,1.978723404,1.223404255,0.053191489,0.308510638,0.042553191,0.063829787,1.553191489,0.382978723,0.212765957,0.585106383,0.085106383,0.042553191,0.382978723,0.021276596,0.212765957,0.212765957,6.361702128,0.35106383,0.585106383,0.425531915,0.117021277,16.58510638,0.095744681,0.138297872,17671,2180,0.856727787,0.839285714,0.482051282,23,39.631,16.24877713,8.380612963,-41.63033446,131.7659574,260.287234,0.693877551,46,17764,18274,0,0,0,0,0,0,0
65535,17694,1.909090909,0.136363636,0.431818182,0.159090909,0.159090909,0.068181818,0.727272727,0.977272727,0.068181818,0.227272727,0,0,1.363636364,0.25,0.204545455,0.25,0.022727273,0.045454545,0.295454545,0,0.318181818,0.295454545,7.363636364,0.227272727,0.409090909,0.340909091,0,12.22727273,0.090909091,0.090909091,17694,1020,0.699516058,0.936170213,0.698412698,23,22.652,9.152949373,6.540852118,-54.74532643,283.3181818,264.2045455,0.925925926,70,16906,17532,18181,0,0,0,0,0,0
65535,17717,1.070588235,0.152941176,0.494117647,0.223529412,0.223529412,0.023529412,0.529411765,0.576470588,0.058823529,0.282352941,0.035294118,0.035294118,0.835294118,0.117647059,0.117647059,0.258823529,0.035294118,0.070588235,0.223529412,0,0.317647059,0.152941176,11.49411765,0.211764706,0.305882353,0.176470588,0.070588235,8.282352941,0.047058824,0.117647059,17717,1971,0.695153035,0.904255319,0.643939394,23,33.147,12.59579216,9.054633564,20.06764354,32.04705882,263.3176471,23,116,16650,16813,17740,18111,18552,0,0,0,0
65535,17740,1.698275862,0.172413793,0.482758621,0.267241379,0.155172414,0.051724138,0.913793103,0.853448276,0.051724138,0.25,0.051724138,0.034482759,1.560344828,0.206896552,0.818965517,0.327586207,0.025862069,0.025862069,0.431034483,0,0.25862069,0.189655172,7.724137931,0.206896552,0.413793103,0.336206897,0.068965517,8.301724138,0.094827586,0.163793103,17740,2690,0.478115703,0.920634921,0.637362637,23,38.87,13.43778764,11.80236669,-26.82516729,43.82758621,263.2758621,0.94,139,16674,17091,17717,18111,18251,18900,0,0,0
65535,17764,1.75,0.144230769,0.519230769,0.269230769,0.192307692,0.105769231,1.615384615,0.740384615,0.019230769,0.298076923,0.086538462,0.019230769,1.884615385,0.365384615,0.115384615,0.413461538,0.057692308,0.019230769,0.317307692,0.019230769,0.259615385,0.211538462,7.923076923,0.259615385,0.307692308,0.336538462,0.096153846,13.05769231,0.057692308,0.115384615,17764,2412,0.852758389,0.888888889,0.590909091,23,39.879,16.63338867,8.687711885,-70.47824609,125.0192308,263.0576923,23,70,17671,17949,18274,0,0,0,0,0,0
65535,17787,2.162162162,0.207207207,0.657657658,0.288288288,0.261261261,0.018018018,1.27027027,0.945945946,0.063063063,0.279279279,0.063063063,0.027027027,0.756756757,0.243243243,0.18018018,0.441441441,0.072072072,0.045045045,0.423423423,0.009009009,0.324324324,0.135135135,7.135135135,0.27027027,0.36036036,0.378378378,0.117117117,14.07207207,0.063063063,0.081081081,17787,2574,0.775891579,0.948717949,0.616666667,23,37.216,15.13819325,9.550175606,25.53785803,256.8918919,263.2252252,0.75,93,16720,17114,18297,18645,0,0,0,0,0
65535,17833,0.811594203,0.260869565,0.855072464,0.231884058,0.31884058,0.057971014,1.231884058,0.739130435,0.057971014,0.15942029,0.086956522,0.028985507,0.797101449,0.173913043,0.043478261,0.434782609,0.057971014,0.028985507,0.304347826,0.014492754,0.347826087,0.246376812,8.637681159,0.333333333,0.188405797,0.304347826,0.057971014,13.72463768,0.130434783,0.144927536,17833,1600,0.835831418,0.841463415,0.547619048,23,33.337,13.40693923,7.360224527,19.96168407,582.1014493,264.6811594,0.725,93,17045,17161,17346,18390,0,0,0,0,0
65535,17856,4.791208791,0.296703297,0.318681319,0.21978022,0.054945055,0.21978022,2.483516484,1.813186813,0.120879121,0.318681319,0.087912088,0.142857143,6.076923077,0.461538462,4.604395604,0.373626374,0.043956044,0.120879121,0.472527473,0.010989011,0.318681319,0.296703297,6.681318681,0.230769231,1.505494505,0.527472527,0.164835165,16.67032967,0.076923077,0.208791209,17856,2110,0.519985968,0.947916667,0.752066116,23,31.476,11.72605914,10.01610425,-45,840.0549451,264.0549451,0,0,0,0,0,0,0,0,0,0,0
65535,17880,2.308270677,0.142857143,0.503759398,0.22556391,0.203007519,0.052631579,1.052631579,0.691729323,0.037593985,0.090225564,0.060150376,0.022556391,1.804511278,0.255639098,0.097744361,0.270676692,0.022556391,0.045112782,0.263157895,0,0.22556391,0.157894737,7.165413534,0.165413534,0.541353383,0.263157895,0.07518797,8.706766917,0.052631579,0.105263158,17880,3084,0.404009135,0.936619718,0.678571429,23,41.748,14.12917435,12.92473218,65.73659657,65.4962406,265.0526316,0.901960784,139,17091,17393,18042,18251,18575,18598,0,0,0
65535,17903,2.638554217,0.204819277,0.626506024,0.313253012,0.168674699,0.13253012,2.469879518,1.072289157,0.060240964,0.325301205,0.060240964,0.048192771,1.43373494,0.253012048,0.072289157,0.421686747,0.072289157,0.036144578,0.301204819,0,0.21686747,0.13253012,5.710843373,0.277108434,0.506024096,0.325301205,0.072289157,12.37349398,0.108433735,0.096385542,17903,1925,0.419411939,0.965116279,0.685950413,23,29.905,10.90411214,9.898709672,-43.22373917,637.9879518,266.1445783,0.525,46,17068,17601,0,0,0,0,0,0,0
65535,17926,0.967741935,0.258064516,0.752688172,0.215053763,0.35483871,0.043010753,2.225806452,1.053763441,0.075268817,0.365591398,0.032258065,0.032258065,0.860215054,0.376344086,0.107526882,0.225806452,0.043010753,0.053763441,0.279569892,0.010752688,0.35483871,0.258064516,10.7311828,0.247311828,0.322580645,0.258064516,0.107526882,13.46236559,0.150537634,0.193548387,17926,2157,0.820125458,0.877358491,0.603896104,23,36.149,15.01704407,8.592508454,-22.63291869,652.9247312,266.0215054,0.844444444,70,17068,17624,18946,0,0,0,0,0,0
65535,17949,1.635983264,0.188284519,0.564853556,0.205020921,0.267782427,0.058577406,1.376569038,0.933054393,0.066945607,0.263598326,0.083682008,0.008368201,1.778242678,0.263598326,0.071129707,0.405857741,0.066945607,0.041841004,0.29707113,0.012552301,0.259414226,0.251046025,9.263598326,0.334728033,0.464435146,0.205020921,0.083682008,12.25523013,0.09623431,0.138075314,17949,5542,0.779700048,0.922779923,0.711309524,23,57.097,22.51333234,14.09679518,-75.3157892,116.2803347,267.0502092,0.642857143,93,17764,18274,19039,19225,0,0,0,0,0
65535,17972,1.518518519,0.203703704,0.62962963,0.222222222,0.37037037,0.111111111,1.518518519,0.777777778,0,0.314814815,0.111111111,0.055555556,0.888888889,0.166666667,0.037037037,0.37037037,0.055555556,0.055555556,0.296296296,0.018518519,0.222222222,0.148148148,8.5,0.222222222,0.37037037,0.333333333,0.12962963,10.5,0.074074074,0.074074074,17972,1252,0.749053116,0.947368421,0.6,23,25.398,10.4146176,6.899787743,-52.49299514,272.3518519,265.462963,23,93,17532,18181,18297,18482,0,0,0,0,0
65535,17995,2.5,0.206521739,0.706521739,0.608695652,0.22826087,0.076086957,1.913043478,1.695652174,0.086956522,0.217391304,0.097826087,0.032608696,2.5,0.336956522,0.119565217,0.989130435,0.152173913,0.043478261,0.565217391,0.010869565,0.47826087,0.152173913,6.608695652,0.380434783,0.826086957,0.706521739,0.076086957,25.30434783,0.152173913,0.152173913,17995,2133,0.698991784,0.901960784,0.638888889,23,33.825,13.14423861,9.399835401,-56.66179989,519.0108696,264.1413043,0.441860465,23,18343,0,0,0,0,0,0,0,0
65535,18019,2.435643564,0.188118812,0.554455446,0.04950495,0.01980198,0.128712871,2.940594059,1.257425743,0.03960396,0.326732673,0.00990099,0.059405941,7.633663366,0.306930693,0.158415842,0.178217822,0.138613861,0.01980198,0.336633663,0.04950495,0.306930693,0.247524752,5.861386139,0.257425743,1.396039604,0.326732673,0.03960396,8.495049505,0.059405941,0.108910891,18019,2342,0.519926781,0.943925234,0.706293706,23,33.552,12.35065772,10.55006558,65.18434399,1022.80198,267.7920792,0,0,0,0,0,0,0,0,0,0,0
65535,18065,1.715384615,0.2,0.753846154,0.4,0.146153846,0.1,1.284615385,1.061538462,0.046153846,0.430769231,0.046153846,0.030769231,1.030769231,0.223076923,0.2,0.315384615,0.076923077,0.076923077,0.423076923,0,0.338461538,0.269230769,9.553846154,0.292307692,0.438461538,0.3,0.061538462,13.42307692,0.107692308,0.130769231,18065,3015,0.799852246,0.948905109,0.663265306,23,40.648,16.92015986,10.15542843,50.06327295,231.0692308,268.2769231,0.961538462,139,16697,17114,17253,19248,19387,19596,0,0,0
65535,18088,0.551020408,0.173469388,0.428571429,0.142857143,0.173469388,0.112244898,0.887755102,0.836734694,0.06122449,0.275510204,0.06122449,0.030612245,0.755102041,0.204081633,0.051020408,0.265306122,0.071428571,0.010204082,0.316326531,0,0.275510204,0.204081633,8.530612245,0.153061224,0.214285714,0.132653061,0.071428571,11.2755102,0.112244898,0.112244898,18088,2273,0.812800592,0.875,0.653333333,23,37.563,15.29148121,8.907930257,1.712004156,466.3163265,265.8469388,0.804347826,70,16581,17137,18761,0,0,0,0,0,0
65535,18111,1.571428571,0.158730159,0.444444444,0.126984127,0.285714286,0.158730159,0.492063492,0.619047619,0.063492063,0.285714286,0.047619048,0,0.904761905,0.222222222,0.111111111,0.301587302,0.111111111,0.031746032,0.206349206,0.015873016,0.333333333,0.142857143,8.825396825,0.174603175,0.333333333,0.111111111,0.047619048,7.126984127,0.015873016,0.095238095,18111,1461,0.693031738,0.984375,0.63,23,26.978,10.72560261,7.732162797,45.01254103,36.77777778,270.015873,23,93,17717,17740,18552,18900,0,0,0,0,0
65535,18135,1.976190476,0.142857143,0.785714286,0.488095238,0.178571429,0.023809524,0.916666667,1.119047619,0.05952381,0.273809524,0.023809524,0.011904762,1.154761905,0.392857143,0.05952381,0.416666667,0.05952381,0.047619048,0.345238095,0,0.273809524,0.154761905,6.880952381,0.285714286,0.428571429,0.273809524,0.095238095,15.51190476,0.095238095,0.095238095,18135,1948,0.448686343,0.976744186,0.7,23,32.874,11.34331458,10.13739888,70.41317101,160.3809524,268.9047619,0.75,116,16998,17416,17439,18158,19132,0,0,0,0
