ImageId,CellId,Cell_141Pr_AQP4,Cell_143Nd_SQSTM1,Cell_145Nd_UBQLN2,Cell_147Sm_Glutaminase,Cell_149Sm_C9orf72,Cell_150Nd_PDL1,Cell_151Eu_MAP2,Cell_152Sm_ATXN2,Cell_153Eu_ORF1,Cell_154Sm_pTDP43,Cell_155Gd_FoxP3,Cell_156Gd_CH24H,Cell_158Gd_GFAP,Cell_159Tb_IL6ST,Cell_160Gd_IBA1,Cell_161Dy_CX3CR1,Cell_162Dy_pTBK1,Cell_163Dy_CD4,Cell_164Dy_TMEM119,Cell_165Ho_PD1,Cell_166Er_GAD67,Cell_167Er_CD8,Cell_168Er_FUS,Cell_169Tm_ChAT,Cell_170Er_APOE,Cell_171Yb_TREM2,Cell_172Yb_PDL2,Cell_174Yb_MHCclassII,Cell_175Lu_TDP43,Cell_176Yb_TBK1,Cell_191Ir_191Ir,Cell_193Ir_193Ir,Cell_CellMasked,Area,Eccentricity,Solidity,Extent,EulerNumber,Perimeter,MajorAxisLength,MinorAxisLength,Orientation,X_position,Y_position,Percent_Touching,Number_Neighbors,neighbour_4_CellId1,neighbour_4_CellId2,neighbour_4_CellId3,neighbour_4_CellId4,neighbour_4_CellId5,neighbour_4_CellId6,Selection,Sel01
65535,431,0.10377358490566,0.113207547169811,0.245283018867925,0.320754716981132,0.0377358490566038,0.0471698113207547,0.339622641509434,0.660377358490566,0.0754716981132075,0.264150943396226,0.0471698113207547,0.0471698113207547,0.330188679245283,0.273584905660377,0.0283018867924528,0.10377358490566,0.0377358490566038,0.0283018867924528,0.19811320754717,0,0.254716981132075,0.132075471698113,1.32075471698113,0.0660377358490566,0.0849056603773585,0.471698113207547,0.0660377358490566,9.30188679245283,0.00943396226415094,0.0943396226415094,20.0094339622642,37.3207547169811,16903,4157,0.679121545765178,0.954954954954955,0.67948717948718,39,34.495,13.6690780664115,10.0334564379334,53.2720847918735,780.839622641509,14.1981132075472,0,0,0,0,0,0,0,0,0,1
65535,471,0.124260355029586,0.153846153846154,0.207100591715976,0.50887573964497,0.029585798816568,0.0591715976331361,0.57396449704142,0.532544378698225,0.0710059171597633,0.349112426035503,0.0946745562130177,0.0236686390532544,0.218934911242604,0.224852071005917,0.0414201183431953,0.100591715976331,0.029585798816568,0.0473372781065089,0.284023668639053,0.00591715976331361,0.366863905325444,0.266272189349112,1.99408284023669,0.21301775147929,0.165680473372781,0.615384615384615,0.0946745562130177,7.75147928994083,0.0769230769230769,0.0946745562130177,23.2366863905325,42.6923076923077,18472,6628,0.439301948692113,0.960227272727273,0.704166666666667,39,44.047,15.5580538405873,13.9764137938919,40.6454643341887,356.633136094675,15.2603550295858,0,0,0,0,0,0,0,0,0,1
65535,510,0.136363636363636,0.11244019138756,0.169856459330144,0.143540669856459,0.0263157894736842,0.0406698564593301,0.184210526315789,0.375598086124402,0.0143540669856459,0.311004784688995,0.0287081339712919,0.0215311004784689,0.167464114832536,0.0980861244019139,0.0645933014354067,0.114832535885167,0.0382775119617225,0.0358851674641148,0.236842105263158,0.00956937799043062,0.239234449760766,0.0956937799043062,2.24401913875598,0.110047846889952,0.141148325358852,0.251196172248804,0.0789473684210526,3.23684210526316,0.0526315789473684,0.0430622009569378,37.4114832535885,69.1866028708134,20002,16394,0.889570081345202,0.88,0.497619047619048,39,86.672,35.4006785991565,16.1709846627732,-43.6282001041824,675.557416267943,19.0071770334928,0.306306306306306,78,275,902,0,0,0,0,0,1
65535,549,0.109756097560976,0.0975609756097561,0.268292682926829,0.353658536585366,0.024390243902439,0,0.219512195121951,0.25609756097561,0.024390243902439,0.0975609756097561,0.0853658536585366,0,0.634146341463415,0.170731707317073,0.024390243902439,0.024390243902439,0.024390243902439,0.024390243902439,0.109756097560976,0,0.0975609756097561,0.134146341463415,0.829268292682927,0.0975609756097561,0.0609756097560976,0.292682926829268,0.0487804878048781,3.96341463414634,0.0853658536585366,0.0365853658536585,23.2682926829268,40.9024390243902,21531,3216,0.851044426770096,0.901098901098901,0.525641025641026,39,34.396,14.4175571028599,7.57056826522213,-54.0540996039972,835.121951219512,15.2317073170732,0.568181818181818,39,628,0,0,0,0,0,0,1
65535,588,0.0625,0.0865384615384615,0.245192307692308,0.427884615384615,0.0432692307692308,0.0144230769230769,0.259615384615385,0.432692307692308,0.0336538461538462,0.350961538461538,0.0721153846153846,0.0576923076923077,0.197115384615385,0.259615384615385,0.0432692307692308,0.125,0.0576923076923077,0.0528846153846154,0.3125,0.0192307692307692,0.326923076923077,0.230769230769231,2.25480769230769,0.100961538461538,0.0817307692307692,0.427884615384615,0.0817307692307692,7.84134615384615,0.0480769230769231,0.0673076923076923,28.5480769230769,51.8076923076923,23061,8158,0.555144459610457,0.967441860465116,0.722222222222222,39,48.819,17.950076727255,14.9300471734697,64.0229184971475,55.6682692307692,16.8942307692308,0,0,0,0,0,0,0,0,0,1
65535,628,0.168224299065421,0.0654205607476635,0.214953271028037,0.439252336448598,0.0654205607476635,0.0373831775700935,0.271028037383178,0.364485981308411,0.0373831775700935,0.271028037383178,0.0934579439252336,0.0467289719626168,0.327102803738318,0.121495327102804,0.0186915887850467,0.121495327102804,0.0186915887850467,0.0467289719626168,0.214953271028037,0.0186915887850467,0.214953271028037,0.168224299065421,1.09345794392523,0.102803738317757,0.0934579439252336,0.401869158878505,0.0841121495327103,6.03738317757009,0.0373831775700935,0.0280373831775701,22.9439252336449,43.5514018691589,24630,4196,0.863497715353279,0.891666666666667,0.509523809523809,39,39.838,17.1645225977221,8.65697416008512,-54.0748937224544,32552,19.1775700934579,0.480769230769231,39,549,0,0,0,0,0,0,0
65535,667,0.118518518518519,0.0666666666666667,0.251851851851852,0.422222222222222,0.0148148148148148,0.0222222222222222,0.244444444444444,0.622222222222222,0.0444444444444444,0.422222222222222,0.103703703703704,0.037037037037037,0.259259259259259,0.244444444444444,0.0518518518518519,0.140740740740741,0.0222222222222222,0.0296296296296296,0.207407407407407,0.0148148148148148,0.296296296296296,0.140740740740741,0.948148148148148,0.155555555555556,0.237037037037037,0.422222222222222,0.0592592592592593,5.16296296296296,0.0444444444444444,0.0518518518518519,24.7333333333333,44.4814814814815,26159,5295,0.76821676266851,0.918367346938776,0.661764705882353,39,42.98,16.8688471632233,10.7992642280233,18.4288983672254,1096.88148148148,14.8148148148148,0.326923076923077,39,941,0,0,0,0,0,0,1
65535,706,0.123287671232877,0.0958904109589041,0.191780821917808,0.178082191780822,0.0410958904109589,0.0273972602739726,0.219178082191781,0.431506849315069,0.0410958904109589,0.273972602739726,0.0410958904109589,0.0136986301369863,0.212328767123288,0.13013698630137,0.0684931506849315,0.0753424657534247,0.0205479452054795,0.00684931506849315,0.308219178082192,0.0136986301369863,0.342465753424658,0.157534246575342,2.65068493150685,0.116438356164384,0.150684931506849,0.328767123287671,0.0821917808219178,5.67808219178082,0.0479452054794521,0.0821917808219178,32.5616438356164,59.2876712328767,27689,5726,0.585038250600633,0.966887417218543,0.811111111111111,39,40.077,15.1843714402305,12.3146117880235,3.15303422782122,399.945205479452,20.4315068493151,0,0,0,0,0,0,0,0,0,1
65535,745,0.0776699029126214,0.087378640776699,0.12621359223301,0.233009708737864,0.029126213592233,0.0485436893203883,0.135922330097087,0.174757281553398,0.0776699029126214,0.0970873786407767,0,0.0194174757281553,0.106796116504854,0.174757281553398,0,0.12621359223301,0.00970873786407767,0.0485436893203883,0.0679611650485437,0.0194174757281553,0.252427184466019,0.0485436893203883,0.271844660194175,0.155339805825243,0.087378640776699,0.194174757281553,0.0388349514563107,2.15533980582524,0.00970873786407767,0.0485436893203883,26.8640776699029,48.1359223300971,29218,4040,0.399331092738172,0.962616822429907,0.78030303030303,39,32.973,12.0107183960276,11.0115081008474,16.4251656808233,455.378640776699,21.1067961165049,0,0,0,0,0,0,0,0,0,1
65535,784,0.126666666666667,0.0733333333333333,0.213333333333333,0.126666666666667,0.00666666666666667,0.0533333333333333,0.373333333333333,0.353333333333333,0.0466666666666667,0.186666666666667,0.0266666666666667,0.04,0.326666666666667,0.166666666666667,0.0333333333333333,0.113333333333333,0.0266666666666667,0.0533333333333333,0.193333333333333,0,0.306666666666667,0.0866666666666667,3.19333333333333,0.1,0.2,0.293333333333333,0.0933333333333333,5.52,0.0333333333333333,0.0733333333333333,28.5733333333333,52.22,30748,5883,0.687475795235975,0.9375,0.625,39,42.848,16.3974138933325,11.9079215394008,49.8790662515068,512.053333333333,21.5066666666667,0,0,0,0,0,0,0,0,0,1
65535,824,0.17741935483871,0.0403225806451613,0.0564516129032258,0.104838709677419,0.0161290322580645,0.00806451612903226,0.217741935483871,0.370967741935484,0.0645161290322581,0.153225806451613,0.032258064516129,0.00806451612903226,0.241935483870968,0.0645161290322581,0,0.0564516129032258,0.0483870967741935,0.0483870967741935,0.112903225806452,0,0.209677419354839,0.153225806451613,0.508064516129032,0.0725806451612903,0.0887096774193548,0.201612903225806,0.032258064516129,2.81451612903226,0.0403225806451613,0.0161290322580645,26.6854838709677,49.4516129032258,32316,4863,0.598220251591558,0.961240310077519,0.733727810650888,39,37.009,14.1212575830987,11.315811672631,-47.8838940708329,1278.83870967742,20.3064516129032,0,0,0,0,0,0,0,0,0,1
65535,863,0.208333333333333,0.0138888888888889,0.0833333333333333,0.111111111111111,0.0416666666666667,0,0.0972222222222222,0.277777777777778,0.0694444444444444,0.0833333333333333,0.0138888888888889,0.0138888888888889,0.180555555555556,0.0833333333333333,0.0694444444444444,0.0555555555555556,0.0138888888888889,0.0416666666666667,0.0972222222222222,0.0138888888888889,0.125,0.111111111111111,0.75,0.0555555555555556,0.0833333333333333,0.125,0.0555555555555556,2.30555555555556,0.0277777777777778,0.0277777777777778,23.9027777777778,42.9722222222222,33846,2824,0.670307080606813,0.96,0.818181818181818,39,27.986,11.2560210311059,8.35291124996382,7.73545023588451,1453.08333333333,21.8611111111111,0.5,39,1098,0,0,0,0,0,0,1
65535,902,0.0909090909090909,0.113636363636364,0.174242424242424,0.386363636363636,0.0227272727272727,0.0681818181818182,0.378787878787879,0.5,0.053030303030303,0.628787878787879,0.0681818181818182,0.0606060606060606,0.227272727272727,0.234848484848485,0.0378787878787879,0.121212121212121,0.0454545454545455,0.0909090909090909,0.424242424242424,0.00757575757575758,0.553030303030303,0.310606060606061,0.810606060606061,0.151515151515152,0.128787878787879,0.78030303030303,0.0909090909090909,5.50757575757576,0.053030303030303,0.0984848484848485,30.25,55.5,35376,5177,0.282856762430573,0.956521739130435,0.781065088757396,39,38.026,13.2988630339315,12.7557662123829,3.24174675677589,660.901515151515,22.9545454545455,0.291666666666667,39,510,0,0,0,0,0,0,1
