ImageId,CellId,Cell_141Pr_AQP4,Cell_143Nd_SQSTM1,Cell_145Nd_UBQLN2,Cell_147Sm_Glutaminase,Cell_149Sm_C9orf72,Cell_150Nd_PDL1,Cell_151Eu_MAP2,Cell_152Sm_ATXN2,Cell_153Eu_ORF1,Cell_154Sm_pTDP43,Cell_155Gd_FoxP3,Cell_156Gd_CH24H,Cell_158Gd_GFAP,Cell_159Tb_IL6ST,Cell_160Gd_IBA1,Cell_161Dy_CX3CR1,Cell_162Dy_pTBK1,Cell_163Dy_CD4,Cell_164Dy_TMEM119,Cell_165Ho_PD1,Cell_166Er_GAD67,Cell_167Er_CD8,Cell_168Er_FUS,Cell_169Tm_ChAT,Cell_170Er_APOE,Cell_171Yb_TREM2,Cell_172Yb_PDL2,Cell_174Yb_MHCclassII,Cell_175Lu_TDP43,Cell_176Yb_TBK1,Cell_7_Control_M_FrontalCrtx_240424_1_cellmas,Area,Eccentricity,Solidity,Extent,EulerNumber,Perimeter,MajorAxisLength,MinorAxisLength,Orientation,X_position,Y_position,Percent_Touching,Number_Neighbors,neighbour_4_CellId1,neighbour_4_CellId2,neighbour_4_CellId3,neighbour_4_CellId4,neighbour_4_CellId5
930216,230,0.408284024,0.325443787,0.644970414,0.059171598,0.035502959,0.071005917,2.952662722,1.781065089,0.059171598,0.544378698,0.059171598,0.142011834,5.284023669,0.384615385,0.165680473,0.343195266,0.059171598,0.017751479,0.568047337,0.017751479,0.408284024,0.366863905,9.710059172,0.24852071,0.621301775,0.798816568,0.088757396,20.03550296,0.094674556,0.218934911,14465,169,0.747064279,0.918478261,0.586805556,1,47.802,18.47205021,12.27932872,55.86352207,262.0118343,190.1420118,0.349206349,1,237,0,0,0,0
930216,231,0.343137255,0.529411765,0.882352941,0.107843137,0.078431373,0.18627451,2.980392157,1.568627451,0.068627451,0.578431373,0.049019608,0.078431373,2.431372549,0.352941176,0.12745098,0.362745098,0.098039216,0.029411765,0.421568627,0.009803922,0.480392157,0.392156863,11.47058824,0.294117647,0.862745098,0.87254902,0.137254902,20.53921569,0.137254902,0.303921569,14528,102,0.578577088,0.953271028,0.713286713,1,33.734,12.70427841,10.36196145,64.1114973,434.0588235,189.7156863,0,0,0,0,0,0,0
930216,232,0.395604396,0.230769231,0.648351648,0.054945055,0.010989011,0.087912088,3.516483516,2.065934066,0.043956044,0.725274725,0.054945055,0.087912088,2.296703297,0.406593407,0.175824176,0.395604396,0.065934066,0.098901099,0.549450549,0,0.450549451,0.197802198,1.703296703,0.263736264,0.868131868,0.516483516,0.142857143,21.74725275,0.153846154,0.252747253,14591,91,0.481795912,0.93814433,0.689393939,1,31.592,11.61891447,10.18146255,74.21337489,202.1758242,189.7912088,0,0,0,0,0,0,0
930216,233,0.45625,0.33125,0.45625,0.0625,0.075,0.14375,2.475,1.51875,0.05625,0.44375,0.06875,0.11875,8.13125,0.44375,0.1375,0.2625,0.08125,0.01875,0.38125,0.00625,0.4125,0.25,2.975,0.25625,0.7375,0.63125,0.09375,18.85,0.1125,0.2,14654,160,0.734828084,0.952380952,0.7239819,1,43.286,17.42168412,11.81631664,17.94478633,395.93125,191.05625,0.214285714,1,222,0,0,0,0
930216,234,0.393442623,0.229508197,0.595628415,0.038251366,0.027322404,0.098360656,3.213114754,2.300546448,0.043715847,0.524590164,0.103825137,0.071038251,3.546448087,0.409836066,0.109289617,0.398907104,0.120218579,0.103825137,0.491803279,0.010928962,0.606557377,0.218579235,6.054644809,0.371584699,1.087431694,0.666666667,0.147540984,24.5136612,0.131147541,0.31147541,14717,183,0.59015643,0.871428571,0.598039216,1,52.458,17.91867183,14.4655451,-26.05091462,707.1584699,191.4262295,0.515151515,2,217,240,0,0,0
930216,235,0.451923077,0.283653846,0.427884615,0.076923077,0.028846154,0.072115385,3.605769231,1.394230769,0.086538462,0.5,0.081730769,0.081730769,1.682692308,0.384615385,0.091346154,0.283653846,0.052884615,0.033653846,0.355769231,0.014423077,0.466346154,0.269230769,11.68269231,0.264423077,1.139423077,0.774038462,0.115384615,17.86538462,0.125,0.197115385,14780,208,0.63326134,0.904347826,0.66031746,1,54.302,18.90732549,14.63309825,-82.21788405,109.6298077,191.2211538,0.298507463,1,242,0,0,0,0
930216,236,0.564814815,0.361111111,0.740740741,0.148148148,0.074074074,0.111111111,3.453703704,2.027777778,0.083333333,0.62962963,0.055555556,0.092592593,3.898148148,0.5,1.185185185,0.277777778,0.064814815,0.074074074,0.731481481,0.009259259,0.657407407,0.462962963,16.86111111,0.398148148,0.944444444,0.87037037,0.157407407,18.90740741,0.111111111,0.324074074,14843,108,0.616340032,0.964285714,0.692307692,1,34.867,13.3064706,10.47858129,54.44638956,147.6759259,193.7777778,0.02173913,1,223,0,0,0,0
930216,237,0.302325581,0.162790698,0.476744186,0.104651163,0.034883721,0.046511628,3.5,1.558139535,0.034883721,0.5,0.034883721,0.081395349,5.639534884,0.453488372,0.23255814,0.244186047,0.069767442,0.069767442,0.325581395,0.034883721,0.534883721,0.255813953,7.186046512,0.23255814,0.581395349,0.895348837,0.11627907,19.38372093,0.151162791,0.186046512,14906,86,0.738328304,0.945054945,0.651515152,1,32.039,12.88411596,8.689582287,51.19346212,269.8372093,194.1046512,0.55,2,230,245,0,0,0
930216,238,0.295774648,0.253521127,0.464788732,0.112676056,0.014084507,0.112676056,3.098591549,1.549295775,0.070422535,0.61971831,0.070422535,0.112676056,1.901408451,0.38028169,0.042253521,0.323943662,0.028169014,0.056338028,0.507042254,0.028169014,0.704225352,0.267605634,2.14084507,0.23943662,0.929577465,0.633802817,0.098591549,17.87323944,0.169014085,0.267605634,14969,71,0.749112243,0.91025641,0.657407407,1,30.525,12.20883621,8.087659192,-9.062094753,238.0985915,196.3239437,0.459459459,1,243,0,0,0,0
930216,239,0.285714286,0.261904762,0.658730159,0.126984127,0.055555556,0.071428571,3.698412698,1.825396825,0.047619048,0.452380952,0.03968254,0.119047619,3.103174603,0.404761905,0.079365079,0.30952381,0.134920635,0.079365079,0.579365079,0.023809524,0.468253968,0.214285714,1.158730159,0.301587302,0.746031746,0.706349206,0.087301587,21.42063492,0.119047619,0.166666667,15032,126,0.773721906,0.940298507,0.6,1,40.036,16.09224969,10.19484867,41.68595829,570.0952381,199.6111111,0,0,0,0,0,0,0
930216,240,0.402777778,0.25,0.611111111,0.111111111,0.069444444,0.125,3.319444444,2.041666667,0.125,0.375,0.069444444,0.027777778,3.388888889,0.277777778,0.097222222,0.375,0.083333333,0.097222222,0.527777778,0.027777778,0.541666667,0.333333333,2.027777778,0.277777778,1,0.722222222,0.138888889,21.18055556,0.166666667,0.125,15094,72,0.608273931,0.96,0.727272727,1,27.821,10.86493581,8.623794783,-25.79244905,705,199.875,1,3,234,247,255,0,0
930216,241,0.172413793,0.293103448,0.775862069,0.103448276,0.068965517,0.086206897,2.362068966,1.862068966,0.068965517,0.5,0.034482759,0.086206897,2.465517241,0.224137931,0.137931034,0.431034483,0.068965517,0.120689655,0.551724138,0.017241379,0.568965517,0.155172414,2.586206897,0.413793103,0.293103448,0.689655172,0.189655172,23.74137931,0.137931034,0.206896552,15157,58,0.615035912,0.90625,0.659090909,1,26.696,9.898860007,7.805242187,-11.55199129,33.01724138,200.637931,0.59375,1,252,0,0,0,0
930216,242,0.408163265,0.255102041,0.459183673,0.040816327,0.020408163,0.081632653,3.734693878,1.448979592,0.071428571,0.428571429,0.06122449,0.163265306,1.887755102,0.367346939,0.12244898,0.204081633,0.071428571,0.051020408,0.336734694,0,0.510204082,0.163265306,2.193877551,0.234693878,0.724489796,0.724489796,0.12244898,15.73469388,0.081632653,0.234693878,15220,98,0.57454797,0.951456311,0.685314685,1,34.098,12.53931804,10.26306705,-5.278421684,104.3469388,202.4081633,0.465116279,1,235,0,0,0,0
930216,243,0.413793103,0.229885057,0.448275862,0.068965517,0.034482759,0.068965517,2.942528736,1.459770115,0.068965517,0.32183908,0.034482759,0.08045977,2.747126437,0.333333333,0.08045977,0.195402299,0.068965517,0.045977011,0.551724138,0.011494253,0.333333333,0.172413793,2.908045977,0.24137931,1.287356322,0.724137931,0.172413793,17.01149425,0.068965517,0.218390805,15283,87,0.767383303,0.925531915,0.743589744,1,32.576,13.41588442,8.60211262,2.012847439,240.0574713,203.045977,0.487179487,1,238,0,0,0,0
930216,244,0.40952381,0.247619048,0.542857143,0.076190476,0.047619048,0.066666667,4.914285714,1.323809524,0.066666667,0.419047619,0.019047619,0.038095238,2.447619048,0.371428571,0.152380952,0.4,0.038095238,0.057142857,0.428571429,0,0.542857143,0.247619048,2.333333333,0.180952381,1.647619048,0.838095238,0.219047619,20.83809524,0.133333333,0.285714286,15346,105,0.608047389,0.981308411,0.681818182,1,34.396,13.08262844,10.3863083,-1.282903915,472.6380952,202.8761905,0.6,3,250,259,260,0,0
