ImageId,CellId,Cell_141Pr_AQP4,Cell_143Nd_SQSTM1,Cell_145Nd_UBQLN2,Cell_147Sm_Glutaminase,Cell_149Sm_C9orf72,Cell_150Nd_PDL1,Cell_151Eu_MAP2,Cell_152Sm_ATXN2,Cell_153Eu_ORF1,Cell_154Sm_pTDP43,Cell_155Gd_FoxP3,Cell_156Gd_CH24H,Cell_158Gd_GFAP,Cell_159Tb_IL6ST,Cell_160Gd_IBA1,Cell_161Dy_CX3CR1,Cell_162Dy_pTBK1,Cell_163Dy_CD4,Cell_164Dy_TMEM119,Cell_165Ho_PD1,Cell_166Er_GAD67,Cell_167Er_CD8,Cell_168Er_FUS,Cell_169Tm_ChAT,Cell_170Er_APOE,Cell_171Yb_TREM2,Cell_172Yb_PDL2,Cell_174Yb_MHCclassII,Cell_175Lu_TDP43,Cell_176Yb_TBK1,Cell_CellMasked,Area,Eccentricity,Solidity,Extent,EulerNumber,Perimeter,MajorAxisLength,MinorAxisLength,Orientation,X_position,Y_position,Percent_Touching,Number_Neighbors,neighbour_4_CellId1,neighbour_4_CellId2,neighbour_4_CellId3,neighbour_4_CellId4,neighbour_4_CellId5,Selection,Sel01
65535,9902,2.011494253,0.540229885,0.793103448,0.482758621,0.471264368,0.287356322,8.781609195,7.022988506,0.252873563,1.402298851,0.149425287,0.252873563,5.586206897,1.16091954,0.229885057,1.390804598,0.218390805,0.172413793,2.724137931,0.068965517,1.977011494,0.632183908,2.643678161,1.310344828,7.655172414,2.540229885,0.597701149,48.14942529,0.770114943,0.402298851,9902,4980,0.79529038,0.966666667,0.669230769,57,32.593,13.7764685,8.3516903,31.81087787,587.7241379,351.2758621,0,0,0,0,0,0,0,0,1
65535,9959,1.735294118,0.382352941,0.882352941,0.735294118,0.176470588,0.235294118,10.82352941,6.5,0.411764706,1.147058824,0.176470588,0.117647059,5.352941176,0.764705882,0.294117647,1.176470588,0.294117647,0.088235294,1.558823529,0.088235294,1.5,0.5,16.61764706,1.088235294,5.294117647,1.882352941,0.5,44.64705882,0.558823529,0.352941176,9959,1946,0.621157169,0.971428571,0.693877551,57,18.914,7.574290769,5.935865756,43.85326309,135.5,352.7352941,0,0,0,0,0,0,0,0,1
65535,10016,1.1,0.466666667,0.766666667,0.333333333,0.3,0.3,11.2,5.266666667,0.233333333,1.7,0.266666667,0.133333333,3.533333333,0.866666667,0.133333333,1.466666667,0.366666667,0.4,1.866666667,0.2,1.066666667,0.7,2.033333333,1.3,4.533333333,2.9,0.566666667,48.3,0.466666667,0.5,10016,1717,0.702449354,0.967741935,0.857142857,57,16.565,7.401118903,5.267625976,4.693988258,871.9333333,353.9333333,0,0,0,0,0,0,0,0,1
65535,10074,1.846153846,0.551282051,0.653846154,0.576923077,0.333333333,0.333333333,10.6025641,6.358974359,0.128205128,1.692307692,0.153846154,0.08974359,NaN,1.346153846,0.256410256,1.294871795,0.397435897,0.269230769,2.820512821,0.141025641,2.128205128,0.461538462,2.192307692,1.5,7.730769231,2.961538462,0.794871795,53.8974359,0.833333333,0.474358974,10074,4464,0.550498125,0.987341772,0.787878788,57,28.747,11.01470031,9.195472748,-85.39011334,637.4102564,356.0512821,0,0,0,0,0,0,0,0,0
65535,10131,1.2,0.5,1.025,1.15,0.55,0.3,11.525,7.3,0.5,1.35,0.325,0.1,2.55,1.775,0.225,1.375,0.3,0.35,1.425,0.05,1.75,0.575,5.125,1.1,2.05,6.3,0.775,63.85,0.55,0.6,10131,2289,0.849910768,0.869565217,0.625,57,23.115,10.41112702,5.485900194,55.16410999,35.425,355.575,0,0,0,0,0,0,0,0,1
65535,10188,1.866666667,0.366666667,0.9,0.7,0.233333333,0.233333333,9.8,4.566666667,0.4,1.533333333,0.2,0.266666667,3.066666667,0.266666667,3.133333333,0.966666667,0.4,0.3,2.9,0,1.8,0.4,3.733333333,0.866666667,4.866666667,3.333333333,0.466666667,47.03333333,0.7,0.4,10188,1717,0.654295483,0.909090909,0.625,57,18.451,7.352593979,5.560318296,-20.84966465,228.5666667,357.0333333,0,0,0,0,0,0,0,0,1
65535,10245,2.36,0.6,1.08,0.6,0.28,0.16,11.04,5.48,0.6,1.72,0.2,0.12,4.68,0.84,0.28,1.04,0.16,0.28,1.08,0.08,1.16,0.24,2.04,0.92,4.2,2.56,0.36,42.56,0.44,0.36,10245,1431,0.805786684,0.925925926,0.714285714,57,16.102,7.510483558,4.447752622,63.97964171,820.92,360.72,0,0,0,0,0,0,0,0,1
65535,10302,1.135135135,0.662162162,1.405405405,0.378378378,0.310810811,0.405405405,6.810810811,5.148648649,0.391891892,1.391891892,0.243243243,0.067567568,3.5,0.878378378,0.256756757,NaN,0.310810811,0.108108108,NaN,0.067567568,1.283783784,0.459459459,1.581081081,0.905405405,2.391891892,4.527027027,0.581081081,36.45945946,0.635135135,0.418918919,10302,4235,0.847064563,0.860465116,0.587301587,57,33.61,14.03019657,7.456909252,-23.95097838,210.2702703,359.9324324,0,0,0,0,0,0,0,0,0
65535,10360,2.333333333,0.619047619,1.523809524,0.666666667,0.357142857,0.261904762,10.33333333,5.80952381,0.476190476,0.952380952,0.285714286,0.142857143,3.428571429,1.166666667,0.380952381,1.142857143,0.333333333,0.071428571,1.80952381,0.071428571,0.928571429,0.571428571,4.714285714,1.023809524,2.428571429,2.5,0.642857143,38.23809524,0.785714286,0.595238095,10360,2404,0.389440437,57,0.75,57,20.138,7.753646421,7.141508845,5.157521177,802.2619048,367.2857143,0,0,0,0,0,0,0,0,1
65535,10417,1.067307692,0.317307692,0.711538462,1.596153846,0.326923077,0.25,13.30769231,8.413461538,0.326923077,1.086538462,0.173076923,0.173076923,3.509615385,1.528846154,0.326923077,2.221153846,0.307692308,0.182692308,0.855769231,0.067307692,1.365384615,0.538461538,4.605769231,1.519230769,1.307692308,5.509615385,0.759615385,52.68269231,0.951923077,0.605769231,10417,5953,0.797282379,0.962962963,0.693333333,57,35.504,14.93126099,9.012606201,24.26548027,1179.326923,367.8269231,0,0,0,0,0,0,0,0,1
