ImageId,CellId,Cell_141Pr_AQP4,Cell_143Nd_SQSTM1,Cell_145Nd_UBQLN2,Cell_147Sm_Glutaminase,Cell_149Sm_C9orf72,Cell_150Nd_PDL1,Cell_151Eu_MAP2,Cell_152Sm_ATXN2,Cell_153Eu_ORF1,Cell_154Sm_pTDP43,Cell_155Gd_FoxP3,Cell_156Gd_CH24H,Cell_158Gd_GFAP,Cell_159Tb_IL6ST,Cell_160Gd_IBA1,Cell_161Dy_CX3CR1,Cell_162Dy_pTBK1,Cell_163Dy_CD4,Cell_164Dy_TMEM119,Cell_165Ho_PD1,Cell_166Er_GAD67,Cell_167Er_CD8,Cell_168Er_FUS,Cell_169Tm_ChAT,Cell_170Er_APOE,Cell_171Yb_TREM2,Cell_172Yb_PDL2,Cell_174Yb_MHCclassII,Cell_175Lu_TDP43,Cell_176Yb_TBK1,Cell_2_ALS_F_FrontalCrtx_240511_1_cellmasked,Area,Eccentricity,Solidity,Extent,EulerNumber,Perimeter,MajorAxisLength,MinorAxisLength,Orientation,X_position,Y_position,Percent_Touching,Number_Neighbors,neighbour_4_CellId1,neighbour_4_CellId2,neighbour_4_CellId3,neighbour_4_CellId4,neighbour_4_CellId5
322271,369,0.576271186,0.152542373,0.440677966,0.06779661,0.110169492,0.042372881,1.245762712,2.677966102,0.050847458,1.906779661,0.084745763,0.042372881,1.983050847,0.813559322,0.686440678,0.36440678,0.033898305,0.093220339,0.754237288,0.008474576,0.923728814,0.423728814,1.118644068,0.483050847,0.194915254,0.661016949,0.211864407,8.728813559,0.211864407,0.152542373,29563,118,0.57246262,0.936507937,0.648351648,1,37.886,13.69011633,11.2249483,38.82070452,762.7457627,333.5254237,0.16,2,373,381,0,0,0
322271,370,0.802469136,0.148148148,0.407407407,0.061728395,0.074074074,0.037037037,1.432098765,2.617283951,0.024691358,1.49382716,0.061728395,0.061728395,3.12345679,0.271604938,0.111111111,0.37037037,0.061728395,0.049382716,0.814814815,0.037037037,0.716049383,0.296296296,0.679012346,0.395061728,0.296296296,0.703703704,0.172839506,7.716049383,0.234567901,0.148148148,29643,81,0.721939969,0.931034483,0.669421488,1,31.286,12.39901595,8.579569669,45.21274521,82.09876543,336.8518519,0.564102564,2,371,380,0,0,0
322271,371,0.789473684,0.122807018,0.543859649,0.070175439,0.087719298,0.070175439,1.421052632,2.122807018,0.070175439,1.754385965,0.122807018,0.070175439,4.087719298,0.421052632,0.122807018,0.298245614,0.070175439,0.122807018,0.385964912,0.035087719,0.789473684,0.385964912,0.631578947,0.315789474,0.280701754,1.122807018,0.210526316,7.403508772,0.263157895,0.087719298,29723,57,0.507984961,0.890625,0.633333333,1,26.514,9.509193957,8.190895772,-62.72385697,90.59649123,337.2982456,0.823529412,3,370,380,382,0,0
322271,372,0.635294118,0.082352941,0.341176471,0.058823529,0.082352941,0.035294118,1.447058824,2.188235294,0.070588235,1.247058824,0.070588235,0.023529412,4.623529412,0.247058824,0.235294118,0.482352941,0.082352941,0.152941176,0.623529412,0.023529412,0.705882353,0.305882353,0.670588235,0.352941176,0.541176471,0.858823529,0.141176471,9.247058824,0.176470588,0.129411765,29803,85,0.597295601,0.944444444,0.708333333,1,31.005,11.71935886,9.399173961,-16.72796647,654.1882353,337.9529412,0.394736842,1,378,0,0,0,0
322271,373,0.646464646,0.131313131,0.404040404,0.121212121,0.090909091,0.090909091,0.949494949,2.686868687,0.04040404,1.818181818,0.050505051,0.050505051,3.262626263,0.363636364,0.050505051,0.363636364,0.101010101,0.131313131,0.494949495,0.060606061,0.949494949,0.525252525,0.737373737,0.434343434,0.222222222,0.737373737,0.080808081,9.161616162,0.242424242,0.04040404,29883,99,0.694950823,0.951923077,0.634615385,1,33.668,13.35556898,9.603418928,31.13620397,776.030303,337.6363636,0.288888889,2,367,369,0,0,0
322271,374,0.354166667,0.145833333,0.4375,0.114583333,0.03125,0.104166667,0.885416667,2.71875,0.052083333,0.989583333,0.125,0.020833333,2.25,0.458333333,0.0625,0.427083333,0.03125,0.041666667,0.489583333,0.010416667,0.541666667,0.25,4.291666667,0.395833333,0.15625,0.625,0.1875,9.375,0.208333333,0.135416667,29963,96,0.533503271,0.932038835,0.727272727,1,33.337,12.28761305,10.39283856,88.51562614,301.6354167,338.5520833,0.714285714,2,363,375,0,0,0
322271,375,1.115942029,0.137681159,0.304347826,0.130434783,0.101449275,0.050724638,1.036231884,2.855072464,0.086956522,1.275362319,0.043478261,0.028985507,3.31884058,0.362318841,0.246376812,0.442028986,0.065217391,0.043478261,0.760869565,0.007246377,0.760869565,0.297101449,0.550724638,0.333333333,0.108695652,0.739130435,0.152173913,7.557971014,0.123188406,0.101449275,30044,138,0.703309321,0.913907285,0.663461538,1,43.377,15.98429545,11.36297918,73.33276139,292.1521739,341.5,0.333333333,1,374,0,0,0,0
322271,376,0.869918699,0.138211382,0.479674797,0.073170732,0.089430894,0.040650407,1.18699187,3.276422764,0.040650407,1.821138211,0.089430894,0.024390244,3.707317073,0.414634146,0.235772358,0.37398374,0.056910569,0.097560976,0.691056911,0.016260163,0.715447154,0.292682927,0.975609756,0.317073171,0.203252033,0.788617886,0.178861789,9.130081301,0.170731707,0.12195122,30124,123,0.572560592,0.953488372,0.732142857,1,37.472,13.91701581,11.41003809,-30.54305158,341.6829268,340.6829268,0,0,0,0,0,0,0
322271,377,0.692307692,0.128205128,0.47008547,0.196581197,0.102564103,0.051282051,1.735042735,2.316239316,0.102564103,1.512820513,0.085470085,0.017094017,2.615384615,0.418803419,0.205128205,0.452991453,0.05982906,0.076923077,0.769230769,0.034188034,0.888888889,0.461538462,1.162393162,0.572649573,0.264957265,0.752136752,0.076923077,9.504273504,0.256410256,0.196581197,30204,117,0.611770791,0.936,0.692307692,1,37.472,13.89037632,10.98777495,-43.20431239,605.6752137,337.8290598,0.170212766,1,359,0,0,0,0
322271,378,0.648148148,0.138888889,0.296296296,0.148148148,0.083333333,0.046296296,1.268518519,1.601851852,0.037037037,1.453703704,0.101851852,0.009259259,3.666666667,0.490740741,0.12037037,0.407407407,0.018518519,0.018518519,0.5,0.037037037,0.75,0.25,0.611111111,0.481481481,0.259259259,0.953703704,0.166666667,8.657407407,0.203703704,0.148148148,30284,108,0.678976536,0.931034483,0.593406593,1,36.935,13.99480482,10.27442551,-50.73810332,645.3240741,340.6388889,0.340425532,1,372,0,0,0,0
322271,379,1.1328125,0.1640625,0.3984375,0.1015625,0.0703125,0.1015625,1.265625,2.8359375,0.03125,1.34375,0.125,0.0390625,2.96875,0.4609375,0.1171875,0.3984375,0.078125,0.171875,0.6953125,0.0078125,0.859375,0.390625,0.609375,0.4375,0.2421875,0.9375,0.1328125,10.453125,0.2890625,0.1171875,30364,128,0.768500241,0.955223881,0.656410256,1,39.176,16.11017924,10.30809009,34.8379308,437.859375,339.8359375,0,0,0,0,0,0,0
322271,380,0.984615385,0.261538462,0.553846154,0.092307692,0.076923077,0.107692308,1.538461538,3.230769231,0.107692308,1.723076923,0.030769231,0.015384615,4.215384615,0.369230769,0.138461538,0.353846154,0.046153846,0.076923077,0.692307692,0,1.261538462,0.584615385,0.523076923,0.492307692,0.230769231,1.092307692,0.092307692,10.26153846,0.261538462,0.2,30444,65,0.791248616,0.942028986,0.656565657,1,27.548,11.8354034,7.237285093,29.28474805,84.2,343.9230769,0.916666667,3,370,371,382,0,0
322271,381,1.226415094,0.179245283,0.386792453,0.066037736,0.08490566,0.056603774,4.981132075,2.632075472,0.103773585,1.603773585,0.075471698,0.028301887,5.405660377,0.452830189,0.216981132,0.311320755,0.028301887,0.08490566,0.518867925,0.028301887,0.650943396,0.452830189,0.783018868,0.396226415,0.424528302,0.58490566,0.188679245,8.5,0.188679245,0.103773585,30524,106,0.519095433,0.946428571,0.679487179,1,35.322,12.75800236,10.90447241,28.02262708,751.3962264,342.7264151,0.136363636,1,369,0,0,0,0
322271,382,0.987012987,0.077922078,0.584415584,0.012987013,0.051948052,0.090909091,1.246753247,1.935064935,0.051948052,1.38961039,0.038961039,0.025974026,4.597402597,0.402597403,0.428571429,0.402597403,0.025974026,0.051948052,0.792207792,0.038961039,0.727272727,0.454545455,0.480519481,0.350649351,0.103896104,1.012987013,0.142857143,7.961038961,0.181818182,0.116883117,30604,77,0.908186825,0.885057471,0.513333333,1,35.231,15.87799674,6.645974297,32.09790299,92.61038961,344.5844156,0.545454545,2,371,380,0,0,0
322271,383,0.855855856,0.117117117,0.423423423,0.108108108,0.045045045,0.072072072,1.378378378,2.63963964,0.045045045,2.099099099,0.072072072,0.063063063,2.792792793,0.378378378,0.117117117,0.423423423,0.081081081,0.081081081,0.567567568,0.036036036,0.747747748,0.513513514,0.81981982,0.396396396,0.144144144,0.702702703,0.126126126,10.43243243,0.198198198,0.117117117,30684,111,0.465723691,0.940677966,0.711538462,1,35.603,12.74905759,11.28202597,-13.12584721,244.1711712,345.1531532,0,0,0,0,0,0,0
322271,384,0.67,0.09,0.45,0.11,0.09,0.08,1.1,2.21,0.03,1.45,0.05,0.03,3.04,0.49,0.12,0.45,0.12,0.07,0.61,0.02,1.01,0.41,0.84,0.32,0.21,0.81,0.14,8.78,0.15,0.07,30765,100,0.73266391,0.952380952,0.641025641,1,34.495,13.79052215,9.385700049,-39.31439055,622.72,346.42,0.222222222,1,390,0,0,0,0
322271,385,1.656565657,0.070707071,0.383838384,0.121212121,0.101010101,0.070707071,1.737373737,2.707070707,0.050505051,1.686868687,0.070707071,0.121212121,4.949494949,0.484848485,0.464646465,0.393939394,0.090909091,0.090909091,1.060606061,0.03030303,0.96969697,0.414141414,0.888888889,0.333333333,0.262626263,0.95959596,0.171717172,10.41414141,0.151515152,0.111111111,30845,99,0.786640623,0.925233645,0.634615385,1,34.958,14.41938183,8.902687141,32.6952945,225.979798,346.5555556,0.022222222,1,362,0,0,0,0
322271,386,0.841666667,0.166666667,0.458333333,0.1,0.083333333,0.058333333,1.258333333,2.366666667,0.016666667,2.116666667,0.066666667,0.05,2.441666667,0.416666667,0.091666667,0.375,0.075,0.066666667,0.733333333,0.025,0.941666667,0.325,0.5,0.425,0.175,1.016666667,0.158333333,11.11666667,0.241666667,0.25,30925,120,0.093071752,0.96,0.710059172,1,36.918,12.51138065,12.4570738,-84.75939093,593.725,347.725,0,0,0,0,0,0,0
322271,387,1.442105263,0.126315789,0.326315789,0.084210526,0.094736842,0.063157895,1.368421053,2.578947368,0.042105263,1.431578947,0.021052632,0.021052632,6.757894737,0.421052632,0.778947368,0.273684211,0.042105263,0.094736842,1.357894737,0.031578947,0.536842105,0.231578947,0.473684211,0.347368421,0.242105263,0.821052632,0.105263158,8.189473684,0.242105263,0.147368421,31005,95,0.083660421,0.95959596,0.785123967,1,31.658,11.07232998,11.03351396,90,363.7684211,349,0,0,0,0,0,0,0
322271,388,1.547826087,0.086956522,0.356521739,0.095652174,0.060869565,0.043478261,1.365217391,2.808695652,0.034782609,0.956521739,0.060869565,0.043478261,9.956521739,0.32173913,0.582608696,0.304347826,0.043478261,0.104347826,0.6,0.008695652,0.660869565,0.313043478,0.756521739,0.382608696,0.243478261,0.617391304,0.156521739,7.852173913,0.156521739,0.104347826,31085,115,0.531655851,0.950413223,0.680473373,1,35.81,13.24124718,11.21481308,-55.60200513,114.3478261,349.973913,0,0,0,0,0,0,0
322271,389,1.123595506,0.123595506,0.494382022,0.02247191,0.033707865,0.08988764,12.59550562,2.876404494,0.123595506,1.224719101,0.011235955,0.06741573,2.808988764,0.842696629,0.303370787,0.460674157,0.08988764,0.04494382,0.494382022,0,0.696629213,0.438202247,2.97752809,0.494382022,0.370786517,0.898876404,0.146067416,8.056179775,0.202247191,0.157303371,31165,89,0.413329614,0.946808511,0.73553719,1,31.104,11.22168278,10.2182565,60.73467434,269.7191011,350.0786517,0,0,0,0,0,0,0
322271,390,0.663157895,0.115789474,0.547368421,0.042105263,0.073684211,0.094736842,1.063157895,2.315789474,0.031578947,1.926315789,0.042105263,0.042105263,3.168421053,0.389473684,0.315789474,0.4,0.094736842,0.052631579,0.894736842,0.010526316,0.842105263,0.494736842,0.505263158,0.378947368,0.210526316,0.568421053,0.178947368,9.442105263,0.221052632,0.189473684,31245,95,0.624680345,0.931372549,0.730769231,1,32.973,12.56323433,9.810385606,8.509168576,634.6631579,349.4526316,0.243902439,1,384,0,0,0,0
322271,391,0.705263158,0.094736842,0.463157895,0.126315789,0.084210526,0.052631579,1.242105263,2.421052632,0.063157895,1.157894737,0.042105263,0.042105263,2.905263158,0.294736842,1.263157895,0.421052632,0.115789474,0.063157895,1.021052632,0,0.747368421,0.442105263,1.189473684,0.526315789,0.284210526,1.063157895,0.157894737,9.389473684,0.210526316,0.105263158,31325,95,0.429422729,0.940594059,0.71969697,1,32.146,11.67760314,10.54608549,-51.41556131,61.68421053,351.5263158,0,0,0,0,0,0,0
322271,392,0.806818182,0.102272727,0.522727273,0.113636364,0.045454545,0.045454545,1.295454545,2.363636364,0.056818182,1.875,0.125,0.034090909,4.397727273,0.306818182,1.045454545,0.352272727,0.090909091,0.090909091,1.238636364,0.045454545,0.795454545,0.488636364,0.534090909,0.443181818,0.261363636,0.977272727,0.136363636,9.204545455,0.284090909,0.113636364,31406,88,0.70394731,0.88,0.676923077,1,34.495,13.05671125,9.273557864,-82.49313042,702.5681818,351.6363636,0.395348837,1,393,0,0,0,0
322271,393,0.621621622,0.189189189,0.662162162,0.094594595,0.148648649,0.054054054,1.081081081,2.432432432,0.013513514,2.594594595,0.121621622,0.040540541,3.297297297,0.405405405,0.864864865,0.432432432,0.054054054,0.135135135,0.972972973,0.027027027,1.202702703,0.554054054,0.662162162,0.581081081,0.216216216,0.851351351,0.22972973,9.094594595,0.243243243,0.202702703,31486,74,0.531587223,0.936708861,0.74,1,27.92,10.62837946,9.002275203,-56.95222387,710.3378378,352.5405405,0.5,1,392,0,0,0,0
322271,394,0.697916667,0.145833333,0.552083333,0.0625,0.104166667,0.03125,1.072916667,2.6875,0.072916667,1.322916667,0.125,0.052083333,2.947916667,0.541666667,0.125,0.53125,0.041666667,0.114583333,0.833333333,0.020833333,0.84375,0.385416667,1.760416667,0.447916667,0.208333333,0.822916667,0.145833333,9.635416667,0.302083333,0.052083333,31566,96,0.606709237,0.96,0.738461538,1,32.237,12.47156904,9.913947477,3.931879278,328.0625,352.5833333,0,0,0,0,0,0,0
322271,395,0.769230769,0.120879121,0.450549451,0.10989011,0.142857143,0.043956044,1.164835165,3.736263736,0.054945055,1.945054945,0.131868132,0.065934066,2.461538462,0.43956044,0.043956044,0.461538462,0.087912088,0.10989011,0.450549451,0.021978022,0.956043956,0.549450549,0.527472527,0.626373626,0.208791209,0.846153846,0.120879121,10.71428571,0.373626374,0.10989011,31646,91,0.605364771,0.947916667,0.689393939,1,31.865,12.16633813,9.683774611,-27.44396832,191.6483516,356.9120879,0,0,0,0,0,0,0
322271,396,1.186813187,0.120879121,0.21978022,0.043956044,0.054945055,0.054945055,1.076923077,2.395604396,0.054945055,1.307692308,0.043956044,0.032967033,3.087912088,0.362637363,0.054945055,0.296703297,0.054945055,0.054945055,0.549450549,0.010989011,0.659340659,0.252747253,0.461538462,0.318681319,0.153846154,0.615384615,0.10989011,6.989010989,0.164835165,0.120879121,31726,91,0.517745526,0.957894737,0.758333333,1,31.013,11.69798575,10.00803237,9.495192863,549.6373626,356.3956044,0,0,0,0,0,0,0
322271,397,0.924731183,0.096774194,0.419354839,0.107526882,0.053763441,0.032258065,1.010752688,2.397849462,0.021505376,1.462365591,0.064516129,0,2.870967742,0.408602151,0.096774194,0.333333333,0.064516129,0.032258065,0.52688172,0.021505376,0.870967742,0.322580645,0.569892473,0.483870968,0.258064516,0.688172043,0.11827957,6.688172043,0.204301075,0.11827957,31806,93,0.502355552,0.948979592,0.704545455,1,32.237,11.79840092,10.20161887,-5.842545013,460.827957,359.3548387,0,0,0,0,0,0,0
322271,398,0.860465116,0.093023256,0.418604651,0.11627907,0.081395349,0.139534884,0.848837209,2.406976744,0.046511628,1.488372093,0.046511628,0.058139535,2.441860465,0.430232558,0.034883721,0.313953488,0.069767442,0.046511628,0.523255814,0.011627907,0.941860465,0.5,0.651162791,0.430232558,0.11627907,0.744186047,0.11627907,8.174418605,0.348837209,0.11627907,31886,86,0.657264119,0.886597938,0.597222222,1,34.47,12.54556406,9.455093816,38.87559065,511.2674419,359.5465116,0.404761905,1,399,0,0,0,0
322271,399,0.788235294,0.082352941,0.305882353,0.070588235,0.035294118,0.023529412,0.788235294,2.305882353,0.082352941,0.858823529,0.035294118,0.011764706,2.952941176,0.176470588,0.082352941,0.364705882,0.035294118,0.047058824,0.352941176,0.011764706,0.541176471,0.305882353,0.517647059,0.376470588,0.235294118,0.611764706,0.141176471,6.776470588,0.247058824,0.105882353,31966,85,0.510111482,0.977011494,0.772727273,1,31.17,11.47637912,9.870928863,-39.56213058,502.4235294,361.6,0.5,2,398,413,0,0,0
322271,400,1.083333333,0.145833333,0.677083333,0.072916667,0.03125,0.09375,1.520833333,2.84375,0.041666667,1.302083333,0.0625,0.03125,4.4375,0.489583333,1.447916667,0.4375,0.104166667,0.104166667,1.28125,0.010416667,0.65625,0.40625,3.385416667,0.354166667,0.229166667,0.90625,0.104166667,10.66666667,0.197916667,0.197916667,32046,96,0.4850982,0.932038835,0.666666667,1,33.643,12.04902498,10.53638655,39.58714858,67.20833333,364.3333333,0,0,0,0,0,0,0
322271,401,0.744680851,0.20212766,0.553191489,0.138297872,0.053191489,0.085106383,1.106382979,2.64893617,0.063829787,1.063829787,0.063829787,0.031914894,3.042553191,0.361702128,0.265957447,0.404255319,0.074468085,0.063829787,0.819148936,0.063829787,0.595744681,0.35106383,2.553191489,0.35106383,0.159574468,0.936170213,0.180851064,8.70212766,0.255319149,0.191489362,32127,94,0.681767393,0.930693069,0.723076923,1,33.643,12.91304702,9.446785078,-4.272630659,290.1702128,365.0106383,0,0,0,0,0,0,0
322271,402,0.392156863,0.117647059,0.509803922,0.039215686,0.039215686,0.088235294,0.941176471,2.490196078,0.088235294,1.264705882,0.068627451,0.049019608,1.37254902,0.284313725,0.039215686,0.343137255,0.019607843,0.107843137,0.333333333,0.019607843,0.774509804,0.31372549,0.735294118,0.509803922,0.166666667,0.81372549,0.107843137,9.392156863,0.18627451,0.196078431,32207,102,0.484741141,0.962264151,0.708333333,1,32.998,12.2587825,10.72223804,39.24838216,772.5294118,365.5980392,0.045454545,1,405,0,0,0,0
322271,403,0.912087912,0.131868132,0.307692308,0.032967033,0.098901099,0.098901099,1.428571429,1.945054945,0.043956044,1.472527473,0.043956044,0.032967033,2.307692308,0.351648352,0.043956044,0.263736264,0.032967033,0.076923077,0.461538462,0.010989011,1.010989011,0.395604396,0.626373626,0.252747253,0.296703297,0.582417582,0.10989011,7.175824176,0.175824176,0.208791209,32287,91,0.554629862,0.93814433,0.689393939,1,32.237,11.93543422,9.931441151,22.66970242,50.78021978,366.8681319,0,0,0,0,0,0,0
322271,404,0.8,0.0375,0.35,0.0625,0.1,0.025,1,2.7125,0.0875,1.1125,0.05,0.0375,7.35,0.45,0.25,0.475,0.0875,0.05,0.5375,0.025,0.6875,0.325,0.7875,0.2625,0.1875,0.7875,0.15,8.9875,0.175,0.125,32367,80,0.710152755,0.898876404,0.615384615,1,31.584,12.37430647,8.71210113,-10.557975,696.4875,370.55,0.43902439,1,411,0,0,0,0
322271,405,0.838983051,0.118644068,0.474576271,0.050847458,0.076271186,0.042372881,1.118644068,2.711864407,0.06779661,1.161016949,0.042372881,0.025423729,3.669491525,0.423728814,0.483050847,0.347457627,0.076271186,0.06779661,0.525423729,0.025423729,0.584745763,0.449152542,2.474576271,0.372881356,0.279661017,0.915254237,0.118644068,9.618644068,0.228813559,0.13559322,32447,118,0.605206521,0.959349593,0.702380952,1,36.455,13.81048884,10.99409523,19.46384229,784.3728814,372.0423729,0.042553191,1,402,0,0,0,0
322271,407,0.25,0.152173913,0.739130435,0.108695652,0.065217391,0.043478261,0.836956522,1.956521739,0.054347826,0.891304348,0.065217391,0.054347826,1.489130435,0.336956522,0.086956522,0.239130435,0.032608696,0.119565217,0.72826087,0.010869565,0.402173913,0.467391304,0.934782609,0.402173913,0.217391304,0.891304348,0.163043478,10.36956522,0.260869565,0.065217391,32607,92,0.480513783,0.929292929,0.638888889,1,33.916,11.97313221,10.50028339,-69.92543894,370.9456522,374.2717391,0.441860465,1,406,0,0,0,0
322271,408,0.849206349,0.103174603,0.388888889,0.150793651,0.047619048,0.03968254,0.952380952,2.158730159,0.055555556,1.404761905,0.03968254,0.023809524,2.69047619,0.214285714,0.111111111,0.246031746,0.071428571,0.031746032,0.484126984,0.023809524,0.563492063,0.23015873,0.46031746,0.174603175,0.142857143,0.579365079,0.103174603,7.873015873,0.198412698,0.079365079,32687,126,0.767504254,0.961832061,0.7875,1,38.671,15.92460758,10.20837178,2.666384775,133.3333333,375.1349206,0,0,0,0,0,0,0
322271,409,0.782608696,0.076086957,0.347826087,0.032608696,0.065217391,0.097826087,1.695652174,2.347826087,0.065217391,0.858695652,0.043478261,0.02173913,4.760869565,0.326086957,0.097826087,0.380434783,0.076086957,0.054347826,0.489130435,0.010869565,0.804347826,0.25,0.826086957,0.336956522,0.586956522,0.75,0.195652174,8.684782609,0.27173913,0.108695652,32768,92,0.547228064,0.958333333,0.766666667,1,31.567,11.89772203,9.958197501,22.05462891,456.6086957,376.5326087,0,0,0,0,0,0,0
322271,410,0.670212766,0.095744681,0.319148936,0.063829787,0.085106383,0.074468085,0.914893617,1.64893617,0.042553191,0.691489362,0.042553191,0.021276596,2.031914894,0.127659574,0.063829787,0.20212766,0.053191489,0.021276596,0.414893617,0.010638298,0.382978723,0.255319149,0.29787234,0.29787234,0.159574468,0.755319149,0.053191489,6.021276596,0.095744681,0.095744681,32848,94,0.591718508,0.949494949,0.712121212,1,32.146,12.28268863,9.901623813,24.89577669,665.5,376.2021277,0,0,0,0,0,0,0
322271,411,1.525,0.125,0.45,0.05,0.15,0.05,1.675,2.475,0.0625,1.65,0.1375,0.05,11.65,0.6125,0.775,0.6,0.1,0.15,1.4875,0.0125,0.775,0.375,0.8625,0.425,0.4375,1.1375,0.1625,12.85,0.2125,0.1625,32928,80,0.629979185,0.91954023,0.606060606,1,31.493,11.77684639,9.146040442,-26.97205977,692.1875,376.85,0.45,1,404,0,0,0,0
322271,412,0.877777778,0.166666667,0.566666667,0.077777778,0.088888889,0.1,1.222222222,2.355555556,0.088888889,1.044444444,0.088888889,0.022222222,3.644444444,0.255555556,1.911111111,0.444444444,0.1,0.188888889,1.744444444,0.022222222,0.755555556,0.388888889,2.788888889,0.411111111,0.633333333,1.011111111,0.144444444,10.35555556,0.188888889,0.111111111,33008,90,0.511718183,0.927835052,0.625,1,32.535,11.67260619,10.02855887,44.58918633,340.3333333,376.7444444,0,0,0,0,0,0,0
322271,413,0.681818182,0.113636364,0.416666667,0.075757576,0.113636364,0.03030303,0.848484848,1.825757576,0.106060606,1.333333333,0.045454545,0.007575758,2.386363636,0.424242424,0.492424242,0.257575758,0.068181818,0.113636364,0.734848485,0.015151515,0.545454545,0.28030303,0.310606061,0.310606061,0.204545455,0.78030303,0.128787879,7.863636364,0.25,0.136363636,33088,132,0.842390436,0.910344828,0.55,1,43.882,18.06627838,9.735333138,36.41410602,499.9318182,375.2424242,0.105263158,1,399,0,0,0,0
322271,414,2.658536585,0.109756098,0.475609756,0.073170732,0.024390244,0.06097561,3.512195122,2.451219512,0.06097561,1.024390244,0.097560976,0.085365854,20.81707317,0.402439024,0.256097561,0.487804878,0.073170732,0.085365854,0.707317073,0,0.841463415,0.390243902,0.87804878,0.353658537,0.609756098,1.317073171,0.158536585,6.817073171,0.304878049,0.134146341,33168,82,0.727423938,0.88172043,0.569444444,1,35.504,12.96543765,8.896731911,43.52486293,387.5121951,377.6341463,0.697674419,2,406,415,0,0,0
322271,415,1.009090909,0.154545455,0.5,0.145454545,0.063636364,0.045454545,1.490909091,2.272727273,0.054545455,1.718181818,0.045454545,0.045454545,3.927272727,0.345454545,0.072727273,0.390909091,0.054545455,0.127272727,0.590909091,0.045454545,1.018181818,0.609090909,0.5,0.4,0.381818182,0.945454545,0.145454545,9.372727273,0.245454545,0.118181818,33248,110,0.803617128,0.873015873,0.564102564,1,41.508,15.82195504,9.416383227,37.10802532,395.2272727,379.9909091,0.431372549,1,414,0,0,0,0
322271,416,0.93258427,0.112359551,0.460674157,0.06741573,0.04494382,0.04494382,1.146067416,2.415730337,0.033707865,1.168539326,0.04494382,0.06741573,2.775280899,0.393258427,1.056179775,0.404494382,0.033707865,0.134831461,0.921348315,0.011235955,0.494382022,0.370786517,0.550561798,0.337078652,0.078651685,0.494382022,0.157303371,7.820224719,0.112359551,0.179775281,33328,89,0.499232046,0.956989247,0.741666667,1,30.922,11.5159357,9.978193563,-16.06801628,729.4719101,380.3595506,0,0,0,0,0,0,0
322271,417,0.823129252,0.136054422,0.530612245,0.108843537,0.074829932,0.095238095,0.993197279,2.367346939,0.054421769,1.707482993,0.074829932,0.040816327,2.544217687,0.414965986,0.401360544,0.408163265,0.040816327,0.108843537,0.768707483,0,0.741496599,0.591836735,0.598639456,0.401360544,0.265306122,0.918367347,0.129251701,8.156462585,0.183673469,0.088435374,33408,147,0.736858327,0.948387097,0.680555556,1,42.914,16.81703711,11.36911071,-11.12248943,644.2244898,382.877551,0,0,0,0,0,0,0
322271,418,0.967391304,0.130434783,0.402173913,0.065217391,0.032608696,0.065217391,1.25,2.652173913,0.076086957,0.793478261,0.065217391,0.02173913,3.652173913,0.315217391,0.836956522,0.391304348,0.043478261,0.054347826,0.913043478,0.010869565,0.47826087,0.27173913,1.054347826,0.260869565,0.25,1.097826087,0.130434783,8.5,0.217391304,0.119565217,33489,92,0.464094001,0.948453608,0.766666667,1,31.749,11.56266741,10.2420484,-5.269161881,295.1195652,386.5326087,0,0,0,0,0,0,0
322271,419,0.688888889,0.066666667,0.577777778,0.1,0.066666667,0.011111111,0.988888889,2.988888889,0.055555556,1.611111111,0.077777778,0.055555556,2.722222222,0.377777778,0.033333333,0.466666667,0.055555556,0.088888889,0.488888889,0,0.577777778,0.366666667,0.688888889,0.511111111,0.2,0.722222222,0.122222222,8.355555556,0.144444444,0.233333333,33569,90,0.524800694,0.947368421,0.681818182,1,31.41,11.70784582,9.966012647,-15.22198055,361.7,385.9555556,0.047619048,1,434,0,0,0,0
322271,420,0.971428571,0.142857143,0.485714286,0.047619048,0.076190476,0.104761905,1.419047619,3.047619048,0,2.019047619,0.076190476,0.019047619,3.666666667,0.495238095,0.057142857,0.428571429,0.076190476,0.085714286,0.380952381,0.038095238,1.314285714,0.447619048,0.742857143,0.40952381,0.161904762,0.628571429,0.085714286,10.0952381,0.20952381,0.180952381,33649,105,0.714591845,0.9375,0.681818182,1,35.603,13.99959376,9.79329867,-20.67401335,205.5809524,387.7714286,0.266666667,1,429,0,0,0,0
322271,421,1.350318471,0.089171975,0.52866242,0.070063694,0.057324841,0.044585987,1.121019108,2.872611465,0.025477707,1.445859873,0.063694268,0.095541401,7.496815287,0.439490446,0.121019108,0.382165605,0.057324841,0.082802548,0.375796178,0.01910828,0.554140127,0.318471338,1.968152866,0.382165605,0.318471338,0.662420382,0.159235669,9.140127389,0.229299363,0.184713376,33729,157,0.729403657,0.94011976,0.659663866,1,43.683,17.27569896,11.8180215,20.88945985,46.06369427,390.2038217,0,0,0,0,0,0,0
