ImageId,CellId,Cell_141Pr_AQP4,Cell_143Nd_SQSTM1,Cell_145Nd_UBQLN2,Cell_147Sm_Glutaminase,Cell_149Sm_C9orf72,Cell_150Nd_PDL1,Cell_151Eu_MAP2,Cell_152Sm_ATXN2,Cell_153Eu_ORF1,Cell_154Sm_pTDP43,Cell_155Gd_FoxP3,Cell_156Gd_CH24H,Cell_158Gd_GFAP,Cell_159Tb_IL6ST,Cell_160Gd_IBA1,Cell_161Dy_CX3CR1,Cell_162Dy_pTBK1,Cell_163Dy_CD4,Cell_164Dy_TMEM119,Cell_165Ho_PD1,Cell_166Er_GAD67,Cell_167Er_CD8,Cell_168Er_FUS,Cell_169Tm_ChAT,Cell_170Er_APOE,Cell_171Yb_TREM2,Cell_172Yb_PDL2,Cell_174Yb_MHCclassII,Cell_175Lu_TDP43,Cell_176Yb_TBK1,Cell_191Ir_191Ir,Cell_193Ir_193Ir,Cell_CellMasked,Area,Eccentricity,Solidity,Extent,EulerNumber,Perimeter,MajorAxisLength,MinorAxisLength,Orientation,X_position,Y_position,Percent_Touching,Number_Neighbors,neighbour_4_CellId1,neighbour_4_CellId2,neighbour_4_CellId3,neighbour_4_CellId4,neighbour_4_CellId5,neighbour_4_CellId6,neighbour_4_CellId7,neighbour_4_CellId8,neighbour_4_CellId9,neighbour_4_CellId10
7389,295,4.08571428571429,0.114285714285714,0.257142857142857,0.0714285714285714,0.157142857142857,0.114285714285714,0.757142857142857,5.02857142857143,0.0428571428571429,1.05714285714286,0.0714285714285714,0.157142857142857,22.6571428571429,0.328571428571429,0.514285714285714,0.428571428571429,0.0857142857142857,0.142857142857143,0.871428571428571,0.0142857142857143,0.642857142857143,0.371428571428571,0.485714285714286,0.514285714285714,0.328571428571429,0.457142857142857,0.128571428571429,6.01428571428571,0.2,0.114285714285714,22.4571428571429,42.3,7914,1878,0.813722187288296,0.921052631578947,0.729166666666667,27,29.293,12.5898033995714,7.31787347040439,-5.76456565639618,69.4142857142857,7.31428571428571,0.428571428571429,54,617,1180,0,0,0,0,0,0,0,0
7389,322,2.32098765432099,0.0987654320987654,0.160493827160494,0.0617283950617284,0.123456790123457,0.0493827160493827,0.444444444444444,2.95061728395062,0.0617283950617284,1.07407407407407,0.0864197530864197,0.0246913580246914,5.65432098765432,0.296296296296296,0.135802469135802,0.37037037037037,0.0123456790123457,0.0493827160493827,0.419753086419753,0,0.555555555555556,0.308641975308642,0.481481481481481,0.271604938271605,0.111111111111111,0.493827160493827,0.0987654320987654,3.96296296296296,0.111111111111111,0.0864197530864197,20.7654320987654,37.3456790123457,8638,2173,0.610054736638603,0.910112359550562,0.675,27,32.221,11.7093175461067,9.27798634403874,-32.9620381032134,223.62962962963,7.8641975308642,0.452380952380952,80,563,1341,1502,0,0,0,0,0,0,0
7389,349,3.18181818181818,0.106060606060606,0.227272727272727,0.0606060606060606,0.0757575757575758,0.0757575757575758,1.16666666666667,2.74242424242424,0.0454545454545455,0.939393939393939,0.0151515151515152,0.0757575757575758,4.31818181818182,0.424242424242424,0.378787878787879,0.409090909090909,0.106060606060606,0,0.681818181818182,0.0757575757575758,0.515151515151515,0.242424242424242,0.378787878787879,0.409090909090909,0.136363636363636,0.5,0.0909090909090909,4.86363636363636,0.106060606060606,0.121212121212121,20.9393939393939,38.4242424242424,9362,1770,0.78005867870097,0.904109589041096,0.666666666666667,27,29.293,12.0125650186273,7.51633841691454,-15.8816323790073,481.742424242424,7.66666666666667,0.485714285714286,80,832,858,1610,0,0,0,0,0,0,0
7389,376,0.666666666666667,0.0650406504065041,0.853658536585366,0.121951219512195,0.138211382113821,0.105691056910569,2.50406504065041,2.88617886178862,0.113821138211382,1.30894308943089,0.0894308943089431,0.0487804878048781,2.05691056910569,0.788617886178862,0.105691056910569,0.878048780487805,0.0894308943089431,0.0731707317073171,0.707317073170732,0.024390243902439,0.975609756097561,0.552845528455285,1.4390243902439,0.560975609756098,0.0894308943089431,3.09756097560976,0.260162601626016,15.609756097561,0.227642276422764,0.268292682926829,26.5934959349594,48.5447154471545,10086,3300,0.634340960354558,0.854166666666667,0.683333333333333,27,43.435,14.876033515067,11.4999681599935,17.7395705267707,739.170731707317,8.98373983739837,0.0192307692307692,27,2253,0,0,0,0,0,0,0,0,0
7389,402,0.30952380952381,0.0714285714285714,0.452380952380952,0.107142857142857,0,0.107142857142857,2.10714285714286,1.58333333333333,0.154761904761905,1.3452380952381,0.0952380952380952,0.0595238095238095,1.35714285714286,0.5,0.0833333333333333,0.428571428571429,0.0476190476190476,0.0476190476190476,0.702380952380952,0.0119047619047619,0.702380952380952,0.666666666666667,0.5,0.297619047619048,0.166666666666667,1.35714285714286,0.166666666666667,9.01190476190476,0.19047619047619,0.154761904761905,18.9642857142857,34.8333333333333,10784,2253,0.852985201289868,0.96551724137931,0.538461538461538,27,33.462,14.5260473550277,7.58165394779816,40.679967477063,1071.32142857143,8.90476190476191,0,0,0,0,0,0,0,0,0,0,0,0
7389,429,2.85245901639344,0.0983606557377049,0.19672131147541,0.0655737704918033,0.114754098360656,0.0491803278688525,0.672131147540984,2.67213114754098,0,0.983606557377049,0.0491803278688525,0.0491803278688525,6.22950819672131,0.377049180327869,0.491803278688525,0.409836065573771,0.0983606557377049,0.0655737704918033,0.918032786885246,0.0327868852459016,0.836065573770492,0.213114754098361,0.655737704918033,0.311475409836066,0.213114754098361,0.327868852459016,0.229508196721311,4.16393442622951,0.0655737704918033,0.131147540983607,20.3934426229508,35.7540983606557,11508,1636,0.745970580202643,0.953125,0.554545454545455,27,27.375,11.0258579236126,7.3429887168464,-52.1011486223351,119.737704918033,9.68852459016393,0.277777777777778,54,1207,1717,0,0,0,0,0,0,0,0
7389,456,3.02040816326531,0.163265306122449,0.204081632653061,0.0204081632653061,0.122448979591837,0.0612244897959184,5.04081632653061,3.08163265306122,0.204081632653061,0.938775510204082,0.0408163265306122,0.0408163265306122,9.08163265306122,0.36734693877551,0.224489795918367,0.387755102040816,0.142857142857143,0.102040816326531,0.857142857142857,0,0.510204081632653,0.306122448979592,1.38775510204082,0.285714285714286,0.224489795918367,0.612244897959184,0.224489795918367,4.6530612244898,0.163265306122449,0.183673469387755,21.8163265306122,38.2040816326531,12232,1314,0.615959293274424,0.96078431372549,0.6125,27,23.248,9.05323998688109,7.13194312802954,-8.0367870823732,1268.24489795918,9.73469387755102,0,0,0,0,0,0,0,0,0,0,0,0
7389,483,4.27272727272727,0.136363636363636,0.136363636363636,0.0227272727272727,0.0681818181818182,0.113636363636364,0.727272727272727,2.86363636363636,0.113636363636364,54,0.0227272727272727,0.0454545454545455,12.8636363636364,0.590909090909091,0.204545454545455,0.363636363636364,0.0681818181818182,0.0454545454545455,0.454545454545455,0,0.409090909090909,0.272727272727273,0.477272727272727,0.318181818181818,0.136363636363636,0.522727272727273,0.113636363636364,5.18181818181818,0.272727272727273,0.0454545454545455,19.6136363636364,37.8636363636364,12957,1180,0.58405451530077,0.916666666666667,0.55,27,23.984,8.83631593705606,7.17256519380808,9.69536347029785,151.977272727273,9.84090909090909,0,0,0,0,0,0,0,0,0,0,0,0
7389,510,1.62,0.14,0.22,0.06,0.1,0.08,0.68,1.92,0.16,0.84,0.06,0.04,4.4,0.36,0.06,0.32,0.08,0.06,0.3,0.02,0.34,0.12,0.46,0.26,0.24,0.38,0.08,3.9,0.12,0.14,18.76,35.4,13681,1341,0.775362609789491,27,0.625,27,23.984,10.1939910536307,6.43767140083769,28.5717281374057,333.96,268,0,0,0,0,0,0,0,0,0,0,0,0
7389,537,0.272727272727273,0.272727272727273,0.333333333333333,0.121212121212121,0.0909090909090909,0,1.24242424242424,1.3030303030303,0.0909090909090909,1.57575757575758,0.0606060606060606,0,1.21212121212121,0.303030303030303,0.0606060606060606,0.212121212121212,0.0303030303030303,0.0303030303030303,0.636363636363636,0,0.666666666666667,0.333333333333333,0.515151515151515,0.272727272727273,0.0303030303030303,1.06060606060606,0.242424242424242,4.51515151515152,0.181818181818182,0.0303030303030303,20.2121212121212,36.5151515151515,14405,885,0.849722785780156,0.916666666666667,0.589285714285714,27,20.229,9.19584452740377,4.84832261971908,35.3465183163746,895.121212121212,8.60606060606061,27,107,188,671,939,1154,0,0,0,0,0,0
7389,563,1.77083333333333,0.09375,0.229166666666667,0.0104166666666667,0.0729166666666667,0.0416666666666667,0.739583333333333,2.89583333333333,0.0729166666666667,0.84375,0.0520833333333333,0.0208333333333333,4.48958333333333,0.385416666666667,0.833333333333333,0.416666666666667,0.0833333333333333,0.0729166666666667,0.427083333333333,0.0208333333333333,0.46875,0.302083333333333,0.697916666666667,0.21875,0.291666666666667,0.322916666666667,0.197916666666667,4.45833333333333,0.145833333333333,0.104166666666667,22.0833333333333,38.84375,15103,2575,0.723458947973127,0.932038834951456,0.615384615384615,27,35.215,13.6004652346164,9.38931785841946,-56.9384721497295,235.541666666667,11.6041666666667,0.444444444444444,80,322,1502,2575,0,0,0,0,0,0,0
7389,590,3.28813559322034,0.152542372881356,0.305084745762712,0.0677966101694915,0.0508474576271186,0.135593220338983,1.11864406779661,3.38983050847458,0.0508474576271186,0.949152542372881,0.0677966101694915,0,6.86440677966102,0.389830508474576,0.525423728813559,0.372881355932203,0.152542372881356,0.0169491525423729,0.576271186440678,0.0677966101694915,0.610169491525424,0.186440677966102,0.694915254237288,0.288135593220339,0.372881355932203,0.440677966101695,0.186440677966102,5.30508474576271,0.0508474576271186,0.101694915254237,18.4406779661017,36.1186440677966,15827,1583,0.639921198079694,0.967213114754098,0.7375,27,26.316,10.0611987744449,7.73143299789272,21.6103767286257,453.152542372881,11.5932203389831,0.625,27,54,0,0,0,0,0,0,0,0,0
7389,617,2.28125,0.21875,0.234375,0.03125,0.09375,0.09375,0.53125,3.28125,0,1.421875,0.109375,0.140625,8.515625,0.328125,0.046875,0.328125,0.046875,0.015625,0.53125,0.015625,0.5625,0.234375,0.484375,0.15625,0.0625,0.28125,0.078125,4.140625,0.09375,0.125,21.171875,37.625,16551,1717,0.694809691044176,0.984615384615385,0.711111111111111,27,27.052,10.8781628689905,7.82350556096073,-54.7130631989664,80.6875,11.4375,0.735294117647059,107,295,966,1180,1690,0,0,0,0,0,0
7389,644,80,0.102040816326531,0.326530612244898,0.0816326530612245,0.102040816326531,0.122448979591837,0.918367346938776,2.59183673469388,0.0408163265306122,0.897959183673469,0.0408163265306122,0,2.71428571428571,0.408163265306122,0.26530612244898,0.510204081632653,0,0.0612244897959184,1.18367346938776,0,0.653061224489796,0.244897959183673,0.510204081632653,0.326530612244898,0.142857142857143,0.510204081632653,0.0612244897959184,6.53061224489796,0.244897959183673,0.102040816326531,18.3265306122449,37.7142857142857,17276,1314,0.61280638458202,0.96078431372549,0.680555555555556,27,23.049,9.1039268050488,7.19422420155822,71.2755397082068,551.510204081633,10.9591836734694,0.6,80,161,885,1770,0,0,0,0,0,0,0
