ImageId,CellId,Cell_141Pr_AQP4,Cell_143Nd_SQSTM1,Cell_145Nd_UBQLN2,Cell_147Sm_Glutaminase,Cell_149Sm_C9orf72,Cell_150Nd_PDL1,Cell_151Eu_MAP2,Cell_152Sm_ATXN2,Cell_153Eu_ORF1,Cell_154Sm_pTDP43,Cell_155Gd_FoxP3,Cell_156Gd_CH24H,Cell_158Gd_GFAP,Cell_159Tb_IL6ST,Cell_160Gd_IBA1,Cell_161Dy_CX3CR1,Cell_162Dy_pTBK1,Cell_163Dy_CD4,Cell_164Dy_TMEM119,Cell_165Ho_PD1,Cell_166Er_GAD67,Cell_167Er_CD8,Cell_168Er_FUS,Cell_169Tm_ChAT,Cell_170Er_APOE,Cell_171Yb_TREM2,Cell_172Yb_PDL2,Cell_174Yb_MHCclassII,Cell_175Lu_TDP43,Cell_176Yb_TBK1,Cell_CellMasked,Area,Eccentricity,Solidity,Extent,EulerNumber,Perimeter,MajorAxisLength,MinorAxisLength,Orientation,X_position,Y_position,Percent_Touching,Number_Neighbors,neighbour_4_CellId1,neighbour_4_CellId2,neighbour_4_CellId3,neighbour_4_CellId4,neighbour_4_CellId5,neighbour_4_CellId6,neighbour_4_CellId7,neighbour_4_CellId8,neighbour_4_CellId9,neighbour_4_CellId10,neighbour_4_CellId11
65535,14482,4.378378378,0.065217391,1.173913043,0.434782609,0.413043478,0.086956522,3.369565217,1.652173913,0.108695652,0.173913043,0.043478261,0,3.869565217,0.434782609,0.065217391,0.52173913,0.065217391,0.043478261,0.652173913,0.02173913,0.5,0.369565217,7.826086957,0.456521739,0.608695652,0.47826087,0.217391304,18.04347826,0.326086957,0.239130435,14482,713,0.851618045,0.741935484,0.547619048,15,32.957,11.40632732,5.978773163,-85.35149205,1311.369565,147.6521739,0.032258065,15,15365,0,0,0,0,0,0,0,0,0,0
65535,14498,1.283185841,0.10619469,0.336283186,0.088495575,0.168141593,0.061946903,1.716814159,2.10619469,0.07079646,0.477876106,0.088495575,0.061946903,6.601769912,0.469026549,0.814159292,0.548672566,0.097345133,0.07079646,0.82300885,0.026548673,0.610619469,0.230088496,4.292035398,0.584070796,1.238938053,0.584070796,0.17699115,14.46902655,0.247787611,0.168141593,14498,1750,0.742733646,0.918699187,0.70625,15,41.566,14.94948093,10.00997786,-11.40377696,21.02654867,147.079646,0.872340426,77,12903,13615,15071,15195,15381,0,0,0,0,0,0
65535,14513,0.467065868,0.161676647,1.125748503,0.359281437,0.335329341,0.095808383,4.676646707,2.017964072,0.071856287,0.263473054,0.113772455,0.071856287,2.886227545,0.568862275,0.191616766,0.628742515,0.05988024,0.089820359,0.844311377,0.041916168,0.437125749,0.425149701,12.9760479,0.467065868,0.467065868,0.74251497,0.203592814,24.76646707,0.281437126,0.269461078,14513,2587,0.68244596,0.822660099,0.585964912,15,58.793,18.69495781,13.66481865,2.049225299,241.1377246,143.3353293,0.671641791,77,12732,12918,13507,14359,14901,0,0,0,0,0,0
65535,14529,0.502890173,0.202312139,0.959537572,0.312138728,0.213872832,0.075144509,3.341040462,1.710982659,0.086705202,0.323699422,0.167630058,0.040462428,2.294797688,0.560693642,0.653179191,0.450867052,0.057803468,0.046242775,0.74566474,0.005780347,0.312138728,0.231213873,10.67630058,0.421965318,0.630057803,0.705202312,0.179190751,19.57225434,0.289017341,0.225433526,14529,2680,0.721348544,0.812206573,0.565359477,15,63.739,18.68074502,12.93776502,-42.59411277,330.3988439,143.1560694,0.276315789,31,12655,15210,0,0,0,0,0,0,0,0,0
65535,14544,2.173913043,0.130434783,0.130434783,0.086956522,0.086956522,0.086956522,10.26086957,2.347826087,0.260869565,0.260869565,0.130434783,0.130434783,11.7826087,0.347826087,1.652173913,0.47826087,0.173913043,0.086956522,0.826086957,0,0.391304348,0.130434783,0.434782609,0.347826087,3.043478261,0.391304348,0.260869565,10.7826087,0.173913043,0.130434783,14544,356,0.810530133,15,0.821428571,15,14.605,7.172184123,4.200726283,3.702439028,1226.086957,146.5652174,0.5,15,14854,0,0,0,0,0,0,0,0,0,0
65535,14560,0.56302521,0.201680672,0.87394958,0.403361345,0.268907563,0.092436975,3.445378151,1.680672269,0.092436975,0.260504202,0.100840336,0.033613445,3.176470588,0.462184874,0.092436975,0.512605042,0.050420168,0.058823529,0.957983193,0.025210084,0.420168067,0.25210084,8.588235294,0.378151261,0.756302521,0.731092437,0.151260504,21.83193277,0.25210084,0.226890756,14560,1843,0.873761637,0.804054054,0.601010101,15,54.129,18.44629322,8.971435864,-27.18315998,1378.462185,145.8151261,0.771929825,77,13321,13971,14111,15056,15179,0,0,0,0,0,0
65535,14575,1.36,0.184,0.616,0.264,0.24,0.064,4.976,1.84,0.088,0.472,0.096,0.072,7.92,0.464,0.136,0.504,0.056,0.064,0.912,0.016,0.448,0.216,3.32,0.448,0.8,0.76,0.152,18.56,0.304,0.312,14575,1936,0.612685529,0.844594595,0.525210084,15,45.8,15.00942595,11.86235151,77.12455709,602.224,144.84,0.581818182,46,13692,14033,14591,0,0,0,0,0,0,0,0
65535,14591,0.965517241,0.206896552,1.620689655,0.206896552,0.379310345,0.068965517,5.172413793,1.931034483,0.137931034,0.310344828,0.172413793,0.068965517,4.793103448,0.482758621,0.103448276,0.310344828,0.068965517,0.068965517,0.931034483,0.034482759,0.724137931,0.344827586,10.17241379,0.482758621,0.482758621,0.793103448,0.206896552,25.96551724,0.448275862,0.379310345,14591,449,0.861014384,0.852941176,0.517857143,15,20.899,8.991067126,4.57268234,45.18188892,609.862069,148.1724138,15,31,14033,14575,0,0,0,0,0,0,0,0,0
65535,14606,0.855072464,0.275362319,0.927536232,0.275362319,0.115942029,0.057971014,7.188405797,1.884057971,0.130434783,0.246376812,0.101449275,0.072463768,2.811594203,0.492753623,0.188405797,0.304347826,0.101449275,0.028985507,1.202898551,0.028985507,0.536231884,0.347826087,21.52173913,0.594202899,0.637681159,0.753623188,0.188405797,20.24637681,0.217391304,0.362318841,14606,1069,0.858117975,0.663461538,0.43125,15,46.454,14.74367299,7.570176782,-75.28750757,667.173913,146.5362319,0.425,46,13383,14730,16264,0,0,0,0,0,0,0,0
65535,14622,1.137931034,0.172413793,0.827586207,0.379310345,0.482758621,0.034482759,4.172413793,1.793103448,0.103448276,0.24137931,0.103448276,0.137931034,2.172413793,0.724137931,0.068965517,0.827586207,0.172413793,0.068965517,1.24137931,0,0.482758621,0.172413793,3.551724138,0.551724138,0.379310345,0.724137931,0.206896552,17.96551724,0.206896552,0.275862069,14622,449,0.940217306,0.707317073,0.483333333,15,25.844,11.90817957,4.055629791,23.71165815,816.9310345,149.1724138,15,77,13940,14219,15009,15257,15350,0,0,0,0,0,0
65535,14637,0.837209302,0.302325581,1.604651163,0.255813953,0.488372093,0.046511628,5.255813953,1.953488372,0.093023256,0.325581395,0.186046512,0.023255814,2.930232558,0.418604651,0.186046512,0.604651163,0.046511628,0.046511628,0.930232558,0,0.511627907,0.441860465,14.8372093,0.441860465,0.837209302,0.813953488,0.139534884,22.46511628,0.325581395,0.139534884,14637,666,0.756766879,0.843137255,0.614285714,15,25.1,9.621144932,6.289196741,0.776352953,830.1395349,148.4883721,15,62,13894,14219,15009,15257,0,0,0,0,0,0,0
65535,14653,0.521126761,0.154929577,1.366197183,0.267605634,0.38028169,0.112676056,2.647887324,1.746478873,0.070422535,0.394366197,0.253521127,0.070422535,3.211267606,0.563380282,0.211267606,0.478873239,0.084507042,0.070422535,1.056338028,0.070422535,0.366197183,0.436619718,9.394366197,0.436619718,0.38028169,1.084507042,0.183098592,20.6056338,0.225352113,0.225352113,14653,1100,0.890724237,0.77173913,0.461038961,15,40.185,15.31005943,6.959097107,-27.64234224,290.8591549,149.8169014,0.85106383,46,13847,13987,15536,0,0,0,0,0,0,0,0
65535,14668,0.666666667,0.181818182,1.212121212,0.424242424,0.242424242,0.060606061,2.272727273,1.666666667,0,0.484848485,0.151515152,0.060606061,1.545454545,0.363636364,0.060606061,0.606060606,0.060606061,0.03030303,1.03030303,0,0.303030303,0.424242424,5.212121212,0.393939394,0.606060606,0.575757576,0.272727273,21.06060606,0.272727273,0.242424242,14668,511,0.882839679,0.868421053,0.55,15,21.362,9.979414314,4.687076067,17.68436928,309.3939394,148.3333333,15,31,13847,14916,0,0,0,0,0,0,0,0,0
65535,14684,0.234042553,0.170212766,1.319148936,0.14893617,0.14893617,0.085106383,3.765957447,2.063829787,0.042553191,0.29787234,0.276595745,0.021276596,1.276595745,1.021276596,0.085106383,0.446808511,0.106382979,0.170212766,4.024390244,0.184210526,0.468085106,0.468085106,1.042553191,0.510638298,0.425531915,0.617021277,0.063829787,22.23404255,0.319148936,0.14893617,14684,728,0.73182628,0.770491803,0.474747475,15,31.758,10.02516233,6.832060208,-11.70255599,464.0638298,149.5319149,0.71875,46,14978,15102,15691,0,0,0,0,0,0,0,0
65535,14699,0.214285714,0.071428571,0.892857143,0.178571429,0.142857143,0.071428571,2.285714286,1.964285714,0.035714286,0.214285714,0.071428571,0,1.571428571,0.25,0.178571429,0.571428571,0.178571429,0.107142857,4.024390244,0.035714286,0.5,0.285714286,1.25,0.5,0.714285714,0.464285714,0.25,21.92857143,0.214285714,0.285714286,14699,434,0.656226717,0.823529412,0.571428571,15,20.882,7.556227156,5.701655317,-30.61127099,494.3571429,147.7142857,0.954545455,46,14436,15118,15706,0,0,0,0,0,0,0,0
65535,14715,0.973684211,0.157894737,0.263157895,0.118421053,0.118421053,0.118421053,1.078947368,2.460526316,0.118421053,0.289473684,0.039473684,0.013157895,3.736842105,0.5,0.092105263,0.368421053,0.092105263,0.039473684,0.513157895,0,0.631578947,0.368421053,9.25,0.394736842,1.5,0.565789474,0.171052632,12.52631579,0.157894737,0.092105263,14715,1177,0.720895558,0.835164835,0.633333333,15,38.936,12.31159778,8.532475492,26.57270759,536.3289474,148.9078947,0.615384615,46,13677,14018,15443,0,0,0,0,0,0,0,0
65535,14730,0.46875,0.21875,1.25,0.229166667,0.333333333,0.09375,5.114583333,1.364583333,0.083333333,0.260416667,0.135416667,0.052083333,1.760416667,0.395833333,0.104166667,0.489583333,0.104166667,0.041666667,0.947916667,0.020833333,0.239583333,0.34375,9.3125,0.489583333,0.625,0.989583333,0.166666667,18.125,0.458333333,0.239583333,14730,1487,0.813267647,0.834782609,0.568047337,15,42.236,15.34724168,8.930403319,37.13961123,657.375,149.8020833,0.72,62,14049,14606,15722,16186,0,0,0,0,0,0,0
65535,14746,0.466666667,0.066666667,0.833333333,0.133333333,0.433333333,0.033333333,2.233333333,1.833333333,0.066666667,0.3,0,0,1.4,0.3,0,0.633333333,0,0.066666667,0.633333333,0,0.3,0.166666667,5.533333333,0.5,0.466666667,0.5,0.1,20.33333333,0.233333333,0.133333333,14746,465,0.82648111,0.909090909,0.666666667,15,18.823,8.530057184,4.802118976,1.476233554,731.7333333,148.2,0.727272727,31,13569,14064,0,0,0,0,0,0,0,0,0
65535,14761,0.419753086,0.135802469,1.185185185,0.320987654,0.259259259,0.111111111,2.925925926,1.75308642,0.074074074,0.209876543,0.098765432,0.086419753,2.12345679,0.444444444,0.160493827,0.456790123,0.061728395,0.049382716,1.024691358,0.024691358,0.382716049,0.382716049,8.666666667,0.49382716,0.604938272,0.777777778,0.209876543,21.79012346,0.382716049,0.259259259,14761,1255,0.806195413,0.771428571,0.578571429,15,40.367,14.57096914,8.620904456,-6.41739235,750.3950617,149.4814815,0.479166667,15,15582,0,0,0,0,0,0,0,0,0,0
65535,14777,2.527777778,0.083333333,0.444444444,0.111111111,0.083333333,0.111111111,12.25,2.333333333,0.222222222,0.111111111,0.111111111,0.055555556,26.16666667,0.305555556,0.444444444,0.527777778,0.027777778,0.166666667,0.777777778,0.027777778,0.416666667,0.166666667,3.861111111,0.472222222,3.583333333,0.694444444,0.111111111,19.91666667,0.194444444,0.277777778,14777,558,0.397919799,0.818181818,0.5625,15,26.523,7.741003273,7.101752813,-46.08124255,988.4166667,148.8888889,0.518518519,15,15489,0,0,0,0,0,0,0,0,0,0
65535,14792,2.576923077,0.192307692,0.269230769,0.115384615,0.192307692,0.230769231,8.307692308,2.730769231,0.115384615,0.346153846,0.115384615,0.076923077,10.61538462,0.423076923,0.269230769,0.346153846,0,0.076923077,0.653846154,0,0.423076923,0.307692308,4.923076923,0.346153846,2.807692308,0.807692308,0.269230769,21.5,0.192307692,0.192307692,14792,403,0.810811475,0.742857143,0.481481481,15,23.802,8.477511532,4.961950232,-18.83679667,1209.230769,147.9230769,0.590909091,15,15040,0,0,0,0,0,0,0,0,0,0
65535,14808,1.955555556,0.133333333,0.288888889,0.066666667,0.044444444,0.133333333,4.022222222,1.577777778,0.155555556,0.155555556,0.022222222,0.022222222,11.64444444,0.377777778,0.222222222,0.177777778,0.044444444,0.111111111,0.644444444,0.022222222,0.288888889,0.266666667,0.8,0.244444444,3.644444444,0.711111111,0.177777778,10.17777778,0.222222222,0.133333333,14808,697,0.810435092,0.592105263,0.535714286,15,48.059,12.46826405,7.304263691,2.383661851,44.57777778,150.2666667,0.567567568,31,14297,15784,0,0,0,0,0,0,0,0,0
65535,14823,0.564102564,0.076923077,0.461538462,0.333333333,0.025641026,0.128205128,2.128205128,1.487179487,0.051282051,0.282051282,0.025641026,0.076923077,2.025641026,0.461538462,0.205128205,0.692307692,0.051282051,0.025641026,0.666666667,0,0.487179487,0.256410256,13.84615385,0.358974359,0.435897436,0.487179487,0.179487179,22.28205128,0.358974359,0.333333333,14823,604,0.926631779,0.829787234,0.506493506,15,26.969,12.5861135,4.732002846,22.39033455,382.9230769,148.7435897,0.9375,31,14142,14374,0,0,0,0,0,0,0,0,0
65535,14839,0.629213483,0.179775281,0.662921348,0.348314607,0.224719101,0.08988764,3.887640449,1.853932584,0.146067416,0.516853933,0.191011236,0.02247191,2.393258427,0.528089888,0.146067416,0.561797753,0.04494382,0.04494382,1.101123596,0,0.382022472,0.191011236,6.269662921,0.528089888,0.595505618,0.797752809,0.224719101,22.41573034,0.292134831,0.325842697,14839,1379,0.729417618,0.729508197,0.529761905,15,48.356,14.54916069,9.952624938,-26.98495336,770.741573,150.752809,0.4,31,14390,16666,0,0,0,0,0,0,0,0,0
65535,14870,0.676190476,0.142857143,1.019047619,0.514285714,0.495238095,0.085714286,4.057142857,1.638095238,0.066666667,0.485714286,0.047619048,0.076190476,3.761904762,0.523809524,0.095238095,0.333333333,0.095238095,0.085714286,1.019047619,0.019047619,0.342857143,0.361904762,9.323809524,0.514285714,0.571428571,0.971428571,0.161904762,20.9047619,0.342857143,0.142857143,14870,1626,0.682082718,0.734265734,0.538461538,15,56.213,14.88601038,10.88576766,-10.2259138,1359.466667,150.4857143,0.724137931,62,13956,14111,15056,15613,0,0,0,0,0,0,0
65535,14885,1.031914894,0.244680851,1.138297872,0.340425532,0.276595745,0.074468085,2.191489362,2.29787234,0.063829787,0.276595745,0.063829787,0.042553191,3.138297872,0.436170213,0.425531915,0.446808511,0.074468085,0.085106383,0.936170213,0.021276596,0.457446809,0.29787234,9.14893617,0.436170213,0.79787234,1.457446809,0.287234043,19.10638298,0.29787234,0.255319149,14885,1456,0.83610078,0.783333333,0.502673797,15,48.075,15.94704671,8.748165033,68.48129498,69.77659574,151.3617021,0.381818182,77,13646,15288,15629,15799,16279,0,0,0,0,0,0
65535,14901,0.463414634,0.219512195,1.097560976,0.219512195,0.292682927,0.073170732,2.341463415,1.390243902,0.097560976,0.731707317,0.097560976,0.024390244,2.195121951,0.487804878,0.146341463,0.585365854,0.12195122,0.195121951,0.682926829,0,0.780487805,0.219512195,20.3902439,0.365853659,0.56097561,0.658536585,0.097560976,17.29268293,0.170731707,0.170731707,14901,635,0.855088128,0.706896552,0.465909091,15,30.906,11.48709914,5.955861995,14.21545877,249.8292683,149.8780488,15,62,14359,14513,14963,15087,0,0,0,0,0,0,0
65535,14916,1.02173913,0.108695652,1.130434783,0.369565217,0.239130435,0,3.652173913,2.086956522,0.02173913,0.282608696,0.043478261,0.108695652,4.47826087,0.586956522,0.130434783,0.652173913,0.043478261,0.065217391,0.826086957,0,0.282608696,0.304347826,7.913043478,0.5,0.869565217,1.065217391,0.086956522,24.19565217,0.195652174,0.391304348,14916,713,0.716623392,0.821428571,0.597402597,15,29.409,9.763030092,6.809326201,2.499054859,313.8478261,151.6956522,0.5,15,14668,0,0,0,0,0,0,0,0,0,0
65535,14932,1.64516129,0.032258065,0.193548387,0.129032258,0,0.064516129,8.806451613,2.709677419,0.161290323,0.064516129,0,0.064516129,9.516129032,0.225806452,3.580645161,0.35483871,0,0.064516129,1.870967742,0,0.483870968,0.193548387,0.612903226,0.225806452,2.483870968,0.903225806,0.064516129,11.16129032,0.258064516,0.161290323,14932,480,0.615845014,0.885714286,0.632653061,15,20.138,7.539949204,5.940479594,-12.2732389,1179.451613,151.4516129,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,14947,0.532520325,0.182926829,1.166666667,0.24796748,0.5,0.044715447,4.18699187,1.760162602,0.089430894,0.37804878,0.162601626,0.06504065,2.223577236,0.5,0.166666667,0.467479675,0.044715447,0.048780488,0.654471545,0.024390244,0.483739837,0.345528455,14.21544715,0.369918699,0.601626016,0.605691057,0.174796748,19.02845528,0.25203252,0.260162602,14947,3810,0.876203572,0.806557377,0.549107143,15,80.841,26.66286015,12.84993025,-19.30356228,110.5569106,148.5325203,0.458333333,77,12825,13460,15303,15396,16202,0,0,0,0,0,0
65535,14963,0.722513089,0.183246073,1.183246073,0.486910995,0.314136126,0.120418848,4.748691099,1.952879581,0.09947644,0.329842932,0.172774869,0.052356021,3.717277487,0.67539267,0.162303665,0.612565445,0.089005236,0.089005236,1.230366492,0.02617801,0.534031414,0.397905759,5.308900524,0.586387435,0.581151832,1.052356021,0.19895288,21.80104712,0.335078534,0.204188482,14963,2958,0.917890998,0.805907173,0.553623188,15,67.063,26.01575278,10.32389895,-17.07047447,266.2041885,149.9947644,0.567901235,93,13785,14359,14901,15087,15241,15536,0,0,0,0,0
65535,14978,0.307692308,0.076923077,1.461538462,0.323076923,0.076923077,0.092307692,3.553846154,2.292307692,0.092307692,0.307692308,0.323076923,0.030769231,2.215384615,1.061538462,0.123076923,0.507692308,0.169230769,0.246153846,4.024390244,0.138461538,0.723076923,0.492307692,1.138461538,0.569230769,0.753846154,0.692307692,0.276923077,22.32307692,0.446153846,0.230769231,14978,1007,0.760021208,0.738636364,0.541666667,15,41.318,12.20008267,7.928812631,-54.76817402,472.3230769,153.8769231,0.681818182,46,14684,15691,16155,0,0,0,0,0,0,0,0
65535,14994,0.19047619,0.380952381,1.142857143,0.19047619,0.238095238,0,2.285714286,1.333333333,0.047619048,0.619047619,0,0,0.80952381,0.80952381,0.142857143,0.333333333,0.047619048,0,0.380952381,0,0.761904762,0.238095238,11.38095238,0.285714286,0.285714286,0.714285714,0.095238095,20.04761905,0.285714286,0.19047619,14994,325,0.905548976,0.75,0.4375,15,18.823,9.127414167,3.872230042,62.35142574,620.1904762,153.7142857,15,46,15458,15675,15876,0,0,0,0,0,0,0,0
65535,15009,1.034482759,0.189655172,0.844827586,0.362068966,0.310344828,0.051724138,5.948275862,1.586206897,0.051724138,0.224137931,0.086206897,0.017241379,2.810344828,0.465517241,0.137931034,0.775862069,0.103448276,0.068965517,0.844827586,0.034482759,0.379310345,0.327586207,8.413793103,0.431034483,1.120689655,1.137931034,0.327586207,23.25862069,0.379310345,0.155172414,15009,898,0.896795887,0.743589744,0.591836735,15,35.504,14.88966405,6.587849986,-7.295583885,831.3103448,152.8103448,15,108,13894,14219,14622,14637,15257,15737,16573,0,0,0,0
65535,15025,0.848484848,0.151515152,0.696969697,0.424242424,0.272727273,0.181818182,3.060606061,1.787878788,0.060606061,0.333333333,0,0.03030303,4.818181818,0.424242424,0.03030303,0.454545455,0.03030303,0.03030303,1.333333333,0,0.272727273,0.121212121,3.393939394,0.363636364,0.818181818,1.060606061,0.060606061,16.24242424,0.151515152,0.121212121,15025,511,0.579453188,0.891891892,0.673469388,15,19.005,7.436137247,6.060492926,-36.01193322,905.4242424,151.4848485,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,15040,1.933333333,0.155555556,0.244444444,0.177777778,0.066666667,0.088888889,6.844444444,2.022222222,0.088888889,0.2,0.066666667,0.133333333,11.62222222,0.288888889,0.066666667,0.311111111,0,0.044444444,0.533333333,0.066666667,0.222222222,0.133333333,1.022222222,0.444444444,2.288888889,0.644444444,0.133333333,11.77777778,0.244444444,0.177777778,15040,697,0.817111519,0.9,0.75,15,24.339,10.38323642,5.985724297,1.913312601,1214.711111,151.7111111,0.75862069,31,14792,14854,0,0,0,0,0,0,0,0,0
65535,15056,0.742857143,0.2,1.371428571,0.514285714,0.485714286,0.2,3.657142857,1.657142857,0.057142857,0.371428571,0.028571429,0.057142857,3.371428571,0.085714286,0.114285714,0.657142857,0.142857143,0.057142857,0.828571429,0,0.514285714,0.371428571,6.971428571,0.371428571,0.542857143,1.142857143,0.085714286,23.62857143,0.2,0.142857143,15056,542,0.422021609,0.744680851,0.625,15,25.952,7.709240188,6.989087466,45.91924627,1367.714286,151.3428571,15,77,14111,14560,14870,15179,15613,0,0,0,0,0,0
65535,15071,1.653846154,0.269230769,0.269230769,0.269230769,0.153846154,0.038461538,3.384615385,2.5,0.115384615,0.423076923,0.038461538,0.038461538,14.65384615,0.5,0.115384615,0.384615385,0.076923077,0,0.884615385,0,0.5,0.230769231,1.423076923,0.5,1.307692308,0.615384615,0.153846154,17.57692308,0.230769231,0.076923077,15071,403,0.813163208,0.787878788,0.464285714,15,22.859,8.225166313,4.787340727,56.72269099,30.96153846,151.6538462,0.571428571,31,14498,15195,0,0,0,0,0,0,0,0,0
65535,15087,0.142857143,0.2,1.2,0.342857143,0.285714286,0.042857143,2.328571429,1.571428571,0.028571429,0.4,0.1,0.028571429,1.471428571,0.414285714,0.128571429,0.342857143,0.057142857,0.057142857,0.728571429,0,0.457142857,0.428571429,15.92857143,0.342857143,0.428571429,0.585714286,0.228571429,18.61428571,0.342857143,0.314285714,15087,1084,0.902873879,0.68627451,0.466666667,15,42.145,17.30510232,7.439559059,16.19306978,252.8428571,154.5428571,0.87755102,77,14901,14963,15241,16000,16124,0,0,0,0,0,0
65535,15102,0.388888889,0.166666667,1.222222222,0.366666667,0.077777778,0.111111111,3.711111111,2.388888889,0.111111111,0.288888889,0.255555556,0.033333333,1.622222222,0.988888889,0.1,0.666666667,0.144444444,0.211111111,4.024390244,0.033333333,0.366666667,0.522222222,1.311111111,0.488888889,0.411111111,0.544444444,0.277777778,26.47777778,0.255555556,0.166666667,15102,1394,0.743419419,0.72,0.432692308,15,50.209,14.67038967,9.811930897,-66.83251353,456.4,152.7777778,0.592592593,31,14684,15691,0,0,0,0,0,0,0,0,0
65535,15118,0.205128205,0.153846154,0.820512821,0.256410256,0.205128205,0.153846154,1.538461538,2.435897436,0.076923077,0.256410256,0.025641026,0,1.41025641,0.846153846,0.230769231,0.564102564,0.102564103,0.153846154,4.024390244,0.128205128,0.435897436,0.461538462,1.102564103,0.41025641,0.666666667,0.717948718,0.179487179,20.20512821,0.205128205,0.153846154,15118,604,0.747787484,0.78,0.481481481,15,28.557,9.691054103,6.434260618,-23.70952621,493.974359,153.1282051,0.714285714,46,14436,14699,15706,0,0,0,0,0,0,0,0
65535,15133,0.351351351,0.216216216,1.189189189,0.324324324,0.189189189,0.081081081,2.891891892,6.94,0.027027027,0.297297297,0,0.054054054,2.783783784,0.702702703,0.108108108,0.675675676,0.054054054,0,0.675675676,0,0.621621622,0.297297297,4.513513514,0.405405405,0.486486486,0.783783784,0.135135135,22.45945946,0.216216216,0.243243243,15133,573,0.446829202,0.902439024,0.578125,15,21.362,7.63864133,6.833675843,3.804918579,794.7027027,152.8378378,0.192307692,31,13940,14204,0,0,0,0,0,0,0,0,0
65535,15148,0.553191489,0.595744681,0.957446809,0.404255319,0.340425532,0.106382979,2.872340426,1.617021277,0.021276596,0.340425532,0.063829787,0.042553191,2.063829787,0.276595745,0.042553191,0.531914894,0.085106383,0,0.70212766,0.021276596,0.510638298,0.404255319,14.10638298,0.489361702,0.468085106,0.936170213,0.276595745,19.70212766,0.191489362,0.212765957,15148,728,0.812843403,0.886792453,0.652777778,15,24.546,10.51810883,6.126611972,-63.72337114,853.2340426,151.9787234,0.933333333,62,14235,14250,14451,16031,0,0,0,0,0,0,0
65535,15164,0.465517241,0.25862069,2.545454545,0.689655172,0.275862069,0.034482759,3.844827586,2.724137931,0.103448276,0.155172414,0.068965517,0,3.086206897,0.448275862,0.155172414,0.793103448,0.051724138,0.017241379,1.017241379,0.017241379,0.327586207,0.362068966,7.620689655,0.551724138,0.5,0.931034483,0.051724138,26.84482759,0.224137931,0.155172414,15164,898,0.708367448,0.716049383,0.483333333,15,41.963,11.28486688,7.965354027,-45.39235389,866.362069,153.9137931,0.375,31,14250,16326,0,0,0,0,0,0,0,0,0
65535,15179,0.484848485,0.141414141,1.090909091,0.333333333,0.373737374,0.080808081,3.717171717,1.323232323,0.03030303,0.212121212,0.141414141,0.03030303,3.121212121,0.454545455,0.161616162,0.404040404,0.070707071,0.04040404,0.616161616,0.02020202,0.434343434,0.343434343,9.747474747,0.383838384,0.454545455,0.525252525,0.101010101,19.51515152,0.232323232,0.181818182,15179,1533,0.646476258,0.712230216,0.505102041,15,54.319,14.29086935,10.90299161,-25.81146014,1376.313131,153.8383838,0.75,62,14560,15056,15768,16930,0,0,0,0,0,0,0
65535,15195,1.444444444,0.126984127,0.777777778,0.317460317,0.206349206,0.095238095,20.26984127,2.80952381,0.26984127,0.222222222,0.111111111,0.015873016,8.904761905,0.650793651,0.285714286,0.777777778,0.142857143,0.158730159,0.523809524,0.015873016,0.746031746,0.349206349,10.38095238,0.492063492,1.603174603,0.920634921,0.222222222,21.20634921,0.238095238,0.206349206,15195,976,0.773473911,15,0.818181818,15,27.308,11.57002192,7.333405459,7.407745946,22.63492063,154.5079365,0.875,46,14498,15071,15381,0,0,0,0,0,0,0,0
65535,15210,0.451612903,0.209677419,1.016129032,0.290322581,0.338709677,0.080645161,2.85483871,1.806451613,0.064516129,0.322580645,0.064516129,0.064516129,2.419354839,0.548387097,0.096774194,0.451612903,0.112903226,0.080645161,0.758064516,0.016129032,0.451612903,0.161290323,9.322580645,0.64516129,0.387096774,0.693548387,0.161290323,18.35483871,0.177419355,0.225806452,15210,960,0.702710508,0.729411765,0.46969697,15,37.762,11.72148527,8.339554166,40.64736351,334.8064516,153.3387097,0.95,31,14529,15660,0,0,0,0,0,0,0,0,0
65535,15226,0.453846154,0.161538462,1.153846154,0.238461538,0.388461538,0.123076923,3.780769231,1.596153846,0.069230769,0.415384615,0.130769231,0.046153846,2.703846154,0.365384615,0.4,0.365384615,0.057692308,0.061538462,0.792307692,0.023076923,0.465384615,0.342307692,12.85769231,0.430769231,0.684615385,0.719230769,0.196153846,19.28461538,0.269230769,0.238461538,15226,4027,0.578352525,0.682414698,0.562770563,15,113.327,22.74015301,18.55112019,36.79902897,1332.019231,150.2384615,0.203539823,31,15365,16062,0,0,0,0,0,0,0,0,0
65535,15241,0.060606061,0.090909091,1.181818182,0.303030303,0.272727273,0.090909091,2.242424242,1.939393939,0.090909091,0.090909091,0.181818182,0.060606061,1.515151515,0.272727273,0.060606061,0.393939394,0.121212121,0.090909091,0.454545455,0,0.515151515,0.393939394,5.393939394,0.424242424,0.303030303,0.575757576,0.242424242,16.60606061,0.090909091,0.272727273,15241,511,0.957160292,0.66,0.55,15,28.838,13.91586959,4.029459551,-4.997942911,257.0606061,157.1212121,15,62,14963,15087,16000,16124,0,0,0,0,0,0,0
