ImageId,CellId,Cell_141Pr_AQP4,Cell_143Nd_SQSTM1,Cell_145Nd_UBQLN2,Cell_147Sm_Glutaminase,Cell_149Sm_C9orf72,Cell_150Nd_PDL1,Cell_151Eu_MAP2,Cell_152Sm_ATXN2,Cell_153Eu_ORF1,Cell_154Sm_pTDP43,Cell_155Gd_FoxP3,Cell_156Gd_CH24H,Cell_158Gd_GFAP,Cell_159Tb_IL6ST,Cell_160Gd_IBA1,Cell_161Dy_CX3CR1,Cell_162Dy_pTBK1,Cell_163Dy_CD4,Cell_164Dy_TMEM119,Cell_165Ho_PD1,Cell_166Er_GAD67,Cell_167Er_CD8,Cell_168Er_FUS,Cell_169Tm_ChAT,Cell_170Er_APOE,Cell_171Yb_TREM2,Cell_172Yb_PDL2,Cell_174Yb_MHCclassII,Cell_175Lu_TDP43,Cell_176Yb_TBK1,Cell_CellMasked,Area,Eccentricity,Solidity,Extent,EulerNumber,Perimeter,MajorAxisLength,MinorAxisLength,Orientation,X_position,Y_position,Percent_Touching,Number_Neighbors,neighbour_4_CellId1,neighbour_4_CellId2,neighbour_4_CellId3,neighbour_4_CellId4,neighbour_4_CellId5,neighbour_4_CellId6,Selection,Sel01
65535,336,0.172413793103448,0.206896551724138,0.0689655172413793,0.0344827586206897,0.0344827586206897,0,0.310344827586207,1.06896551724138,0.103448275862069,0.241379310344828,0,0.0344827586206897,0.206896551724138,0.137931034482759,0.0344827586206897,0.206896551724138,0.103448275862069,0.0344827586206897,0.275862068965517,0.0344827586206897,0.310344827586207,0.137931034482759,0.275862068965517,0.172413793103448,0.137931034482759,0.448275862068966,0.103448275862069,NaN,0.379310344827586,0.0344827586206897,10261,886,0.710823871151916,0.935483870967742,0.828571428571429,31,16.474,7.34809166044742,5.16842758275289,0,775.862068965517,366,0,0,0,0,0,0,0,0,0,0
65535,366,0.116279069767442,0.116279069767442,0.116279069767442,0.0465116279069767,0.0697674418604651,0.0232558139534884,0.558139534883721,0.372093023255814,0.0232558139534884,0.186046511627907,0.0465116279069767,0.0465116279069767,0.465116279069767,0.162790697674419,0.0697674418604651,0.13953488372093,0.0697674418604651,0.0697674418604651,0.27906976744186,0.0232558139534884,0.255813953488372,0.255813953488372,0.116279069767442,0.27906976744186,0.0232558139534884,0.186046511627907,0.0697674418604651,1.86046511627907,0.209302325581395,0.0232558139534884,11177,1313,0.456968650028552,0.914893617021277,0.767857142857143,31,21.8,8.03452866188603,7.14657505715612,24.0091275902127,1344.04651162791,12.2325581395349,0,0,0,0,0,0,0,0,0,1
65535,397,0.0526315789473684,0.210526315789474,0.0789473684210526,0.0526315789473684,0.105263157894737,0.0526315789473684,0.394736842105263,0.789473684210526,0.0789473684210526,0.447368421052632,0.0263157894736842,0.0263157894736842,0.315789473684211,0.236842105263158,0.0263157894736842,0.184210526315789,0.0526315789473684,0.0526315789473684,0.342105263157895,0,0.315789473684211,0.131578947368421,0.578947368421053,0.184210526315789,0.0263157894736842,0.342105263157895,0.0263157894736842,2.21052631578947,0.289473684210526,0.0789473684210526,12124,1160,0.530130168347037,31,0.904761904761905,31,19.17,7.65787488111403,6.49323672192799,-18.9087746864055,17590,13.3947368421053,0,0,0,0,0,0,0,0,0,0
65535,428,0.0357142857142857,0.142857142857143,0.0714285714285714,0,0.0714285714285714,0.0357142857142857,0.357142857142857,0.571428571428571,0,0.107142857142857,0,0.142857142857143,0.464285714285714,0.0357142857142857,0,0.178571428571429,0.0357142857142857,0.0714285714285714,0.25,0,0.428571428571429,0.142857142857143,0.107142857142857,0.142857142857143,0.0714285714285714,0.464285714285714,0.107142857142857,2.5,0.321428571428571,0.0357142857142857,13070,855,0.929932311896637,0.933333333333333,0.7,31,19.931,10.1888290491367,3.74674562033812,11.8489959125752,1005.78571428571,14.5714285714286,0,0,0,0,0,0,0,0,0,1
65535,458,0.0434782608695652,0.130434782608696,0.0434782608695652,0.0434782608695652,0.0869565217391304,0.0434782608695652,0.565217391304348,1.26086956521739,0,0.391304347826087,0,0,0.478260869565217,0.173913043478261,0.0434782608695652,0.217391304347826,0.130434782608696,0,0.391304347826087,0.0869565217391304,0.391304347826087,0.130434782608696,0.782608695652174,0.347826086956522,0.260869565217391,0.347826086956522,0.130434782608696,4.78260869565217,0.391304347826087,0.130434782608696,13986,702,0.680852951580951,31,0.766666666666667,31,14.696,6.46344714794975,4.73395885106678,33.1187001713944,458.913043478261,15.1304347826087,0.647058823529412,31,275,0,0,0,0,0,0,1
65535,489,0.132075471698113,0.132075471698113,0.0943396226415094,0.0188679245283019,0,0.0188679245283019,0.358490566037736,1.0188679245283,0.0188679245283019,0.30188679245283,0.0188679245283019,0,0.339622641509434,0.0943396226415094,0.0566037735849057,0.132075471698113,0.0754716981132075,0.0188679245283019,0.0943396226415094,0,0.245283018867925,0.169811320754717,0.150943396226415,0.226415094339623,0.0377358490566038,0.207547169811321,0.132075471698113,2.22641509433962,0.150943396226415,0.113207547169811,14933,1619,0.802857170321663,0.854838709677419,0.6625,31,28.168,11.4662998826268,6.83588030277275,-30.9802929586226,931.207547169811,13.2830188679245,0.411764705882353,31,641,0,0,0,0,0,0,1
65535,519,0.0789473684210526,0.0789473684210526,0.0789473684210526,0.0526315789473684,0.0789473684210526,0.105263157894737,0.394736842105263,0.894736842105263,0.0263157894736842,0.210526315789474,0,0.0526315789473684,0.263157894736842,0.0789473684210526,0.105263157894737,0.210526315789474,0.0526315789473684,0.0789473684210526,0.342105263157895,0.0263157894736842,0.210526315789474,0.105263157894737,0.289473684210526,0.0789473684210526,0,0.131578947368421,0.0789473684210526,2.60526315789474,0.184210526315789,0.0526315789473684,15849,1160,0.859917128969772,0.95,0.76,31,21.337,9.97944086930308,5.09384262585063,7.96440880206009,15758,16.2894736842105,0,0,0,0,0,0,0,0,0,0
65535,550,0.768292682926829,0.475609756097561,0.573170731707317,0.146341463414634,0.48780487804878,0.341463414634146,0.865853658536585,1.70731707317073,0.158536585365854,0.878048780487805,0.0731707317073171,0.134146341463415,0.817073170731707,0.463414634146341,0.219512195121951,0.439024390243902,0.292682926829268,0.0975609756097561,0.48780487804878,0.0975609756097561,0.670731707317073,0.390243902439024,4.5609756097561,0.560975609756098,0.341463414634146,1.08536585365854,0.463414634146341,5.0609756097561,NaN,0.463414634146341,16796,2504,0.875003354809678,0.911111111111111,0.630769230769231,31,33.329,15.0692610753852,7.2952832755143,29.057156358349,330.878048780488,14.6707317073171,0.30952380952381,61,31,122,0,0,0,0,0,0
65535,580,0.109489051094891,0.116788321167883,0.167883211678832,0.0948905109489051,0.0802919708029197,0.109489051094891,2.07299270072993,1.63503649635037,0.0583941605839416,0.510948905109489,0.0583941605839416,0.0656934306569343,0.642335766423358,0.401459854014599,0.0948905109489051,0.401459854014599,0.109489051094891,0.109489051094891,0.27007299270073,0.0072992700729927,0.496350364963504,0.394160583941606,0.481751824817518,0.291970802919708,0.226277372262774,1.35766423357664,0.204379562043796,6.31386861313869,0.343065693430657,0.175182481751825,17712,4184,0.685508623358055,0.895424836601307,0.611607142857143,31,44.891,15.9334511467741,11.6005802643645,37.4421729353302,16.036496350365,18.8175182481752,0.210526315789474,31,1191,0,0,0,0,0,0,1
65535,611,0.0540540540540541,0.0540540540540541,0.135135135135135,0.0540540540540541,0.0540540540540541,0.027027027027027,0.648648648648649,0.837837837837838,0.027027027027027,0.432432432432432,0.135135135135135,0,0.378378378378378,0.189189189189189,0.189189189189189,0.0810810810810811,0.027027027027027,0.0810810810810811,0.189189189189189,0,0.27027027027027,0.297297297297297,0.756756756756757,0.108108108108108,0.0810810810810811,0.594594594594595,0,4.27027027027027,0.216216216216216,0.189189189189189,18659,1130,0.900132804568804,0.86046511627907,0.672727272727273,31,22.842,10.78741369526,4.6991654809942,0.525590374771873,26232,550,0.555555555555556,61,305,916,0,0,0,0,0,0
65535,641,0.166666666666667,0.0833333333333333,0.0666666666666667,0.0333333333333333,0.0333333333333333,0,0.45,1.1,0.0166666666666667,0.3,0,0.0333333333333333,0.416666666666667,0.183333333333333,0.0666666666666667,0.25,0.116666666666667,0.05,0.216666666666667,0,0.25,0.15,0.283333333333333,0.233333333333333,0.116666666666667,0.316666666666667,0.0166666666666667,2.96666666666667,0.2,0.05,19575,1832,0.625878217273639,0.909090909090909,0.666666666666667,31,28.35,10.2748886222273,8.01359937306172,8.21544577904473,930.733333333333,19.8166666666667,0.40625,31,489,0,0,0,0,0,0,1
65535,672,0.0825688073394495,0.146788990825688,0.0825688073394495,0.0825688073394495,0.055045871559633,0.055045871559633,0.559633027522936,0.908256880733945,0.073394495412844,0.669724770642202,0.100917431192661,0.0458715596330275,0.302752293577982,0.18348623853211,0.174311926605505,0.302752293577982,0.073394495412844,0.128440366972477,0.302752293577982,0.018348623853211,0.844036697247706,0.256880733944954,0.339449541284404,0.18348623853211,0.211009174311927,0.577981651376147,0.146788990825688,3.36697247706422,0.330275229357798,0.0825688073394495,20522,3329,0.652717436175165,0.915966386554622,0.707792207792208,31,37.53,13.8327228195248,10.4796907876547,65.8620450900339,1024.98165137615,20.3761467889908,0,0,0,0,0,0,0,0,0,1
