"ImageId","CellId","Cell_141Pr_AQP4","Cell_143Nd_SQSTM1","Cell_145Nd_UBQLN2","Cell_147Sm_Glutaminase","Cell_149Sm_C9orf72","Cell_150Nd_PDL1","Cell_151Eu_MAP2","Cell_152Sm_ATXN2","Cell_153Eu_ORF1","Cell_154Sm_pTDP43","Cell_155Gd_FoxP3","Cell_156Gd_CH24H","Cell_158Gd_GFAP","Cell_159Tb_IL6ST","Cell_160Gd_IBA1","Cell_161Dy_CX3CR1","Cell_162Dy_pTBK1","Cell_163Dy_CD4","Cell_164Dy_TMEM119","Cell_165Ho_PD1","Cell_166Er_GAD67","Cell_167Er_CD8","Cell_168Er_FUS","Cell_169Tm_ChAT","Cell_170Er_APOE","Cell_171Yb_TREM2","Cell_172Yb_PDL2","Cell_174Yb_MHCclassII","Cell_175Lu_TDP43","Cell_176Yb_TBK1","Cell_3_ALS_F_Cerebellum_240424_1_cellmasked","Area","Eccentricity","Solidity","Extent","EulerNumber","Perimeter","MajorAxisLength","MinorAxisLength","Orientation","X_position","Y_position","Percent_Touching","Number_Neighbors","neighbour_4_CellId1","neighbour_4_CellId2","neighbour_4_CellId3","neighbour_4_CellId4","neighbour_4_CellId5","neighbour_4_CellId6","neighbour_4_CellId7","neighbour_4_CellId8","neighbour_4_CellId9","neighbour_4_CellId10","neighbour_4_CellId11","neighbour_4_CellId12","neighbour_4_CellId13","umap_1","umap_2","New_Cluster"
65535,25,0.333333333,0.137254902,0.274509804,0,0.019607843,0.058823529,1.392156863,1.921568627,0.019607843,0.235294118,0.039215686,0.098039216,4.450980392,0.176470588,0.098039216,0.117647059,0.039215686,0.039215686,0.411764706,0.019607843,0.37254902,0.235294118,0.294117647,0.450980392,0.823529412,0.509803922,0.019607843,8.745098039,0.019607843,0.196078431,633,1290,0.498559825,0.86440678,0.708333333,25,26.092,9.080679408,7.87163502,21.05240253,330.3921569,6.745098039,0.724137931,25,101,0,0,0,0,0,0,0,0,0,0,0,0,15.2984815309561,-9.96561695177125,"4"
65535,51,0.345454545,0.090909091,0.163636364,0.027272727,0.027272727,0.063636364,0.790909091,0.954545455,0.027272727,0.654545455,0.081818182,0.018181818,2.963636364,0.109090909,0.127272727,0.209090909,0.063636364,0.045454545,0.545454545,0.018181818,0.645454545,0.290909091,0.763636364,0.136363636,0.590909091,0.427272727,0.045454545,4.972727273,0.081818182,0.072727273,1290,2783,0.964184178,0.654761905,0.509259259,25,61.224,27.65611847,7.335332295,3.085265057,377.0909091,7.972727273,0.625,101,278,354,405,481,0,0,0,0,0,0,0,0,0,1.85615605812438,-9.76816917497682,"3"
65535,76,0.257142857,0.076190476,0.161904762,0,0.038095238,0.00952381,1.133333333,0.723809524,0.00952381,0.295238095,0.00952381,0.028571429,4.571428571,0.238095238,0.066666667,0.076190476,0.019047619,0.019047619,0.533333333,0.00952381,0.295238095,0.238095238,0.523809524,0.114285714,0.80952381,0.257142857,0.028571429,4.19047619,0.038095238,0.038095238,1923,2657,0.673103949,0.9375,0.734265734,25,35.388,13.64726257,10.09280417,-81.1003723,312.6095238,11.16190476,0.744186047,101,101,329,380,1265,0,0,0,0,0,0,0,0,0,-11.5664657880747,-9.76213527757692,"10"
65535,101,0.409836066,0.06557377,0.098360656,0.032786885,0.040983607,0.049180328,0.827868852,0.885245902,0.024590164,0.352459016,0.024590164,0.032786885,4.303278689,0.155737705,0.040983607,0.213114754,0.040983607,0.090163934,0.680327869,0.032786885,0.62295082,0.245901639,0.475409836,0.204918033,0.81147541,0.352459016,0.098360656,6.614754098,0.073770492,0.073770492,2556,3087,0.864066832,0.721893491,0.493927126,25,54.004,19.66109355,9.896944361,-22.43141451,324.0245902,9.606557377,0.904761905,76,25,76,380,0,0,0,0,0,0,0,0,0,0,2.11921340923675,-5.39000774461793,"3"
65535,127,0.05982906,0.094017094,0.290598291,0.051282051,0.017094017,0.042735043,0.547008547,0.760683761,0.042735043,0.341880342,0.034188034,0,0.487179487,0.188034188,0.051282051,0.102564103,0.051282051,0.051282051,0.512820513,0.008547009,0.307692308,0.290598291,1.179487179,0.196581197,0.162393162,0.452991453,0.068376068,9.341880342,0.102564103,0.128205128,3213,2960,0.316651425,0.951219512,0.692307692,25,36.273,12.6136314,11.96455882,78.14108329,1024.905983,8.230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.48618321914307,5.32597516935301,"2"
65535,152,0.090225564,0.112781955,0.210526316,0.090225564,0.037593985,0.052631579,0.526315789,0.932330827,0.052631579,0.466165414,0.022556391,0.045112782,0.872180451,0.263157895,0.030075188,0.187969925,0.082706767,0.052631579,0.390977444,0,0.541353383,0.368421053,0.639097744,0.233082707,0.127819549,0.646616541,0.135338346,9.270676692,0.037593985,0.112781955,3846,3365,0.613492545,0.97080292,0.806060606,25,38.944,14.71265384,11.61859026,-6.506033685,1092.293233,10.04511278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2302089403189,11.8656847373767,"1"
65535,177,0.305555556,0.037037037,0.208333333,0.023148148,0.018518519,0.041666667,0.99537037,1.097222222,0.023148148,0.291666667,0.018518519,0.032407407,3.263888889,0.189814815,0.125,0.180555556,0.064814815,0.050925926,0.518518519,0.00462963,0.402777778,0.208333333,0.384259259,0.25462963,1.148148148,0.564814815,0.064814815,5.731481481,0.069444444,0.083333333,4479,5465,0.668568095,0.955752212,0.757894737,25,51.49,19.3783576,14.41073361,17.90112265,120.6990741,10.54166667,0.46875,76,253,734,1113,0,0,0,0,0,0,0,0,0,0,-2.24683778781525,-13.0982787712293,"3"
65535,202,0.416666667,0.125,0.083333333,0,0,0.083333333,1.333333333,1.125,0.020833333,0.479166667,0.020833333,0.020833333,3.916666667,0.270833333,0.0625,0.1875,0,0.020833333,0.416666667,0,0.291666667,0.125,0.541666667,0.166666667,0.791666667,0.5,0.083333333,6.708333333,0.041666667,0.041666667,5111,1215,0.895022192,0.813559322,0.527472527,25,29.111,12.92912243,5.766667998,-8.839734326,7262,9.875,0.647058824,76,329,455,759,0,0,0,0,0,0,0,0,0,0,-2.91851919192902,-13.3964231117444,"6"
65535,228,0.184615385,0.143589744,0.276923077,0.056410256,0.066666667,0.056410256,1.220512821,0.887179487,0.020512821,0.446153846,0.035897436,0.035897436,1.117948718,0.215384615,0.051282051,0.117948718,0.102564103,0.051282051,0.502564103,0.01025641,0.358974359,0.338461538,1.21025641,0.271794872,0.656410256,0.825641026,0.092307692,5.548717949,0.061538462,0.076923077,5769,4934,0.434198222,0.955882353,0.716911765,25,47.967,16.75026736,15.08893151,26.5279508,425.7692308,12.76410256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.13810426693328,12.9546291724963,"1"
65535,253,0.632653061,0.091836735,0.183673469,0.025510204,0.010204082,0.040816327,1.729591837,1.790816327,0.025510204,0.403061224,0.025510204,0.030612245,5.632653061,0.239795918,0.214285714,0.168367347,0.025510204,0.045918367,0.642857143,0.005102041,0.392857143,0.234693878,0.571428571,0.270408163,1.336734694,0.397959184,0.071428571,8.086734694,0.081632653,0.091836735,6402,4959,0.889024007,0.937799043,0.655518395,25,55.228,23.93678325,10.95970955,19.18406633,139.4132653,11.34183673,0.671641791,101,177,531,734,860,0,0,0,0,0,0,0,0,0,7.60246998768218,-15.2378623588757,"4"
65535,278,0.384615385,0.102564103,0.102564103,0,0.076923077,0.076923077,0.846153846,0.871794872,0.051282051,0.897435897,0,0.051282051,0.846153846,0.358974359,0.025641026,0.102564103,0.051282051,0.025641026,0.641025641,0.025641026,1.41025641,0.230769231,0.512820513,0.435897436,0.846153846,0.769230769,0.025641026,6.358974359,0.025641026,0.102564103,7034,987,0.710787321,0.951219512,0.8125,25,21.13,8.70005196,6.119677301,5.760061606,379.3076923,13.02564103,25,127,51,354,481,683,810,0,0,0,0,0,0,0,0,4.16276509266265,-9.92168212968873,"7"
65535,304,0.659722222,0.041666667,0.125,0.041666667,0.020833333,0.041666667,0.895833333,1.222222222,0.055555556,0.298611111,0.013888889,0.041666667,3.083333333,0.291666667,0.159722222,0.194444444,0.027777778,0.048611111,0.347222222,0.006944444,0.25,0.215277778,0.430555556,0.208333333,0.909722222,0.243055556,0.069444444,7.027777778,0.090277778,0.083333333,7692,3644,0.516952413,0.905660377,0.734693878,25,43.468,14.87787737,12.73567336,48.23211947,52.5,14.47916667,0.462962963,51,708,1189,0,0,0,0,0,0,0,0,0,0,0,0.566098853460629,-16.3615491493421,"6"
65535,329,0.274193548,0.112903226,0.112903226,0.064516129,0.048387097,0.080645161,0.919354839,1.080645161,0.064516129,0.435483871,0.032258065,0.016129032,3.758064516,0.225806452,0.048387097,0.096774194,0.032258065,0.016129032,0.35483871,0,0.338709677,0.177419355,0.258064516,0.290322581,0.838709677,0.35483871,0.048387097,5.258064516,0.080645161,0.048387097,8325,1569,0.747129965,0.898550725,0.704545455,25,28.284,11.21690833,7.45563196,-27.2883976,300.6935484,11.46774194,0.647058824,101,76,202,455,784,0,0,0,0,0,0,0,0,0,-1.57560651797883,-12.4285628898816,"2"
65535,354,0.68,0.14,0.28,0.04,0,0.08,0.92,1.5,0.04,0.82,0.08,0.02,2.32,0.26,0.1,0.1,0.1,0.02,0.56,0.02,0.84,0.36,1.16,0.32,1.1,0.62,0.12,6.34,0.06,0.04,8957,1265,0.43213562,0.877192982,0.78125,25,25.447,8.805059271,7.940478443,46.25412791,371.9,14.48,25,127,51,278,405,683,810,0,0,0,0,0,0,0,0,5.12815434437164,-9.62148738939332,"3"
65535,380,0.208791209,0.043956044,0.164835165,0.032967033,0.010989011,0.021978022,0.582417582,1.054945055,0.021978022,0.318681319,0.021978022,0.054945055,2.472527473,0.164835165,0.065934066,0.175824176,0.054945055,0.098901099,0.43956044,0.021978022,0.285714286,0.076923077,0.494505495,0.098901099,0.89010989,0.483516484,0.065934066,4.989010989,0.098901099,0.076923077,9615,2303,0.58613277,0.919191919,0.7,25,33.337,12.26870813,9.940291588,-0.704384536,323.0769231,17.34065934,25,101,76,101,1265,1366,0,0,0,0,0,0,0,0,0,-8.43517439860932,-7.50531602937746,"10"
65535,405,0.170212766,0.138297872,0.14893617,0.031914894,0.042553191,0.074468085,0.595744681,0.914893617,0.053191489,0.5,0.127659574,0.053191489,1.5,0.276595745,0.042553191,0.127659574,0.031914894,0.042553191,0.542553191,0,0.574468085,0.191489362,0.606382979,0.20212766,0.574468085,0.404255319,0.042553191,4.563829787,0.063829787,0.031914894,10248,2378,0.908894514,0.824561404,0.552941176,25,41.202,17.77922286,7.414399866,-65.77550919,364.6489362,14.42553191,0.882352941,177,51,354,810,1063,1442,1468,1518,0,0,0,0,0,0,-0.890707545467537,3.17483996313048,"10"
65535,430,0.047619048,0.104761905,0.266666667,0.047619048,0.019047619,0.028571429,0.219047619,0.6,0.019047619,0.219047619,0.038095238,0.00952381,0.438095238,0.257142857,0.038095238,0.095238095,0.028571429,0.019047619,0.361904762,0.00952381,0.40952381,0.247619048,3.428571429,0.152380952,0.171428571,0.428571429,0.085714286,5.285714286,0.057142857,0.057142857,10880,2657,0.564711583,0.945945946,0.734265734,25,34.015,12.80660573,10.56914226,4.270099439,999.9428571,15.08571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.5799602796518,5.23285030286742,"10"
65535,455,0.333333333,0.074074074,0.234567901,0.049382716,0.037037037,0.037037037,1.802469136,1.419753086,0.012345679,0.358024691,0.061728395,0.037037037,2.592592593,0.320987654,0.037037037,0.209876543,0,0.074074074,0.518518519,0.024691358,0.407407407,0.271604938,0.641975309,0.271604938,1.197530864,0.555555556,0.086419753,8.962962963,0.037037037,0.098765432,11513,2050,0.817563518,0.861702128,0.6,25,34.834,13.76948162,7.928996636,-0.400235071,292.2469136,14.92592593,25,127,202,329,759,784,936,0,0,0,0,0,0,0,0,9.75846917133697,-0.096148635335441,"1"
65535,481,0.168067227,0.142857143,0.12605042,0.008403361,0.025210084,0.050420168,0.31092437,0.663865546,0.008403361,0.428571429,0.042016807,0.033613445,1.084033613,0.151260504,0.042016807,0.168067227,0.042016807,0.025210084,0.201680672,0.016806723,0.386554622,0.210084034,0.462184874,0.168067227,0.260504202,0.344537815,0.016806723,2.546218487,0.058823529,0.067226891,12171,3011,0.655662249,0.868613139,0.61025641,25,41.682,14.89090696,11.24344352,70.0383477,388.0252101,14.83193277,0.769230769,127,51,278,683,987,1164,0,0,0,0,0,0,0,0,-16.3329738904916,2.51629733007384,"10"
65535,506,0.053763441,0.053763441,0.161290323,0.075268817,0.043010753,0,0.172043011,0.548387097,0.043010753,0.258064516,0.053763441,0.010752688,0.430107527,0.129032258,0.075268817,0.075268817,0.075268817,0.043010753,0.47311828,0.043010753,0.35483871,0.258064516,0.505376344,0.139784946,0.161290323,0.516129032,0.096774194,5.397849462,0.021505376,0.064516129,12803,2353,0.689813025,0.93,0.645833333,25,33.271,12.93034812,9.361411222,-43.10545822,1158.903226,15.6344086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.80349295634858,1.29485951822234,"8"
65535,531,0.569892473,0.139784946,0.172043011,0.021505376,0.053763441,0.032258065,1.602150538,1.440860215,0.053763441,0.193548387,0.064516129,0.032258065,4.182795699,0.204301075,0.268817204,0.172043011,0.064516129,0.043010753,1.268817204,0.010752688,0.376344086,0.215053763,0.752688172,0.365591398,1.333333333,0.494623656,0.086021505,7.860215054,0.086021505,0.129032258,13436,2353,0.631028737,0.93,0.715384615,25,33.618,12.58281443,9.761237273,-64.63736947,149.9139785,18.35483871,0.707317073,76,253,860,1493,0,0,0,0,0,0,0,0,0,0,16.7513442705191,-12.0348746879773,"4"
65535,557,0.835164835,0.054945055,0.208791209,0.010989011,0.010989011,0.032967033,1.571428571,1.527472527,0.021978022,0.417582418,0.021978022,0.010989011,5.065934066,0.285714286,0.637362637,0.208791209,0.021978022,0.054945055,0.549450549,0,0.274725275,0.164835165,0.43956044,0.241758242,1.054945055,0.274725275,0.076923077,6.56043956,0.076923077,0.065934066,14094,2303,0.70941009,0.919191919,0.636363636,25,34.305,13.00126367,9.163237911,-50.55109324,194.0879121,17.07692308,0.465116279,51,1037,1139,0,0,0,0,0,0,0,0,0,0,0,5.1637650201834,-15.3051211937146,"6"
65535,582,0.315384615,0.05,0.142307692,0.007692308,0.038461538,0.015384615,0.869230769,0.85,0.046153846,0.25,0.030769231,0.042307692,3.8,0.176923077,0.088461538,0.169230769,0.042307692,0.046153846,0.388461538,0,0.319230769,0.173076923,0.303846154,0.230769231,0.930769231,0.534615385,0.073076923,6.211538462,0.065384615,0.057692308,14726,6579,0.571650652,0.909090909,0.684210526,25,59.868,20.53053304,16.84524334,53.89893652,255.1576923,12.96538462,0.415584416,51,886,1392,0,0,0,0,0,0,0,0,0,0,0,-11.4937872220956,-8.19135452348756,"10"
65535,607,0.797468354,0.044303797,0.088607595,0.075949367,0.037974684,0.063291139,0.962025316,1.101265823,0.044303797,0.291139241,0.03164557,0.063291139,2.227848101,0.221518987,0.215189873,0.221518987,0.069620253,0.050632911,0.563291139,0.012658228,0.379746835,0.316455696,0.575949367,0.151898734,0.841772152,0.537974684,0.120253165,6.588607595,0.063291139,0.050632911,15359,3998,0.787475921,0.908045977,0.663865546,25,47.57,18.41397191,11.34936721,-33.65382173,15.20253165,19.94303797,0.288135593,25,1290,0,0,0,0,0,0,0,0,0,0,0,0,11.6749101350821,-12.9245746238904,"4"
65535,633,0.47706422,0.064220183,0.119266055,0.064220183,0.027522936,0.036697248,0.990825688,1.183486239,0.009174312,0.330275229,0.018348624,0.018348624,2.669724771,0.165137615,0.220183486,0.137614679,0.036697248,0.018348624,0.321100917,0,0.357798165,0.110091743,0.422018349,0.201834862,0.587155963,0.422018349,0.036697248,5.825688073,0.04587156,0.091743119,16017,2758,0.814677411,0.84496124,0.519047619,25,42.244,16.31988016,9.464133583,-37.25502455,70.60550459,18.58715596,0.735849057,101,708,962,1012,1215,0,0,0,0,0,0,0,0,0,-10.1912416746103,-10.796743164845,"10"
65535,658,0.179487179,0.102564103,0.102564103,0.025641026,0.012820513,0.076923077,1.012820513,1.153846154,0.038461538,0.282051282,0.012820513,0.076923077,3.205128205,0.153846154,0.423076923,0.192307692,0.08974359,0.025641026,0.551282051,0.038461538,0.333333333,0.153846154,0.769230769,0.230769231,1.397435897,0.538461538,0.115384615,6.551282051,0.115384615,0.038461538,16649,1974,0.577150592,0.896551724,0.65,25,30.914,11.28101472,9.212502338,-9.334936115,104.3846154,18.3974359,0.564102564,25,835,0,0,0,0,0,0,0,0,0,0,0,0,2.91371876697906,-4.18543697435426,"8"
65535,708,0.277777778,0.166666667,0.148148148,0,0.018518519,0.018518519,0.462962963,1.12962963,0.018518519,0.388888889,0.018518519,0.074074074,2.148148148,0.12962963,1.259259259,0.203703704,0.055555556,0.037037037,0.611111111,0.018518519,0.407407407,0.166666667,0.296296296,0.166666667,0.833333333,1.388888889,0.12962963,5.481481481,0.018518519,0.055555556,17915,1366,0.326459936,0.947368421,0.666666667,25,24.728,8.696195104,8.219739618,-58.7884345,61.72222222,19.53703704,25,101,304,633,1012,1189,0,0,0,0,0,0,0,0,0,7.97299677830108,-7.42723013002443,"9"
65535,734,0.267857143,0.089285714,0.160714286,0.017857143,0.035714286,0.017857143,1.035714286,1.785714286,0.053571429,0.321428571,0.107142857,0.071428571,2.053571429,0.375,0.071428571,0.142857143,0,0.071428571,0.553571429,0,0.25,0.142857143,0.446428571,0.446428571,1.142857143,0.446428571,0.125,9.053571429,0.071428571,0.089285714,18572,1417,0.646924078,0.848484848,0.56,25,27.92,10.10294364,7.704044292,-60.45136434,123.2142857,20.82142857,25,127,177,253,860,1113,1316,0,0,0,0,0,0,0,0,17.9613013933218,-11.6801202400403,"4"
65535,759,0.13253012,0.036144578,0.072289157,0.024096386,0.036144578,0,0.746987952,1.228915663,0.024096386,0.385542169,0.048192771,0.024096386,0.722891566,0.253012048,0.13253012,0.180722892,0.072289157,0.060240964,0.385542169,0,0.506024096,0.385542169,0.86746988,0.240963855,0.602409639,0.578313253,0.012048193,7.156626506,0.168674699,0.084337349,19205,2100,0.564269649,0.922222222,0.691666667,25,31.931,11.47683921,9.475170044,-83.94863246,284.0963855,20.02409639,25,127,202,455,911,936,1240,0,0,0,0,0,0,0,0,1.9169251392401,-7.98531700212526,"3"
65535,784,0.260869565,0.065217391,0.206521739,0.010869565,0,0.086956522,0.804347826,1.010869565,0.02173913,0.380434783,0.043478261,0.032608696,2.282608696,0.130434783,0.108695652,0.173913043,0.010869565,0.02173913,0.510869565,0.010869565,0.315217391,0.217391304,0.195652174,0.239130435,0.684782609,0.445652174,0.108695652,5.945652174,0.076086957,0.043478261,19838,2328,0.682097292,0.93877551,0.696969697,25,32.965,12.8138194,9.370251949,44.20521723,300.8913043,20.44565217,0.951219512,127,329,455,936,1265,1594,0,0,0,0,0,0,0,0,-8.93227999705903,-3.07845378953981,"2"
65535,810,0.576470588,0.176470588,0.388235294,0.058823529,0,0.047058824,0.976470588,1.364705882,0.082352941,0.6,0.023529412,0.047058824,3.823529412,0.2,0.211764706,0.129411765,0.035294118,0.129411765,0.764705882,0,0.905882353,0.235294118,0.517647059,0.141176471,0.741176471,0.505882353,0.094117647,7.141176471,0.105882353,0.070588235,20496,2151,0.350326233,0.80952381,0.544871795,25,37.373,11.45854113,10.73238752,31.02721255,374.8352941,21.87058824,25,202,278,354,405,683,1063,1164,1468,1518,0,0,0,0,0,11.3005691240347,-10.1508185966687,"3"
65535,835,0.611111111,0.083333333,0.076388889,0.006944444,0.013888889,0.048611111,0.722222222,1.319444444,0.041666667,0.319444444,0.027777778,0.027777778,2.798611111,0.145833333,0.145833333,0.263888889,0.055555556,0.020833333,0.3125,0.006944444,0.340277778,0.118055556,0.534722222,0.159722222,1.055555556,0.388888889,0.0625,6.118055556,0.069444444,0.104166667,21128,3644,0.889246476,0.827586207,0.505263158,25,51.986,21.24647307,9.718739335,-36.65034229,97.51388889,21.96527778,0.876923077,101,658,962,1619,1695,0,0,0,0,0,0,0,0,0,0.264269016197998,-16.6011216743665,"6"
65535,860,0.363265306,0.093877551,0.134693878,0.012244898,0.032653061,0.020408163,1.53877551,1.151020408,0.036734694,0.383673469,0.053061224,0.008163265,4.52244898,0.208163265,0.265306122,0.204081633,0.069387755,0.048979592,0.546938776,0.004081633,0.795918367,0.232653061,0.387755102,0.224489796,1.289795918,0.665306122,0.114285714,5.955102041,0.053061224,0.053061224,21761,6199,0.780370712,0.900735294,0.614035088,25,61.621,23.00418788,14.38491346,-33.99333103,140.2530612,24.36326531,0.87012987,152,253,531,734,1316,1493,1948,0,0,0,0,0,0,0,6.43505866032012,-13.1180522545056,"3"
65535,886,0.476190476,0.142857143,0.154761905,0.011904762,0,0,1.130952381,1.630952381,0.035714286,0.226190476,0.05952381,0.023809524,3.69047619,0.333333333,0.047619048,0.214285714,0.023809524,0.011904762,0.345238095,0.011904762,0.333333333,0.214285714,0.273809524,0.273809524,0.654761905,0.214285714,0.083333333,6.607142857,0.083333333,0.119047619,22419,2125,0.444028725,0.943820225,0.694214876,25,31.005,11.09550456,9.941711341,31.56187846,265.4166667,20.88095238,0.769230769,76,582,911,1240,0,0,0,0,0,0,0,0,0,0,-0.406332426258247,-15.1950728996472,"6"
65535,911,0.460674157,0.101123596,0.078651685,0.04494382,0,0.033707865,0.966292135,1.426966292,0.02247191,0.314606742,0.04494382,0.011235955,3.269662921,0.202247191,0.04494382,0.202247191,0.06741573,0.011235955,0.325842697,0.011235955,0.426966292,0.146067416,0.359550562,0.168539326,0.876404494,0.280898876,0.078651685,5.134831461,0.06741573,0.033707865,23051,2252,0.554759258,0.847619048,0.73553719,25,36.777,12.42554681,10.33819059,37.35150546,275.4606742,19.86516854,0.863636364,76,759,886,1240,0,0,0,0,0,0,0,0,0,0,-3.4690667917215,-14.3380735023694,"6"
65535,936,0.279411765,0.161764706,0.147058824,0.044117647,0.044117647,0.058823529,0.926470588,0.970588235,0.014705882,0.294117647,0.044117647,0.073529412,3.014705882,0.191176471,0.205882353,0.205882353,0.029411765,0.102941176,0.838235294,0,0.588235294,0.411764706,0.382352941,0.235294118,1.044117647,0.558823529,0.132352941,7.661764706,0.073529412,0.058823529,23684,1721,0.63691906,0.918918919,0.68,25,28.648,10.92003879,8.418592916,-61.71999913,292.7205882,23.51470588,0.971428571,101,455,759,784,1872,0,0,0,0,0,0,0,0,0,8.75815636616119,-5.37583137590456,"3"
65535,962,0.512195122,0.097560976,0.162601626,0.024390244,0.024390244,0.073170732,0.967479675,1.25203252,0.024390244,0.308943089,0.016260163,0.008130081,2.219512195,0.235772358,0.032520325,0.195121951,0.032520325,0.06504065,0.552845528,0.008130081,0.292682927,0.243902439,0.504065041,0.260162602,0.983739837,0.365853659,0.081300813,8.487804878,0.06504065,0.073170732,24342,3112,0.798202449,0.92481203,0.630769231,25,40.466,16.4074207,9.883654418,-38.4380807,84.7398374,21.43902439,0.807692308,76,633,835,1215,0,0,0,0,0,0,0,0,0,0,-0.0931585957490613,-14.2564647300916,"2"
65535,987,0.182795699,0.075268817,0.268817204,0.032258065,0.053763441,0.043010753,1.440860215,1.11827957,0.032258065,0.322580645,0.010752688,0.010752688,0.795698925,0.215053763,0.021505376,0.193548387,0.053763441,0.096774194,0.376344086,0.010752688,0.430107527,0.225806452,2.784946237,0.247311828,0.47311828,0.440860215,0.043010753,5.408602151,0.139784946,0.107526882,24974,2353,0.467482372,0.939393939,0.768595041,25,32.212,11.67137337,10.31752199,-63.03331929,397.8387097,23.12903226,0.4,51,481,1164,0,0,0,0,0,0,0,0,0,0,0,-0.721901111789863,13.7149412528796,"5"
65535,1037,0.382352941,0.084033613,0.096638655,0.042016807,0.029411765,0.046218487,1.18487395,1.058823529,0.033613445,0.386554622,0.033613445,0.021008403,3.920168067,0.235294118,0.092436975,0.168067227,0.054621849,0.058823529,0.457983193,0.004201681,0.617647059,0.193277311,0.462184874,0.231092437,1.159663866,0.56302521,0.092436975,4.81092437,0.075630252,0.06302521,26239,6022,0.796990661,0.881481481,0.666666667,25,62.473,23.41505943,14.14249985,-70.1540591,183.105042,24.1512605,0.397435897,51,557,1139,0,0,0,0,0,0,0,0,0,0,0,4.47707993488677,-14.1206004722791,"3"
65535,1088,0.474576271,0.033898305,0.186440678,0.06779661,0.033898305,0.033898305,0.550847458,0.957627119,0.025423729,0.36440678,0.025423729,0.033898305,2.211864407,0.144067797,0.059322034,0.144067797,0.050847458,0.025423729,0.56779661,0,0.491525424,0.279661017,0.355932203,0.144067797,0.584745763,0.372881356,0.06779661,4.881355932,0.050847458,0.042372881,27530,2986,0.778830234,0.944,0.655555556,25,37.952,15.56774204,9.76462922,-57.28107775,34.33050847,25.10169492,0.020408163,25,1189,0,0,0,0,0,0,0,0,0,0,0,0,-14.0549053480112,-1.13044262964296,"3"
65535,1113,0.417582418,0.186813187,0.098901099,0.010989011,0.032967033,0.010989011,0.703296703,1.131868132,0.032967033,0.252747253,0.065934066,0.021978022,2.362637363,0.208791209,0.395604396,0.21978022,0.032967033,0.021978022,0.945054945,0.010989011,0.274725275,0.230769231,0.43956044,0.21978022,0.78021978,0.43956044,0.010989011,5.208791209,0.10989011,0.142857143,28162,2303,0.644410069,0.947916667,0.7,25,32.411,12.46542183,9.532060072,-75.27290001,117.032967,24.92307692,0.536585366,76,177,734,1316,0,0,0,0,0,0,0,0,0,0,1.54633743267425,-5.72761941988039,"2"
65535,1139,0.333333333,0.083333333,0.083333333,0,0.041666667,0.027777778,1.333333333,0.805555556,0,0.305555556,0.013888889,0.027777778,5.125,0.180555556,0.125,0.180555556,0.069444444,0.083333333,0.5,0.013888889,0.541666667,0.166666667,0.361111111,0.305555556,1.069444444,0.472222222,0.069444444,4.388888889,0.055555556,0.041666667,28820,1822,0.552112879,0.888888889,0.666666667,25,31.005,10.7200622,8.938059547,-85.09455857,192.0694444,26.51388889,0.842105263,51,557,1037,0,0,0,0,0,0,0,0,0,0,0,0.349536880365689,-15.3814361198621,"6"
65535,1164,0.460580913,0.141078838,0.145228216,0.045643154,0.024896266,0.066390041,0.763485477,1.161825726,0.024896266,0.580912863,0.033195021,0.041493776,2.970954357,0.290456432,0.157676349,0.132780083,0.041493776,0.12033195,0.518672199,0.004149378,0.647302905,0.348547718,0.601659751,0.236514523,0.680497925,0.510373444,0.095435685,5.941908714,0.10373444,0.095435685,29453,6098,0.893573714,0.757861635,0.487854251,25,74.357,28.00401349,12.57146353,23.69872846,382.1493776,29.34024896,25,253,481,683,810,987,1468,1518,1670,1847,1898,2201,0,0,0,4.79440457325347,-10.4309604271131,"3"
65535,1189,0.646586345,0.112449799,0.140562249,0.024096386,0.024096386,0.064257028,0.871485944,1.240963855,0.024096386,0.333333333,0.020080321,0.040160643,2.192771084,0.220883534,0.148594378,0.196787149,0.040160643,0.036144578,0.481927711,0.004016064,0.369477912,0.208835341,0.457831325,0.265060241,0.935742972,0.325301205,0.064257028,7.506024096,0.068273092,0.072289157,30085,6300,0.696494251,0.939622642,0.72173913,25,59.951,21.56145179,15.47168649,-6.971642668,53.89959839,28.51405622,0.706666667,127,304,708,1012,1088,1923,0,0,0,0,0,0,0,0,3.14257151584991,-15.9311912162976,"6"
65535,1215,0.698924731,0.043010753,0.150537634,0.010752688,0,0.032258065,1.268817204,1.150537634,0.032258065,0.247311828,0.021505376,0.075268817,3.52688172,0.11827957,0,0.139784946,0.032258065,0.043010753,0.301075269,0.021505376,0.290322581,0.172043011,0.462365591,0.107526882,0.580645161,0.387096774,0.075268817,5.795698925,0.010752688,0.021505376,30743,2353,0.360387335,0.948979592,0.645833333,25,32.527,11.40280639,10.63656914,-52.75802385,78.25806452,27.61290323,0.720930233,101,633,962,1012,2075,0,0,0,0,0,0,0,0,0,-8.13423293132417,-12.5900180443006,"6"
