ImageId,CellId,Cell_141Pr_AQP4,Cell_143Nd_SQSTM1,Cell_145Nd_UBQLN2,Cell_147Sm_Glutaminase,Cell_149Sm_C9orf72,Cell_150Nd_PDL1,Cell_151Eu_MAP2,Cell_152Sm_ATXN2,Cell_153Eu_ORF1,Cell_154Sm_pTDP43,Cell_155Gd_FoxP3,Cell_156Gd_CH24H,Cell_158Gd_GFAP,Cell_159Tb_IL6ST,Cell_160Gd_IBA1,Cell_161Dy_CX3CR1,Cell_162Dy_pTBK1,Cell_163Dy_CD4,Cell_164Dy_TMEM119,Cell_165Ho_PD1,Cell_166Er_GAD67,Cell_167Er_CD8,Cell_168Er_FUS,Cell_169Tm_ChAT,Cell_170Er_APOE,Cell_171Yb_TREM2,Cell_172Yb_PDL2,Cell_174Yb_MHCclassII,Cell_175Lu_TDP43,Cell_176Yb_TBK1,Cell_191Ir_191Ir,Cell_193Ir_193Ir,Cell_CellMasked,Area,Eccentricity,Solidity,Extent,EulerNumber,Perimeter,MajorAxisLength,MinorAxisLength,Orientation,X_position,Y_position,Percent_Touching,Number_Neighbors,neighbour_4_CellId1,neighbour_4_CellId2,neighbour_4_CellId3,neighbour_4_CellId4,neighbour_4_CellId5,Selection,Sel01
65535,4945,2.296296296,0.092592593,0.203703704,0.12962963,0.074074074,0.12962963,0.703703704,1.462962963,0.018518519,0.351851852,0.018518519,0.018518519,5.111111111,0.314814815,3.351851852,0.555555556,0.074074074,0.203703704,2.185185185,0,0.12962963,0.148148148,1.092592593,0.203703704,0.685185185,0.796296296,0.111111111,11.5,0.111111111,0.092592593,30.46296296,59.16666667,4945,1225,0.685904978,0.981818182,0.75,23,23.504,9.828349634,7.152002721,-57.05394223,375.5,129.8148148,0,0,0,0,0,0,0,0,1
65535,4968,4.115384615,0.365384615,0.307692308,0.057692308,0.019230769,0.057692308,0.942307692,0.961538462,0,0.346153846,0.019230769,0.038461538,3.096153846,0.326923077,0.346153846,0.192307692,0.019230769,0.076923077,0.403846154,0.019230769,0.269230769,0.307692308,7.980769231,0.134615385,0.576923077,0.5,0.096153846,8.557692308,0.057692308,0.096153846,31.69230769,58.67307692,4968,1180,0.54140127,0.981132075,0.722222222,23,22.95,8.950003581,7.524843797,0,3720,129.9230769,0,0,0,0,0,0,0,0,0
65535,4991,2.352564103,0.173076923,0.333333333,0.121794872,0.083333333,0.019230769,1.224358974,0.852564103,0.064102564,0.282051282,0.051282051,0.025641026,3.230769231,0.33974359,1.775641026,0.391025641,0.064102564,0.083333333,1.262820513,0.012820513,0.326923077,0.243589744,8.064102564,0.173076923,0.576923077,0.557692308,0.08974359,7.833333333,0.064102564,0.108974359,62.62179487,119.4230769,4991,3539,0.737212609,0.945454545,0.655462185,23,44.792,17.40155167,11.757547,-64.7915077,614.5833333,129.8974359,0,0,0,0,0,0,0,0,1
65535,5013,5.186046512,0.348837209,0.418604651,0.046511628,0.046511628,0.162790698,1.11627907,1.139534884,0.139534884,0.348837209,0.069767442,0.069767442,12.11627907,0.279069767,0.255813953,0.279069767,0.093023256,0.093023256,0.395348837,0.023255814,0.372093023,0.162790698,1.162790698,0.279069767,0.88372093,0.441860465,0.209302326,8.581395349,0.069767442,0.11627907,25.39534884,50.69767442,5013,975,0.674492033,0.977272727,0.682539683,23,21.172,8.758908999,6.466545955,24.65158826,145.3953488,132.2093023,0.222222222,23,5217,0,0,0,0,0,1
65535,5036,4.5,0.169642857,0.401785714,0.080357143,0.017857143,0.098214286,0.901785714,0.678571429,0.071428571,0.303571429,0.053571429,0.044642857,3.205357143,0.258928571,0.5,0.392857143,0.125,0.044642857,0.241071429,0.026785714,0.276785714,0.205357143,8.330357143,0.0625,0.875,0.401785714,0.071428571,6.875,0.044642857,0.107142857,54.125,97.21428571,5036,2541,0.490619821,0.991150442,0.717948718,23,34.942,12.87521437,11.21912367,-25.6931215,999.0625,133.125,0.239130435,23,5331,0,0,0,0,0,1
65535,5059,3.307692308,0.11965812,0.376068376,0.05982906,0.034188034,0.068376068,1.188034188,1.05982906,0.051282051,0.188034188,0.025641026,0.042735043,3.128205128,0.35042735,0.461538462,0.282051282,0.017094017,0.051282051,0.444444444,0,0.230769231,0.162393162,4.196581197,0.094017094,0.692307692,0.290598291,0.094017094,4.965811966,0.085470085,0.102564103,49.77777778,96.23931624,5059,2654,0.813148293,0.966942149,0.709090909,23,37.646,16.09331788,9.367221439,67.3296632,1304.393162,133.2905983,0.229166667,23,5512,0,0,0,0,0,1
65535,5081,6.485714286,0.085714286,0.4,0.057142857,0.028571429,0.085714286,1.171428571,0.857142857,0.057142857,0.257142857,0.171428571,0.028571429,10.65714286,0.314285714,0.114285714,0.257142857,0.085714286,0.028571429,0.314285714,0,0.457142857,0.028571429,3.085714286,0.257142857,1.857142857,0.657142857,0.057142857,8.914285714,0.085714286,0.171428571,29.91428571,56.25714286,5081,794,0.553905303,23,0.833333333,23,17.971,7.390281466,6.152998141,-64.74839722,1180.428571,134.0571429,0.636363636,23,5127,0,0,0,0,0,1
65535,5104,4.346666667,0.2,0.353333333,0.073333333,0.033333333,0.133333333,1.513333333,1.513333333,0.086666667,0.473333333,0.053333333,0.026666667,6.273333333,0.326666667,0.146666667,0.273333333,0.14,0.066666667,0.206666667,0.026666667,0.42,0.18,3.84,0.226666667,2.84,0.48,0.126666667,8.033333333,0.046666667,0.073333333,51.74,94.96,5104,3403,0.345097572,0.974025974,0.669642857,23,42.344,14.49808605,13.60742244,2.8497901,1058.506667,135.6533333,0.127272727,23,4900,0,0,0,0,0,1
65535,5127,NaN,0.102040816,0.448979592,0.040816327,0.020408163,0.102040816,1.816326531,1.571428571,0.06122449,0.857142857,0.102040816,0.06122449,13.32653061,0.612244898,0.081632653,0.428571429,0.040816327,0.163265306,0.530612245,0,0.775510204,0.224489796,1.428571429,0.306122449,1.428571429,0.653061224,0.12244898,9.530612245,0.040816327,0.102040816,33.51020408,63.30612245,5127,1112,0.30294849,0.907407407,0.680555556,23,23.967,8.37275148,7.9792902,70.48473521,1174.653061,135.6938776,0.448275862,23,5081,0,0,0,0,0,0
65535,5149,2.384615385,0.153846154,0.324786325,0.025641026,0.076923077,0.025641026,0.897435897,0.931623932,0.051282051,0.256410256,0.085470085,0.017094017,1.64957265,0.222222222,0.820512821,0.213675214,0.017094017,0.042735043,0.316239316,0.008547009,0.35042735,0.205128205,7.478632479,0.11965812,0.829059829,0.35042735,0.051282051,7.145299145,0.076923077,0.128205128,66.11965812,121.5299145,5149,2654,0.566021045,0.943548387,0.692307692,23,38.01,13.80346396,11.37944858,-24.41983453,543.7264957,136.3760684,0.340425532,23,5422,0,0,0,0,0,1
65535,5172,4.00990099,0.267326733,0.633663366,0.069306931,0.079207921,0.099009901,1.227722772,0.762376238,0.02970297,0.346534653,0.059405941,0.059405941,3.683168317,0.277227723,0.079207921,0.237623762,0.059405941,0.04950495,0.425742574,0,0.247524752,0.207920792,6.871287129,0.128712871,0.891089109,0.356435644,0.069306931,8.237623762,0.069306931,0.059405941,63.32673267,118.6831683,5172,2291,0.448153274,0.980582524,0.765151515,23,32.866,12.08149678,10.80033541,23.86831074,934.2871287,136.3267327,0,0,0,0,0,0,0,0,1
65535,5195,5.316831683,0.277227723,0.485148515,0.079207921,0.01980198,0.069306931,1.069306931,0.891089109,0.03960396,0.831683168,0.079207921,0.059405941,4.396039604,0.316831683,0.089108911,0.366336634,0.158415842,0.02970297,0.633663366,0,0.306930693,0.168316832,3.742574257,0.118811881,0.762376238,0.485148515,0.168316832,8.069306931,0.099009901,0.089108911,86.44554455,155.8019802,5195,2291,0.530761624,0.961904762,0.706293706,23,32.99,12.40416678,10.51279369,9.903339692,1157.049505,135.8712871,0,0,0,0,0,0,0,0,1
65535,5217,6.264150943,0.226415094,0.79245283,0.132075472,0.132075472,0.094339623,0.735849057,1.094339623,0.018867925,0.528301887,0.056603774,0,5.283018868,0.264150943,0.132075472,0.433962264,0.094339623,0.056603774,0.603773585,0.018867925,0.396226415,0.320754717,2.962264151,0.245283019,1.188679245,1.188679245,0.283018868,12.75471698,0.075471698,0.301886792,24.43396226,45.67924528,5217,1202,0.765502558,0.946428571,0.757142857,23,23.876,10.38872952,6.684449855,-5.435357296,136.5283019,136.8301887,0.2,23,5013,0,0,0,0,0,1
65535,5240,3.21875,0,0.3125,0.03125,0.09375,0.0625,1.25,0.6875,0.03125,0.21875,0.09375,0.03125,2.03125,0.3125,0.125,0.28125,0.125,0,0.125,0.03125,0.40625,0.1875,9.4375,0.09375,0.625,0.21875,0.03125,7.75,0.09375,0.03125,23.28125,47.21875,5240,726,0.527178829,23,0.761904762,23,16.954,7.005970289,5.953353842,20.29352895,590.15625,137.375,0,0,0,0,0,0,0,0,1
65535,5263,NaN,0.5,0.970588235,0.323529412,0.205882353,0.235294118,2.705882353,4.823529412,0.235294118,1.411764706,0.117647059,0.235294118,33.52941176,1.117647059,1.323529412,0.794117647,0.058823529,0.117647059,1.088235294,0.029411765,0.823529412,0.264705882,3.5,0.647058824,2.147058824,3.147058824,0.411764706,15.58823529,0.147058824,0.205882353,32.38235294,56.67647059,5263,771,0.768268819,0.918918919,0.62962963,23,19.956,8.552746185,5.474846735,-65.61542474,42.5,136.9705882,23,68,5285,5490,5626,0,0,0,0
65535,5285,NaN,0.538461538,0.535714286,0.142857143,0,0.357142857,2.964285714,3.571428571,0.071428571,0.892857143,0.035714286,0.107142857,28.25,0.928571429,1.75,0.785714286,0.25,0.142857143,1.464285714,0,0.857142857,0.857142857,5.535714286,0.428571429,1.714285714,1.035714286,0.214285714,14.85714286,0.25,0.142857143,32.32142857,59.28571429,5285,635,0.443019527,0.965517241,0.777777778,23,16.656,6.572260265,5.892109948,78.97123223,47.53571429,138.7857143,0.95,45,5263,5626,0,0,0,0,0
65535,5308,5.972413793,0.248275862,0.696551724,0.227586207,0.04137931,0.103448276,1.268965517,1.227586207,0.144827586,0.586206897,0.124137931,0.137931034,2.772413793,0.544827586,0.248275862,0.44137931,0.275862069,0.096551724,0.675862069,0.006896552,0.682758621,0.296551724,6.089655172,0.275862069,1.013793103,0.648275862,0.137931034,9.675862069,0.068965517,0.186206897,64.19310345,119.4275862,5308,3289,0.766809984,0.960264901,0.77540107,23,42.236,17.13292406,10.99718139,2.212372736,82.87586207,138.7034483,0,0,0,0,0,0,0,0,1
