ImageId,CellId,Cell_141Pr_AQP4,Cell_143Nd_SQSTM1,Cell_145Nd_UBQLN2,Cell_147Sm_Glutaminase,Cell_149Sm_C9orf72,Cell_150Nd_PDL1,Cell_151Eu_MAP2,Cell_152Sm_ATXN2,Cell_153Eu_ORF1,Cell_154Sm_pTDP43,Cell_155Gd_FoxP3,Cell_156Gd_CH24H,Cell_158Gd_GFAP,Cell_159Tb_IL6ST,Cell_160Gd_IBA1,Cell_161Dy_CX3CR1,Cell_162Dy_pTBK1,Cell_163Dy_CD4,Cell_164Dy_TMEM119,Cell_165Ho_PD1,Cell_166Er_GAD67,Cell_167Er_CD8,Cell_168Er_FUS,Cell_169Tm_ChAT,Cell_170Er_APOE,Cell_171Yb_TREM2,Cell_172Yb_PDL2,Cell_174Yb_MHCclassII,Cell_175Lu_TDP43,Cell_176Yb_TBK1,Cell_4_ALS_M_Cerebellum_240424_1_cellmasked,Area,Eccentricity,Solidity,Extent,EulerNumber,Perimeter,MajorAxisLength,MinorAxisLength,Orientation,X_position,Y_position,Percent_Touching,Number_Neighbors,neighbour_4_CellId1,neighbour_4_CellId2,neighbour_4_CellId3,neighbour_4_CellId4,neighbour_4_CellId5,neighbour_4_CellId6,neighbour_4_CellId7,neighbour_4_CellId8,neighbour_4_CellId9,neighbour_4_CellId10,neighbour_4_CellId11,neighbour_4_CellId12
65535,2355,1.236842105,0.171052632,0.894736842,0.157894737,0.039473684,0.052631579,1.157894737,1.131578947,0.013157895,0.210526316,0.065789474,0.013157895,1.078947368,0.184210526,0.092105263,0.421052632,0.078947368,0.078947368,0.25,0,0.434210526,0.368421053,5.934210526,0.25,0.828947368,0.526315789,0.078947368,11.21052632,0.052631579,0.039473684,29498,952,0.671930507,0.962025316,0.703703704,13,28.954,11.5487673,8.553181067,11.05781468,1337.565789,43.36842105,0.756756757,25,2843,2856,0,0,0,0,0,0,0,0,0,0
65535,2367,0.583333333,0.177083333,1.125,0.239583333,0.125,0.083333333,1.395833333,1.4375,0.083333333,0.229166667,0.09375,0.020833333,0.9375,0.479166667,0.041666667,0.489583333,0.052083333,0.104166667,0.416666667,0.020833333,0.270833333,0.34375,4.822916667,0.208333333,0.625,0.739583333,0.083333333,16.54166667,0.0625,0.0625,29649,1202,0.731144798,0.888888889,0.623376623,13,36.604,13.92444503,9.4995671,-87.17774442,1441.270833,43.20833333,13,50,2029,2417,2555,3257,0,0,0,0,0,0,0,0
65535,2380,2.116504854,0.087378641,0.436893204,0.058252427,0.058252427,0.038834951,1.72815534,1.631067961,0.048543689,0.27184466,0.126213592,0.029126214,3.893203883,0.252427184,0.669902913,0.40776699,0.048543689,0.077669903,0.446601942,0.038834951,0.388349515,0.174757282,2.854368932,0.184466019,1.359223301,0.32038835,0.029126214,10.27184466,0.067961165,0.126213592,29811,1290,0.446513333,0.962616822,0.66025641,13,34.495,12.2849717,10.99230987,-34.37980288,959.4271845,44.90291262,0.711111111,50,1929,1967,3044,3382,0,0,0,0,0,0,0,0
65535,2392,1.110169492,0.161016949,0.669491525,0.169491525,0.084745763,0.033898305,1.338983051,1.06779661,0.025423729,0.161016949,0.093220339,0.016949153,0.898305085,0.296610169,0.059322034,0.262711864,0.025423729,0.059322034,0.330508475,0,0.305084746,0.305084746,8.593220339,0.254237288,0.601694915,0.449152542,0.050847458,9.254237288,0.059322034,0.101694915,29962,1478,0.78583704,0.929133858,0.670454545,13,41.086,16.21786578,10.0296735,1.873629962,1303.415254,45.63559322,0.979591837,75,1541,2305,2405,3144,3157,3319,0,0,0,0,0,0
65535,2405,1.322916667,0.145833333,0.760416667,0.15625,0.03125,0.041666667,0.989583333,1.59375,0.010416667,0.322916667,0.072916667,0.09375,1.145833333,0.322916667,0.28125,0.375,0.020833333,0.03125,0.395833333,0.010416667,0.40625,0.291666667,12.26041667,0.291666667,0.625,0.53125,0.083333333,9.40625,0.072916667,0.135416667,30125,1202,0.683796656,0.872727273,0.615384615,13,37.803,13.66678675,9.972280102,36.00241449,1315.5625,46.11458333,13,63,2004,2392,2843,3157,3319,0,0,0,0,0,0,0
65535,2417,1.46835443,0.164556962,1.025316456,0.202531646,0.088607595,0.037974684,1.189873418,1.734177215,0,0.227848101,0.088607595,0.012658228,1.139240506,0.455696203,0.101265823,0.670886076,0.063291139,0.037974684,0.417721519,0.012658228,0.417721519,0.265822785,2.202531646,0.202531646,0.607594937,0.746835443,0.063291139,15.91139241,0.025316456,0.164556962,30275,990,0.488388187,0.929411765,0.718181818,13,30.525,11.06113952,9.652243276,-1.480468067,1433.265823,45.82278481,0.815789474,38,2029,2367,3257,0,0,0,0,0,0,0,0,0
65535,2430,0.081632653,0.151020408,0.534693878,0.089795918,0.024489796,0.044897959,0.530612245,2.187755102,0.053061224,0.469387755,0.097959184,0.012244898,0.971428571,0.355102041,0.032653061,0.587755102,0.171428571,0.130612245,4.2,0.012244898,0.787755102,0.273469388,0.457142857,0.579591837,0.514285714,0.444897959,0.06122449,11.29795918,0.106122449,0.102040816,30438,3069,0.538621488,0.953307393,0.716374269,13,54.335,19.45884302,16.3950065,-33.34836603,450.1387755,46.5755102,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,2443,0.266666667,0.133333333,1.033333333,0.166666667,0.1,0.066666667,0.9,0.9,0.1,0.333333333,0.033333333,0.033333333,0.8,0.166666667,0.033333333,0.266666667,0,0.033333333,0.3,0,0.3,0.333333333,14.03333333,0.4,0.466666667,0.433333333,0,9.266666667,0.033333333,0.2,30601,376,0.824366669,0.9375,0.666666667,13,19.559,8.554261663,4.842192646,-0.368704715,598.1,45.46666667,13,63,1941,2117,2655,2668,2681,0,0,0,0,0,0,0
65535,2455,0.418367347,0.112244898,1.265306122,0.214285714,0.071428571,0.030612245,1.489795918,1.408163265,0.06122449,0.346938776,0.112244898,0.030612245,0.846938776,0.326530612,0.102040816,0.540816327,0.112244898,0.030612245,0.275510204,0.030612245,0.43877551,0.204081633,11.17346939,0.193877551,0.43877551,0.785714286,0.102040816,15.33673469,0.12244898,0.163265306,30751,1228,0.795953346,0.748091603,0.5,13,44.08,15.47747321,9.369411755,-24.93116353,618.2040816,45.18367347,13,75,2042,2255,2568,2681,2881,2969,0,0,0,0,0,0
65535,2468,1.603960396,0.158415842,0.217821782,0.059405941,0.03960396,0.108910891,1.287128713,1.653465347,0.00990099,0.346534653,0.04950495,0.069306931,5.920792079,0.415841584,0.217821782,0.346534653,0.01980198,0.069306931,0.752475248,0,0.376237624,0.207920792,0.851485149,0.198019802,2.138613861,0.594059406,0.108910891,12.0990099,0.00990099,0.108910891,30914,1265,0.757570276,0.89380531,0.597633136,13,37.654,14.59739633,9.528503161,58.02651292,676.3564356,45.32673267,0.47826087,38,2054,2480,2530,0,0,0,0,0,0,0,0,0
65535,2493,0.744680851,0.090425532,0.984042553,0.212765957,0.042553191,0.037234043,1.563829787,1.356382979,0.042553191,0.207446809,0.111702128,0.04787234,1.122340426,0.313829787,0.063829787,0.281914894,0.069148936,0.063829787,0.617021277,0.010638298,0.308510638,0.244680851,4.25,0.234042553,0.845744681,0.728723404,0.138297872,13.18617021,0.090425532,0.095744681,31227,2355,0.606033497,0.94,0.737254902,13,48.67,17.57953693,13.98345146,30.64866536,1133.489362,47.55319149,0.833333333,75,1829,1891,2280,2919,3119,3795,0,0,0,0,0,0
65535,2505,0.529411765,0.098039216,1.098039216,0.12745098,0.12745098,0.029411765,1.392156863,1.166666667,0.049019608,0.264705882,0.107843137,0,0.715686275,0.215686275,0.049019608,0.31372549,0,0.088235294,0.509803922,0.019607843,0.303921569,0.323529412,7.039215686,0.166666667,0.588235294,0.803921569,0.088235294,14.2745098,0.058823529,0.078431373,31377,1278,0.940026371,0.755555556,0.377777778,13,49.084,21.209726,7.234675231,56.70088892,1174.343137,49.50980392,0.966666667,75,1841,2079,2330,2605,3056,3820,0,0,0,0,0,0
65535,2518,1.063291139,0.120253165,0.943037975,0.050632911,0.063291139,0.056962025,1.265822785,1.132911392,0.044303797,0.259493671,0.069620253,0.03164557,0.955696203,0.278481013,0.221518987,0.284810127,0.107594937,0.063291139,0.449367089,0.006329114,0.259493671,0.284810127,8.075949367,0.196202532,0.544303797,0.632911392,0.113924051,12.56962025,0.094936709,0.151898734,31540,1979,0.791168117,0.918604651,0.607692308,13,47.769,18.73653291,11.45923979,10.10648744,1243.632911,44.89873418,0.704918033,50,1904,2342,2831,3081,0,0,0,0,0,0,0,0
65535,2530,0.409090909,0.25,0.568181818,0.045454545,0,0.022727273,1.5,2.090909091,0.022727273,0.340909091,0.090909091,0.090909091,2.681818182,0.295454545,6.704545455,0.181818182,0.090909091,0.090909091,0.931818182,0,0.318181818,0.272727273,3.431818182,0.204545455,1.795454545,0.636363636,0.159090909,11.09090909,0.022727273,0.136363636,31690,551,0.7595797,0.8,0.5,13,27.06,10.02201528,6.518461419,-89.9673156,682.1363636,47.81818182,13,38,2468,2480,2693,0,0,0,0,0,0,0,0,0
65535,2543,0.883435583,0.116564417,0.852760736,0.147239264,0.061349693,0.055214724,1.006134969,1.110429448,0.042944785,0.263803681,0.042944785,0.055214724,1.085889571,0.257668712,0.055214724,0.208588957,0.049079755,0.09202454,0.386503067,0.024539877,0.349693252,0.226993865,5.932515337,0.220858896,0.662576687,0.576687117,0.085889571,10.44785276,0.067484663,0.073619632,31853,2042,0.878046724,0.844559585,0.56993007,13,53.467,22.06692036,10.56067457,1.588599754,1052.300613,47.87730061,0.909090909,100,2067,2142,2154,2217,2893,3294,3344,3495,0,0,0,0
65535,2568,0.672413793,0.086206897,0.879310345,0.24137931,0.051724138,0.086206897,0.965517241,1.275862069,0.051724138,0.275862069,0.120689655,0.068965517,1.655172414,0.189655172,0.068965517,0.275862069,0.034482759,0.017241379,0.396551724,0.017241379,0.206896552,0.155172414,7.086206897,0.155172414,0.379310345,0.310344828,0.017241379,10.01724138,0.086206897,0.034482759,32166,726,0.59005977,0.920634921,0.725,13,26.299,9.906116561,7.997797962,-74.83274067,627.2068966,48.31034483,0.96875,50,2042,2255,2455,2969,0,0,0,0,0,0,0,0
65535,2580,1.911764706,0.107843137,0.323529412,0.088235294,0.009803922,0.078431373,1.058823529,1.81372549,0.068627451,0.343137255,0.107843137,0.019607843,5.039215686,0.245098039,0.088235294,0.31372549,0.039215686,0.098039216,0.81372549,0.019607843,0.254901961,0.215686275,0.87254902,0.156862745,1.539215686,0.323529412,0.029411765,6.598039216,0.068627451,0.18627451,32317,1278,0.550325437,0.944444444,0.713286713,13,34.015,12.59470501,10.51595204,-84.88875294,705.0294118,47.2745098,0.25,13,2693,0,0,0,0,0,0,0,0,0,0,0
65535,2593,0.714285714,0.119047619,0.654761905,0.202380952,0.047619048,0.047619048,0.892857143,1.107142857,0.035714286,0.261904762,0.047619048,0.047619048,1.857142857,0.214285714,0.047619048,0.357142857,0.071428571,0.047619048,0.404761905,0,0.238095238,0.261904762,3.023809524,0.166666667,0.619047619,0.714285714,0.130952381,12.39285714,0.095238095,0.142857143,32479,1052,0.495510021,0.954545455,0.7,13,30.914,11.2426399,9.765381988,68.6311072,1091.642857,48.19047619,13,88,1691,2129,2230,2718,2906,3244,3507,0,0,0,0,0
65535,2605,1.059701493,0.164179104,0.910447761,0.164179104,0.089552239,0.044776119,1.402985075,1.417910448,0.089552239,0.223880597,0.089552239,0.014925373,0.76119403,0.28358209,0.044776119,0.298507463,0.059701493,0.014925373,0.626865672,0.014925373,0.47761194,0.373134328,9.268656716,0.194029851,0.776119403,0.52238806,0.059701493,16.28358209,0.104477612,0.134328358,32630,839,0.91992978,0.788235294,0.429487179,13,38.101,16.29489458,6.388953663,45.38717148,1181.910448,47.76119403,13,50,2079,2505,2618,3056,0,0,0,0,0,0,0,0
65535,2618,0.631578947,0.122807018,0.894736842,0.122807018,0.052631579,0.078947368,1.078947368,1.394736842,0.026315789,0.219298246,0.026315789,0.043859649,0.789473684,0.245614035,0.429824561,0.263157895,0.070175439,0.061403509,0.473684211,0,0.210526316,0.245614035,6.754385965,0.149122807,0.701754386,0.570175439,0.061403509,13.97368421,0.070175439,0.228070175,32793,1428,0.424052942,0.904761905,0.626373626,13,39.449,13.14851795,11.90778963,24.79681252,1191.666667,45.80701754,0.836734694,75,2079,2605,2981,3056,3307,3520,0,0,0,0,0,0
65535,2630,0.965986395,0.142857143,0.571428571,0.081632653,0.034013605,0.054421769,0.965986395,0.945578231,0.047619048,0.224489796,0.020408163,0.034013605,0.741496599,0.244897959,0.136054422,0.299319728,0.047619048,0.020408163,0.333333333,0.006802721,0.387755102,0.299319728,4.931972789,0.170068027,0.598639456,0.340136054,0.054421769,9.972789116,0.054421769,0.136054422,32943,1841,0.838244659,0.835227273,0.5951417,13,49.274,19.62294411,10.70027991,-6.414406573,1368.210884,47.5170068,0.803278689,63,1754,2017,2994,3357,3733,0,0,0,0,0,0,0
65535,2643,1.120879121,0.076923077,0.906593407,0.148351648,0.071428571,0.049450549,0.851648352,1.164835165,0.027472527,0.203296703,0.054945055,0.021978022,0.895604396,0.214285714,0.214285714,0.379120879,0.082417582,0.038461538,0.346153846,0.021978022,0.351648352,0.258241758,6.406593407,0.17032967,0.379120879,0.5,0.098901099,13.48351648,0.065934066,0.093406593,33106,2280,0.806292567,0.846511628,0.541666667,13,55.965,20.98763125,12.41453953,66.366257,1412.516484,48.26923077,0.644736842,63,2743,3006,3570,3745,4058,0,0,0,0,0,0,0
65535,2655,0.813559322,0.101694915,0.93220339,0.169491525,0.033898305,0.101694915,0.898305085,1.288135593,0.033898305,0.203389831,0.06779661,0.016949153,1.406779661,0.186440678,0.762711864,0.288135593,0.016949153,0.06779661,0.559322034,0.033898305,0.372881356,0.305084746,7.254237288,0.338983051,0.593220339,0.576271186,0.06779661,12.25423729,0.084745763,0.06779661,33256,739,0.783634785,0.921875,0.655555556,13,26.969,11.31446526,7.02879246,-28.29805119,7428,48.57627119,0.96969697,75,1941,2443,2668,3019,3182,3194,0,0,0,0,0,0
65535,2668,0.095238095,0.047619048,0.952380952,0.428571429,0.095238095,0.047619048,0.619047619,1.380952381,0,0.19047619,0.047619048,0.095238095,0.619047619,0.428571429,0,0.095238095,0.142857143,0.142857143,0.047619048,0.047619048,0.333333333,0.333333333,13.61904762,0.19047619,0.333333333,0.285714286,0.19047619,10.38095238,0,0.047619048,33419,263,0.234657068,0.875,0.7,13,14.605,5.441829108,5.289883538,-16.13782216,600.952381,49.57142857,13,63,2443,2655,2681,3094,3194,0,0,0,0,0,0,0
65535,2681,0.635294118,0.094117647,0.823529412,0.164705882,0.058823529,0.023529412,1.082352941,1.211764706,0.082352941,0.258823529,0.047058824,0.011764706,1.247058824,0.305882353,2.611764706,0.411764706,0.105882353,0.070588235,0.505882353,0,0.435294118,0.258823529,8.529411765,0.152941176,0.764705882,0.623529412,0.117647059,12.42352941,0.105882353,0.117647059,33582,1065,0.56867388,0.904255319,0.594405594,13,33.362,11.8973389,9.786311714,69.98648344,607.2117647,46.4,13,75,2117,2443,2455,2668,2881,3094,0,0,0,0,0,0
65535,2693,0.944134078,0.111731844,0.279329609,0.033519553,0.044692737,0.033519553,1.569832402,2.240223464,0.094972067,0.324022346,0.027932961,0.044692737,6.765363128,0.340782123,0.391061453,0.418994413,0.05027933,0.055865922,0.569832402,0.016759777,0.43575419,0.17877095,2.955307263,0.223463687,2.452513966,0.608938547,0.072625698,7.56424581,0.100558659,0.122905028,33732,2242,0.876817059,0.87745098,0.526470588,13,53.136,22.46643928,10.80240614,34.13687844,690.4916201,51.69832402,0.558823529,38,2480,2530,2580,0,0,0,0,0,0,0,0,0
65535,2706,1.807692308,0.147435897,0.602564103,0.115384615,0.038461538,0.057692308,1.820512821,1.647435897,0.08974359,0.371794872,0.08974359,0.038461538,2.66025641,0.198717949,0.102564103,0.301282051,0.044871795,0.038461538,0.384615385,0.006410256,0.320512821,0.256410256,6.570512821,0.230769231,1.025641026,0.358974359,0.115384615,9.256410256,0.064102564,0.173076923,33895,1954,0.867235449,0.87150838,0.631578947,13,50.2,20.71773596,10.31532466,18.56657595,994.4679487,46.09615385,0.666666667,50,1979,2793,3219,3282,0,0,0,0,0,0,0,0
65535,2718,0.555555556,0.12962963,0.981481481,0.148148148,0.064814815,0.037037037,1.574074074,1.055555556,0.046296296,0.333333333,0.083333333,0.027777778,0.712962963,0.175925926,0.027777778,0.398148148,0.037037037,0.037037037,0.509259259,0.018518519,0.305555556,0.277777778,8.194444444,0.222222222,0.833333333,0.814814815,0.101851852,14.7962963,0.074074074,0.074074074,34045,1353,0.645845279,0.850393701,0.529411765,13,42.509,14.18091867,10.82668215,-20.70067416,1105.611111,49.48148148,13,63,1691,2129,2593,2906,3119,0,0,0,0,0,0,0
65535,2731,0.564102564,0.192307692,1.102564103,0.153846154,0.012820513,0.08974359,1.076923077,1.064102564,0.051282051,0.320512821,0.08974359,0,0.858974359,0.192307692,0.08974359,0.307692308,0.012820513,0.012820513,0.5,0.025641026,0.269230769,0.256410256,8.064102564,0.192307692,0.58974359,0.756410256,0.217948718,12.71794872,0.076923077,0.115384615,34208,977,0.837948906,0.886363636,0.6,13,33.436,14.00030113,7.640645983,64.03845944,1271.602564,49.38461538,0.928571429,63,2292,2342,2944,3457,3695,0,0,0,0,0,0,0
65535,2743,1.25203252,0.162601626,0.422764228,0.162601626,0.048780488,0.06504065,1.593495935,1.341463415,0.024390244,0.292682927,0.032520325,0.056910569,1.081300813,0.178861789,0.105691057,0.243902439,0.073170732,0.06504065,0.414634146,0.008130081,0.357723577,0.219512195,6.780487805,0.178861789,0.756097561,0.463414634,0.105691057,11.02439024,0.130081301,0.105691057,34358,1541,0.756892431,0.931818182,0.657754011,13,39.912,15.75954091,10.29948212,14.94861101,1396.691057,49.08943089,0.88,50,2104,2317,2643,3745,0,0,0,0,0,0,0,0
65535,2768,0.435114504,0.251908397,0.541984733,0.190839695,0.045801527,0.030534351,1.061068702,1.549618321,0.053435115,0.129770992,0.045801527,0.045801527,1.625954198,0.27480916,0.183206107,0.358778626,0.099236641,0.053435115,0.27480916,0,0.290076336,0.305343511,11.03816794,0.267175573,0.65648855,0.625954198,0.053435115,11.19847328,0.083969466,0.091603053,34671,1641,0.723958076,0.942446043,0.671794872,13,41.665,15.96362779,11.01241238,43.48626988,547.7633588,50.58015267,0.692307692,38,1779,2756,3470,0,0,0,0,0,0,0,0,0
65535,2781,0.63963964,0.099099099,0.297297297,0.099099099,0.018018018,0.045045045,1.477477477,1.171171171,0.018018018,0.387387387,0.027027027,0.036036036,5.279279279,0.171171171,0.27027027,0.234234234,0.018018018,0.054054054,0.459459459,0.009009009,0.297297297,0.225225225,2.468468468,0.207207207,2.720720721,0.477477477,0.099099099,7.414414414,0.063063063,0.09009009,34834,1390,0.593506787,0.948717949,0.720779221,13,35.421,13.3504803,10.74485349,-88.90708152,913.963964,48.57657658,0.260869565,25,1716,3582,0,0,0,0,0,0,0,0,0,0
65535,2793,0.636363636,0.340909091,0.727272727,0.022727273,0.022727273,0.068181818,1.045454545,1.181818182,0.045454545,0.318181818,0.090909091,0,1.431818182,0.136363636,0.068181818,0.295454545,0.045454545,0,0.386363636,0,0.363636364,0.25,11.11363636,0.136363636,0.409090909,0.568181818,0.090909091,9.772727273,0.068181818,0.227272727,34985,551,0.595621987,0.956521739,0.785714286,13,21.891,8.587783702,6.898264944,-54.42637051,983.3181818,49.56818182,13,63,1979,2706,3044,3207,3282,0,0,0,0,0,0,0
65535,2806,1.540322581,0.185483871,0.685483871,0.10483871,0.048387097,0.040322581,1.185483871,1.080645161,0.032258065,0.209677419,0.064516129,0.040322581,2.040322581,0.217741935,0.080645161,0.193548387,0.032258065,0.032258065,0.274193548,0.008064516,0.258064516,0.266129032,7.137096774,0.177419355,0.717741935,0.508064516,0.10483871,7.927419355,0.056451613,0.080645161,35147,1553,0.762091141,0.905109489,0.704545455,13,41.086,16.06210039,10.39972432,2.32552982,1029.620968,50.33870968,0.729166667,50,2205,2217,3294,3445,0,0,0,0,0,0,0,0
65535,2818,0.673684211,0.105263158,0.968421053,0.094736842,0.031578947,0.052631579,1.052631579,1.136842105,0.031578947,0.336842105,0.052631579,0.031578947,0.873684211,0.189473684,0.042105263,0.336842105,0.021052632,0.010526316,0.421052632,0,0.378947368,0.368421053,8.694736842,0.305263158,0.705263158,0.452631579,0.105263158,11.28421053,0.063157895,0.189473684,35298,1190,0.719060631,0.896226415,0.608974359,13,35.314,13.47501069,9.364422872,-23.65937074,1074.736842,49.31578947,0.977272727,100,1879,2154,2230,2893,3232,3244,3620,3808,0,0,0,0
65535,2831,0.609090909,0.072727273,1.345454545,0.118181818,0.090909091,0.081818182,0.790909091,1.136363636,0.072727273,0.227272727,0.081818182,0.045454545,0.654545455,0.227272727,0.018181818,0.472727273,0.063636364,0.027272727,0.436363636,0.018181818,0.354545455,0.363636364,10.90909091,0.309090909,0.3,0.627272727,0.063636364,13.70909091,0.072727273,0.090909091,35461,1378,0.863658816,0.916666667,0.528846154,13,41.773,17.23835063,8.689453109,48.978597,1249.4,52.53636364,13,50,2342,2518,3081,3532,0,0,0,0,0,0,0,0
65535,2843,0.880208333,0.166666667,0.890625,0.078125,0.067708333,0.088541667,1.192708333,1.223958333,0.026041667,0.302083333,0.09375,0.03125,0.880208333,0.244791667,1.171875,0.3125,0.067708333,0.03125,0.28125,0.010416667,0.359375,0.333333333,11.49479167,0.203125,0.578125,0.526041667,0.067708333,10.30729167,0.0625,0.140625,35611,2405,0.47636248,0.860986547,0.561403509,13,55.162,17.53788435,15.42016711,38.42122638,1326.385417,49.578125,13,113,2004,2355,2405,2856,3169,3319,3545,3557,3720,0,0,0
65535,2856,0.99047619,0.085714286,0.980952381,0.152380952,0.076190476,0.028571429,0.847619048,1.20952381,0.057142857,0.238095238,0.076190476,0.066666667,1.104761905,0.323809524,0.276190476,0.419047619,0.028571429,0.066666667,0.714285714,0.047619048,0.304761905,0.2,3.866666667,0.133333333,1.19047619,0.533333333,0.038095238,9.971428571,0.047619048,0.133333333,35774,1315,0.923892923,0.714285714,0.448717949,13,49.232,21.45957685,8.211530751,29.76615502,1342.819048,46.75238095,0.810344828,63,2355,2843,3169,3332,3357,0,0,0,0,0,0,0
65535,2868,0.35,0.1375,1.21875,0.2,0.0625,0.05625,0.74375,1.375,0.06875,0.2125,0.1375,0.0375,0.925,0.31875,0.0375,0.2875,0.06875,0.05625,0.3,0.00625,0.3375,0.275,3.675,0.26875,0.29375,0.7375,0.10625,12.775,0.0875,0.11875,35924,2004,0.808273393,0.958083832,0.588235294,13,46.016,18.75323261,11.04204162,-34.73104366,569.18125,52.45625,0.733333333,50,2242,3019,3870,3908,0,0,0,0,0,0,0,0
65535,2881,0.483870968,0.161290323,0.532258065,0.161290323,0.048387097,0.080645161,0.838709677,1.661290323,0.064516129,0.193548387,0.048387097,0.016129032,0.919354839,0.387096774,0.064516129,0.467741935,0.032258065,0.048387097,0.435483871,0.016129032,0.403225806,0.258064516,3.790322581,0.290322581,0.35483871,0.677419355,0.032258065,14.5,0.080645161,0.080645161,36087,777,0.736691431,0.911764706,0.704545455,13,27.515,11.07826842,7.491446987,73.99123587,612.0322581,52.70967742,13,75,2455,2681,2969,3094,3946,4008,0,0,0,0,0,0
65535,2893,0.333333333,0.111111111,0.622222222,0.022222222,0.044444444,0.044444444,0.755555556,1.022222222,0.022222222,0.177777778,0,0,0.977777778,0.244444444,0.066666667,0.111111111,0,0.155555556,0.355555556,0,0.466666667,0.355555556,10.15555556,0.177777778,0.755555556,0.288888889,0.022222222,11.33333333,0.111111111,0.133333333,36237,564,0.650294348,0.865384615,0.625,13,25.629,9.392135155,7.135039235,40.2329268,1065.177778,49.46666667,13,75,1879,2154,2543,2818,3232,3344,0,0,0,0,0,0
65535,2906,0.645833333,0.145833333,0.885416667,0.25,0.020833333,0.03125,1.239583333,1.520833333,0.072916667,0.416666667,0.09375,0.0625,1.229166667,0.416666667,0.041666667,0.333333333,0.03125,0.083333333,0.6875,0.010416667,0.53125,0.3125,4.708333333,0.354166667,0.895833333,1.1875,0.072916667,19.70833333,0.072916667,0.072916667,36400,1202,0.763487561,0.842105263,0.533333333,13,39.424,14.9504458,9.65533478,82.41921232,1097.604167,53.57291667,0.854166667,63,1691,2129,2593,2718,3507,0,0,0,0,0,0,0
65535,2919,0.611764706,0.196078431,1.117647059,0.141176471,0.078431373,0.043137255,1.68627451,1.17254902,0.062745098,0.254901961,0.090196078,0.039215686,0.8,0.28627451,0.031372549,0.329411765,0.054901961,0.023529412,0.494117647,0.011764706,0.439215686,0.345098039,6.082352941,0.207843137,0.647058824,0.749019608,0.117647059,12.79215686,0.074509804,0.098039216,36563,3194,0.5066018,0.885416667,0.607142857,13,62.804,20.57924166,17.74301373,40.46645021,1154.129412,49.49411765,13,88,1478,1992,2280,2330,2493,3795,3820,0,0,0,0,0
65535,2931,0.768421053,0.115789474,0.863157895,0.063157895,0.073684211,0.052631579,1.084210526,1.231578947,0.105263158,0.305263158,0.063157895,0.042105263,0.694736842,0.168421053,0.073684211,0.242105263,0.021052632,0.021052632,0.410526316,0,0.368421053,0.136842105,2.684210526,0.157894737,0.4,0.378947368,0.105263158,8.273684211,0.031578947,0.031578947,36713,1190,0.414447752,0.904761905,0.608974359,13,35.413,11.90303889,10.83263559,43.19569052,1213.936842,50.31578947,0.465116279,38,2981,3069,3683,0,0,0,0,0,0,0,0,0
65535,2944,0.703703704,0.259259259,0.703703704,0.111111111,0.111111111,0.111111111,0.666666667,1.037037037,0.037037037,0.333333333,0.074074074,0.037037037,1.037037037,0.296296296,0.111111111,0.074074074,0.037037037,0.037037037,0.296296296,0.037037037,0.407407407,0.37037037,10.22222222,0.222222222,0.481481481,0.555555556,0.148148148,11.74074074,0.037037037,0.037037037,36876,338,0.762810809,0.931034483,0.771428571,13,17.21,7.538094073,4.874295478,64.94174237,1276.074074,51.7037037,13,63,2292,2731,3131,3457,3695,0,0,0,0,0,0,0
65535,2956,0.876404494,0.224719101,0.842696629,0.101123596,0.04494382,0.056179775,0.865168539,1.337078652,0.02247191,0.382022472,0.033707865,0.04494382,2.134831461,0.359550562,0.056179775,0.292134831,0.033707865,0.134831461,0.943820225,0,0.258426966,0.179775281,10.79775281,0.134831461,0.921348315,0.561797753,0.112359551,15.07865169,0.056179775,0.258426966,37026,1115,0.481526627,0.936842105,0.674242424,13,31.501,11.50749747,10.08553283,-23.88115757,526.3146067,52.13483146,0.119047619,13,2756,0,0,0,0,0,0,0,0,0,0,0
65535,2969,0.75,0.216666667,0.716666667,0.066666667,0.083333333,0.05,0.833333333,1.066666667,0.016666667,0.2,0.1,0.05,1.3,0.183333333,0.033333333,0.233333333,0.016666667,0.066666667,0.266666667,0,0.283333333,0.166666667,10.25,0.133333333,0.366666667,0.466666667,0.066666667,8.333333333,0.033333333,0.1,37189,752,0.354636433,0.9375,0.75,13,26.845,9.284299853,8.680860084,28.50677617,619.1833333,53.55,13,50,2455,2568,2881,3946,0,0,0,0,0,0,0,0
65535,2981,1.08974359,0.166666667,0.871794872,0.128205128,0.038461538,0.141025641,1.461538462,1.730769231,0.012820513,0.423076923,0.051282051,0.038461538,0.987179487,0.333333333,0.102564103,0.243589744,0.025641026,0.051282051,0.320512821,0.025641026,0.205128205,0.307692308,9.666666667,0.294871795,0.820512821,0.743589744,0.102564103,14.26923077,0.102564103,0.179487179,37339,977,0.478656056,0.917647059,0.590909091,13,32.13,11.13898504,9.780056647,79.17508445,1201.935897,50.48717949,0.95,50,2618,2931,3069,3307,0,0,0,0,0,0,0,0
