ImageId,CellId,Cell_141Pr_AQP4,Cell_143Nd_SQSTM1,Cell_145Nd_UBQLN2,Cell_147Sm_Glutaminase,Cell_149Sm_C9orf72,Cell_150Nd_PDL1,Cell_151Eu_MAP2,Cell_152Sm_ATXN2,Cell_153Eu_ORF1,Cell_154Sm_pTDP43,Cell_155Gd_FoxP3,Cell_156Gd_CH24H,Cell_158Gd_GFAP,Cell_159Tb_IL6ST,Cell_160Gd_IBA1,Cell_161Dy_CX3CR1,Cell_162Dy_pTBK1,Cell_163Dy_CD4,Cell_164Dy_TMEM119,Cell_165Ho_PD1,Cell_166Er_GAD67,Cell_167Er_CD8,Cell_168Er_FUS,Cell_169Tm_ChAT,Cell_170Er_APOE,Cell_171Yb_TREM2,Cell_172Yb_PDL2,Cell_174Yb_MHCclassII,Cell_175Lu_TDP43,Cell_176Yb_TBK1,Cell_CellMasked,Area,Eccentricity,Solidity,Extent,EulerNumber,Perimeter,MajorAxisLength,MinorAxisLength,Orientation,X_position,Y_position,Percent_Touching,Number_Neighbors,neighbour_4_CellId1,neighbour_4_CellId2,neighbour_4_CellId3,neighbour_4_CellId4,Selection,Sel01
65535,923,0.214285714285714,0.0357142857142857,0.857142857142857,1.71428571428571,0.0357142857142857,0.178571428571429,4.5,4.42857142857143,0.142857142857143,0.678571428571429,0.25,0.0714285714285714,1.71428571428571,0.928571428571429,0.0714285714285714,1.32142857142857,0.0357142857142857,0.142857142857143,0.714285714285714,0,0.714285714285714,1.28571428571429,3.57142857142857,0.714285714285714,0.285714285714286,NaN,0.25,39.25,0.392857142857143,NaN,40569,1231,0.85917331320435,44,0.875,44,17.21,8.48715046506033,4.34274492067071,0.527809257163443,363.714285714286,27.3928571428571,0.05,44,659,0,0,0,0,0
65535,967,0.523809523809524,0.0476190476190476,NaN,0.523809523809524,0.142857142857143,0.238095238095238,2.57142857142857,1.47619047619048,0,1.38095238095238,0.0952380952380952,0.0952380952380952,1.66666666666667,0.428571428571429,0,0.238095238095238,0,0.142857142857143,1.85714285714286,0,1.66666666666667,0.80952380952381,0.80952380952381,0.666666666666667,0.857142857142857,NaN,0.142857142857143,13.6190476190476,0.428571428571429,0.0476190476190476,42503,923,0.799479028891512,0.91304347826087,0.7,44,14.423,6.93804291400924,4.16764075438449,26.7677451278644,782.190476190476,27.8095238095238,0.888888888888889,44,1187,0,0,0,0,0
65535,1011,0.340909090909091,0.181818181818182,1.18181818181818,1.45454545454545,0.193181818181818,0.102272727272727,3.34090909090909,3.34090909090909,0.113636363636364,1.125,0.25,0.0454545454545455,2.21590909090909,0.693181818181818,0.113636363636364,1.22727272727273,0.0681818181818182,0.0795454545454545,1.25,0.0113636363636364,1.11363636363636,0.784090909090909,3.89772727272727,0.863636363636364,0.636363636363636,2.86363636363636,0.284090909090909,24.8636363636364,0.409090909090909,0.295454545454545,44437,3868,0.806957701553099,0.907216494845361,0.628571428571429,44,34.859,14.1668076843876,8.36704744211425,22.5694939341943,794.625,28.4318181818182,0.422222222222222,88,1187,1231,0,0,0,1
65535,1055,0.59375,0.21875,0.6875,0.5,0.09375,0.0625,1.0625,1.6875,0.125,1.34375,0.1875,0.0625,2.75,0.53125,0.09375,0.5,0.15625,0,1.5,0,1.1875,0.8125,2.375,0.46875,1.0625,2.34375,0.1875,12.5625,0.25,0.125,46371,1407,0.748539281996218,0.941176470588235,0.666666666666667,44,19.559,8.18819004367387,5.42951061103548,-38.5714599824528,1306.15625,27.875,0.363636363636364,44,835,0,0,0,0,1
65535,1099,0.785714285714286,0.25,0.857142857142857,0.785714285714286,0.107142857142857,0.178571428571429,5.71428571428571,2.96428571428571,0.107142857142857,NaN,0.25,0.0357142857142857,2.60714285714286,0.571428571428571,0.392857142857143,1.07142857142857,0.0714285714285714,0.25,1.64285714285714,0,1.10714285714286,1.21428571428571,3.5,0.428571428571429,0.642857142857143,3.75,0.464285714285714,16.7857142857143,0.571428571428571,0.214285714285714,48305,1231,0.715334861447856,0.933333333333333,0.666666666666667,44,17.144,7.38999725495134,5.16399575294534,46.2556816335815,450.714285714286,30.0714285714286,0,0,0,0,0,0,0,0
65535,1143,0.355769230769231,0.105769230769231,0.384615384615385,0.519230769230769,0.0480769230769231,0.0769230769230769,1.68269230769231,3.81730769230769,0.0769230769230769,0.951923076923077,0.0480769230769231,0.0192307692307692,3.91346153846154,0.557692307692308,0.153846153846154,0.894230769230769,0.105769230769231,0.0961538461538462,0.971153846153846,0,1.23076923076923,0.567307692307692,1.29807692307692,0.817307692307692,0.826923076923077,1.90384615384615,0.288461538461538,15.1730769230769,0.346153846153846,0.115384615384615,50239,4571,0.826353307023247,0.866666666666667,0.63030303030303,44,39.978,16.0811370887,9.05612504016565,24.4404043435874,26.4519230769231,31.0288461538462,0,0,0,0,0,0,0,1
65535,1187,0.785714285714286,0.0714285714285714,0.714285714285714,0.285714285714286,0.214285714285714,0.0357142857142857,4.53571428571429,2.92857142857143,0,0.928571428571429,0.0714285714285714,0.0714285714285714,3.03571428571429,1.28571428571429,0.0357142857142857,0.928571428571429,0.0714285714285714,0.107142857142857,2.35714285714286,0,1.71428571428571,0.5,1.10714285714286,0.714285714285714,0.928571428571429,1.60714285714286,0.142857142857143,17.9285714285714,0.285714285714286,0.321428571428571,52173,1231,0.814807533750974,44,0.8,44,16.656,7.94221823549554,4.60435457631012,25.0006910750096,784.035714285714,31.0714285714286,0.8,88,967,1011,0,0,0,1
65535,1231,0.303030303030303,0.303030303030303,1.27272727272727,2.06060606060606,0.212121212121212,0,NaN,3.6969696969697,0.121212121212121,0.696969696969697,0.212121212121212,0,1.27272727272727,0.727272727272727,0.0303030303030303,1.33333333333333,0.181818181818182,0.212121212121212,1.18181818181818,0,0.787878787878788,0.757575757575758,2.57575757575758,0.727272727272727,0.363636363636364,2.21212121212121,0.272727272727273,25.3333333333333,0.393939393939394,0.454545454545455,54107,1450,0.671582667275506,44,0.785714285714286,44,17.88,7.64481239781214,5.66426804404607,-60.054656516498,802.69696969697,32.1515151515151,0.5,44,1011,0,0,0,0,0
65535,1275,0.294117647058824,0.117647058823529,0.617647058823529,1.58823529411765,0.176470588235294,0.0588235294117647,2.17647058823529,2.14705882352941,0.117647058823529,0.735294117647059,0.147058823529412,0.0588235294117647,1.23529411764706,0.529411764705882,0.352941176470588,0.676470588235294,0.0882352941176471,0.0588235294117647,1.29411764705882,0.0294117647058824,0.705882352941177,0.676470588235294,0.794117647058823,0.382352941176471,0.558823529411765,1.88235294117647,0.205882352941176,16.0294117647059,0.352941176470588,0.176470588235294,56041,1494,0.789616327279832,0.918918918918919,0.708333333333333,44,19.749,8.74904032169967,5.3684189528814,71.8641482067912,837.588235294118,1319,0,0,0,0,0,0,0,1
65535,1319,0.354838709677419,0.258064516129032,0.935483870967742,0.419354838709677,0.0967741935483871,0.129032258064516,1.48387096774194,2.48387096774194,0.0967741935483871,0.806451612903226,0.0967741935483871,0,1.35483870967742,0.419354838709677,0.161290322580645,0.870967741935484,0.0967741935483871,0.032258064516129,1.64516129032258,0,1.41935483870968,0.645161290322581,0.741935483870968,0.645161290322581,0.67741935483871,3.16129032258065,0.354838709677419,11.7096774193548,0.354838709677419,0.225806451612903,57975,1363,0.741386526278194,0.96875,0.775,44,17.599,7.76630435836833,5.21179794374174,12.3172318679555,312.387096774194,33.0322580645161,0,0,0,0,0,0,0,1
