ImageId,CellId,Cell_141Pr_AQP4,Cell_143Nd_SQSTM1,Cell_145Nd_UBQLN2,Cell_147Sm_Glutaminase,Cell_149Sm_C9orf72,Cell_150Nd_PDL1,Cell_151Eu_MAP2,Cell_152Sm_ATXN2,Cell_153Eu_ORF1,Cell_154Sm_pTDP43,Cell_155Gd_FoxP3,Cell_156Gd_CH24H,Cell_158Gd_GFAP,Cell_159Tb_IL6ST,Cell_160Gd_IBA1,Cell_161Dy_CX3CR1,Cell_162Dy_pTBK1,Cell_163Dy_CD4,Cell_164Dy_TMEM119,Cell_165Ho_PD1,Cell_166Er_GAD67,Cell_167Er_CD8,Cell_168Er_FUS,Cell_169Tm_ChAT,Cell_170Er_APOE,Cell_171Yb_TREM2,Cell_172Yb_PDL2,Cell_174Yb_MHCclassII,Cell_175Lu_TDP43,Cell_176Yb_TBK1,Cell_CellMasked,Area,Eccentricity,Solidity,Extent,EulerNumber,Perimeter,MajorAxisLength,MinorAxisLength,Orientation,X_position,Y_position,Percent_Touching,Number_Neighbors,neighbour_4_CellId1,neighbour_4_CellId2,neighbour_4_CellId3,neighbour_4_CellId4,neighbour_4_CellId5,neighbour_4_CellId6,neighbour_4_CellId7,neighbour_4_CellId8,neighbour_4_CellId9,neighbour_4_CellId10
65535,21166,0.0625,0.1875,0.09375,0.0625,0.0625,0.03125,2.34375,2.125,0.125,0.5,0.125,0,1.34375,0.28125,0.125,0.25,0.03125,0.0625,0.59375,0.0625,0.4375,0.3125,0.6875,0.40625,0.1875,0.59375,0.125,5.34375,0.21875,0.21875,21166,456,0.93106208,0.680851064,0.333333333,14,29.318,12.37272898,4.514323782,-35.98412524,1075.9375,383.59375,0.413793103,28,21038,21593,0,0,0,0,0,0,0,0
65535,21180,0.087719298,0.157894737,0.140350877,0.070175439,0.052631579,0.087719298,2.157894737,1.614035088,0.087719298,0.771929825,0.035087719,0.035087719,1.263157895,0.350877193,0.122807018,0.245614035,0.052631579,0.122807018,0.947368421,0.01754386,1.105263158,0.456140351,0.50877193,0.350877193,0.280701754,1.228070175,0.140350877,4.421052632,0.228070175,0.122807018,21180,812,0.912074039,0.475,0.287878788,14,65.981,19.4113317,7.959141875,-9.829818508,1335.736842,382.7894737,0.588235294,14,21508,0,0,0,0,0,0,0,0,0
65535,21195,0.076923077,0.087912088,0.21978022,0.021978022,0.010989011,0.010989011,1.637362637,1.549450549,0.021978022,0.318681319,0.032967033,0.021978022,0.648351648,0.230769231,0.076923077,0.32967033,0.098901099,0.032967033,0.615384615,0,0.483516484,0.538461538,2.186813187,0.241758242,0.175824176,0.912087912,0.087912088,5.285714286,0.175824176,0.164835165,21195,1296,0.932302316,0.752066116,0.56875,14,56.676,19.43332574,7.028644415,-0.614516746,653.6703297,382.9340659,0,0,0,0,0,0,0,0,0,0,0,0
65535,21209,0.033898305,0.13559322,0.186440678,0.084745763,0.06779661,0.06779661,1.372881356,1.288135593,0.050847458,0.661016949,0.033898305,0.033898305,0.949152542,0.355932203,0.101694915,0.305084746,0.050847458,0.101694915,0.644067797,0.050847458,0.644067797,0.525423729,2.576271186,0.13559322,0.118644068,0.881355932,0.101694915,3.576271186,0.254237288,0.237288136,21209,840,0.826506958,0.819444444,0.536363636,14,34.379,12.41366503,6.987981047,42.69338829,1107.050847,383.1525424,0.820512821,28,20895,21750,0,0,0,0,0,0,0,0
65535,21223,0.137931034,0.189655172,0.103448276,0.103448276,0.034482759,0.086206897,4.672413793,2.517241379,0.068965517,0.517241379,0.068965517,0,0.827586207,0.568965517,0.155172414,0.310344828,0.086206897,0.103448276,1.155172414,0.017241379,0.517241379,0.482758621,0.689655172,0.431034483,0.655172414,1.327586207,0.189655172,6.706896552,0.327586207,0.051724138,21223,826,0.903715237,0.698795181,0.386666667,14,44.13,15.9546908,6.830746503,-31.07668104,186.2586207,382.6551724,0,0,0,0,0,0,0,0,0,0,0,0
65535,21237,0.044444444,0.088888889,0.133333333,0.022222222,0.088888889,0.066666667,1.977777778,1.377777778,0.133333333,0.422222222,0,0.022222222,0.822222222,0.155555556,0.177777778,0.2,0.044444444,0.066666667,0.844444444,0.022222222,0.377777778,0.644444444,0.222222222,0.177777778,0.422222222,0.688888889,0.111111111,3.577777778,0.244444444,0.044444444,21237,641,0.887927666,0.633802817,0.416666667,14,34.47,14.13181824,6.500397686,56.0635479,541.5555556,383.0444444,0.055555556,14,21793,0,0,0,0,0,0,0,0,0
65535,21252,0.049382716,0.098765432,0.12345679,0.037037037,0.12345679,0.024691358,1.49382716,1.419753086,0.061728395,0.543209877,0.037037037,0.037037037,0.49382716,0.234567901,0.074074074,0.308641975,0.061728395,0.012345679,1.061728395,0,0.543209877,0.345679012,0.679012346,0.222222222,0.197530864,0.913580247,0.148148148,5.135802469,0.234567901,0.074074074,21252,1154,0.985635703,0.604477612,0.198529412,14,76.814,29.60206865,4.999355609,32.26068515,584.7407407,386.3209877,0.647887324,43,20753,21451,22391,0,0,0,0,0,0,0
65535,21266,0.082191781,0.150684932,0.150684932,0.095890411,0.04109589,0.095890411,3.863013699,2.273972603,0.054794521,0.506849315,0.054794521,0,1.561643836,0.561643836,0.054794521,0.534246575,0.082191781,0.109589041,0.794520548,0.01369863,0.698630137,0.657534247,0.835616438,0.369863014,0.232876712,1.054794521,0.136986301,5.520547945,0.287671233,0.164383562,21266,1040,0.893829246,0.663636364,0.304166667,14,50.134,17.37460556,7.790903288,42.45167037,1161.794521,385.4657534,0.660377358,28,20995,21665,0,0,0,0,0,0,0,0
65535,21280,0.132352941,0.117647059,0.102941176,0.058823529,0.102941176,0.029411765,2.647058824,2.044117647,0.088235294,0.5,0,0.044117647,0.705882353,0.441176471,0.073529412,0.676470588,0.058823529,0.044117647,0.691176471,0,0.529411765,0.764705882,4.514705882,0.338235294,0.397058824,0.867647059,0.132352941,5.588235294,0.117647059,0.205882353,21280,969,0.850000172,0.53125,0.309090909,14,74.218,18.15139759,9.561836974,3.007946853,1365.867647,383.2205882,0,0,0,0,0,0,0,0,0,0,0,0
65535,21294,0.08,0.04,0.18,0.08,0.08,0.04,1.2,1.56,0.1,0.38,0.04,0.02,0.62,0.36,0.04,0.28,0.08,0.02,0.54,0,0.5,0.46,2.26,0.34,0.2,1.16,0.16,7.74,0.2,0.1,21294,712,0.779128883,0.819672131,0.568181818,14,28.582,10.73214583,6.727593375,-13.4654718,750.04,386.76,14,43,21052,21123,21935,0,0,0,0,0,0,0
65535,21323,0.06,0.26,0.2,0.08,0.02,0,4.76,1.54,0.06,0.72,0.06,0.06,0.66,0.22,0.16,0.36,0.14,0.04,0.96,0,0.6,0.44,1.12,0.22,0.5,0.68,0.2,2.68,0.24,0.12,21323,712,0.724312584,0.704225352,0.454545455,14,35.041,10.6269098,7.326953993,-53.07514197,263.46,388.96,0,0,0,0,0,0,0,0,0,0,0,0
65535,21337,0.173913043,0.152173913,0.130434783,0.065217391,0.130434783,0.043478261,1.152173913,1.826086957,0.043478261,0.456521739,0.02173913,0.086956522,1.260869565,0.195652174,0.065217391,0.369565217,0.065217391,0.065217391,0.869565217,0,0.608695652,0.347826087,1.152173913,0.239130435,0.173913043,0.97826087,0.195652174,4.108695652,0.086956522,0.065217391,21337,655,0.429565589,0.978723404,0.821428571,14,21.155,8.146643381,7.356709491,71.69240574,864.1956522,386.5,0.730769231,43,20425,21152,21707,0,0,0,0,0,0,0
65535,21365,0.076923077,0.105769231,0.153846154,0.038461538,0.076923077,0.067307692,2.451923077,2.019230769,0.144230769,0.711538462,0.048076923,0.019230769,0.644230769,0.25,0.115384615,0.375,0.048076923,0.057692308,0.75,0,0.509615385,0.490384615,2.144230769,0.326923077,0.230769231,0.971153846,0.134615385,5.548076923,0.192307692,0.221153846,21365,1481,0.428447661,0.63030303,0.382352941,14,66.021,15.34476817,13.86502002,-45.91296246,915.1730769,386.6442308,0.042857143,14,21422,0,0,0,0,0,0,0,0,0
65535,21380,0.058252427,0.106796117,0.106796117,0.087378641,0.009708738,0.009708738,2.184466019,1.86407767,0,0.436893204,0.019417476,0.038834951,1.13592233,0.378640777,0.106796117,0.262135922,0.077669903,0.029126214,0.854368932,0.029126214,0.747572816,0.572815534,4.834951456,0.388349515,0.252427184,1.087378641,0.13592233,5.058252427,0.262135922,0.213592233,21380,1467,0.768945042,0.609467456,0.417004049,14,89.749,17.98473544,11.49790908,79.96285782,1037.776699,387.3786408,0.386363636,57,20938,21494,21736,22363,0,0,0,0,0,0
65535,21394,0.085106383,0.127659574,0.170212766,0.042553191,0.021276596,0.021276596,3.85106383,2.021276596,0.127659574,0.808510638,0.085106383,0.14893617,0.765957447,0.29787234,0.276595745,0.319148936,0.042553191,0.085106383,0.914893617,0.042553191,0.638297872,0.765957447,2.106382979,0.404255319,0.319148936,0.765957447,0.191489362,7.14893617,0.319148936,0.14893617,21394,669,0.68769331,0.770491803,0.474747475,14,29.855,10.32460236,7.495674905,19.36204508,1091.744681,385.7234043,0.636363636,43,20781,20895,21038,0,0,0,0,0,0,0
65535,21408,0.090909091,0.136363636,0.113636364,0.045454545,0.045454545,0,2.136363636,1.590909091,0.090909091,0.795454545,0.045454545,0,0.613636364,0.318181818,0.159090909,0.522727273,0.113636364,0.045454545,0.75,0.068181818,0.431818182,0.522727273,1.863636364,0.386363636,0.090909091,1.454545455,0.159090909,5.477272727,0.272727273,0.318181818,21408,627,0.867875956,0.628571429,0.392857143,14,37.001,13.56712863,6.739891222,-5.529709129,715.5227273,385.9318182,14,57,21109,21536,21551,21807,0,0,0,0,0,0
65535,21437,0.098039216,0.147058824,0.215686275,0.009803922,0.078431373,0.107843137,2.450980392,1.833333333,0.068627451,0.833333333,0.019607843,0.039215686,1.392156863,0.245098039,0.049019608,0.352941176,0.029411765,0,0.529411765,0.009803922,0.656862745,0.490196078,1.401960784,0.343137255,0.225490196,0.745098039,0.12745098,4.058823529,0.323529412,0.12745098,21437,1453,0.898454175,0.421487603,0.231292517,14,102.493,26.87790192,11.80120788,-55.57842081,1138.45098,390.9019608,0.279069767,28,21864,22163,0,0,0,0,0,0,0,0
65535,21451,0.051948052,0.116883117,0.103896104,0.012987013,0.077922078,0.025974026,1.025974026,1.077922078,0.025974026,0.233766234,0.051948052,0.012987013,0.363636364,0.298701299,0.038961039,0.155844156,0.051948052,0.038961039,0.714285714,0,0.38961039,0.454545455,1.974025974,0.155844156,0.090909091,0.675324675,0.194805195,4.506493506,0.181818182,0.12987013,21451,1097,0.706654664,0.663793103,0.423076923,14,61.018,13.6283662,9.642867835,36.99593008,589.2337662,390.5844156,0.653846154,43,21252,21921,22491,0,0,0,0,0,0,0
65535,21465,0.086956522,0.191304348,0.147826087,0.069565217,0.086956522,0.052173913,1.713043478,1.756521739,0.043478261,0.634782609,0.017391304,0.052173913,0.982608696,0.173913043,0.191304348,0.365217391,0.12173913,0.069565217,0.852173913,0.008695652,0.626086957,0.539130435,0.930434783,0.252173913,0.208695652,0.904347826,0.139130435,5.6,0.27826087,0.113043478,21465,1638,0.94643759,0.608465608,0.260770975,14,78.336,26.65485399,8.606500594,38.31661754,690.5304348,382.1826087,0.714285714,43,20967,21479,21636,0,0,0,0,0,0,0
65535,21479,0.081081081,0.081081081,0.081081081,0.054054054,0.081081081,0.108108108,1.945945946,2.324324324,0.162162162,0.621621622,0.108108108,0.027027027,1.432432432,0.162162162,0.135135135,0.891891892,0,0.216216216,0.540540541,0,0.945945946,0.567567568,0.756756757,0.567567568,0.324324324,1.594594595,0.243243243,9.864864865,0.378378378,0.216216216,21479,527,0.764705216,0.725490196,0.528571429,14,30.079,9.785097284,6.305323632,-72.6009881,691.3513514,390.0810811,0.866666667,43,21465,21636,22149,0,0,0,0,0,0,0
65535,21494,0.136363636,0.136363636,0.181818182,0.022727273,0.068181818,0.022727273,1.25,1.590909091,0.045454545,0.522727273,0.045454545,0.068181818,0.727272727,0.386363636,0.068181818,0.386363636,0.159090909,0.068181818,0.568181818,0.022727273,0.295454545,0.681818182,2.5,0.272727273,0.068181818,1.045454545,0.159090909,7.045454545,0.272727273,0.181818182,21494,627,0.357730802,0.709677419,0.611111111,14,31.303,8.652605804,8.080017498,12.88466381,1046.454545,388.1363636,0.882352941,57,20938,21380,21593,22363,0,0,0,0,0,0
65535,21508,0.052631579,0.175438596,0.070175439,0.070175439,0.087719298,0.070175439,1.421052632,1.473684211,0.01754386,0.824561404,0.105263158,0.035087719,1.175438596,0.228070175,0.070175439,0.368421053,0.035087719,0.087719298,0.631578947,0,0.631578947,0.596491228,0.859649123,0.245614035,0.175438596,1.01754386,0.192982456,4.421052632,0.192982456,0.175438596,21508,812,0.781989988,0.655172414,0.475,14,47.893,13.12163604,8.178597525,20.17042525,1335.438596,388.4561404,0.632653061,43,21180,21907,21992,0,0,0,0,0,0,0
65535,21522,0.166666667,0.071428571,0.166666667,0.023809524,0.047619048,0,2.071428571,2.142857143,0.071428571,0.285714286,0.071428571,0.023809524,0.785714286,0.357142857,0.142857143,0.30952381,0.071428571,0.071428571,0.619047619,0,0.428571429,0.452380952,1.023809524,0.19047619,0.261904762,0.714285714,0.166666667,5.571428571,0.30952381,0.166666667,21522,598,0.942969919,0.7,0.538461538,14,32.411,13.91416122,4.6317175,-10.52959237,1393.761905,389.6190476,0.617647059,14,22006,0,0,0,0,0,0,0,0,0
65535,21536,0.088888889,0.022222222,0.088888889,0,0.066666667,0.066666667,1.777777778,1.822222222,0,0.355555556,0.066666667,0,0.666666667,0.266666667,0.111111111,0.422222222,0.044444444,0.044444444,0.755555556,0.066666667,0.577777778,0.644444444,1.6,0.266666667,0.133333333,0.977777778,0.022222222,5.555555556,0.355555556,0.222222222,21536,641,0.623566825,0.5625,0.375,14,55.031,10.83605908,8.471306479,24.87250484,704.7777778,388.6,0.523809524,43,21408,21807,22149,0,0,0,0,0,0,0
65535,21551,0.104166667,0.25,0.21875,0.052083333,0.0625,0.041666667,1.3125,1.260416667,0.125,0.666666667,0.083333333,0.03125,0.677083333,0.197916667,0.145833333,0.34375,0.052083333,0.083333333,0.791666667,0.0625,0.65625,0.572916667,1.364583333,0.364583333,0.125,1.208333333,0.135416667,5.135416667,0.28125,0.083333333,21551,1367,0.826187612,0.700729927,0.4,14,70.19,17.15034124,9.66241808,-55.99325913,725.3229167,392.1770833,0.447761194,71,21109,21408,21807,22220,22690,0,0,0,0,0
65535,21565,0.058823529,0.154411765,0.132352941,0.058823529,0.058823529,0.058823529,2.941176471,1.830882353,0.080882353,0.757352941,0.044117647,0.073529412,1.022058824,0.294117647,0.147058824,0.448529412,0.058823529,0.080882353,0.595588235,0,0.75,0.602941176,1.117647059,0.360294118,0.316176471,0.845588235,0.110294118,4.492647059,0.213235294,0.110294118,21565,1937,0.77137302,0.781609195,0.571428571,14,70.553,17.69626419,11.26160643,-65.89063752,893.9117647,393.2941176,0.541666667,71,20981,21351,21422,22135,22291,0,0,0,0,0
65535,21579,0.134831461,0.101123596,0.224719101,0.02247191,0.08988764,0.033707865,1.483146067,1.382022472,0.078651685,0.865168539,0.056179775,0.033707865,0.97752809,0.314606742,0.08988764,0.359550562,0.056179775,0.06741573,0.842696629,0,0.808988764,0.662921348,1.707865169,0.224719101,0.191011236,1.056179775,0.168539326,4.91011236,0.179775281,0.134831461,21579,1268,0.503095158,0.597315436,0.456410256,14,73.184,13.56904323,11.72678812,86.53452463,996.8314607,391.1573034,0,0,0,0,0,0,0,0,0,0,0,0
65535,21608,0.06,0.14,0.06,0.02,0.06,0.04,2.56,2.66,0.02,0.52,0.02,0.06,1.28,0.36,0.04,0.38,0.04,0.1,0.2,0,0.58,0.4,0.96,0.44,0.3,0.56,0.1,3.52,0.24,0.14,21608,712,0.709514082,0.909090909,0.694444444,14,26.415,9.990898171,7.04049859,59.99689752,1253.8,389.1,0.34375,28,21081,21821,0,0,0,0,0,0,0,0
65535,21622,0.189189189,0.162162162,0.081081081,0.054054054,0.054054054,0,1.540540541,1.297297297,0.027027027,0.810810811,0,0.081081081,0.837837838,0.432432432,0.108108108,0.216216216,0.027027027,0.027027027,0.594594595,0,0.621621622,0.405405405,0.972972973,0.189189189,0.081081081,0.72972973,0.162162162,3.648648649,0.351351351,0.081081081,21622,527,0.932102489,0.804347826,0.672727273,14,28.094,12.28960466,4.451228822,-2.344950995,1317.189189,390.5135135,0.78125,14,21907,0,0,0,0,0,0,0,0,0
65535,21636,0,0,0.214285714,0.095238095,0.166666667,0,1.595238095,1.833333333,0.047619048,0.714285714,0.047619048,0.023809524,0.761904762,0.285714286,0.261904762,0.357142857,0.071428571,0.047619048,0.904761905,0,0.571428571,1.047619048,0.428571429,0.595238095,0.119047619,1.428571429,0.071428571,7.071428571,0.380952381,0.095238095,21636,598,0.52039047,0.823529412,0.65625,14,28.392,8.559343149,7.309066432,-54.18019946,686.7142857,392.3095238,0.677419355,28,21465,21479,0,0,0,0,0,0,0,0
65535,21650,0.107142857,0.071428571,0.142857143,0.107142857,0.071428571,0,3.607142857,1.892857143,0.107142857,0.571428571,0.142857143,0.071428571,0.857142857,0.357142857,0.178571429,0.607142857,0.035714286,0.107142857,0.75,0,0.464285714,0.642857143,1.214285714,0.464285714,0.285714286,1.285714286,0.107142857,5.5,0.178571429,0.035714286,21650,399,0.869945883,0.736842105,0.518518519,14,25.861,9.554234802,4.711644145,68.15831867,816.25,391.1071429,0.458333333,28,21693,21878,0,0,0,0,0,0,0,0
65535,21665,0.088888889,0.088888889,0.133333333,0.022222222,0.022222222,0.044444444,2.333333333,2.177777778,0.066666667,0.577777778,0.022222222,0.111111111,1.8,0.266666667,0.111111111,0.488888889,0.044444444,0.111111111,0.866666667,0,0.8,0.822222222,0.911111111,0.488888889,0.2,0.844444444,0.133333333,7.222222222,0.2,0.066666667,21665,641,0.838150499,0.642857143,0.454545455,14,35.959,11.57337666,6.312571392,18.50326793,1166.355556,390.9777778,0.545454545,28,21266,21949,0,0,0,0,0,0,0,0
65535,21679,0.128571429,0.185714286,0.114285714,0.1,0.057142857,0.085714286,1.7,1.742857143,0.114285714,0.742857143,0.042857143,0.028571429,0.828571429,0.242857143,0.1,0.271428571,0.014285714,0.071428571,0.7,0,0.828571429,0.571428571,0.414285714,0.385714286,0.271428571,1.071428571,0.085714286,5.4,0.3,0.128571429,21679,997,0.763729864,0.598290598,0.424242424,14,59.951,15.22124884,9.825863699,11.82043604,1233.414286,390.7428571,0.615384615,71,21308,21821,21964,21978,22092,0,0,0,0,0
65535,21693,0.126984127,0.103174603,0.253968254,0.055555556,0.055555556,0.087301587,2.468253968,1.904761905,0.087301587,0.563492063,0.063492063,0.095238095,0.80952381,0.301587302,0.150793651,0.365079365,0.111111111,0.071428571,0.880952381,0,0.579365079,0.476190476,0.952380952,0.396825397,0.222222222,1.277777778,0.26984127,5.507936508,0.325396825,0.19047619,21693,1795,0.963734619,0.53164557,0.249011858,14,108.73,32.13652914,8.576033901,-47.16407151,803.4126984,388.0555556,0.112244898,28,20838,21650,0,0,0,0,0,0,0,0
65535,21707,0.058823529,0.147058824,0.176470588,0.029411765,0.088235294,0.088235294,0.852941176,1.676470588,0.058823529,0.764705882,0.058823529,0.029411765,0.5,0.235294118,0.117647059,0.235294118,0,0.088235294,0.705882353,0,0.558823529,0.647058824,1.235294118,0.058823529,0.352941176,0.852941176,0.147058824,4.264705882,0.294117647,0.176470588,21707,484,0.947175355,0.653846154,0.435897436,14,31.278,13.8073243,4.428231855,-10.42454675,862.5588235,391.9117647,0.928571429,71,21152,21337,21892,22063,22419,0,0,0,0,0
65535,21722,0.071428571,0.107142857,0.178571429,0.071428571,0.107142857,0.071428571,1.178571429,1.5,0.071428571,0.321428571,0,0.071428571,0.892857143,0.464285714,0,0.357142857,0.071428571,0.071428571,0.928571429,0,1.071428571,0.785714286,2.857142857,0.107142857,0.142857143,1.142857143,0.214285714,5.75,0.25,0.428571429,21722,399,0.403369303,0.965517241,0.777777778,14,17.045,6.38796605,5.845227016,73.2038117,873.3571429,391.3214286,0.95,28,21152,21892,0,0,0,0,0,0,0,0
65535,21750,0.11,0.08,0.14,0.01,0.04,0.05,1.78,1.59,0.02,1.21,0.06,0.02,1.84,0.3,0.06,0.28,0.14,0.07,0.61,0.02,1.14,0.42,1.42,0.43,0.2,1.05,0.12,3.56,0.22,0.16,21750,1424,0.405410913,0.787401575,0.512820513,14,46.851,12.85679979,11.75284501,71.29408942,1108.34,392.37,0.666666667,43,21209,22078,22647,0,0,0,0,0,0,0
65535,21764,0.106145251,0.167597765,0.229050279,0.05027933,0.089385475,0.061452514,1.888268156,1.715083799,0.061452514,0.737430168,0.055865922,0.05027933,1.150837989,0.430167598,0.117318436,0.424581006,0.094972067,0.061452514,0.765363128,0.011173184,0.664804469,0.547486034,1.251396648,0.234636872,0.162011173,1.184357542,0.134078212,7.541899441,0.318435754,0.12849162,21764,2550,0.722863824,0.37605042,0.301346801,14,169.136,27.93946128,19.30590275,-4.062283555,1194.122905,391.8882682,0.086956522,57,20796,20853,22177,22192,0,0,0,0,0,0
65535,21779,0.063291139,0.126582278,0.088607595,0.063291139,0.050632911,0.037974684,0.936708861,0.873417722,0.050632911,0.379746835,0.012658228,0.050632911,0.417721519,0.215189873,0.101265823,0.202531646,0.050632911,0.050632911,0.53164557,0,0.278481013,0.240506329,1.139240506,0.126582278,0.139240506,0.46835443,0.151898734,2.46835443,0.189873418,0.075949367,21779,1125,0.81852875,0.537414966,0.337606838,14,75.161,17.27615731,9.924557477,13.55715951,293.3924051,5584,0,0,0,0,0,0,0,0,0,0,0,0
65535,21793,0.016393443,0.114754098,0.06557377,0.049180328,0.049180328,0.016393443,1.524590164,1.06557377,0.081967213,0.590163934,0.016393443,0,0.721311475,0.131147541,0.049180328,0.196721311,0.016393443,0.081967213,1.475409836,0.016393443,0.475409836,0.360655738,0.262295082,0.393442623,0.229508197,0.918032787,0.081967213,4.262295082,0.245901639,0.049180328,21793,869,0.586901821,0.871428571,0.554545455,14,28.673,10.22198908,8.27631635,17.3956313,534.8196721,393.6229508,0.055555556,14,21237,0,0,0,0,0,0,0,0,0
65535,21807,0.051282051,0.076923077,0.076923077,0.102564103,0,0.025641026,0.615384615,1.358974359,0.076923077,0.666666667,0.076923077,0.076923077,0.538461538,0.282051282,0.076923077,0.307692308,0.128205128,0.076923077,0.871794872,0,0.384615385,0.358974359,1.358974359,0.307692308,0.051282051,0.769230769,0.076923077,4.615384615,0.384615385,0.230769231,21807,556,0.548307955,0.75,0.541666667,14,29.318,8.6501002,7.233875533,35.01989216,713.8461538,392.8717949,0.766666667,71,21408,21536,21551,22149,22220,0,0,0,0,0
65535,21836,0.025,0.075,0.225,0,0.075,0.05,1.475,1.35,0.025,0.45,0.05,0.05,0.65,0.225,0.1,0.325,0.075,0.025,0.6,0.05,0.65,0.35,0.525,0.225,0.125,0.825,0.075,4.25,0.225,0.025,21836,570,0.722787284,0.655737705,0.454545455,14,34.686,9.492345824,6.5598809,12.5176383,1281.3,393.575,0.322580645,14,22434,0,0,0,0,0,0,0,0,0
65535,21850,0,0.076923077,0.123076923,0,0.061538462,0.015384615,0.953846154,1.353846154,0.076923077,0.538461538,0.030769231,0.030769231,0.584615385,0.230769231,0.076923077,0.4,0.123076923,0.107692308,0.969230769,0.046153846,0.723076923,0.692307692,1.123076923,0.138461538,0.123076923,0.953846154,0.2,4.723076923,0.292307692,0.292307692,21850,926,0.678246507,0.755813953,0.555555556,14,44.403,11.76368521,8.644361202,67.23970327,828.9538462,392.2461538,0.622222222,43,21138,21878,22263,0,0,0,0,0,0,0
65535,21864,0.172413793,0.172413793,0.068965517,0.051724138,0.051724138,0.086206897,1.844827586,1.931034483,0.051724138,0.879310345,0.017241379,0.017241379,1.568965517,0.24137931,0.034482759,0.172413793,0.051724138,0.051724138,0.431034483,0,0.775862069,0.534482759,0.293103448,0.275862069,0.275862069,0.827586207,0.103448276,3.5,0.224137931,0.103448276,21864,826,0.641757457,0.623655914,0.439393939,14,49.936,11.90464953,9.129766975,-22.57428131,1132.068966,393.5,0.468085106,28,21437,22647,0,0,0,0,0,0,0,0
65535,21907,0.02173913,0.217391304,0.152173913,0.086956522,0,0.108695652,1.891304348,1.369565217,0.043478261,0.608695652,0.043478261,0.065217391,0.434782609,0.326086957,0.130434783,0.282608696,0.043478261,0.108695652,0.956521739,0,0.826086957,0.652173913,0.956521739,0.195652174,0.195652174,1.152173913,0.217391304,4.869565217,0.282608696,0.130434783,21907,655,0.972772525,0.766666667,0.638888889,14,42.426,18.15621554,4.207920449,2.759734399,1318.217391,394.4130435,14,71,21508,21622,21992,22106,22448,0,0,0,0,0
65535,21921,0.047619048,0.166666667,0.119047619,0.119047619,0.023809524,0.023809524,2.452380952,1.404761905,0.095238095,0.547619048,0.023809524,0.047619048,0.642857143,0.5,0.071428571,0.404761905,0.047619048,0.047619048,0.952380952,0.023809524,0.5,0.547619048,0.547619048,0.285714286,0.452380952,1.285714286,0.119047619,3.666666667,0.19047619,0.142857143,21921,598,0.911046822,0.7,0.428571429,14,38.796,12.71491983,5.242398422,3.01869313,597.952381,396.2380952,0.314285714,28,21451,22405,0,0,0,0,0,0,0,0
65535,21935,0.090163934,0.139344262,0.204918033,0.024590164,0.040983607,0.040983607,2.926229508,1.860655738,0.06557377,0.696721311,0.057377049,0.06557377,1.139344262,0.336065574,0.139344262,0.262295082,0.073770492,0.040983607,1.032786885,0.016393443,0.93442623,0.540983607,3.549180328,0.278688525,0.286885246,1.098360656,0.18852459,5.131147541,0.270491803,0.114754098,21935,1738,0.819063914,0.625641026,0.446886447,14,88.806,20.00733414,11.4782532,-12.30201335,749.6065574,394.1721311,0.730769231,43,21294,22234,22334,0,0,0,0,0,0,0
65535,21949,0.0625,0.0875,0.1625,0.0375,0.05,0.075,1.4125,1.5625,0.0375,0.8625,0.0375,0.025,1.2625,0.225,0.0625,0.4375,0.05,0.0125,0.6125,0.0125,0.9625,0.8375,3.8875,0.1875,0.2875,0.8625,0.1125,3.85,0.1875,0.2125,21949,1139,0.705166426,0.625,0.444444444,14,68.693,15.4059787,10.92348328,-81.05886322,1164.65,401.45,0.38028169,43,21665,22163,22177,0,0,0,0,0,0,0
65535,21964,0.125,0.196428571,0.107142857,0.035714286,0.071428571,0.053571429,1.232142857,1.482142857,0.071428571,0.339285714,0.035714286,0.089285714,0.589285714,0.267857143,0.071428571,0.339285714,0.035714286,0.125,0.375,0,0.410714286,0.607142857,3.214285714,0.178571429,0.142857143,0.982142857,0.089285714,4.517857143,0.142857143,0.178571429,21964,798,0.689363476,0.691358025,0.509090909,14,38.407,10.94450227,7.928368461,78.01666981,1234.464286,398.5178571,0.944444444,43,21679,21978,22092,0,0,0,0,0,0,0
65535,21978,0.134146341,0.134146341,0.134146341,0.085365854,0.073170732,0.012195122,1.609756098,2.292682927,0.036585366,0.756097561,0.085365854,0.012195122,1.097560976,0.207317073,0.097560976,0.390243902,0.036585366,0.085365854,0.841463415,0,0.902439024,0.719512195,2.06097561,0.365853659,0.243902439,1.048780488,0.097560976,5.719512195,0.170731707,0.097560976,21978,1168,0.737192983,0.661290323,0.427083333,14,61.391,14.31801301,9.674427276,-83.3908813,1242.085366,399.8170732,0.578947368,43,21679,21821,21964,0,0,0,0,0,0,0
65535,22006,0.016129032,0.096774194,0.258064516,0.064516129,0.080645161,0.032258065,1.596774194,1.387096774,0.080645161,0.564516129,0.016129032,0.016129032,0.774193548,0.241935484,0.14516129,0.209677419,0.032258065,0.032258065,1.225806452,0,0.516129032,0.516129032,3.370967742,0.193548387,0.129032258,0.903225806,0.080645161,5.758064516,0.225806452,0.193548387,22006,883,0.667017117,0.521008403,0.369047619,14,61.655,14.19716857,10.57749243,89.7659712,1393.83871,397.2580645,0.321428571,28,21522,22533,0,0,0,0,0,0,0,0
