ImageId,CellId,Cell_141Pr_AQP4,Cell_143Nd_SQSTM1,Cell_145Nd_UBQLN2,Cell_147Sm_Glutaminase,Cell_149Sm_C9orf72,Cell_150Nd_PDL1,Cell_151Eu_MAP2,Cell_152Sm_ATXN2,Cell_153Eu_ORF1,Cell_154Sm_pTDP43,Cell_155Gd_FoxP3,Cell_156Gd_CH24H,Cell_158Gd_GFAP,Cell_159Tb_IL6ST,Cell_160Gd_IBA1,Cell_161Dy_CX3CR1,Cell_162Dy_pTBK1,Cell_163Dy_CD4,Cell_164Dy_TMEM119,Cell_165Ho_PD1,Cell_166Er_GAD67,Cell_167Er_CD8,Cell_168Er_FUS,Cell_169Tm_ChAT,Cell_170Er_APOE,Cell_171Yb_TREM2,Cell_172Yb_PDL2,Cell_174Yb_MHCclassII,Cell_175Lu_TDP43,Cell_176Yb_TBK1,Cell_1_ALS_F_FrontalCrtx_240511_1_cellmasked,Area,Eccentricity,Solidity,Extent,EulerNumber,Perimeter,MajorAxisLength,MinorAxisLength,Orientation,X_position,Y_position,Percent_Touching,Number_Neighbors,neighbour_4_CellId1,neighbour_4_CellId2,neighbour_4_CellId3,neighbour_4_CellId4,neighbour_4_CellId5,neighbour_4_CellId6
562861,1,0.819672131,0.213114754,0.573770492,0.032786885,0.114754098,0.114754098,3.262295082,2.114754098,0.06557377,0.31147541,0.06557377,0.114754098,8.770491803,0.31147541,0.360655738,0.37704918,0.049180328,0.049180328,0.475409836,0,0.37704918,0.131147541,0.770491803,0.573770492,1.360655738,0.557377049,0.114754098,9.68852459,0.163934426,0.180327869,83,61,0.792463679,0.871428571,0.635416667,1,29.235,11.59422928,7.071541979,9.986317263,376.0655738,5.491803279,0.342857143,1,3,0,0,0,0,0
562861,3,1.057142857,0.2,0.552380952,0.142857143,0.085714286,0.152380952,4.838095238,2.476190476,0.142857143,0.4,0.057142857,0.019047619,7.047619048,0.647619048,0.219047619,0.466666667,0.161904762,0.076190476,0.542857143,0.038095238,0.323809524,0.152380952,1.4,0.295238095,2.752380952,0.523809524,0.20952381,12.37142857,0.342857143,0.238095238,249,105,0.591614772,0.963302752,0.795454545,1,34.172,12.96257746,10.45069943,56.02226359,366.0666667,9.40952381,0.380952381,2,1,14,0,0,0,0
562861,4,0.384615385,0.138461538,0.584615385,0.084615385,0.138461538,0.092307692,2.761538462,2.053846154,0.046153846,0.346153846,0.069230769,0.046153846,3.9,0.253846154,0.107692308,0.276923077,0.053846154,0.069230769,0.323076923,0.023076923,0.361538462,0.184615385,3.730769231,0.292307692,0.838461538,0.515384615,0.138461538,9.138461538,0.169230769,0.153846154,332,130,0.732794447,0.896551724,0.666666667,1,43.187,16.02618981,10.90502199,-30.0858981,340.5307692,9.607692308,0,0,0,0,0,0,0,0
562861,5,0.729411765,0.117647059,0.270588235,0.047058824,0.141176471,0.141176471,3.129411765,2.494117647,0.047058824,0.164705882,0.035294118,0.082352941,4.835294118,0.4,0.141176471,0.282352941,0.047058824,0.023529412,0.352941176,0.011764706,0.376470588,0.141176471,5.741176471,0.258823529,1.294117647,0.435294118,0.152941176,6.635294118,0.188235294,0.152941176,415,85,0.726396246,0.95505618,0.643939394,1,31.857,12.76905463,8.775866593,-47.28249144,407.6,8.729411765,0.512195122,1,10,0,0,0,0,0
562861,6,0.917647059,0.211764706,0.670588235,0.094117647,0.129411765,0.141176471,4.329411765,2.470588235,0.082352941,0.317647059,0.129411765,0.070588235,7.894117647,0.541176471,0.705882353,0.458823529,0.105882353,0.058823529,0.423529412,0.023529412,0.505882353,0.176470588,1.317647059,0.317647059,0.741176471,0.588235294,0.141176471,15.82352941,0.317647059,0.152941176,498,85,0.776273853,0.858585859,0.607142857,1,34.834,13.79230731,8.69461304,-8.873390033,179.1529412,11.55294118,0.418604651,1,2,0,0,0,0,0
562861,7,1.454545455,0.247933884,0.388429752,0.082644628,0.074380165,0.099173554,4.165289256,2.049586777,0.066115702,0.330578512,0.090909091,0.041322314,6.024793388,0.438016529,1.198347107,0.314049587,0.090909091,0.099173554,0.537190083,0.05785124,0.479338843,0.107438017,0.570247934,0.380165289,1.504132231,0.876033058,0.239669421,10.26446281,0.140495868,0.140495868,581,121,0.577390155,0.96031746,0.715976331,1,36.918,13.83405864,11.29507139,39.13967399,202.9917355,10.7768595,0.354166667,1,13,0,0,0,0,0
562861,8,1.107142857,0.276785714,0.464285714,0.098214286,0.178571429,0.098214286,6.535714286,2.669642857,0.089285714,0.276785714,0.080357143,0.089285714,4.089285714,0.357142857,0.544642857,0.526785714,0.116071429,0.044642857,0.392857143,0.071428571,0.383928571,0.223214286,3.919642857,0.4375,2.464285714,0.625,0.1875,11.63392857,0.285714286,0.241071429,664,112,0.496197756,0.957264957,0.783216783,1,34.842,12.87991264,11.18246289,-14.11002382,507.0267857,13.13392857,0,0,0,0,0,0,0,0
562861,9,0.716981132,0.235849057,0.283018868,0.075471698,0.113207547,0.094339623,2.764150943,3.29245283,0.066037736,0.320754717,0.028301887,0.08490566,8.367924528,0.490566038,3.08490566,0.273584906,0.08490566,0.141509434,1.028301887,0.018867925,0.386792453,0.122641509,2.424528302,0.216981132,1.41509434,0.745283019,0.20754717,10.24528302,0.226415094,0.235849057,747,106,0.736914799,0.938053097,0.627218935,1,36.728,14.42213507,9.749156134,40.3816524,546.0943396,12.83018868,0.5,4,15,16,18,24,0,0
562861,10,0.7,0.2,0.3,0.066666667,0.155555556,0.111111111,3.555555556,2.2,0.044444444,0.311111111,0.077777778,0.088888889,5.155555556,0.333333333,0.1,0.444444444,0.044444444,0.033333333,0.288888889,0,0.3,0.111111111,3.766666667,0.255555556,1.766666667,0.455555556,0.133333333,7.733333333,0.188888889,0.322222222,830,90,0.69374266,0.947368421,0.576923077,1,33.379,12.85501645,9.258478077,-34.72297671,402.8888889,14.84444444,0.431818182,1,5,0,0,0,0,0
562861,11,1.848101266,0.164556962,0.46835443,0.139240506,0.088607595,0.050632911,3.911392405,2.202531646,0.037974684,0.341772152,0.025316456,0.025316456,10.70886076,0.379746835,0.430379747,0.291139241,0.075949367,0.025316456,0.405063291,0.037974684,0.265822785,0.113924051,0.594936709,0.253164557,0.898734177,0.430379747,0.126582278,8.974683544,0.17721519,0.17721519,913,79,0.318220058,0.929411765,0.79,1,29.764,10.42917618,9.887035011,68.95286489,218.3164557,15.32911392,0.5,2,13,28,0,0,0,0
562861,12,0.527472527,0.098901099,0.450549451,0.142857143,0.054945055,0.087912088,4.78021978,1.934065934,0.131868132,0.21978022,0.043956044,0.065934066,4.175824176,0.373626374,0.087912088,0.263736264,0.054945055,0.10989011,0.318681319,0.021978022,0.32967033,0.076923077,1.648351648,0.43956044,0.769230769,0.582417582,0.197802198,13.3956044,0.186813187,0.175824176,995,91,0.924596734,0.866666667,0.473958333,1,41.963,18.1708488,6.922136596,-32.69268912,470.021978,14.62637363,0.596153846,2,17,22,0,0,0,0
562861,13,1.977272727,0.136363636,0.261363636,0.056818182,0.068181818,0.113636364,3.204545455,2,0.056818182,0.181818182,0.113636364,0.068181818,6.886363636,0.409090909,0.340909091,0.284090909,0.045454545,0.034090909,0.318181818,0.022727273,0.306818182,0.136363636,0.738636364,0.284090909,1.125,0.534090909,0.215909091,8.829545455,0.227272727,0.125,1078,88,0.518083497,0.88,0.611111111,1,35.694,12.26265049,10.48861343,82.02528767,210.5,17.32954545,0.955555556,4,7,11,28,30,0,0
562861,14,0.934579439,0.102803738,0.327102804,0.074766355,0.102803738,0.065420561,2.411214953,2.542056075,0.028037383,0.289719626,0.093457944,0.056074766,7.785046729,0.392523364,0.280373832,0.336448598,0.130841121,0.037383178,0.271028037,0.018691589,0.280373832,0.14953271,0.962616822,0.317757009,0.803738318,0.626168224,0.130841121,8.476635514,0.168224299,0.196261682,1161,107,0.676002627,0.946902655,0.694805195,1,35.512,13.70880497,10.10200758,8.544304066,375.317757,18.57009346,0.088888889,1,3,0,0,0,0,0
562861,16,1.13253012,0.108433735,0.385542169,0.072289157,0.084337349,0.13253012,4.987951807,3.34939759,0.048192771,0.253012048,0.024096386,0.048192771,28.27710843,0.65060241,0.469879518,0.698795181,0.072289157,0.084337349,0.373493976,0.048192771,0.530120482,0.13253012,1.036144578,0.421686747,2.21686747,0.903614458,0.144578313,17.39759036,0.313253012,0.204819277,1327,83,0.790438028,0.855670103,0.576388889,1,36.637,14.08467244,8.627453672,-50.45367166,557.313253,18.20481928,0.755555556,3,9,15,26,0,0,0
562861,17,0.696428571,0.303571429,0.517857143,0.142857143,0.089285714,0.142857143,5.071428571,1.714285714,0.196428571,0.428571429,0.053571429,0.089285714,3.642857143,0.25,0.089285714,0.285714286,0.089285714,0.053571429,0.285714286,0.017857143,0.214285714,0.160714286,1.392857143,0.428571429,0.696428571,0.803571429,0.107142857,16.58928571,0.160714286,0.178571429,1410,56,0.796630959,0.767123288,0.583333333,1,33.519,12.0822694,7.303320758,-24.75137498,465.7142857,18.14285714,0.918918919,2,12,22,0,0,0,0
562861,18,0.931034483,0.137931034,0.379310345,0.103448276,0.068965517,0.068965517,2.379310345,2.793103448,0.034482759,0.413793103,0,0,9.413793103,0.482758621,2.482758621,0.482758621,0.103448276,0.172413793,0.724137931,0.034482759,0.448275862,0.068965517,0.655172414,0.551724138,1,0.517241379,0.24137931,10.65517241,0.068965517,0.172413793,1493,29,0.612449855,0.878787879,0.604166667,1,19.476,7.473340314,5.907746066,7.257900234,546.6896552,20.13793103,1,3,9,15,24,0,0,0
562861,19,0.990196078,0.12745098,0.37254902,0.088235294,0.078431373,0.117647059,1.921568627,2.196078431,0.088235294,0.166666667,0.058823529,0.068627451,5.911764706,0.352941176,0.254901961,0.362745098,0.12745098,0.019607843,0.274509804,0,0.245098039,0.12745098,0.882352941,0.441176471,0.745098039,0.460784314,0.166666667,7.519607843,0.245098039,0.117647059,1576,102,0.61613005,0.944444444,0.713286713,1,34.197,12.94906552,10.19925944,26.9227557,731.4509804,20.73529412,0.093023256,1,29,0,0,0,0,0
562861,20,2.260869565,0.119565217,0.293478261,0.086956522,0.086956522,0.108695652,3.293478261,2.347826087,0.02173913,0.195652174,0.043478261,0.086956522,12.07608696,0.445652174,0.706521739,0.380434783,0.02173913,0.043478261,0.391304348,0.02173913,0.369565217,0.282608696,14.80434783,0.282608696,1.630434783,0.5,0.152173913,7.847826087,0.27173913,0.141304348,1659,92,0.302862036,0.948453608,0.760330579,1,31.567,11.17333848,10.64857605,70.23284768,115.1521739,21.2826087,0,0,0,0,0,0,0,0
562861,21,0.907216495,0.257731959,0.422680412,0.12371134,0.092783505,0.06185567,2.154639175,2.731958763,0.072164948,0.164948454,0.041237113,0.06185567,7.907216495,0.360824742,0.206185567,0.298969072,0.051546392,0.051546392,0.237113402,0.010309278,0.226804124,0.154639175,0.989690722,0.268041237,0.649484536,0.474226804,0.206185567,8.072164948,0.144329897,0.144329897,1742,97,0.602352194,0.96039604,0.734848485,1,32.51,12.51947117,9.993422976,36.17478947,702.8247423,22.27835052,0,0,0,0,0,0,0,0
562861,22,0.861313869,0.109489051,0.372262774,0.182481752,0.087591241,0.116788321,3.343065693,2.364963504,0.080291971,0.270072993,0.065693431,0.051094891,6.394160584,0.321167883,0.306569343,0.240875912,0.03649635,0.072992701,0.270072993,0.02919708,0.262773723,0.131386861,1.051094891,0.350364964,0.729927007,0.467153285,0.116788321,10.13138686,0.204379562,0.072992701,1825,137,0.82203544,0.907284768,0.691919192,1,43.898,17.86842179,10.17492856,-5.105021459,470.8248175,25.19708029,0.698113208,3,12,17,31,0,0,0
562861,23,1.325842697,0.112359551,0.415730337,0.078651685,0.123595506,0.056179775,1.775280899,2.606741573,0.056179775,0.325842697,0.123595506,0.033707865,5.786516854,0.438202247,0.943820225,0.303370787,0.134831461,0.056179775,0.303370787,0.033707865,0.258426966,0.033707865,2.471910112,0.337078652,0.651685393,0.528089888,0.08988764,9.528089888,0.179775281,0.202247191,1908,89,0.499232046,0.956989247,0.741666667,1,30.922,11.5159357,9.978193563,-16.06801628,767.4719101,24.35955056,0.3,1,32,0,0,0,0,0
562861,24,0.512820513,0.102564103,0.256410256,0.102564103,0.064102564,0.102564103,1.692307692,1.717948718,0.08974359,0.141025641,0.012820513,0.038461538,5.782051282,0.269230769,0.128205128,0.179487179,0.025641026,0.076923077,0.243589744,0.012820513,0.282051282,0.115384615,2.833333333,0.269230769,0.384615385,0.346153846,0.153846154,6.371794872,0.102564103,0.102564103,1991,78,0.667961244,0.939759036,0.644628099,1,30.451,11.70704995,8.712340455,-38.43250892,544.3846154,26.12820513,0.5,3,9,15,18,0,0,0
562861,25,0.513157895,0.223684211,0.421052632,0.105263158,0.065789474,0.026315789,1.578947368,2.052631579,0.065789474,0.171052632,0.052631579,0.026315789,3.184210526,0.394736842,0.486842105,0.25,0.039473684,0.026315789,0.328947368,0.026315789,0.276315789,0.078947368,3.815789474,0.368421053,0.697368421,0.592105263,0.184210526,8.75,0.197368421,0.144736842,2074,76,0.610936862,0.938271605,0.690909091,1,29.88,11.26525479,8.91846929,57.11937276,57.94736842,25.60526316,0.459459459,1,27,0,0,0,0,0
562861,26,0.791666667,0.104166667,0.3125,0.114583333,0.15625,0.114583333,3.989583333,3.145833333,0.145833333,0.21875,0.0625,0.125,16.1875,0.458333333,1.8125,0.541666667,0.104166667,0.09375,0.8125,0,0.46875,0.09375,1.15625,0.333333333,1.15625,0.5625,0.15625,12.9375,0.25,0.208333333,2157,96,0.589526002,0.842105263,0.671328671,1,38.663,12.89540685,10.41625714,-1.984375924,560.6666667,26.71875,0.866666667,5,15,16,36,40,41,0
562861,27,0.838095238,0.20952381,0.466666667,0.076190476,0.152380952,0.142857143,3.676190476,2.276190476,0.057142857,0.20952381,0.085714286,0.057142857,3.904761905,0.352380952,0.276190476,0.561904762,0.057142857,0.076190476,0.304761905,0.057142857,0.428571429,0.104761905,1.333333333,0.238095238,1.676190476,0.380952381,0.161904762,8.80952381,0.228571429,0.104761905,2240,105,0.789798295,0.875,0.576923077,1,37.861,15.13973535,9.286208827,58.79335343,66.0952381,26.18095238,0.361702128,1,25,0,0,0,0,0
562861,28,1.236842105,0.105263158,0.254385965,0.070175439,0.131578947,0.087719298,2.929824561,2.175438596,0.131578947,0.149122807,0.105263158,0.061403509,5.052631579,0.403508772,0.789473684,0.254385965,0.070175439,0.070175439,0.48245614,0,0.385964912,0.096491228,1.298245614,0.473684211,1.043859649,0.50877193,0.087719298,8.614035088,0.201754386,0.157894737,2323,114,0.394299258,0.897637795,0.730769231,1,39.283,13.16771274,12.10089227,50.88179621,214.122807,27.92982456,0.804347826,4,11,13,30,35,0,0
562861,29,1.804347826,0.119565217,0.391304348,0.010869565,0.108695652,0.108695652,2.576086957,2.5,0.076086957,0.152173913,0.010869565,0.043478261,7.52173913,0.467391304,1.282608696,0.347826087,0.032608696,0.032608696,0.413043478,0.032608696,0.358695652,0.076086957,0.52173913,0.293478261,0.880434783,0.47826087,0.130434783,6.880434783,0.206521739,0.086956522,2406,92,0.591546844,0.958333333,0.696969697,1,31.956,12.13975198,9.787925498,55.47246343,720.923913,30.07608696,0.097560976,1,19,0,0,0,0,0
562861,30,1.163461538,0.153846154,0.394230769,0.076923077,0.105769231,0.057692308,2.701923077,2.144230769,0.067307692,0.269230769,0.028846154,0.038461538,4.673076923,0.394230769,3.576923077,0.346153846,0.076923077,0.105769231,0.730769231,0.019230769,0.403846154,0.144230769,2.009615385,0.317307692,0.721153846,0.740384615,0.173076923,10.39423077,0.259615385,0.153846154,2489,104,0.465366737,0.99047619,0.787878788,1,34.354,12.44045117,11.01126674,-80.19792329,204.7019231,29.75961538,0.404761905,3,13,28,35,0,0,0
562861,31,1.93814433,0.134020619,0.268041237,0.144329897,0.092783505,0.041237113,2.288659794,2.969072165,0.072164948,0.206185567,0.030927835,0.030927835,10.83505155,0.474226804,0.18556701,0.257731959,0.06185567,0.041237113,0.309278351,0.010309278,0.278350515,0.06185567,0.804123711,0.319587629,0.690721649,0.432989691,0.103092784,6.907216495,0.18556701,0.113402062,2572,97,0.684810195,0.923809524,0.62987013,1,34.677,13.28990266,9.684637556,-12.39545724,481.7628866,31.57731959,0.355555556,1,22,0,0,0,0,0
562861,32,1.481012658,0.265822785,0.316455696,0.088607595,0.101265823,0.227848101,3.050632911,2.53164557,0.075949367,0.17721519,0.037974684,0.037974684,6.075949367,0.430379747,3.759493671,0.53164557,0.037974684,0.101265823,0.544303797,0.012658228,0.278481013,0.088607595,0.746835443,0.367088608,0.936708861,0.569620253,0.202531646,8.556962025,0.240506329,0.17721519,2655,79,0.349554004,0.929411765,0.718181818,1,30.153,10.52584341,9.861833394,-75.5622783,759.3417722,30.29113924,0.810810811,2,23,33,0,0,0,0
562861,33,1.876190476,0.2,0.419047619,0.171428571,0.20952381,0.095238095,4.352380952,2.80952381,0.095238095,0.314285714,0.047619048,0.066666667,3.742857143,0.619047619,0.4,0.380952381,0.104761905,0.085714286,0.40952381,0.028571429,0.495238095,0.123809524,1.847619048,0.457142857,2,0.723809524,0.238095238,11.48571429,0.171428571,0.171428571,2738,105,0.486670973,0.897435897,0.621301775,1,37.844,12.89484393,11.26474675,-59.0908903,751.5238095,33.63809524,0.416666667,1,32,0,0,0,0,0
562861,34,1.171052632,0.210526316,0.434210526,0.052631579,0.131578947,0.144736842,8.881578947,2.907894737,0.131578947,0.276315789,0.092105263,0.092105263,29.93421053,0.368421053,0.552631579,0.473684211,0.052631579,0.039473684,0.263157895,0.026315789,0.631578947,0.263157895,15.89473684,0.381578947,3.907894737,0.618421053,0.197368421,12.64473684,0.302631579,0.236842105,2820,76,0.709764953,0.95,0.633333333,1,29.624,11.89380554,8.378455479,29.81471031,612.8815789,33.55263158,0.641025641,2,42,43,0,0,0,0
562861,35,1.407407407,0.259259259,0.333333333,0.037037037,0.148148148,0.148148148,4.111111111,2.333333333,0.074074074,0.296296296,0.12962963,0,6.037037037,0.333333333,2.12962963,0.5,0.092592593,0.092592593,0.703703704,0.018518519,0.444444444,0.111111111,0.87037037,0.296296296,1.722222222,0.740740741,0.222222222,10.88888889,0.240740741,0.148148148,2903,54,0.784970927,0.964285714,0.6,1,26.134,11.01146416,6.82196103,44.11621628,215.0925926,36.2037037,0.970588235,4,28,30,38,50,0,0
562861,36,1.146666667,0.253333333,0.293333333,0.08,0.08,0.133333333,3.2,1.92,0.053333333,0.28,0.186666667,0.093333333,17.29333333,0.333333333,0.16,0.4,0.106666667,0.053333333,0.213333333,0.013333333,0.32,0.12,0.84,0.373333333,1.053333333,0.64,0.2,10.09333333,0.226666667,0.093333333,2986,75,0.722139451,0.903614458,0.625,1,31.468,12.02447992,8.31790401,62.5866716,554.6533333,35.21333333,0.702702703,4,15,26,40,45,0,0
562861,37,0.712643678,0.229885057,0.344827586,0.011494253,0.091954023,0.114942529,2.298850575,2.540229885,0.103448276,0.183908046,0.068965517,0.057471264,4.793103448,0.436781609,4.114942529,0.287356322,0.045977011,0.172413793,0.482758621,0.034482759,0.275862069,0.172413793,8.942528736,0.32183908,1.528735632,0.620689655,0.137931034,8.712643678,0.172413793,0.091954023,3069,87,0.288499241,0.956043956,0.790909091,1,30.525,10.83161162,10.37105284,-74.47983381,626.5632184,36.96551724,0.394736842,1,42,0,0,0,0,0
562861,38,1.215053763,0.204301075,0.591397849,0.161290323,0.129032258,0.096774194,4.301075269,2.430107527,0.182795699,0.268817204,0.11827957,0.064516129,5.430107527,0.440860215,1.107526882,0.505376344,0.043010753,0.053763441,0.88172043,0.096774194,0.430107527,0.204301075,1.483870968,0.268817204,2.107526882,0.935483871,0.161290323,13.97849462,0.268817204,0.182795699,3152,93,0.71346985,0.939393939,0.664285714,1,34.371,13.3886883,9.381265526,25.99700097,221.3978495,39.21505376,0.930232558,4,35,39,50,51,0,0
562861,39,0.75,0.239583333,0.28125,0.0625,0.104166667,0.041666667,2.0625,1.979166667,0.072916667,0.229166667,0.125,0.104166667,4.677083333,0.333333333,0.5,0.302083333,0.104166667,0.03125,0.364583333,0.020833333,0.270833333,0.145833333,0.520833333,0.291666667,0.385416667,0.416666667,0.145833333,6.770833333,0.28125,0.15625,3235,96,0.539616139,0.932038835,0.671328671,1,33.85,12.19167764,10.26430962,10.0213993,234.0208333,38.75,0.181818182,1,38,0,0,0,0,0
562861,40,0.87037037,0.314814815,0.888888889,0.148148148,0.166666667,0.111111111,3.074074074,3.444444444,0.092592593,0.351851852,0.055555556,0.055555556,5.296296296,1.018518519,0.185185185,0.703703704,0.12962963,0.092592593,0.203703704,0.074074074,0.87037037,0.203703704,3.777777778,0.574074074,0.981481481,1.148148148,0.296296296,11.42592593,0.425925926,0.259259259,3318,54,0.773370366,0.666666667,0.446280992,1,34.991,11.88835389,7.536675157,58.44552274,560.5555556,36.74074074,1,4,26,36,41,45,0,0
562861,41,0.628571429,0.371428571,0.714285714,0.142857143,0.085714286,0.171428571,3.028571429,2.9,0.085714286,0.428571429,0.085714286,0.028571429,4.142857143,1.085714286,0.271428571,0.471428571,0.071428571,0.1,0.5,0.028571429,0.428571429,0.171428571,9.242857143,0.271428571,0.757142857,0.728571429,0.142857143,10.22857143,0.3,0.357142857,3401,70,0.569014673,0.909090909,0.648148148,1,29.88,10.85624944,8.927391037,89.30374059,567.2428571,37.94285714,0.837837838,5,26,40,45,48,52,0
562861,42,0.760683761,0.205128205,0.435897436,0.11965812,0.205128205,0.068376068,8.205128205,2.948717949,0.111111111,0.358974359,0.085470085,0.068376068,35.82051282,0.632478632,0.837606838,0.47008547,0.085470085,0.051282051,0.367521368,0.025641026,0.52991453,0.153846154,4.52991453,0.512820513,3.188034188,0.666666667,0.256410256,11.25641026,0.256410256,0.11965812,3484,117,0.725116693,0.928571429,0.609375,1,39.35,15.08177305,10.3857012,74.82945991,617.4444444,41.32478632,0.9,4,34,37,43,53,0,0
562861,43,0.468085106,0.20212766,0.744680851,0.085106383,0.138297872,0.106382979,2.776595745,2.787234043,0.053191489,0.287234043,0.117021277,0.053191489,6.436170213,0.382978723,0.14893617,0.414893617,0.021276596,0.063829787,0.5,0.021276596,0.393617021,0.127659574,2.265957447,0.404255319,1.095744681,0.563829787,0.244680851,11.74468085,0.212765957,0.106382979,3567,94,0.680128825,0.949494949,0.723076923,1,34.47,13.00536364,9.534136036,-12.02015542,605.8191489,40.09574468,0.681818182,3,34,42,53,0,0,0
562861,44,1.081818182,0.136363636,0.272727273,0.163636364,0.109090909,0.081818182,3.063636364,2.290909091,0.136363636,0.145454545,0.054545455,0.036363636,11.13636364,0.318181818,0.1,0.263636364,0.145454545,0.045454545,0.409090909,0.036363636,0.418181818,0.109090909,0.618181818,0.418181818,0.754545455,0.472727273,0.127272727,10.11818182,0.163636364,0.127272727,3650,110,0.458977153,0.924369748,0.705128205,1,35.785,12.69959026,11.28292645,-13.84053078,139.9181818,42.47272727,0.272727273,1,47,0,0,0,0,0
562861,45,1.06779661,0.203389831,0.847457627,0.084745763,0.084745763,0.169491525,3.677966102,2.271186441,0.06779661,0.288135593,0.118644068,0.06779661,10.88135593,0.847457627,0.203389831,0.610169492,0.203389831,0.084745763,0.525423729,0.033898305,0.372881356,0.322033898,2.610169492,0.389830508,1.593220339,0.661016949,0.220338983,13.44067797,0.288135593,0.322033898,3733,59,0.790024573,0.967213115,0.702380952,1,26.969,11.29378672,6.923940305,1.625147108,558.7457627,43.71186441,0.909090909,5,36,40,41,48,52,0
562861,46,1.030075188,0.195488722,0.338345865,0.060150376,0.135338346,0.082706767,2.330827068,2.120300752,0.045112782,0.293233083,0.090225564,0.067669173,12.12030075,0.406015038,2.62406015,0.390977444,0.090225564,0.112781955,1.443609023,0.037593985,0.330827068,0.112781955,0.887218045,0.308270677,1.097744361,0.721804511,0.135338346,11.09022556,0.203007519,0.127819549,3816,133,0.344318536,0.977941176,0.730769231,1,38.961,13.56320839,12.73385737,0.506169365,119.406015,45.7518797,0.265306122,1,47,0,0,0,0,0
562861,47,1.352272727,0.090909091,0.363636364,0.079545455,0.181818182,0.079545455,2.613636364,2.681818182,0.045454545,0.306818182,0,0.056818182,15.64772727,0.363636364,0.204545455,0.397727273,0.022727273,0.079545455,0.295454545,0.056818182,0.375,0.102272727,0.852272727,0.295454545,1.090909091,0.568181818,0.136363636,11.18181818,0.204545455,0.181818182,3899,88,0.590606662,0.977777778,0.814814815,1,30.707,11.85906729,9.56978801,85.78598503,129.9545455,45.30681818,0.710526316,2,44,46,0,0,0,0
562861,48,0.747126437,0.103448276,0.402298851,0.068965517,0.103448276,0.114942529,3.218390805,2.32183908,0.091954023,0.218390805,0.045977011,0.022988506,3.24137931,0.827586207,0.344827586,0.425287356,0.103448276,0.057471264,0.24137931,0.011494253,0.379310345,0.137931034,2.137931034,0.275862069,0.75862069,0.689655172,0.195402299,8.850574713,0.183908046,0.103448276,3982,87,0.852562885,0.756521739,0.494318182,1,41.988,16.3419925,8.540728145,-5.367894886,572.3448276,44.68965517,0.79245283,3,41,45,52,0,0,0
562861,49,0.577981651,0.19266055,0.458715596,0.091743119,0.201834862,0.100917431,7.449541284,2.660550459,0.073394495,0.302752294,0.073394495,0.064220183,3.917431193,0.486238532,0.082568807,0.403669725,0.146788991,0.100917431,0.403669725,0.018348624,0.357798165,0.119266055,7.495412844,0.330275229,2.376146789,0.541284404,0.119266055,8.385321101,0.293577982,0.155963303,4065,109,0.585019979,0.947826087,0.648809524,1,35.438,13.28763704,10.77652451,74.09042924,676.6972477,46.25688073,0.375,1,54,0,0,0,0,0
562861,50,1.097345133,0.10619469,0.185840708,0.044247788,0.026548673,0.053097345,2.415929204,1.469026549,0.07079646,0.212389381,0.044247788,0.044247788,9.185840708,0.407079646,0.327433628,0.283185841,0.061946903,0.053097345,0.336283186,0.008849558,0.168141593,0.017699115,0.522123894,0.221238938,0.601769912,0.336283186,0.115044248,6.761061947,0.203539823,0.088495575,4148,113,0.423057093,0.918699187,0.724358974,1,36.918,12.79798785,11.59629553,1.887162285,207.0884956,47.68141593,0.108695652,3,35,38,67,0,0,0
562861,51,1.053763441,0.247311828,0.387096774,0.086021505,0.11827957,0.11827957,3.11827957,2.322580645,0.032258065,0.397849462,0.064516129,0.032258065,8.215053763,0.35483871,1.096774194,0.52688172,0.043010753,0.075268817,0.623655914,0.021505376,0.569892473,0.129032258,0.752688172,0.462365591,0.741935484,0.870967742,0.172043011,11.4516129,0.311827957,0.172043011,4231,93,0.584630165,0.939393939,0.715384615,1,32.783,12.19096925,9.890532446,-5.643099013,222.827957,48.11827957,0.575,2,38,67,0,0,0,0
562861,52,1,0.112,0.32,0.112,0.08,0.128,3.168,2.088,0.104,0.344,0.04,0.048,6.608,0.488,0.584,0.432,0.064,0.064,0.4,0.024,0.448,0.128,0.624,0.32,0.904,0.752,0.136,9.672,0.168,0.176,4314,125,0.817877045,0.844594595,0.668449198,1,45.726,17.61772287,10.13711495,8.474534886,566.488,50.712,0.586206897,3,41,45,48,0,0,0
562861,53,1.2421875,0.203125,0.546875,0.078125,0.1328125,0.1015625,5.8515625,2.6953125,0.0546875,0.1484375,0.1015625,0.109375,39.9921875,0.46875,0.453125,0.3671875,0.09375,0.140625,0.3515625,0.03125,0.4140625,0.140625,0.765625,0.421875,1.78125,0.6796875,0.15625,11.34375,0.3125,0.125,4397,128,0.825722347,0.888888889,0.684491979,1,43.187,17.4007338,9.815349758,-0.483542826,610.3125,50.8515625,0.907407407,4,42,43,58,59,0,0
