ImageId,CellId,Cell_141Pr_AQP4,Cell_143Nd_SQSTM1,Cell_145Nd_UBQLN2,Cell_147Sm_Glutaminase,Cell_149Sm_C9orf72,Cell_150Nd_PDL1,Cell_151Eu_MAP2,Cell_152Sm_ATXN2,Cell_153Eu_ORF1,Cell_154Sm_pTDP43,Cell_155Gd_FoxP3,Cell_156Gd_CH24H,Cell_158Gd_GFAP,Cell_159Tb_IL6ST,Cell_160Gd_IBA1,Cell_161Dy_CX3CR1,Cell_162Dy_pTBK1,Cell_163Dy_CD4,Cell_164Dy_TMEM119,Cell_165Ho_PD1,Cell_166Er_GAD67,Cell_167Er_CD8,Cell_168Er_FUS,Cell_169Tm_ChAT,Cell_170Er_APOE,Cell_171Yb_TREM2,Cell_172Yb_PDL2,Cell_174Yb_MHCclassII,Cell_175Lu_TDP43,Cell_176Yb_TBK1,Cell_6_Control_M_FrontalCrtx_240424_1_cellmas,Area,Eccentricity,Solidity,Extent,EulerNumber,Perimeter,MajorAxisLength,MinorAxisLength,Orientation,X_position,Y_position,Percent_Touching,Number_Neighbors,neighbour_4_CellId1,neighbour_4_CellId2,neighbour_4_CellId3,neighbour_4_CellId4,neighbour_4_CellId5,neighbour_4_CellId6,neighbour_4_CellId7,neighbour_4_CellId8,neighbour_4_CellId9,neighbour_4_CellId10
18963,170,0.086805556,0.159722222,0.302083333,0.076388889,0.038194444,0.059027778,0.493055556,1.447916667,0.048611111,0.326388889,0.065972222,0.024305556,0.465277778,0.305555556,0.041666667,0.361111111,0.121527778,0.020833333,0.465277778,0.006944444,0.635416667,0.364583333,0.697916667,0.354166667,0.378472222,0.704861111,0.111111111,17.36458333,0.079861111,0.107638889,12406,288,0.746164234,0.880733945,0.65158371,1,68.287,24.22632953,16.12896771,-3.910721712,362.3055556,186.4861111,0.632183908,4,176,179,181,182,0,0,0,0,0,0
18963,171,0.119170984,0.113989637,0.352331606,0.046632124,0.031088083,0.031088083,0.310880829,0.937823834,0.03626943,0.160621762,0.025906736,0.041450777,0.279792746,0.300518135,0.07253886,0.233160622,0.031088083,0.031088083,0.590673575,0.015544041,0.316062176,0.347150259,0.585492228,0.196891192,0.284974093,0.652849741,0.113989637,14.36787565,0.082901554,0.113989637,12479,193,0.428735517,0.950738916,0.75390625,1,47.876,16.60148863,14.99828371,-44.15118811,122.4611399,186.388601,0.209677419,1,155,0,0,0,0,0,0,0,0,0
18963,172,0.076045627,0.087452471,0.159695817,0.034220532,0.02661597,0.041825095,0.399239544,1.414448669,0.02661597,0.406844106,0.030418251,0.030418251,0.452471483,0.311787072,0.034220532,0.323193916,0.068441065,0.022813688,0.486692015,0.003802281,0.494296578,0.425855513,0.680608365,0.197718631,0.589353612,0.596958175,0.106463878,15.79087452,0.091254753,0.129277567,12552,263,0.670055111,0.956363636,0.703208556,1,57.246,21.41537027,15.89687252,-12.30089163,44.99619772,189.5209125,0.205479452,1,186,0,0,0,0,0,0,0,0,0
18963,173,0.067010309,0.113402062,0.221649485,0.046391753,0.030927835,0.025773196,0.37628866,0.953608247,0.041237113,0.293814433,0.015463918,0.015463918,0.371134021,0.231958763,0.082474227,0.268041237,0.046391753,0.051546392,0.695876289,0.005154639,0.463917526,0.453608247,0.551546392,0.206185567,0.350515464,0.654639175,0.082474227,13.0257732,0.072164948,0.087628866,12625,194,0.649471865,0.965174129,0.718518519,1,47.413,18.08921254,13.75477716,23.22027544,681.6649485,190.8556701,0,0,0,0,0,0,0,0,0,0,0,0
18963,174,0.146067416,0.112359551,0.460674157,0.02247191,0.033707865,0.04494382,0.460674157,0.775280899,0.02247191,0.179775281,0.06741573,0.011235955,0.516853933,0.393258427,0.112359551,0.269662921,0.011235955,0.056179775,0.438202247,0.011235955,0.348314607,0.314606742,0.696629213,0.146067416,0.370786517,0.539325843,0.056179775,16.20224719,0.123595506,0.101123596,12698,89,0.780629945,0.927083333,0.706349206,1,34.098,13.70161342,8.563419487,4.772739532,739.9213483,190.0337079,0.674418605,2,167,175,0,0,0,0,0,0,0,0
18963,175,0.169491525,0.059322034,0.211864407,0.042372881,0.008474576,0.042372881,0.686440678,1.474576271,0.016949153,0.355932203,0.050847458,0.033898305,0.991525424,0.330508475,0.084745763,0.211864407,0.042372881,0.084745763,0.754237288,0.008474576,0.644067797,0.491525424,0.728813559,0.169491525,0.627118644,0.63559322,0.093220339,16.93220339,0.127118644,0.144067797,12771,118,0.446908243,0.967213115,0.756410256,1,35.603,13.01480633,11.64278287,21.46425565,726.9067797,190.4576271,0.239130435,2,174,188,0,0,0,0,0,0,0,0
18963,176,0.130434783,0.195652174,0.195652174,0.043478261,0.043478261,0.043478261,0.891304348,1.108695652,0.043478261,0.47826087,0.02173913,0.02173913,0.5,0.195652174,0,0.260869565,0.02173913,0.086956522,0.782608696,0,0.456521739,0.413043478,0.239130435,0.152173913,0.434782609,0.5,0.108695652,13.7826087,0.065217391,0.086956522,12844,46,0.732293639,0.93877551,0.638888889,1,23.322,9.558285814,6.509087557,22.61567894,373,191.9347826,1,3,170,182,184,0,0,0,0,0,0,0
18963,177,0.1484375,0.03125,0.203125,0.0546875,0.0859375,0.0390625,0.734375,1.171875,0.0859375,0.234375,0.0390625,0.03125,0.46875,0.2734375,0.015625,0.21875,0.03125,0.0625,0.6328125,0.03125,0.6015625,0.46875,0.453125,0.21875,0.6015625,0.6953125,0.125,13.7109375,0.109375,0.109375,12917,128,0.606247239,0.962406015,0.703296703,1,37.869,14.41761753,11.46598855,-26.03931973,194.7421875,193.8203125,0.04,1,187,0,0,0,0,0,0,0,0,0
18963,178,0.1,0.175,0.15,0.0375,0.0125,0.0875,0.8375,1.325,0.075,0.325,0.0125,0,0.3875,0.25,0.05,0.275,0.0375,0.025,0.4125,0.0375,0.5125,0.475,1.7375,0.1625,0.425,0.425,0.1375,17,0.1375,0.175,12990,80,0.600249036,0.909090909,0.666666667,1,31.658,11.65078089,9.318447905,-19.79647441,178.5125,194.075,0.717948718,3,180,187,192,0,0,0,0,0,0,0
18963,179,0.129496403,0.086330935,0.251798561,0.064748201,0.064748201,0.064748201,0.64028777,1.330935252,0.086330935,0.230215827,0.028776978,0.028776978,0.424460432,0.244604317,0.115107914,0.352517986,0.035971223,0.057553957,0.64028777,0.021582734,0.474820144,0.496402878,0.510791367,0.230215827,0.517985612,0.618705036,0.09352518,15.92805755,0.086330935,0.151079137,13063,139,0.784742356,0.914473684,0.620535714,1,43.832,17.40897037,10.79046457,58.59893522,347.5683453,192.1654676,0.654545455,3,170,181,189,0,0,0,0,0,0,0
18963,180,0.097560976,0.048780488,0.390243902,0,0.048780488,0.048780488,0.634146341,1.329268293,0,0.231707317,0.024390244,0.024390244,0.365853659,0.329268293,0.012195122,0.243902439,0.012195122,0.06097561,0.390243902,0,0.402439024,0.524390244,3.012195122,0.365853659,0.329268293,0.731707317,0.134146341,16.46341463,0.170731707,0.182926829,13136,82,0.524178722,0.911111111,0.683333333,1,34.073,11.75693027,10.0122992,-10.6080596,170.2926829,196.8658537,0.75,4,178,187,192,194,0,0,0,0,0,0
18963,181,0.094117647,0.188235294,0.129411765,0.058823529,0,0.070588235,0.764705882,1.235294118,0.047058824,0.305882353,0.011764706,0.023529412,0.364705882,0.2,0.011764706,0.188235294,0.047058824,0.023529412,0.517647059,0.058823529,0.4,0.329411765,0.470588235,0.2,0.388235294,0.376470588,0.094117647,14.32941176,0.082352941,0.117647059,13209,85,0.560086534,0.944444444,0.702479339,1,31.195,11.59097344,9.602357769,-46.97652871,360.0117647,198.3176471,0.85,4,170,179,182,189,0,0,0,0,0,0
18963,182,0.101694915,0.050847458,0.203389831,0.084745763,0.033898305,0.050847458,1.118644068,1.559322034,0.050847458,0.593220339,0.033898305,0,0.508474576,0.237288136,0.033898305,0.169491525,0.016949153,0.101694915,0.644067797,0,0.542372881,0.440677966,0.457627119,0.169491525,0.627118644,0.559322034,0.06779661,14.13559322,0.118644068,0.016949153,13282,59,0.41211524,0.921875,0.728395062,1,26.026,9.283520745,8.458510315,83.70632379,368.7966102,198.5932203,0.903225806,4,170,176,181,184,0,0,0,0,0,0
18963,183,0.100436681,0.113537118,0.31441048,0.03930131,0.017467249,0.061135371,0.475982533,1.052401747,0.109170306,0.257641921,0.026200873,0.008733624,0.310043668,0.305676856,0.104803493,0.296943231,0.030567686,0.021834061,0.441048035,0.004366812,0.423580786,0.414847162,3.497816594,0.144104803,0.23580786,0.650655022,0.069868996,13.63755459,0.07860262,0.100436681,13355,229,0.482768273,0.962184874,0.748366013,1,52.276,18.34320288,16.0640257,39.98961804,96.93886463,198.0262009,0,0,0,0,0,0,0,0,0,0,0,0
18963,184,0.036036036,0.081081081,0.207207207,0.009009009,0.036036036,0.018018018,0.495495495,0.963963964,0.018018018,0.396396396,0.045045045,0.054054054,0.315315315,0.162162162,0.036036036,0.225225225,0.054054054,0.054054054,0.576576577,0.009009009,0.657657658,0.369369369,0.468468468,0.243243243,0.324324324,0.828828829,0.126126126,12.61261261,0.045045045,0.108108108,13428,111,0.541061964,0.956896552,0.776223776,1,34.743,13.02883619,10.95702622,20.6194421,378.8018018,198.1531532,0.431818182,2,176,182,0,0,0,0,0,0,0,0
18963,185,0.132911392,0.107594937,0.164556962,0.03164557,0.03164557,0.050632911,0.626582278,1.411392405,0.037974684,0.430379747,0.03164557,0.025316456,0.398734177,0.272151899,0.050632911,0.246835443,0.025316456,0.044303797,0.613924051,0,0.632911392,0.487341772,0.651898734,0.234177215,0.607594937,0.601265823,0.158227848,15.7278481,0.075949367,0.101265823,13501,158,0.555662112,0.957575758,0.705357143,1,42.542,15.65197099,13.01317724,5.384518487,150.4873418,199.6075949,0.127272727,1,202,0,0,0,0,0,0,0,0,0
18963,186,0.079545455,0.159090909,0.272727273,0.045454545,0.034090909,0.011363636,0.568181818,1.409090909,0.090909091,0.25,0.045454545,0.011363636,0.431818182,0.147727273,0.045454545,0.215909091,0.034090909,0.034090909,0.534090909,0,0.477272727,0.284090909,0.579545455,0.181818182,0.306818182,0.670454545,0.079545455,14.45454545,0.113636364,0.068181818,13574,88,0.596569326,0.946236559,0.666666667,1,31.402,11.92136324,9.567627743,34.98605121,53.11363636,200.0681818,0.365853659,1,172,0,0,0,0,0,0,0,0,0
18963,187,0.042253521,0.112676056,0.352112676,0.042253521,0.014084507,0.056338028,0.591549296,0.718309859,0.014084507,0.211267606,0.014084507,0.014084507,0.338028169,0.183098592,0.042253521,0.14084507,0.014084507,0.028169014,0.422535211,0.014084507,0.295774648,0.436619718,2.112676056,0.098591549,0.169014085,0.61971831,0.056338028,14.1971831,0.056338028,0.154929577,13647,71,0.822929783,0.87654321,0.606837607,1,31.286,13.0697343,7.425479242,-7.360899333,183.4647887,200.6901408,0.846153846,5,177,178,180,192,194,0,0,0,0,0
18963,188,0.111111111,0.088888889,0.140740741,0.022222222,0.02962963,0.02962963,0.340740741,1.118518519,0.037037037,0.496296296,0.022222222,0.037037037,0.37037037,0.192592593,0.096296296,0.162962963,0.118518519,0.051851852,0.718518519,0,0.459259259,0.377777778,0.37037037,0.259259259,0.340740741,0.540740741,0.081481481,11.15555556,0.066666667,0.074074074,13720,135,0.606290091,0.971223022,0.692307692,1,38.804,14.78338815,11.75639428,-31.20389954,718.037037,201.7259259,0.038461538,1,175,0,0,0,0,0,0,0,0,0
18963,189,0.205607477,0.112149533,0.168224299,0.037383178,0.018691589,0.065420561,0.719626168,1.280373832,0.065420561,0.261682243,0.056074766,0.018691589,0.598130841,0.261682243,0.028037383,0.289719626,0.018691589,0.037383178,0.626168224,0.028037383,0.38317757,0.420560748,0.91588785,0.23364486,0.747663551,0.457943925,0.08411215,18.11214953,0.046728972,0.074766355,13793,107,0.726558062,0.922413793,0.694805195,1,35.694,14.38494138,9.883966203,22.88512802,348.7009346,202.1962617,0.565217391,2,179,181,0,0,0,0,0,0,0,0
18963,190,0.090909091,0.127272727,0.263636364,0.054545455,0.036363636,0.054545455,0.436363636,1.027272727,0.036363636,0.345454545,0.027272727,0.009090909,0.336363636,0.163636364,0.036363636,0.154545455,0.009090909,0.090909091,0.572727273,0.009090909,0.463636364,0.545454545,0.381818182,0.127272727,0.472727273,0.627272727,0.081818182,11.89090909,0.081818182,0.1,13866,110,0.500457508,0.948275862,0.705128205,1,35.231,12.84177806,11.1179119,73.60064553,26.45454545,203.6181818,0,0,0,0,0,0,0,0,0,0,0,0
18963,191,0.133757962,0.101910828,0.178343949,0.044585987,0.025477707,0.044585987,0.484076433,1.089171975,0.025477707,0.375796178,0.031847134,0.038216561,0.605095541,0.203821656,0.038216561,0.203821656,0.050955414,0.070063694,0.52866242,0.025477707,0.452229299,0.324840764,4.401273885,0.229299363,0.433121019,0.541401274,0.044585987,13.17197452,0.082802548,0.121019108,13939,157,0.624814727,0.97515528,0.747619048,1,42.525,16.16895082,12.62428106,30.05316315,653.6178344,202.1146497,0,0,0,0,0,0,0,0,0,0,0,0
18963,192,0.108433735,0.13253012,0.397590361,0.036144578,0.036144578,0.024096386,0.518072289,0.963855422,0.048192771,0.144578313,0.036144578,0.012048193,0.518072289,0.228915663,0.084337349,0.204819277,0.012048193,0.048192771,0.614457831,0.012048193,0.313253012,0.21686747,2.746987952,0.228915663,0.337349398,0.65060241,0.13253012,18.54216867,0.060240964,0.168674699,14012,83,0.691307031,0.882978723,0.658730159,1,35.843,12.73094021,9.198882568,-16.86838167,170.8915663,204.3975904,0.731707317,4,178,180,187,194,0,0,0,0,0,0
18963,193,0.131578947,0.105263158,0.671052632,0.026315789,0.013157895,0.039473684,0.526315789,1.078947368,0.078947368,0.302631579,0.039473684,0.026315789,0.565789474,0.302631579,0.052631579,0.394736842,0,0.039473684,0.394736842,0,0.184210526,0.434210526,3.039473684,0.289473684,0.25,0.644736842,0.078947368,20.71052632,0.092105263,0.276315789,14085,76,0.760936702,0.835164835,0.633333333,1,33.064,13.00407684,8.437384731,-13.21003614,549.2105263,203.1578947,0.634146341,1,201,0,0,0,0,0,0,0,0,0
18963,194,0.128205128,0.102564103,0.230769231,0.051282051,0.025641026,0.025641026,0.679487179,1.243589744,0.064102564,0.320512821,0.064102564,0.012820513,0.487179487,0.346153846,0.038461538,0.320512821,0.064102564,0.076923077,0.782051282,0.012820513,0.512820513,0.371794872,0.884615385,0.205128205,0.564102564,0.641025641,0.102564103,15.15384615,0.076923077,0.128205128,14158,78,0.785503988,0.917647059,0.75,1,31.443,12.94939047,8.013815682,-1.287824,180.8717949,206.8333333,1,4,180,187,192,209,0,0,0,0,0,0
18963,195,0.095588235,0.117647059,0.375,0.029411765,0.029411765,0.088235294,0.617647059,0.970588235,0.044117647,0.198529412,0.058823529,0.058823529,0.426470588,0.183823529,0.080882353,0.183823529,0.058823529,0.066176471,0.492647059,0,0.419117647,0.433823529,0.639705882,0.088235294,0.242647059,0.764705882,0.080882353,17.60294118,0.102941176,0.139705882,14231,136,0.559890683,0.951048951,0.697435897,1,39.457,14.53233239,12.04100359,6.269844532,213.1470588,205.9044118,0,0,0,0,0,0,0,0,0,0,0,0
18963,196,0.069444444,0.138888889,0.388888889,0.041666667,0.083333333,0.069444444,0.486111111,1.263888889,0.041666667,0.125,0.027777778,0,0.430555556,0.25,0.027777778,0.263888889,0.013888889,0.041666667,0.638888889,0.013888889,0.458333333,0.638888889,1.027777778,0.152777778,0.430555556,0.666666667,0.069444444,16.02777778,0.069444444,0.055555556,14304,72,0.497693502,0.935064935,0.654545455,1,28.954,10.44930581,9.063236451,-23.49654903,701.5,206.0138889,0.472222222,1,207,0,0,0,0,0,0,0,0,0
18963,197,0.072916667,0.0625,0.322916667,0.083333333,0.010416667,0.052083333,0.677083333,1.21875,0.020833333,0.177083333,0.083333333,0.010416667,0.28125,0.614583333,0.041666667,0.3125,0.020833333,0.052083333,0.4375,0.010416667,0.614583333,0.46875,0.71875,0.15625,0.489583333,1.145833333,0.114583333,16.69791667,0.020833333,0.09375,14377,96,0.771751172,0.941176471,0.685714286,1,35.297,14.28456039,9.083903707,3.606771269,453.28125,206.1770833,0.837209302,2,199,204,0,0,0,0,0,0,0,0
18963,198,0.063583815,0.092485549,0.346820809,0.063583815,0.01734104,0.034682081,0.543352601,1.023121387,0.052023121,0.12716763,0.046242775,0.063583815,0.352601156,0.595375723,0.075144509,0.306358382,0.040462428,0.052023121,0.433526012,0.005780347,0.294797688,0.526011561,0.647398844,0.150289017,0.300578035,0.971098266,0.075144509,15.15028902,0.104046243,0.150289017,14450,173,0.857017462,0.887179487,0.533950617,1,52.557,21.58231724,11.1210954,41.12464688,433.6763006,206.0057803,0.485294118,1,199,0,0,0,0,0,0,0,0,0
18963,199,0.095238095,0.069264069,0.238095238,0.047619048,0.017316017,0.056277056,0.696969697,1.142857143,0.038961039,0.229437229,0.047619048,0.017316017,0.380952381,0.662337662,0.056277056,0.350649351,0.012987013,0.060606061,0.445887446,0.008658009,0.476190476,0.493506494,0.67965368,0.186147186,0.333333333,0.952380952,0.12987013,17.03463203,0.069264069,0.173160173,14523,231,0.939888694,0.759868421,0.403846154,1,72.951,31.93845053,10.90637264,59.98104347,442.5800866,208.2207792,0.811111111,4,197,198,204,215,0,0,0,0,0,0
18963,200,0.05785124,0.05785124,0.20661157,0.041322314,0.049586777,0.05785124,1.05785124,0.933884298,0.033057851,0.314049587,0.024793388,0.049586777,0.504132231,0.20661157,0.016528926,0.181818182,0.05785124,0.05785124,0.834710744,0.008264463,0.545454545,0.347107438,1.669421488,0.223140496,0.67768595,0.553719008,0.090909091,12.57024793,0.123966942,0.041322314,14596,121,0.648203176,0.937984496,0.672222222,1,38.233,14.44807905,11.00174158,-24.89146265,501.2561983,209.6694215,0,0,0,0,0,0,0,0,0,0,0,0
18963,201,0.147239264,0.098159509,0.54601227,0.09202454,0.024539877,0.036809816,0.558282209,1.012269939,0.049079755,0.306748466,0.055214724,0.024539877,0.300613497,0.233128834,0.098159509,0.263803681,0.030674847,0.055214724,0.564417178,0,0.355828221,0.417177914,2.90797546,0.208588957,0.312883436,0.742331288,0.110429448,20.66257669,0.09202454,0.18404908,14669,163,0.777039959,0.867021277,0.571929825,1,51.424,19.20432639,12.08818765,-26.03218948,544.5214724,209.1104294,0.421875,1,193,0,0,0,0,0,0,0,0,0
18963,202,0.133333333,0.053333333,0.173333333,0.013333333,0,0.013333333,0.52,0.733333333,0,0.333333333,0.013333333,0.026666667,0.253333333,0.266666667,0.08,0.16,0,0,0.453333333,0.013333333,0.36,0.333333333,0.466666667,0.213333333,0.386666667,0.373333333,0.106666667,12.73333333,0.04,0.066666667,14742,75,0.530321229,0.925925926,0.681818182,1,29.508,10.74789867,9.112033973,-26.61822539,144.3333333,210.92,0.694444444,3,185,203,214,0,0,0,0,0,0,0
18963,203,0.0875,0.0625,0.5,0.15,0,0.0375,0.5625,0.95,0.1,0.175,0.0375,0.0125,0.3,0.2375,0.0625,0.1875,0.0125,0.075,0.65,0.0125,0.45,0.5125,2.075,0.0625,0.2875,0.6375,0.0875,13.65,0.0875,0.125,14815,80,0.792425103,0.898876404,0.592592593,1,35.206,13.75625614,8.390892897,0.321859314,129.8625,210.7875,0.76744186,3,202,208,214,0,0,0,0,0,0,0
18963,204,0.082568807,0.165137615,0.23853211,0.100917431,0.055045872,0.055045872,0.733944954,1,0.027522936,0.128440367,0.055045872,0.009174312,0.256880734,0.559633028,0.036697248,0.220183486,0.018348624,0.04587156,0.330275229,0,0.23853211,0.495412844,0.660550459,0.128440367,0.357798165,1.036697248,0.128440367,16.79816514,0.055045872,0.174311927,14888,109,0.886603859,0.872,0.712418301,1,43.327,17.99123329,8.321477271,11.35173508,452.440367,213.6146789,0.862745098,3,197,199,215,0,0,0,0,0,0,0
18963,205,0.057142857,0.042857143,0.435714286,0.1,0.064285714,0.028571429,0.457142857,1.092857143,0.078571429,0.3,0.021428571,0.042857143,0.278571429,0.271428571,0.05,0.471428571,0.021428571,0.05,0.557142857,0.007142857,0.378571429,0.35,2.207142857,0.207142857,0.314285714,0.935714286,0.135714286,19.00714286,0.085714286,0.221428571,14961,140,0.712581898,0.903225806,0.633484163,1,44.138,16.30424765,11.4388798,-14.46399506,749.05,213.6214286,0.267857143,1,210,0,0,0,0,0,0,0,0,0
18963,206,0.102803738,0.056074766,0.186915888,0.046728972,0.009345794,0.037383178,0.700934579,1.046728972,0.028037383,0.308411215,0.009345794,0.009345794,0.663551402,0.261682243,0.065420561,0.289719626,0.028037383,0.046728972,0.373831776,0.009345794,0.504672897,0.355140187,6.738317757,0.112149533,0.626168224,0.401869159,0.102803738,16.79439252,0.074766355,0.224299065,15034,107,0.713825679,0.938596491,0.694805195,1,35.421,14.06893987,9.852808161,18.68995415,386.6074766,213.6728972,0.347826087,1,216,0,0,0,0,0,0,0,0,0
18963,207,0.089655172,0.113793103,0.286206897,0.051724138,0.048275862,0.05862069,0.496551724,1.113793103,0.034482759,0.379310345,0.048275862,0.027586207,0.472413793,0.268965517,0.048275862,0.25862069,0.05862069,0.04137931,0.648275862,0.010344828,0.513793103,0.489655172,1.593103448,0.220689655,0.4,0.644827586,0.096551724,15.85517241,0.117241379,0.131034483,15107,290,0.623644771,0.935483871,0.635964912,1,62.407,22.03453663,17.22457077,-2.791611517,691.6275862,213.837931,0.259259259,1,196,0,0,0,0,0,0,0,0,0
18963,208,0.1,0.05,0.366666667,0.1,0.016666667,0.05,0.516666667,0.883333333,0.05,0.383333333,0.016666667,0.05,0.2,0.316666667,0.033333333,0.283333333,0.033333333,0.116666667,0.3,0.016666667,0.383333333,0.583333333,1.233333333,0.116666667,0.2,0.666666667,0.083333333,16.35,0.133333333,0.066666667,15180,60,0.53411612,0.952380952,0.6,1,27.267,9.881861631,8.354235761,35.63365792,122.7333333,215.2833333,0.794117647,2,203,214,0,0,0,0,0,0,0,0
18963,209,0.123595506,0.056179775,0.224719101,0.02247191,0.033707865,0.056179775,0.741573034,1.078651685,0.04494382,0.337078652,0.04494382,0,0.404494382,0.258426966,0.078651685,0.191011236,0.033707865,0.02247191,0.573033708,0,0.382022472,0.438202247,0.314606742,0.112359551,0.438202247,0.348314607,0.06741573,12.4494382,0.056179775,0.101123596,15253,89,0.379601477,0.967391304,0.809090909,1,30.616,11.1240126,10.29138144,22.5,182.1348315,215.505618,0.315789474,1,194,0,0,0,0,0,0,0,0,0
18963,210,0.105769231,0.076923077,0.182692308,0.067307692,0.057692308,0.067307692,0.432692308,0.875,0.048076923,0.230769231,0.028846154,0.038461538,0.384615385,0.278846154,0.086538462,0.153846154,0.048076923,0.048076923,0.721153846,0.038461538,0.403846154,0.384615385,1.317307692,0.278846154,0.365384615,0.682692308,0.096153846,12.125,0.067307692,0.163461538,15326,104,0.392548342,0.95412844,0.666666667,1,34.768,12.16557391,11.18906,58.78614729,737.9711538,218.4326923,0.377777778,1,205,0,0,0,0,0,0,0,0,0
18963,211,0.102362205,0.149606299,0.212598425,0.039370079,0.070866142,0.062992126,1.102362205,1.196850394,0.031496063,0.228346457,0.05511811,0.039370079,0.448818898,0.188976378,0.05511811,0.188976378,0.015748031,0.007874016,0.393700787,0,0.456692913,0.362204724,2.409448819,0.251968504,0.488188976,0.677165354,0.157480315,16.96062992,0.125984252,0.141732283,15399,127,0.390232977,0.962121212,0.697802198,1,37.497,13.35378345,12.29504404,-7.42526111,27.78740157,219.7637795,0,0,0,0,0,0,0,0,0,0,0,0
18963,212,0.168141593,0.079646018,0.159292035,0.061946903,0.039823009,0.048672566,0.5,1.309734513,0.048672566,0.331858407,0.022123894,0.026548673,0.659292035,0.353982301,0.017699115,0.331858407,0.075221239,0.057522124,0.486725664,0.013274336,0.486725664,0.438053097,0.915929204,0.216814159,0.792035398,0.632743363,0.066371681,18.16371681,0.057522124,0.10619469,15472,226,0.524697149,0.957627119,0.743421053,1,51.705,18.48880733,15.73931765,14.5000438,87.15929204,219.5619469,0,0,0,0,0,0,0,0,0,0,0,0
18963,213,0.093220339,0.084745763,0.652542373,0.042372881,0.033898305,0.050847458,0.542372881,0.915254237,0.093220339,0.237288136,0.042372881,0.025423729,0.36440678,0.237288136,0.042372881,0.186440678,0.033898305,0.016949153,0.483050847,0.016949153,0.389830508,0.322033898,1.330508475,0.177966102,0.372881356,0.677966102,0.093220339,14.11864407,0.101694915,0.118644068,15544,118,0.80967886,0.880597015,0.631016043,1,42.534,16.29135217,9.560957859,-14.95368248,812.3305085,220.720339,0.529411765,1,220,0,0,0,0,0,0,0,0,0
18963,214,0.093373494,0.108433735,0.28313253,0.051204819,0.021084337,0.051204819,0.475903614,1.557228916,0.096385542,0.424698795,0.060240964,0.027108434,0.385542169,0.412650602,0.06626506,0.460843373,0.087349398,0.030120482,0.397590361,0.009036145,0.65060241,0.542168675,1.189759036,0.385542169,0.253012048,0.807228916,0.13253012,17.7439759,0.108433735,0.195783133,15617,332,0.747071353,0.909589041,0.58041958,1,71.86,25.90478824,17.22004883,20.92097959,133.6987952,221.2891566,0.554347826,3,202,203,208,0,0,0,0,0,0,0
18963,215,0.093023256,0.162790698,0.418604651,0.023255814,0.023255814,0.085271318,0.503875969,1.23255814,0.031007752,0.279069767,0.046511628,0.031007752,0.418604651,0.224806202,0.062015504,0.271317829,0.015503876,0.046511628,0.519379845,0.031007752,0.480620155,0.364341085,4.527131783,0.279069767,0.395348837,0.488372093,0.093023256,15.39534884,0.07751938,0.170542636,15690,129,0.736224154,0.941605839,0.671875,1,40.011,15.75446853,10.66164374,10.82139594,447.8062016,222.2790698,0.5,2,199,204,0,0,0,0,0,0,0,0
18963,216,0.109243697,0.058823529,0.134453782,0.042016807,0.025210084,0.042016807,0.445378151,1.151260504,0.050420168,0.176470588,0.008403361,0.008403361,0.386554622,0.18487395,0.058823529,0.168067227,0.042016807,0.025210084,0.403361345,0,0.302521008,0.277310924,3,0.100840336,0.428571429,0.445378151,0.050420168,13.87394958,0.058823529,0.151260504,15763,119,0.395287553,0.967479675,0.762820513,1,35.967,12.91787318,11.86580837,76.66528848,391.4621849,222.7731092,0.456521739,2,206,231,0,0,0,0,0,0,0,0
18963,217,0.131147541,0.090163934,0.155737705,0.008196721,0.016393443,0.032786885,0.508196721,0.713114754,0.024590164,0.327868852,0.057377049,0.016393443,0.385245902,0.196721311,0.049180328,0.18852459,0.040983607,0.016393443,0.360655738,0.008196721,0.409836066,0.368852459,0.442622951,0.221311475,0.18852459,0.540983607,0.073770492,13.16393443,0.032786885,0.139344262,15836,122,0.695938561,0.93129771,0.677777778,1,37.869,14.87537789,10.68202864,-9.97859076,518.3196721,225.4754098,0.04,1,230,0,0,0,0,0,0,0,0,0
18963,218,0.144329897,0.020618557,0.278350515,0.051546392,0.020618557,0.051546392,0.628865979,1.103092784,0.020618557,0.350515464,0.030927835,0.030927835,0.412371134,0.319587629,0.072164948,0.113402062,0.072164948,0.06185567,0.432989691,0,0.402061856,0.319587629,0.556701031,0.206185567,0.298969072,0.463917526,0.12371134,13.2371134,0.06185567,0.020618557,15909,97,0.69416606,0.96039604,0.829059829,1,32.948,13.16091266,9.473420948,0,231,227,0.3,1,228,0,0,0,0,0,0,0,0,0
18963,219,0.14893617,0.085106383,0.159574468,0.031914894,0.031914894,0.042553191,0.5,1.223404255,0.021276596,0.606382979,0.031914894,0.021276596,0.265957447,0.212765957,0.170212766,0.180851064,0.021276596,0.074468085,0.70212766,0,0.553191489,0.393617021,0.510638298,0.244680851,0.319148936,0.531914894,0.106382979,13.63829787,0.053191489,0.074468085,15982,94,0.580995235,0.949494949,0.723076923,1,32.328,12.20811719,9.93627153,-7.497059341,419.9468085,228.4468085,0.341463415,1,229,0,0,0,0,0,0,0,0,0
