ImageId,CellId,Cell_141Pr_AQP4,Cell_143Nd_SQSTM1,Cell_145Nd_UBQLN2,Cell_147Sm_Glutaminase,Cell_149Sm_C9orf72,Cell_150Nd_PDL1,Cell_151Eu_MAP2,Cell_152Sm_ATXN2,Cell_153Eu_ORF1,Cell_154Sm_pTDP43,Cell_155Gd_FoxP3,Cell_156Gd_CH24H,Cell_158Gd_GFAP,Cell_159Tb_IL6ST,Cell_160Gd_IBA1,Cell_161Dy_CX3CR1,Cell_162Dy_pTBK1,Cell_163Dy_CD4,Cell_164Dy_TMEM119,Cell_165Ho_PD1,Cell_166Er_GAD67,Cell_167Er_CD8,Cell_168Er_FUS,Cell_169Tm_ChAT,Cell_170Er_APOE,Cell_171Yb_TREM2,Cell_172Yb_PDL2,Cell_174Yb_MHCclassII,Cell_175Lu_TDP43,Cell_176Yb_TBK1,Cell_CellMasked,Area,Eccentricity,Solidity,Extent,EulerNumber,Perimeter,MajorAxisLength,MinorAxisLength,Orientation,X_position,Y_position,Percent_Touching,Number_Neighbors,neighbour_4_CellId1,neighbour_4_CellId2,neighbour_4_CellId3,neighbour_4_CellId4,neighbour_4_CellId5,neighbour_4_CellId6,neighbour_4_CellId7,neighbour_4_CellId8,neighbour_4_CellId9,neighbour_4_CellId10,neighbour_4_CellId11,neighbour_4_CellId12,neighbour_4_CellId13,neighbour_4_CellId14,neighbour_4_CellId15
65535,12,0.027027027,0.135135135,0.162162162,0.243243243,0.027027027,0.081081081,2.540540541,1.837837838,0.081081081,0.27027027,0.027027027,0.054054054,2.297297297,0.297297297,0.081081081,0.810810811,0.027027027,0.216216216,0.891891892,0,0.702702703,0.486486486,14.7027027,0.864864865,0.135135135,0.945945946,0.162162162,22.89189189,0.297297297,0.243243243,143,440,0.75615743,0.948717949,0.822222222,12,20.758,8.70124771,5.69400729,0,6346,5.054054054,0.681818182,12,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,24,0.034482759,0.137931034,0.413793103,0.482758621,0.206896552,0.068965517,3.482758621,3.137931034,0.034482759,0.448275862,0.068965517,0.068965517,9.793103448,0.655172414,0.034482759,0.517241379,0.103448276,0.137931034,1.275862069,0,0.448275862,0.551724138,8.827586207,0.620689655,0.344827586,0.379310345,0.24137931,20.34482759,0.206896552,0.275862069,285,345,0.856004094,0.90625,0.644444444,12,19.468,8.889850568,4.595777543,8.461407638,601.6551724,5.172413793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,48,0.055555556,0.111111111,0.305555556,0.194444444,0.027777778,0.027777778,2.944444444,3.611111111,0.055555556,0.333333333,0.166666667,0.055555556,18.13888889,0.527777778,0.194444444,1.138888889,0.027777778,0.111111111,0.805555556,0.055555556,0.5,0.416666667,4.972222222,0.416666667,0.333333333,0.638888889,0.083333333,25.97222222,0.361111111,0.194444444,570,428,0.691053366,0.87804878,0.642857143,12,23.016,8.635473003,6.241752175,50.88090357,837.6111111,7.555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,71,0.24137931,0.068965517,0.103448276,0.24137931,0.068965517,0.068965517,4.413793103,3.896551724,0.103448276,0.689655172,0.103448276,0.172413793,19.89655172,0.620689655,0.24137931,0.551724138,0.034482759,0.034482759,0.689655172,0,0.689655172,0.379310345,0.344827586,0.896551724,0.482758621,0.827586207,0.137931034,13.44827586,0.24137931,0.24137931,844,345,0.773080088,0.90625,0.604166667,12,19.311,7.951241524,5.043539485,21.84716967,275.1034483,6.551724138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,83,0.055555556,0.111111111,0.527777778,0.166666667,0.055555556,0.055555556,2.25,2.527777778,0.111111111,0.333333333,0.027777778,0,2.5,0.333333333,0.083333333,0.416666667,0.027777778,0.027777778,1.305555556,0.027777778,0.666666667,0.861111111,20.41666667,0.555555556,0.222222222,0.722222222,0.222222222,20.41666667,0.277777778,0.222222222,986,428,0.62225625,0.9,0.642857143,12,21.8,8.205131347,6.423088548,-18.93154211,513.8611111,71,0.76,24,285,440,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,107,0.083333333,0.25,0.166666667,0.208333333,0.125,0,2.708333333,2.791666667,0.041666667,0.375,0.083333333,0.041666667,2.875,0.375,0.125,0.333333333,0.083333333,0,0.208333333,0.041666667,0.708333333,0.583333333,22.875,0.458333333,0.083333333,0.583333333,0.083333333,19.29166667,0.208333333,0.291666667,1271,285,0.613094052,0.923076923,0.8,12,15.159,6.436167513,5.084636223,-72.21927894,848.0416667,6.208333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,119,0.096774194,0.096774194,0.129032258,0.064516129,0.064516129,0.064516129,9.258064516,4.032258065,0.129032258,0.774193548,0.032258065,0.064516129,20.29032258,0.548387097,0.129032258,0.451612903,0.129032258,0.129032258,0.774193548,0,0.806451613,0.677419355,12.22580645,0.35483871,1.612903226,0.741935484,0.322580645,12.90322581,0.225806452,0.225806452,1414,368,0.967186299,0.794871795,0.476923077,12,26.018,13.45426557,3.418301388,13.27496744,966.8064516,5.612903226,0.111111111,12,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,131,0.137931034,0.172413793,0.551724138,0.206896552,0.103448276,0.068965517,4.034482759,3.689655172,0.206896552,0.344827586,0.034482759,0.137931034,22.10344828,0.517241379,0.137931034,0.586206897,0.034482759,0.103448276,0.862068966,0.034482759,0.586206897,0.413793103,5.689655172,0.896551724,0.275862069,0.655172414,0.172413793,28.5862069,0.379310345,0.344827586,1557,345,0.637079399,0.966666667,0.69047619,12,17.417,7.135412042,5.499962637,20.40935659,311.7586207,6.965517241,0.571428571,12,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,143,0.228571429,0.228571429,0.514285714,0.142857143,0.114285714,0.085714286,2.085714286,2.342857143,0,0.371428571,0.114285714,0.057142857,3.542857143,0.457142857,0.114285714,0.371428571,0.028571429,0.114285714,0.828571429,0.057142857,0.685714286,0.4,6.942857143,0.542857143,0.314285714,0.971428571,0.257142857,20.85714286,0.342857143,0.4,1699,416,0.363244748,0.945945946,0.625,12,19.774,7.151213544,6.662741,-25.72205692,356.2285714,7.028571429,0.8,24,226,499,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,154,0.279069767,0.186046512,0.418604651,0.11627907,0.093023256,0.023255814,3.418604651,3.093023256,0.069767442,0.372093023,0.093023256,0.069767442,8.534883721,0.697674419,0.23255814,0.395348837,0.093023256,0.162790698,0.813953488,0,0.651162791,0.372093023,4.837209302,0.790697674,0.441860465,0.953488372,0.162790698,22.69767442,0.255813953,0.209302326,1830,511,0.655016288,0.934782609,0.682539683,12,24.058,8.893845657,6.720321031,53.05296641,408.4883721,7.372093023,0.555555556,48,416,523,606,844,0,0,0,0,0,0,0,0,0,0,0
65535,166,0.096153846,0.115384615,0.480769231,0.211538462,0.038461538,0.096153846,5.019230769,2.403846154,0.038461538,0.134615385,0.115384615,0.076923077,4.365384615,0.461538462,0.269230769,0.596153846,0.076923077,0.153846154,1.442307692,0,1.076923077,0.730769231,7.730769231,0.769230769,0.634615385,1.153846154,0.269230769,25.11538462,0.288461538,0.211538462,1973,618,0.810304222,0.928571429,0.577777778,12,26.787,11.10011635,6.504773001,50.28717366,495.0961538,7.846153846,0.59375,12,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,190,0.137931034,0.344827586,0.034482759,0.206896552,0.068965517,0.103448276,1.689655172,1.827586207,0.034482759,0.551724138,0.103448276,0.24137931,9.724137931,0.448275862,0.137931034,0.448275862,0.275862069,0.034482759,1.172413793,0.068965517,0.689655172,0.206896552,0.724137931,0.344827586,0.103448276,0.482758621,0.206896552,10.37931034,0.517241379,0.24137931,2258,345,0.897617941,0.966666667,0.805555556,12,19.079,9.333175146,4.113824252,11.33621603,658.3448276,6.551724138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,202,0.113636364,0.159090909,0.477272727,0.295454545,0.181818182,0.113636364,4.636363636,3.613636364,0.022727273,0.318181818,0.068181818,0.068181818,7.659090909,0.636363636,0.113636364,0.909090909,0.045454545,0.045454545,1.090909091,0.022727273,0.818181818,0.590909091,15.47727273,0.681818182,0.340909091,0.909090909,0.340909091,27.18181818,0.409090909,0.272727273,2400,523,0.689868231,0.814814815,0.611111111,12,24.455,9.470933899,6.856340136,-25.09579424,780.3409091,6.727272727,0.580645161,36,95,392,713,0,0,0,0,0,0,0,0,0,0,0,0
65535,226,0.14893617,0.106382979,0.531914894,0.212765957,0.106382979,0.021276596,3.765957447,3.29787234,0,0.340425532,0.063829787,0.021276596,3.489361702,0.638297872,0.191489362,0.787234043,0.106382979,0.191489362,0.744680851,0.021276596,0.595744681,0.744680851,10.91489362,0.787234043,0.212765957,0.744680851,0.404255319,29.76595745,0.29787234,0.319148936,2686,559,0.7415848,0.959183673,0.671428571,12,23.595,9.769157883,6.553728841,10.8360999,347.9787234,7.531914894,0.655172414,36,143,499,642,0,0,0,0,0,0,0,0,0,0,0,0
65535,238,0.163636364,0.163636364,0.290909091,0.272727273,0.127272727,0.109090909,3.036363636,2.6,0.090909091,0.4,0.072727273,0.054545455,2.581818182,0.618181818,0.127272727,0.727272727,0.072727273,0.090909091,1.163636364,0.018181818,0.654545455,0.545454545,12.89090909,0.581818182,0.4,0.709090909,0.127272727,21.83636364,0.218181818,0.236363636,2828,654,0.669265952,0.93220339,0.785714286,12,25.72,9.927164007,7.376110565,17.51344574,723.3454545,6.818181818,0.620689655,12,677,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,250,0.076923077,0.057692308,0.307692308,0.153846154,0.076923077,0.057692308,2.942307692,3.115384615,0.019230769,0.192307692,0.057692308,0.057692308,6.884615385,0.673076923,0.096153846,0.615384615,0.096153846,0.057692308,0.980769231,0.019230769,0.5,0.326923077,5.5,0.596153846,0.269230769,0.576923077,0.153846154,17.23076923,0.25,0.230769231,2971,618,0.873279973,0.825396825,0.666666667,12,31.65,12.15830323,5.923753031,4.277279089,908.6346154,8.25,0.060606061,12,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,261,0.4,0.1,0.166666667,0.2,0.1,0.1,3.5,3.133333333,0.066666667,1.233333333,0.066666667,0.1,23.5,0.466666667,0.2,0.766666667,0.033333333,0.1,0.966666667,0,1.6,0.7,0.666666667,0.7,0.433333333,1.7,0.233333333,14.96666667,0.333333333,0.166666667,3101,356,0.734564048,0.857142857,0.75,12,22.379,8.136171561,5.520712624,-2.741795222,975.8666667,8.8,0.52,24,119,820,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,273,0.107142857,0.107142857,0.178571429,0.071428571,0.142857143,0.178571429,5.142857143,3.321428571,0.071428571,1.107142857,0.107142857,0.071428571,7.214285714,0.607142857,2.535714286,0.571428571,0,0.178571429,0.535714286,0.035714286,0.678571429,0.321428571,5.714285714,0.821428571,0.642857143,0.285714286,0.285714286,9.178571429,0.392857143,0.321428571,3244,333,0.589552492,0.8,0.571428571,12,20.419,7.403175492,5.979767427,34.5495533,1257.428571,8.464285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,285,0.173076923,0.230769231,0.557692308,0.153846154,0.076923077,0.096153846,2.557692308,2.557692308,0.076923077,0.384615385,0.134615385,0.134615385,14.86538462,0.596153846,0.134615385,0.673076923,0.057692308,0.173076923,3.192307692,0.038461538,0.442307692,0.557692308,1.230769231,0.923076923,0.442307692,0.884615385,0.25,19.05769231,0.173076923,0.269230769,3387,618,0.783483305,0.881355932,0.590909091,12,26.787,10.72097178,6.662149464,-13.44262202,508.5576923,9.384615385,0.96875,59,83,440,535,618,856,0,0,0,0,0,0,0,0,0,0
65535,297,0.09375,0.15625,0.625,0.34375,0.0625,0.0625,4.3125,3.375,0.1875,0.40625,0.125,0,5.03125,0.875,0.21875,0.5625,0.15625,0.03125,1.15625,0,1.03125,0.53125,10.4375,0.5625,0.5,1.1875,0.0625,28.6875,0.15625,0.34375,3529,380,0.611063496,0.888888889,0.507936508,12,21.66,7.657736515,6.061723199,-6.978456976,619.46875,8.78125,12,48,178,356,559,654,0,0,0,0,0,0,0,0,0,0,0
65535,333,0.113333333,0.26,0.353333333,0.173333333,0.1,0.053333333,3.093333333,2.62,0.026666667,0.313333333,0.08,0.04,4.966666667,0.453333333,0.166666667,0.513333333,0.06,0.073333333,1.106666667,0.013333333,0.52,0.533333333,11.1,0.593333333,0.48,0.84,0.18,20.78,0.4,0.253333333,3957,1782,0.886176761,0.877192982,0.576923077,12,52.64,21.28983377,9.864587631,26.85350927,462.9733333,11.04666667,0.292307692,12,1069,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,345,0.153846154,0.192307692,0.480769231,0.288461538,0.153846154,0.057692308,3.230769231,2.653846154,0.115384615,0.384615385,0.038461538,0.076923077,3.557692308,0.576923077,0.192307692,0.846153846,0.134615385,0.173076923,1.25,0.038461538,0.596153846,0.961538462,17.88461538,0.769230769,0.307692308,1.076923077,0.230769231,25.07692308,0.326923077,0.346153846,4100,618,0.864687406,0.776119403,0.525252525,12,30.128,12.77142401,6.415218503,28.32921851,534.4038462,9.788461538,12,24,12,761,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,356,0.133333333,0.166666667,0.5,0.1,0.166666667,0.2,3.266666667,3.066666667,0.166666667,0.366666667,0.1,0.066666667,9.3,0.433333333,0.266666667,0.633333333,0.1,0.1,1.266666667,0.033333333,0.633333333,0.766666667,7.666666667,0.6,0.466666667,1.133333333,0.233333333,21.83333333,0.366666667,0.233333333,4230,356,0.767233807,0.909090909,0.535714286,12,20.138,8.283229774,5.312594476,30.01338132,629.4,9.233333333,0.956521739,36,178,297,654,0,0,0,0,0,0,0,0,0,0,0,0
65535,392,0.054054054,0.297297297,0.459459459,0.324324324,0.081081081,0.108108108,2.945945946,3.27027027,0.135135135,0.72972973,0.081081081,0.027027027,4.810810811,0.621621622,0.081081081,0.702702703,0.216216216,0.027027027,1.216216216,0.054054054,0.648648649,0.648648649,17.18918919,0.432432432,0.135135135,0.864864865,0.243243243,24.37837838,0.432432432,0.27027027,4658,440,0.844184068,0.880952381,0.616666667,12,22.677,9.741202281,5.221804716,20.46068373,785.5135135,10.43243243,0.888888889,59,95,202,214,463,713,0,0,0,0,0,0,0,0,0,0
65535,416,0.136363636,0.170454545,0.477272727,0.181818182,0.079545455,0.068181818,3.579545455,2.806818182,0.022727273,0.340909091,0.113636364,0.022727273,9.931818182,0.545454545,0.170454545,0.659090909,0.079545455,0,1.045454545,0.011363636,0.545454545,0.488636364,5.318181818,0.534090909,0.329545455,0.761363636,0.181818182,23.22727273,0.352272727,0.193181818,4943,1046,0.830016344,0.862745098,0.571428571,12,36.521,14.67418162,8.184364401,20.70616598,395.0113636,8.852272727,0.704545455,48,154,511,606,844,0,0,0,0,0,0,0,0,0,0,0
65535,428,0.041666667,0.041666667,0.291666667,0.208333333,0.041666667,0.125,3.041666667,3.708333333,0.041666667,0.541666667,0,0.083333333,5.166666667,0.333333333,0.125,0.416666667,0,0.041666667,0.708333333,0,0.5,0.541666667,5.791666667,0.5,0.166666667,0.541666667,0.083333333,23.54166667,0.166666667,0.166666667,5086,285,0.841796613,0.96,0.75,12,16.011,7.68270281,4.147083282,1.370395297,441.75,11.41666667,0.315789474,12,1153,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,452,0.086206897,0.137931034,0.379310345,0.155172414,0.120689655,0.051724138,3.155172414,2.586206897,0.068965517,0.568965517,0.034482759,0.103448276,4.327586207,0.586206897,0.172413793,0.75862069,0.068965517,0.120689655,1.086206897,0,0.844827586,0.862068966,23.22413793,0.827586207,0.310344828,0.862068966,0.155172414,21.48275862,0.24137931,0.155172414,5371,689,0.76746835,0.865671642,0.659090909,12,30.79,11.43005927,7.327660544,-87.48951303,686.4482759,10.56896552,0.882352941,48,380,630,665,784,0,0,0,0,0,0,0,0,0,0,0
65535,463,0.173913043,0.202898551,0.188405797,0.130434783,0.028985507,0.115942029,2.594202899,2.144927536,0.115942029,0.217391304,0.043478261,0.086956522,6.695652174,0.536231884,0.130434783,0.594202899,0.028985507,0.115942029,0.956521739,0,0.463768116,0.550724638,16.56521739,0.666666667,0.15942029,0.753623188,0.086956522,18.57971014,0.333333333,0.231884058,5502,820,0.819854931,0.784090909,0.638888889,12,36.149,13.06516387,7.480737834,2.027264814,798.7246377,11.28985507,0.717948718,36,214,392,1010,0,0,0,0,0,0,0,0,0,0,0,0
65535,475,0.161538462,0.261538462,0.315384615,0.130769231,0.130769231,0.1,3.592307692,3.207692308,0.053846154,0.5,0.076923077,0.046153846,6.253846154,0.538461538,0.423076923,0.876923077,0.053846154,0.107692308,1.046153846,0.038461538,0.976923077,0.869230769,30.33846154,0.630769231,0.384615385,0.938461538,0.261538462,22.20769231,0.4,0.253846154,5644,1545,0.935813494,0.872483221,0.537190083,12,48.695,22.22308801,7.833539397,14.84132765,890.1153846,10.53846154,0.050847458,24,250,1105,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,499,0.046153846,0.276923077,0.492307692,0.030769231,0.092307692,0.092307692,2.461538462,2.584615385,0.046153846,0.292307692,0.107692308,0.030769231,3.461538462,0.507692308,0.184615385,0.553846154,0.030769231,0.061538462,1.153846154,0.030769231,0.6,0.661538462,17.13846154,0.892307692,0.261538462,0.892307692,0.123076923,22.93846154,0.184615385,0.2,5930,772,0.701033453,0.792682927,0.541666667,12,33.709,11.70790986,8.349242878,16.34206767,358.4153846,12.29230769,0.804878049,36,143,226,725,0,0,0,0,0,0,0,0,0,0,0,0
65535,511,0.096774194,0.268817204,0.430107527,0.23655914,0.107526882,0.043010753,2.688172043,2.376344086,0.021505376,0.333333333,0.053763441,0.053763441,6.23655914,0.387096774,0.150537634,0.720430108,0.075268817,0.053763441,1.741935484,0.053763441,0.634408602,0.720430108,9.860215054,0.774193548,0.376344086,1.11827957,0.161290323,24.27956989,0.247311828,0.129032258,6072,1105,0.750060778,0.837837838,0.553571429,12,38.597,14.22668182,9.409084988,8.193772087,383.172043,11.39784946,0.75,36,416,737,844,0,0,0,0,0,0,0,0,0,0,0,0
65535,523,0.133333333,0.366666667,0.533333333,0.233333333,0.033333333,0.066666667,3.366666667,2.6,0.133333333,0.233333333,0,0,9.3,0.4,0.066666667,0.433333333,0.066666667,0.033333333,1.066666667,0.033333333,0.6,0.633333333,7.066666667,0.7,0.2,0.766666667,0.066666667,23.26666667,0.3,0.266666667,6215,356,0.903949779,0.909090909,0.555555556,12,20.328,9.895245134,4.231589059,33.45503328,411.5,12.33333333,12,48,154,606,749,927,0,0,0,0,0,0,0,0,0,0,0
65535,535,0.166666667,0.229166667,0.395833333,0.291666667,0.145833333,0.104166667,3.458333333,2.5625,0.0625,0.5625,0.083333333,0,4.895833333,0.5625,0.291666667,0.645833333,0.104166667,0.125,3.854166667,0.041666667,0.458333333,0.770833333,3.25,0.6875,0.145833333,0.958333333,0.1875,28.83333333,0.291666667,0.416666667,6357,570,0.903025054,0.872727273,0.533333333,12,27.523,12.49102019,5.365990959,48.27197395,499.2708333,10.35416667,12,36,166,285,618,0,0,0,0,0,0,0,0,0,0,0,0
65535,547,0.161290323,0.290322581,0.387096774,0.096774194,0.064516129,0.064516129,3.032258065,2.258064516,0.258064516,0.161290323,0.096774194,0.064516129,3.387096774,0.35483871,1.032258065,0.387096774,0.032258065,0.096774194,0.806451613,0,0.64516129,0.612903226,35.32258065,0.580645161,0.64516129,0.677419355,0.096774194,19.5483871,0.064516129,0.322580645,6500,368,0.515142888,0.885714286,0.645833333,12,19.195,7.081147773,6.069282305,18.6356815,583.7419355,11.77419355,0.590909091,24,701,772,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,559,0.084337349,0.156626506,0.421686747,0.192771084,0.13253012,0.048192771,3.084337349,2.879518072,0.072289157,0.361445783,0.072289157,0.060240964,2.903614458,0.43373494,0.096385542,0.674698795,0.036144578,0.060240964,1.13253012,0.012048193,0.722891566,0.686746988,15.89156627,0.795180723,0.21686747,0.795180723,0.301204819,28.03614458,0.253012048,0.361445783,6643,986,0.879863957,0.783018868,0.538961039,12,39.887,16.30574433,7.748907923,-29.82114948,615.1445783,13.27710843,0.93877551,59,297,654,974,986,1509,0,0,0,0,0,0,0,0,0,0
65535,570,0.153846154,0.179487179,0.205128205,0.205128205,0.205128205,0.076923077,7.333333333,3.230769231,0.102564103,0.179487179,0.076923077,0.051282051,5.435897436,0.871794872,0.461538462,0.58974359,0.102564103,0.076923077,1.076923077,0,0.666666667,0.538461538,30.33333333,0.58974359,0.615384615,0.769230769,0.153846154,22.43589744,0.230769231,0.41025641,6773,463,0.78696282,0.795918367,0.481481481,12,25.472,9.991737748,6.1649064,-32.01392654,702.5128205,11.51282051,12,48,380,582,784,796,0,0,0,0,0,0,0,0,0,0,0
65535,594,0.052631579,0.210526316,0.175438596,0.228070175,0.052631579,0.122807018,2.98245614,3.561403509,0.105263158,0.350877193,0.052631579,0.01754386,5.052631579,0.473684211,0.052631579,0.684210526,0.070175439,0.175438596,1.01754386,0.01754386,0.666666667,0.50877193,16.68421053,0.684210526,0.421052632,0.754385965,0.157894737,21.35087719,0.280701754,0.333333333,7059,677,0.845772031,0.791666667,0.475,12,32.593,12.29076293,6.557668257,29.5234954,327.2982456,12.29824561,0.657142857,24,642,1034,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,606,0.185185185,0.037037037,0.407407407,0.37037037,0.037037037,0.111111111,3.296296296,2.814814815,0.074074074,0.111111111,0.037037037,0.074074074,2.481481481,0.518518519,0.074074074,0.851851852,0,0.074074074,0.814814815,0.037037037,0.666666667,0.481481481,3.592592593,0.666666667,0.222222222,0.407407407,0.407407407,22.81481481,0.333333333,0.222222222,7201,321,0.415008193,0.9,0.75,12,16.565,6.370329464,5.795838336,-21.35469498,405.4444444,12.66666667,12,71,154,416,523,749,844,927,0,0,0,0,0,0,0,0,0
65535,618,0.15625,0.125,0.46875,0.15625,0.3125,0,3.4375,2.6875,0.09375,0.375,0.03125,0.03125,3.53125,0.5625,0.0625,0.71875,0.0625,0.0625,1.75,0,0.84375,0.5,5.125,0.84375,0.1875,0.71875,0.1875,28.3125,0.25,0.40625,7344,380,0.739353665,0.914285714,0.8,12,18.525,7.960067859,5.359651234,2.951740756,503.5625,13.03125,0.857142857,24,285,535,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,642,0.159235669,0.197452229,0.375796178,0.159235669,0.076433121,0.095541401,3.318471338,2.917197452,0.063694268,0.25477707,0.044585987,0.063694268,9.878980892,0.554140127,0.222929936,0.789808917,0.063694268,0.050955414,0.987261146,0.025477707,0.617834395,0.751592357,22.05732484,0.777070064,0.356687898,0.738853503,0.165605096,25.17197452,0.299363057,0.25477707,7629,1866,0.818664656,0.923529412,0.713636364,12,50.357,18.90387331,10.85596269,-13.22446904,339.9426752,14.15286624,0.719298246,36,226,594,1212,0,0,0,0,0,0,0,0,0,0,0,0
65535,654,0.128440367,0.155963303,0.504587156,0.174311927,0.110091743,0.064220183,3.660550459,2.972477064,0.087155963,0.321100917,0.096330275,0.064220183,8.559633028,0.481651376,0.54587156,0.582568807,0.059633028,0.105504587,1.077981651,0.009174312,0.605504587,0.646788991,11.55045872,0.71559633,0.353211009,0.885321101,0.174311927,25.05045872,0.321100917,0.23853211,7772,2591,0.83563648,0.662613982,0.471861472,12,82.677,26.89989126,14.77564952,-56.6275599,631.4357798,20.89908257,0.81443299,119,178,297,356,368,559,867,986,1355,1367,1509,0,0,0,0,0
65535,665,0.060606061,0.181818182,0.424242424,0.378787879,0.106060606,0.106060606,2.863636364,3.272727273,0.060606061,0.454545455,0.106060606,0.075757576,8.848484848,0.606060606,0.151515152,0.636363636,0.03030303,0.060606061,1.46969697,0.03030303,0.696969697,0.818181818,21.36363636,0.893939394,0.363636364,1.196969697,0.303030303,25.5,0.378787879,0.272727273,7902,784,0.67355448,0.891891892,0.6875,12,30.128,11.13420992,8.229712975,-8.100167266,676.6363636,13.84848485,0.857142857,36,452,630,879,0,0,0,0,0,0,0,0,0,0,0,0
65535,701,0.088888889,0.177777778,0.111111111,0.155555556,0.088888889,0.066666667,2.066666667,2.333333333,0.022222222,0.2,0.044444444,0.022222222,5.933333333,0.466666667,0.177777778,0.577777778,0.066666667,0.088888889,0.844444444,0.022222222,0.511111111,0.777777778,5.755555556,0.666666667,0.266666667,0.577777778,0.266666667,18.66666667,0.2,0.288888889,8330,535,0.72727941,0.97826087,0.833333333,12,22.263,9.331322444,6.404473877,10.98101719,575.8888889,15.35555556,0.884615385,48,547,772,963,1165,0,0,0,0,0,0,0,0,0,0,0
65535,713,0.177419355,0.112903226,0.467741935,0.193548387,0.129032258,0.080645161,3.741935484,3.177419355,0.080645161,0.451612903,0.112903226,0.14516129,11.03225806,0.822580645,0.112903226,0.580645161,0.048387097,0.129032258,1.177419355,0.016129032,0.64516129,0.64516129,14.90322581,0.758064516,0.612903226,0.822580645,0.258064516,21.80645161,0.467741935,0.161290323,8473,737,0.770372882,0.911764706,0.704545455,12,30.079,11.49691679,7.330360783,14.58886904,776.9354839,13.72580645,0.405405405,24,202,392,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,725,0.069444444,0.138888889,0.819444444,0.125,0.083333333,0.013888889,2.305555556,2.361111111,0.069444444,0.458333333,0.083333333,0.041666667,3.638888889,0.263888889,0.125,0.652777778,0.125,0.069444444,0.652777778,0.013888889,0.638888889,0.666666667,18.59722222,0.472222222,0.180555556,0.694444444,0.222222222,22.58333333,0.277777778,0.25,8615,856,0.795923328,0.972972973,0.857142857,12,30.194,12.55666513,7.60177288,-4.193246724,367.1111111,15.77777778,0.757575758,24,499,737,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,737,0.211764706,0.294117647,0.235294118,0.258823529,0.082352941,0.082352941,2.541176471,2.552941176,0.070588235,0.341176471,0.094117647,0.094117647,4.952941176,0.658823529,0.152941176,0.811764706,0.105882353,0.082352941,1.129411765,0.011764706,0.564705882,0.717647059,16.04705882,0.623529412,0.270588235,0.752941176,0.211764706,23.47058824,0.270588235,0.364705882,8758,1010,0.827521272,0.825242718,0.50295858,12,39.242,14.85079968,8.337749259,-42.44682537,377.3411765,16.63529412,0.978723404,48,511,725,1426,1628,0,0,0,0,0,0,0,0,0,0,0
65535,749,0.167785235,0.208053691,0.375838926,0.134228188,0.087248322,0.140939597,3.241610738,3.10738255,0.100671141,0.348993289,0.080536913,0.020134228,5.134228188,0.577181208,0.161073826,0.718120805,0.100671141,0.120805369,1.100671141,0,0.657718121,0.704697987,17.3557047,0.724832215,0.32885906,0.919463087,0.194630872,26.22147651,0.375838926,0.342281879,8900,1771,0.894288577,0.832402235,0.615702479,12,53.682,21.54851491,9.642760348,5.779156754,418.9530201,16.79194631,0.582089552,59,523,606,927,939,1224,0,0,0,0,0,0,0,0,0,0
65535,761,0.12962963,0.092592593,0.537037037,0.37037037,0.092592593,0.092592593,3.648148148,3.12962963,0.12962963,0.5,0.092592593,0.055555556,5.611111111,0.5,0.203703704,0.685185185,0.111111111,0.203703704,1.407407407,0,0.888888889,0.703703704,10.05555556,0.592592593,0.351851852,1.259259259,0.148148148,22.90740741,0.462962963,0.277777778,9043,642,0.928506416,0.870967742,0.692307692,12,28.813,14.13470482,5.248447057,7.891216678,534.7222222,15.46296296,0.939393939,59,345,856,951,1046,1081,0,0,0,0,0,0,0,0,0,0
